wavelength_nm,real,imag,abs_real,magnitude,real_normalized,imag_normalized
7.200000000000000000e+02,-3.082393225973641737e+00,2.693650759436025410e+01,3.082393225973641737e+00,2.711229590758694741e+01,-4.322490159386929015e-02,3.777350275226341592e-01
7.210000000000000000e+02,-3.574222938860444287e+00,2.688587777519390443e+01,3.574222938860444287e+00,2.712241680528012111e+01,-5.012190965933368408e-02,3.770250373329530613e-01
7.220000000000000000e+02,-4.063190645788686162e+00,2.683762529582127598e+01,4.063190645788686162e+00,2.714346421779892538e+01,-5.697878334970361835e-02,3.763483849659003955e-01
7.230000000000000000e+02,-4.551137111665484625e+00,2.679099457212442559e+01,4.551137111665484625e+00,2.717480890775093272e+01,-6.382133601069278628e-02,3.756944747424860731e-01
7.240000000000000000e+02,-5.039683938774430771e+00,2.674396175004912024e+01,5.039683938774430771e+00,2.721466340579709353e+01,-7.067230763489587564e-02,3.750349258281048259e-01
7.250000000000000000e+02,-5.528717551551175724e+00,2.669234509520881460e+01,5.528717551551175724e+00,2.725890688282543906e+01,-7.753010553369969748e-02,3.743110970812478788e-01
7.260000000000000000e+02,-6.011914300918928866e+00,2.663095441508952632e+01,6.011914300918928866e+00,2.730111438421827330e+01,-8.430605214748754239e-02,3.734502055880482008e-01
7.270000000000000000e+02,-6.474450988324130130e+00,2.656467465517447835e+01,6.474450988324130130e+00,2.734228328314006262e+01,-9.079227935178228737e-02,3.725207537336086006e-01
7.280000000000000000e+02,-6.913153137535058335e+00,2.651601312587211723e+01,6.913153137535058335e+00,2.740238380861112688e+01,-9.694427095002215722e-02,3.718383651928547362e-01
7.290000000000000000e+02,-7.346019349690759981e+00,2.649833545048909045e+01,7.346019349690759981e+00,2.749774139693436581e+01,-1.030144242536555760e-01,3.715904682754851973e-01
7.300000000000000000e+02,-7.788084722625326251e+00,2.650855741716171465e+01,7.788084722625326251e+00,2.762893193711528994e+01,-1.092135788852383049e-01,3.717338125768536172e-01
7.310000000000000000e+02,-8.246149022439180243e+00,2.654151026895713628e+01,8.246149022439180243e+00,2.779299805809786506e+01,-1.156370890708552923e-01,3.721959157777340321e-01
7.320000000000000000e+02,-8.724256523178304690e+00,2.659414868687049704e+01,8.724256523178304690e+00,2.798859403867216500e+01,-1.223416683233001512e-01,3.729340728743657518e-01
7.330000000000000000e+02,-9.226407427483037438e+00,2.666478108837977601e+01,9.226407427483037438e+00,2.821590233377500212e+01,-1.293834121348764188e-01,3.739245625298874831e-01
7.340000000000000000e+02,-9.757396219431960560e+00,2.675202018824020911e+01,9.757396219431960560e+00,2.847590850411970109e+01,-1.368295543356950472e-01,3.751479306176543904e-01
7.350000000000000000e+02,-1.032306701228231205e+01,2.685385944950125392e+01,1.032306701228231205e+01,2.876969725029512759e+01,-1.447620478765731800e-01,3.765760391436230314e-01
7.360000000000000000e+02,-1.093022111766007320e+01,2.696651575264014156e+01,1.093022111766007320e+01,2.909746905691852703e+01,-1.532762686567520904e-01,3.781558368073585918e-01
7.370000000000000000e+02,-1.158557017226300978e+01,2.708259461237201648e+01,1.158557017226300978e+01,2.945661839306256624e+01,-1.624663350493679714e-01,3.797836295389150907e-01
7.380000000000000000e+02,-1.229137207333834603e+01,2.718895102963280408e+01,1.229137207333834603e+01,2.983817832135555292e+01,-1.723639099147911136e-01,3.812750828782345280e-01
7.390000000000000000e+02,-1.303389190448017132e+01,2.727126192080063305e+01,1.303389190448017132e+01,3.022588402231743743e+01,-1.827763862861222777e-01,3.824293418938762845e-01
7.400000000000000000e+02,-1.378169419026554721e+01,2.734365910700010716e+01,1.378169419026554721e+01,3.062043089366687809e+01,-1.932629393781708227e-01,3.834445794121708051e-01
7.410000000000000000e+02,-1.453920324553493160e+01,2.746122067567781144e+01,1.453920324553493160e+01,3.107260967497336068e+01,-2.038856120776092185e-01,3.850931644124540032e-01
7.420000000000000000e+02,-1.536441707293186454e+01,2.765186609129532869e+01,1.536441707293186454e+01,3.163370054738978254e+01,-2.154577198095374291e-01,3.877666160862865974e-01
7.430000000000000000e+02,-1.631093678039505335e+01,2.790170534327391394e+01,1.631093678039505335e+01,3.231952691047510484e+01,-2.287309196294049496e-01,3.912701525559558746e-01
7.440000000000000000e+02,-1.741793642844732659e+01,2.818851936947936920e+01,1.741793642844732659e+01,3.313573801304183775e+01,-2.442545557600264705e-01,3.952921922989728332e-01
7.450000000000000000e+02,-1.872613301970170951e+01,2.848969180976291682e+01,1.872613301970170951e+01,3.409296991003915167e+01,-2.625996093521243413e-01,3.995155824181649828e-01
7.460000000000000000e+02,-2.028882327657200690e+01,2.877556195696412544e+01,2.028882327657200690e+01,3.520893801134948831e+01,-2.845134690134207278e-01,4.035243859923728360e-01
7.470000000000000000e+02,-2.218013569191543155e+01,2.899633444167152163e+01,2.218013569191543155e+01,3.650679156492729760e+01,-3.110356506570881030e-01,4.066203144565605498e-01
7.480000000000000000e+02,-2.450225616500179271e+01,2.905662074178811594e+01,2.450225616500179271e+01,3.800852228260761478e+01,-3.435991237702766266e-01,4.074657190493425341e-01
7.490000000000000000e+02,-2.738220112427370267e+01,2.876120151858354390e+01,2.738220112427370267e+01,3.971135418495254754e+01,-3.839850603896924341e-01,4.033230072290746038e-01
7.500000000000000000e+02,-3.090927872094448858e+01,2.770695180761804011e+01,3.090927872094448858e+01,4.150974210373632189e+01,-4.334458432467786504e-01,3.885390920465933151e-01
7.510000000000000000e+02,-3.484656172761277304e+01,2.516833021204698539e+01,3.484656172761277304e+01,4.298520338324531309e+01,-4.886590032927985994e-01,3.529395884764512936e-01
7.520000000000000000e+02,-3.798651272820088565e+01,2.052114917244486847e+01,3.798651272820088565e+01,4.317513998364687211e+01,-5.326910469225081268e-01,2.877714128416744566e-01
7.530000000000000000e+02,-3.862360490799250812e+01,1.481153707195271529e+01,3.862360490799250812e+01,4.136622398192192662e+01,-5.416250941899583005e-01,2.077045936236357748e-01
7.540000000000000000e+02,-3.704243708293292059e+01,1.014246553616404789e+01,3.704243708293292059e+01,3.840588173958930440e+01,-5.194521205843585232e-01,1.422294440000987092e-01
7.550000000000000000e+02,-3.473200418869904382e+01,7.044160857404389908e+00,3.473200418869904382e+01,3.543913538940807939e+01,-4.870525442905349611e-01,9.878141351563377026e-02
7.560000000000000000e+02,-3.248144194265062623e+01,5.054243018205466065e+00,3.248144194265062623e+01,3.287232031909007191e+01,-4.554925438348526034e-01,7.087647197395584298e-02
7.570000000000000000e+02,-3.049504265784031531e+01,3.731496345810850990e+00,3.049504265784031531e+01,3.072249488049921240e+01,-4.276369435536988006e-01,5.232738022729360033e-02
7.580000000000000000e+02,-2.878039003216500902e+01,2.810108408334724306e+00,2.878039003216500902e+01,2.891725366749298232e+01,-4.035920908762557491e-01,3.940660730592061151e-02
7.590000000000000000e+02,-2.729938737118830261e+01,2.139899276708792542e+00,2.729938737118830261e+01,2.738312837782882525e+01,-3.828237496595844336e-01,3.000815563605205988e-02
7.600000000000000000e+02,-2.601056472233452155e+01,1.634096672768106107e+00,2.601056472233452155e+01,2.606184469892154354e+01,-3.647503800131605689e-01,2.291520344649064511e-02
7.610000000000000000e+02,-2.487875117962987659e+01,1.240371932808930211e+00,2.487875117962987659e+01,2.490965240202349662e+01,-3.488787746015688529e-01,1.739393737427125108e-02
7.620000000000000000e+02,-2.387600121096019024e+01,9.256954597466157120e-01,2.387600121096019024e+01,2.389393952260631337e+01,-3.348170486823160985e-01,1.298117800683916238e-02
7.630000000000000000e+02,-2.298048724336914717e+01,6.682558808153312713e-01,2.298048724336914717e+01,2.299020138808915448e+01,-3.222591106493348234e-01,9.371060916033216795e-03
7.640000000000000000e+02,-2.217515289835753478e+01,4.529399748327110342e-01,2.217515289835753478e+01,2.217977819290211272e+01,-3.109657761325180791e-01,6.351650942877131757e-03
7.650000000000000000e+02,-2.144650948065149976e+01,2.686179504763142045e-01,2.144650948065149976e+01,2.144819163722183930e+01,-3.007478909639522691e-01,3.766873213270169329e-03
7.660000000000000000e+02,-2.078346853366752356e+01,1.063370522715050143e-01,2.078346853366752356e+01,2.078374056464894082e+01,-2.914499599133039687e-01,1.491181780924807953e-03
7.670000000000000000e+02,-2.017572456390273317e+01,-4.182494407381954354e-02,2.017572456390273317e+01,2.017576791610209952e+01,-2.829274673688776387e-01,-5.865179940462910768e-04
7.680000000000000000e+02,-1.961126803433795374e+01,-1.819984894992926483e-01,1.961126803433795374e+01,1.961211251662669852e+01,-2.750120016395666833e-01,-2.552194422356626486e-03
7.690000000000000000e+02,-1.907680127317093977e+01,-3.135731528497495701e-01,1.907680127317093977e+01,1.907937826393314396e+01,-2.675170873106718639e-01,-4.397287328623808444e-03
7.700000000000000000e+02,-1.856683743127996422e+01,-4.291047128968314417e-01,1.856683743127996422e+01,1.857179536432083822e+01,-2.603657814044612606e-01,-6.017405187675973696e-03
7.710000000000000000e+02,-1.808434521185943922e+01,-5.259724280581704603e-01,1.808434521185943922e+01,1.809199239267972104e+01,-2.535997145287231525e-01,-7.375796914010387777e-03
7.720000000000000000e+02,-1.763094900797307218e+01,-6.075057286912963761e-01,1.763094900797307218e+01,1.764141224880081538e+01,-2.472416658116157739e-01,-8.519151651100108705e-03
7.730000000000000000e+02,-1.720529621971405376e+01,-6.775340180285689407e-01,1.720529621971405376e+01,1.721863148899158702e+01,-2.412726675246303354e-01,-9.501169743368164181e-03
7.740000000000000000e+02,-1.680498566913832192e+01,-7.387837624299370409e-01,1.680498566913832192e+01,1.682121710185010954e+01,-2.356590475588785649e-01,-1.036008487207063650e-02
7.750000000000000000e+02,-1.642755986900149523e+01,-7.930831567132606841e-01,1.642755986900149523e+01,1.644669280259988042e+01,-2.303663441709944693e-01,-1.112153411051489647e-02
7.760000000000000000e+02,-1.607078772174750370e+01,-8.416988247432979353e-01,1.607078772174750370e+01,1.609281438745394155e+01,-2.253632703170360685e-01,-1.180327953118710804e-02
7.770000000000000000e+02,-1.573270733180270398e+01,-8.855506831712491866e-01,1.573270733180270398e+01,1.575761022492381791e+01,-2.206223140162497098e-01,-1.241822127492188052e-02
7.780000000000000000e+02,-1.541160405812858514e+01,-9.253351476250579744e-01,1.541160405812858514e+01,1.543935830207835558e+01,-2.161194305784466529e-01,-1.297612529134972541e-02
7.790000000000000000e+02,-1.510597605694856327e+01,-9.615968393074473264e-01,1.510597605694856327e+01,1.513655116314378013e+01,-2.118335594040560155e-01,-1.348462889218521137e-02
7.800000000000000000e+02,-1.481450153348844800e+01,-9.947722601455077918e-01,1.481450153348844800e+01,1.484786272617330560e+01,-2.077461647499544706e-01,-1.394985321495389487e-02
7.810000000000000000e+02,-1.453601082806051714e+01,-1.025217779638560200e+00,1.453601082806051714e+01,1.457212003413297552e+01,-2.038408442880827731e-01,-1.437679568711227110e-02
7.820000000000000000e+02,-1.426946335918170483e+01,-1.053228445038461913e+00,1.426946335918170483e+01,1.430827993563403133e+01,-2.001030057750415869e-01,-1.476959380426590140e-02
7.830000000000000000e+02,-1.401392870074664820e+01,-1.079051169332240656e+00,1.401392870074664820e+01,1.405540995686884820e+01,-1.965196016942110657e-01,-1.513171006739505962e-02
7.840000000000000000e+02,-1.376857100331643480e+01,-1.102894323537890742e+00,1.376857100331643480e+01,1.381267256407167032e+01,-1.930789107929489767e-01,-1.546606649717897561e-02
7.850000000000000000e+02,-1.353263607534970703e+01,-1.124934941520515652e+00,1.353263607534970703e+01,1.357931212434967350e+01,-1.897703569205931584e-01,-1.577514566830455142e-02
7.860000000000000000e+02,-1.330544056841510780e+01,-1.145324288593012829e+00,1.330544056841510780e+01,1.335464400295521514e+01,-1.865843573709363434e-01,-1.606106879885956309e-02
7.870000000000000000e+02,-1.308636282063959122e+01,-1.164192278232498934e+00,1.308636282063959122e+01,1.313804534678253866e+01,-1.835121944784124381e-01,-1.632565768666550260e-02
7.880000000000000000e+02,-1.287483499830781319e+01,-1.181651057366727819e+00,1.287483499830781319e+01,1.292894719051120767e+01,-1.805459054184666845e-01,-1.657048498633223108e-02
7.890000000000000000e+02,-1.267033623949686039e+01,-1.197797974450393044e+00,1.267033623949686039e+01,1.272682758622528354e+01,-1.776781860596299278e-01,-1.679691583107473934e-02
7.900000000000000000e+02,-1.247238655043398836e+01,-1.212718071243062079e+00,1.247238655043398836e+01,1.253120550401142097e+01,-1.749023053711506182e-01,-1.700614277532044513e-02
7.910000000000000000e+02,-1.228054123900221839e+01,-1.226486184891011133e+00,1.228054123900221839e+01,1.234163528405221655e+01,-1.722120273631381759e-01,-1.719921527254468160e-02
7.920000000000000000e+02,-1.209438569346951020e+01,-1.239168703598414023e+00,1.209438569346951020e+01,1.215770144305154865e+01,-1.696015378678328855e-01,-1.737706429533337343e-02
7.930000000000000000e+02,-1.191353032947102619e+01,-1.250824981958659876e+00,1.191353032947102619e+01,1.197901365082776159e+01,-1.670653736803163480e-01,-1.754052218280430925e-02
7.940000000000000000e+02,-1.173760553404805407e+01,-1.261508387252536112e+00,1.173760553404805407e+01,1.180520169603315139e+01,-1.645983516579468398e-01,-1.769033731301676224e-02
7.950000000000000000e+02,-1.156625642950755761e+01,-1.271266911435899427e+00,1.156625642950755761e+01,1.163591025030859605e+01,-1.621954952931100591e-01,-1.782718268497414382e-02
7.960000000000000000e+02,-1.139913725699735281e+01,-1.280143238644752657e+00,1.139913725699735281e+01,1.147079321212412850e+01,-1.598519559531802192e-01,-1.795165686525867707e-02
7.970000000000000000e+02,-1.123590513169492766e+01,-1.288174093189327296e+00,1.123590513169492766e+01,1.130950735544270103e+01,-1.575629253085171766e-01,-1.806427484484636123e-02
7.980000000000000000e+02,-1.107621283647002386e+01,-1.295388586345493698e+00,1.107621283647002386e+01,1.115170490949332383e+01,-1.553235342768244931e-01,-1.816544485589400432e-02
7.990000000000000000e+02,-1.091970018327432079e+01,-1.301805091313629870e+00,1.091970018327432079e+01,1.099702453340772124e+01,-1.531287318825119703e-01,-1.825542454877911516e-02
8.000000000000000000e+02,-1.076598326277808937e+01,-1.307425828784864130e+00,1.076598326277808937e+01,1.084507989422815299e+01,-1.509731345026016081e-01,-1.833424506461461129e-02
8.010000000000000000e+02,-1.061464060749854177e+01,-1.312227694450731175e+00,1.061464060749854177e+01,1.069544467277730782e+01,-1.488508318300258426e-01,-1.840158240792470062e-02
8.020000000000000000e+02,-1.046519492484984326e+01,-1.316146614631736211e+00,1.046519492484984326e+01,1.054763228057887403e+01,-1.467551307132164695e-01,-1.845653806307952227e-02
8.030000000000000000e+02,-1.031708874294485589e+01,-1.319050285517185728e+00,1.031708874294485589e+01,1.040106791562878108e+01,-1.446782136332210589e-01,-1.849725671222101839e-02
8.040000000000000000e+02,-1.016965259439217917e+01,-1.320689306949951014e+00,1.016965259439217917e+01,1.025505017716244716e+01,-1.426106925399135972e-01,-1.852024097637801694e-02
8.050000000000000000e+02,-1.002206718176900679e+01,-1.320606941019832670e+00,1.002206718176900679e+01,1.010870087046605192e+01,-1.405410782922660862e-01,-1.851908594554221854e-02
8.060000000000000000e+02,-9.873332944883475903e+00,-1.317968273383753441e+00,9.873332944883475903e+00,9.960910792200055042e+00,-1.384553538951182883e-01,-1.848208348007241222e-02
8.070000000000000000e+02,-9.722303583522528214e+00,-1.311234724879331681e+00,9.722303583522528214e+00,9.810327388721763242e+00,-1.363374445941238355e-01,-1.838765783410726065e-02
8.080000000000000000e+02,-9.567982773190628620e+00,-1.297574630339656254e+00,9.567982773190628620e+00,9.655568044883414913e+00,-1.341733787688184076e-01,-1.819610010640886760e-02
8.090000000000000000e+02,-9.410686539675205964e+00,-1.272042241551905262e+00,9.410686539675205964e+00,9.496268351953650821e+00,-1.319675881002242701e-01,-1.783805526530708382e-02
8.100000000000000000e+02,-9.255250650902222986e+00,-1.227768004371564414e+00,9.255250650902222986e+00,9.336331125425264332e+00,-1.297878853485594230e-01,-1.721719043562288179e-02
8.110000000000000000e+02,-9.114975724850411964e+00,-1.161853622079829229e+00,9.114975724850411964e+00,9.188726043568406610e+00,-1.278207872432352565e-01,-1.629286233102780063e-02
8.120000000000000000e+02,-9.004008944129388681e+00,-1.086595220809922102e+00,9.004008944129388681e+00,9.069336593149962766e+00,-1.262646820271852710e-01,-1.523750152839168856e-02
8.130000000000000000e+02,-8.919059705400075089e+00,-1.021506311287911917e+00,8.919059705400075089e+00,8.977366048707844826e+00,-1.250734250345318377e-01,-1.432474916271892114e-02
8.140000000000000000e+02,-8.845901321438828901e+00,-9.732040848897621776e-01,8.845901321438828901e+00,8.899275047973253194e+00,-1.240475131162065980e-01,-1.364739918503548623e-02
8.150000000000000000e+02,-8.775090980567320287e+00,-9.382032119104068979e-01,8.775090980567320287e+00,8.825103227955633400e+00,-1.230545281880644354e-01,-1.315657624995903580e-02
8.160000000000000000e+02,-8.703048962466372274e+00,-9.118065371560898358e-01,8.703048962466372274e+00,8.750682967876711515e+00,-1.220442712497876586e-01,-1.278641138616223166e-02
8.170000000000000000e+02,-8.628820392164634256e+00,-8.906715354049795641e-01,8.628820392164634256e+00,8.674666399592373622e+00,-1.210033519343318015e-01,-1.249003181875988321e-02
8.180000000000000000e+02,-8.552286188917790355e+00,-8.726626705903735015e-01,8.552286188917790355e+00,8.596693503539363235e+00,-1.199301003530495180e-01,-1.223749057811958189e-02
8.190000000000000000e+02,-8.473501500553574317e+00,-8.563799126671896023e-01,8.473501500553574317e+00,8.516666850047823090e+00,-1.188252898528995294e-01,-1.200915481518845772e-02
8.200000000000000000e+02,-8.392478764996573304e+00,-8.408189044809735169e-01,8.392478764996573304e+00,8.434493242101211763e+00,-1.176890948529214775e-01,-1.179094026621957392e-02
8.210000000000000000e+02,-8.309120243816424889e+00,-8.251532121829538990e-01,8.309120243816424889e+00,8.349991440101945273e+00,-1.165201447512081434e-01,-1.157125771492281512e-02
8.220000000000000000e+02,-8.223197439296408007e+00,-8.085798129792444167e-01,8.223197439296408007e+00,8.262855283714495513e+00,-1.153152352871102126e-01,-1.133884624203879664e-02
8.230000000000000000e+02,-8.134346400766448326e+00,-7.901797807482456859e-01,8.134346400766448326e+00,8.172635771497800405e+00,-1.140692627211805366e-01,-1.108081959709062737e-02
8.240000000000000000e+02,-8.042078981565389029e+00,-7.687517960449926635e-01,8.042078981565389029e+00,8.078738371160326892e+00,-1.127753816933871750e-01,-1.078033148209339882e-02
8.250000000000000000e+02,-7.945839896582205242e+00,-7.425685861724833359e-01,7.945839896582205242e+00,7.980462378038487792e+00,-1.114258053502948237e-01,-1.041316007105665478e-02
8.260000000000000000e+02,-7.845204722770620087e+00,-7.089898618982253264e-01,7.845204722770620087e+00,7.877176128947282585e+00,-1.100145819384883428e-01,-9.942280158600318163e-03
8.270000000000000000e+02,-7.740487674826920461e+00,-6.638848070604035367e-01,7.740487674826920461e+00,7.768905487981759173e+00,-1.085461177417643419e-01,-9.309764637763394066e-03
8.280000000000000000e+02,-7.634416136936868824e+00,-6.011222783776249967e-01,7.634416136936868824e+00,7.658045295340317971e+00,-1.070586593121995583e-01,-8.429635489011268537e-03
8.290000000000000000e+02,-7.535744025355407771e+00,-5.138759135824708668e-01,7.535744025355407771e+00,7.553244764353921781e+00,-1.056749642413603446e-01,-7.206165523883071959e-03
8.300000000000000000e+02,-7.462060619527348670e+00,-4.024159476507430111e-01,7.462060619527348670e+00,7.472903537743848190e+00,-1.046416898559960479e-01,-5.643144291401244392e-03
8.310000000000000000e+02,-7.428739660379230614e+00,-2.851667714608054349e-01,7.428739660379230614e+00,7.434210989018048110e+00,-1.041744246258319712e-01,-3.998940021788165329e-03
8.320000000000000000e+02,-7.429167981978342716e+00,-1.868664452668521436e-01,7.429167981978342716e+00,7.431517743558097244e+00,-1.041804310492876612e-01,-2.620458557913050816e-03
8.330000000000000000e+02,-7.443996375079897199e+00,-1.154787189373316786e-01,7.443996375079897199e+00,7.444892031905504304e+00,-1.043883720177562341e-01,-1.619376859574935814e-03
8.340000000000000000e+02,-7.460220187555177240e+00,-6.586691653220237697e-02,7.460220187555177240e+00,7.460510954183987131e+00,-1.046158811790832560e-01,-9.236624845283111437e-04
8.350000000000000000e+02,-7.472873752293022420e+00,-3.109336727152645433e-02,7.472873752293022420e+00,7.472938439141477929e+00,-1.047933241756471429e-01,-4.360273469356696100e-04
8.360000000000000000e+02,-7.480864581441061922e+00,-6.094752183169659283e-03,7.480864581441061922e+00,7.480867064175351189e+00,-1.049053808725886328e-01,-8.546770124480584832e-05
8.370000000000000000e+02,-7.484451071523622545e+00,1.237080402059840926e-02,7.484451071523622545e+00,7.484461295165018235e+00,-1.049556748063994738e-01,1.734777970317215258e-04
8.380000000000000000e+02,-7.484249636975570219e+00,2.634381268869464068e-02,7.484249636975570219e+00,7.484296000629313994e+00,-1.049528500569665290e-01,3.694235704519707253e-04
8.390000000000000000e+02,-7.480899359981041385e+00,3.713224953883546842e-02,7.480899359981041385e+00,7.480991514372981932e+00,-1.049058685777118916e-01,5.207115752624894272e-04
8.400000000000000000e+02,-7.474964339344960962e+00,4.559873743368156318e-02,7.474964339344960962e+00,7.475103418638058272e+00,-1.048226408179340624e-01,6.394385121817107659e-04
8.410000000000000000e+02,-7.466916433497509331e+00,5.232944519496508101e-02,7.466916433497509331e+00,7.467099798159228641e+00,-1.047097837251525360e-01,7.338243219437584359e-04
8.420000000000000000e+02,-7.457142975649500904e+00,5.773408933332387777e-02,7.457142975649500904e+00,7.457366464399469486e+00,-1.045727289359867085e-01,8.096145258223206393e-04
8.430000000000000000e+02,-7.445960425250340187e+00,6.210648184199599187e-02,7.445960425250340187e+00,7.446219434685027672e+00,-1.044159142127712714e-01,8.709292971904107313e-04
8.440000000000000000e+02,-7.433627742022688167e+00,6.566219388787042366e-02,7.433627742022688167e+00,7.433917737685526994e+00,-1.042429709898198137e-01,9.207916255863958510e-04
8.450000000000000000e+02,-7.420357762367488341e+00,6.856263605039721043e-02,7.420357762367488341e+00,7.420674508195976848e+00,-1.040568839066030177e-01,9.614649978211563036e-04
8.460000000000000000e+02,-7.406326384580535382e+00,7.093086223967269566e-02,7.406326384580535382e+00,7.406666031498373215e+00,-1.038601196135346405e-01,9.946750188920799440e-04
8.470000000000000000e+02,-7.391679834353059420e+00,7.286219704682707354e-02,7.391679834353059420e+00,7.392038938840904017e+00,-1.036547286572680748e-01,1.021758441046205848e-03
8.480000000000000000e+02,-7.376540374237761988e+00,7.443154326593023895e-02,7.376540374237761988e+00,7.376915883171824007e+00,-1.034424255454672315e-01,1.043765638348561177e-03
8.490000000000000000e+02,-7.361010791573531442e+00,7.569850996610494320e-02,7.361010791573531442e+00,7.361400012095055345e+00,-1.032246516817048737e-01,1.061532518471541755e-03
8.500000000000000000e+02,-7.345177939572125503e+00,7.671107848341221502e-02,7.345177939572125503e+00,7.345578503667297809e+00,-1.030026250226971085e-01,1.075731931495437117e-03
8.510000000000000000e+02,-7.329115546949394044e+00,7.750826785899397886e-02,7.329115546949394044e+00,7.329525375638029416e+00,-1.027773794782191330e-01,1.086911047781067815e-03
8.520000000000000000e+02,-7.312886461614315436e+00,7.812210292476759466e-02,7.312886461614315436e+00,7.313303731107256844e+00,-1.025497963747214608e-01,1.095518956755611338e-03
8.530000000000000000e+02,-7.296544454636085142e+00,7.857908812186066572e-02,7.296544454636085142e+00,7.296967565473391204e+00,-1.023206297526538938e-01,1.101927334508246564e-03
8.540000000000000000e+02,-7.280135680633119222e+00,7.890132553797385428e-02,7.280135680633119222e+00,7.280563230107894412e+00,-1.020905268457380499e-01,1.106446122209953824e-03
8.550000000000000000e+02,-7.263699867996610493e+00,7.910737317664966184e-02,7.263699867996610493e+00,7.264130625809594122e+00,-1.018600447716658947e-01,1.109335561763078251e-03
8.560000000000000000e+02,-7.247271295254184231e+00,7.921291105309229141e-02,7.247271295254184231e+00,7.247704182173329457e+00,-1.016296642238061071e-01,1.110815536571359632e-03
8.570000000000000000e+02,-7.230879597000499537e+00,7.923126338507684163e-02,7.230879597000499537e+00,7.231313666230755999e+00,-1.013998007729000062e-01,1.111072894307992952e-03
8.580000000000000000e+02,-7.214550433096605708e+00,7.917381180434673871e-02,7.214550433096605708e+00,7.214984854049941276e+00,-1.011708142513529224e-01,1.110267241446266694e-03
8.590000000000000000e+02,-7.198306047461730195e+00,7.905032517087096089e-02,7.198306047461730195e+00,7.198740091629487914e+00,-1.009430165892624409e-01,1.108535568298541591e-03
8.600000000000000000e+02,-7.182165737153378693e+00,7.886922494374744297e-02,7.182165737153378693e+00,7.182598765807760799e+00,-1.007166783924048209e-01,1.105995970355592994e-03
8.610000000000000000e+02,-7.166146248112762684e+00,7.863780030177228153e-02,7.166146248112762684e+00,7.166577701593482175e+00,-1.004920344918376063e-01,1.102750664957345694e-03
8.620000000000000000e+02,-7.150262110617029876e+00,7.836238374798011608e-02,7.150262110617029876e+00,7.150691498988902772e+00,-1.002692886480007345e-01,1.098888453823907829e-03
8.630000000000000000e+02,-7.134525924888480475e+00,7.804849539258480740e-02,7.134525924888480475e+00,7.134952819783664246e+00,-1.000486175558610996e-01,1.094486746358716350e-03
8.640000000000000000e+02,-7.118948605283881292e+00,7.770096222470382341e-02,7.118948605283881292e+00,7.119372632767859699e+00,-9.983017426921900195e-02,1.089613232215329991e-03
8.650000000000000000e+02,-7.103539589892488237e+00,7.732401727241747236e-02,7.103539589892488237e+00,7.103960424215290281e+00,-9.961409113993525966e-02,1.084327271835068291e-03
8.660000000000000000e+02,-7.088307021109184092e+00,7.692138248477835283e-02,7.088307021109184092e+00,7.088724379222902883e+00,-9.940048235013777822e-02,1.078681058714913311e-03
8.670000000000000000e+02,-7.073257901744073983e+00,7.649633835723874953e-02,7.073257901744073983e+00,7.073671538484597399e+00,-9.918944610137175877e-02,1.072720595776201907e-03
8.680000000000000000e+02,-7.058398230425384945e+00,7.605178269826652626e-02,7.058398230425384945e+00,7.058807934270757478e+00,-9.898106651337655604e-02,1.066486519458439974e-03
8.690000000000000000e+02,-7.043733119404522292e+00,7.559028045233941173e-02,7.043733119404522292e+00,7.044138708734732468e+00,-9.877541527608521554e-02,1.060014798395255906e-03
8.700000000000000000e+02,-7.029266897348175114e+00,7.511410611846169871e-02,7.029266897348175114e+00,7.029668217141746389e+00,-9.857255309109479169e-02,1.053337328256159994e-03
8.710000000000000000e+02,-7.015003199275823498e+00,7.462528000834126041e-02,7.015003199275823498e+00,7.015400118187583800e+00,-9.837253093287476324e-02,1.046482440200858241e-03
8.720000000000000000e+02,-7.000945045452691140e+00,7.412559935546018941e-02,7.000945045452691140e+00,7.001337453224803831e+00,-9.817539115509561765e-02,1.039475337126810183e-03
8.730000000000000000e+02,-6.987094910761939559e+00,7.361666510127388985e-02,6.987094910761939559e+00,6.987482715926818244e+00,-9.798116846344651076e-02,1.032338469296456345e-03
8.740000000000000000e+02,-6.973454785844162451e+00,7.309990503698439446e-02,6.973454785844162451e+00,6.973837913683489376e+00,-9.778989077300428989e-02,1.025091858858068975e-03
8.750000000000000000e+02,-6.960026231096613891e+00,7.257659386062173534e-02,6.960026231096613891e+00,6.960404621825468041e+00,-9.760157996547345893e-02,1.017753381109467482e-03
8.760000000000000000e+02,-6.946810424462245059e+00,7.204787061330673870e-02,6.946810424462245059e+00,6.947184031611457478e+00,-9.741625255933962502e-02,1.010339009009566819e-03
8.770000000000000000e+02,-6.933808203802835912e+00,7.151475388078616657e-02,6.933808203802835912e+00,6.934176992776153625e+00,-9.723392030407480846e-02,1.002863026351978430e-03
8.780000000000000000e+02,-6.921020104536848905e+00,7.097815508290136743e-02,6.921020104536848905e+00,6.921384051322556630e+00,-9.705459070793923115e-02,9.953382141253902873e-04
8.790000000000000000e+02,-6.908446393126994600e+00,7.043889012171046515e-02,6.908446393126994600e+00,6.908805483146196913e+00,-9.687826750758279926e-02,9.877760138570790011e-04
