case_id,band,state,energy_eV,centroid_nm,left_well_probability,central_barrier_probability,right_well_probability,outside_active_probability,localization_left_minus_right,node_count,character,normalization_check
Case_12,electron,5,3.355755204614,39.84076339265924,0.0028764403364237674,0.000571350520761293,0.00013543528845636849,0.9964167738543586,0.002741005047967399,4,delocalized_bonding_or_antibonding,0.9999999999999999
Case_12,electron,6,3.364499432953,43.47292071473278,0.02877356154491164,0.006078030769805713,0.0014861123021193904,0.9636622953831633,0.02728744924279225,6,delocalized_bonding_or_antibonding,1.0
Case_12,heavy_hole,1,1.486695287436,63.6554456615935,0.994808061804436,0.002616670067046656,8.465548580935899e-05,0.0024906126427079456,0.9947234063186267,0,left_localized,1.0000000000000002
Case_12,heavy_hole,2,1.454657914637,67.57318124250409,0.40016191362494524,0.02294446275078788,0.5569387147828346,0.01995490884143225,-0.1567768011578894,2,delocalized_bonding_or_antibonding,1.0
Case_12,heavy_hole,3,1.453310411024,66.33952412066594,0.5790572741037978,0.010959316409971392,0.39223024433665976,0.017753165149571037,0.18682702976713805,2,delocalized_bonding_or_antibonding,1.0
Case_12,heavy_hole,4,1.400151878975,63.573943413952065,0.9457384082056262,0.025048279397174696,0.0012644167505700338,0.027948895646629113,0.9444739914550562,4,left_localized,1.0
Case_12,heavy_hole,5,1.330023937017,65.46834549502722,0.6316597079743357,0.09445516019165662,0.20024022278379336,0.07364490905021434,0.4314194851905423,4,left_localized,1.0
Case_12,heavy_hole,6,1.320404689651,68.4168052821592,0.2648257345007193,0.0643094139675614,0.5559864568303612,0.11487839470135819,-0.2911607223296419,6,right_localized,1.0
Case_13,electron,1,2.949241524025,63.635021571272596,0.9567460050210546,0.01978016214191955,0.004442722274919712,0.01903111056210618,0.9523032827461348,0,left_localized,1.0
Case_13,electron,2,3.058609751298,69.79387231463987,0.07609438854491103,0.09641422595993868,0.7342190973805157,0.09327228811463462,-0.6581247088356047,2,right_localized,1.0
Case_13,electron,3,3.121507390738,64.1268846040223,0.7908174771305629,0.04023057517116322,0.07852692216573733,0.09042502553253652,0.7122905549648256,4,left_localized,0.9999999999999999
Case_13,electron,4,3.333606232037,36.03822864249434,0.001565833219701663,0.00034716581670588264,7.975047773915164e-05,0.9980072504858533,0.0014860827419625115,4,delocalized_bonding_or_antibonding,1.0
Case_13,electron,5,3.339088764988,42.93121035911453,0.024655460805860542,0.005765348994755527,0.0013868078684723718,0.9681923823309115,0.02326865293738817,4,delocalized_bonding_or_antibonding,1.0
Case_13,electron,6,3.343891815692,85.53102373911621,0.009389943783841833,0.0036380302929342337,0.0017233517032428927,0.9852486742199811,0.007666592080598941,6,delocalized_bonding_or_antibonding,1.0
Case_13,heavy_hole,1,1.461226386823,63.61544268671413,0.9946681356576251,0.00262293989488192,5.670387472525926e-05,0.0026522205727676908,0.9946114317828999,0,left_localized,1.0
Case_13,heavy_hole,2,1.4287926435,64.01130528924334,0.9163632338952241,0.013451983443543373,0.058061357251080414,0.0121234254101521,0.8583018766441437,2,left_localized,0.9999999999999998
Case_13,heavy_hole,3,1.426334332624,70.01804284226009,0.06203154169292532,0.01880111076775615,0.8943329110912084,0.02483443644811012,-0.832301369398283,2,right_localized,1.0
Case_13,heavy_hole,4,1.375267511988,63.59312697049987,0.9444828827106594,0.026339055493586963,0.0010699908026743634,0.028108070993079284,0.943412891907985,4,left_localized,1.0
Case_13,heavy_hole,5,1.304905733913,64.95342094637844,0.7019268531186382,0.08593252933293866,0.14379273151628202,0.06834788603214109,0.5581341216023562,4,left_localized,1.0000000000000002
Case_13,heavy_hole,6,1.294950313215,69.04049055155306,0.19125326988599678,0.06816262609343812,0.6246614017593011,0.115922702261264,-0.4334081318733043,6,right_localized,1.0
Case_14,electron,1,3.062424685266,63.55724705315807,0.95814107874354,0.017304906697115475,0.0041377838292661,0.020416230730078384,0.9540032949142739,0,left_localized,0.9999999999999999
Case_14,electron,2,3.178633340345,69.5389908638928,0.10102216819490588,0.09667376269756507,0.7151189923590714,0.08718507674845766,-0.6140968241641656,2,right_localized,1.0
Case_14,electron,3,3.236272598792,64.328021336608,0.7681081546102216,0.032953273029909344,0.10511649007246318,0.09382208228740582,0.6629916645377585,4,left_localized,1.0
Case_14,electron,4,3.386191697581,26.919732560015035,2.622762525749072e-09,3.7277970091788405e-10,1.0364952751806198e-10,0.9999999969008082,2.5191129982310103e-09,4,delocalized_bonding_or_antibonding,0.9999999999999999
Case_14,electron,5,3.405387700542,33.39049823520225,2.985033913098309e-06,4.7060011062324813e-07,1.2344972601131884e-07,0.9999964209162503,2.86158418708699e-06,6,delocalized_bonding_or_antibonding,0.9999999999999999
Case_14,electron,6,3.42112821373,38.60688349039461,0.0003177543063108997,5.4300238936426734e-05,1.3988907854719002e-05,0.999613956546898,0.0003037653984561807,6,delocalized_bonding_or_antibonding,1.0
Case_14,heavy_hole,1,1.574663453025,63.85388773513198,0.9943827216023047,0.0033714121568576313,0.00025987698437829484,0.0019859892564593985,0.9941228446179263,2,left_localized,1.0
Case_14,heavy_hole,2,1.553508821474,70.39630457306934,0.0035525640748549758,0.01987771685818459,0.951421063504316,0.02514865556264445,-0.947868499429461,2,right_localized,0.9999999999999998
Case_14,heavy_hole,3,1.541664164017,63.538399127398975,0.975886546152088,0.010242448867044352,0.0034832642732198667,0.01038774070764775,0.9724032818788682,2,left_localized,0.9999999999999999
Case_14,heavy_hole,4,1.488324884131,63.565111645079924,0.9453262277005485,0.026402117139977952,0.001673705915543381,0.02659794924393014,0.9436525217850051,4,left_localized,1.0
Case_14,heavy_hole,5,1.428991013337,69.74804929449722,0.08282352449024041,0.1053787554297783,0.7008823088836809,0.11091541119630044,-0.6180587843934404,6,right_localized,1.0
Case_14,heavy_hole,6,1.41449244033,64.20314945683954,0.8143036422043544,0.03684402308948698,0.08242469521025884,0.06642763949589982,0.7318789469940955,6,left_localized,1.0
Case_15,electron,1,3.047615383365,63.57366050173984,0.9579009253216835,0.01820831295250185,0.003748646680831228,0.02014211504498345,0.9541522786408523,0,left_localized,0.9999999999999998
Case_15,electron,2,3.163017839351,69.67058977536203,0.09265914148476176,0.10079307731025802,0.7186564111111585,0.08789137009382175,-0.6259972696263968,2,right_localized,1.0
Case_15,electron,3,3.219984311689,64.2886045101166,0.7735412433552517,0.036903979541663766,0.09735126410730881,0.09220351299577577,0.6761899792479429,4,left_localized,0.9999999999999998
Case_15,electron,4,3.379956121439,27.284346642938225,9.926282881984193e-09,1.5879286664117813e-09,3.769955567045657e-10,0.9999999881087929,9.549287325279628e-09,4,delocalized_bonding_or_antibonding,1.0000000000000002
Case_15,electron,5,3.397632696543,34.02611363223576,9.169681857144778e-06,1.6050000985299e-06,3.691157784333438e-07,0.999988856202266,8.800566078711435e-06,6,delocalized_bonding_or_antibonding,1.0
Case_15,electron,6,3.412153980506,39.39005677344704,0.0007755897347078716,0.00014592427003992417,3.3549776791071645e-05,0.9990449362184611,0.0007420399579167999,6,delocalized_bonding_or_antibonding,0.9999999999999999
Case_15,heavy_hole,1,1.56005515749,63.83660517218746,0.9942486246923427,0.003508450757734416,0.00017895228796796235,0.0020639722619549684,0.9940696724043747,0,left_localized,1.0
Case_15,heavy_hole,2,1.537408876308,70.4639464826907,0.0038498423411473456,0.02183830586735415,0.9491206661817528,0.025191185609745648,-0.9452708238406055,2,right_localized,1.0
Case_15,heavy_hole,3,1.527306691187,63.55986420626343,0.9746292528262415,0.010968471515789705,0.0038935943869614687,0.010508681271007361,0.97073565843928,2,left_localized,1.0
Case_15,heavy_hole,4,1.474235292598,63.577266916778996,0.9440979089897286,0.027889996477261137,0.0013446408723789102,0.02666745366063139,0.9427532681173496,4,left_localized,1.0
Case_15,heavy_hole,5,1.41298858748,69.65341416355163,0.1022824035115685,0.11303168844394428,0.6755374579686948,0.10914845007579244,-0.5732550544571263,6,right_localized,0.9999999999999998
Case_15,heavy_hole,6,1.400703968389,64.38485738589284,0.7915195907572028,0.03958209213038094,0.10093177209382362,0.06796654501859264,0.6905878186633791,6,left_localized,1.0
Case_16,electron,1,3.030405625315,63.5772047666358,0.9560095889085662,0.018957416883658238,0.004883256773791273,0.020149737433984245,0.9511263321347749,0,left_localized,1.0
Case_16,electron,2,3.145275232607,69.428387145565,0.10435325982618646,0.09817341263796103,0.7080685779817648,0.08940474955408773,-0.6037153181555783,2,right_localized,1.0
Case_16,electron,3,3.205572975833,64.32580650419203,0.7633526716162793,0.03422840493675163,0.1073089340766482,0.09510998937032088,0.6560437375396311,4,left_localized,0.9999999999999998
Case_16,electron,4,3.372361991568,27.81611885463144,4.970883865224706e-08,7.976301361654628e-09,2.133188803902991e-09,0.9999999401816712,4.757564984834407e-08,4,delocalized_bonding_or_antibonding,0.9999999999999999
Case_16,electron,5,3.388127839785,34.94682962826265,3.162079870438148e-05,5.494729757317215e-06,1.4314358639689089e-06,0.9999614530356744,3.0189362840412574e-05,6,delocalized_bonding_or_antibonding,1.0
Case_16,electron,6,3.401164198213,40.38639654872111,0.0017503568102716248,0.00032483932297928714,8.457619529128688e-05,0.9978402276714577,0.0016657806149803379,6,delocalized_bonding_or_antibonding,1.0
Case_16,heavy_hole,1,1.542316818145,63.77540011781231,0.9942076500029289,0.0033942007874191047,0.00020371743176863198,0.0021944317778833855,0.9940039325711603,2,left_localized,0.9999999999999999
Case_16,heavy_hole,2,1.516732877334,70.25462339888372,0.010100146703894506,0.021427097216083865,0.9428578481421733,0.025614907937848375,-0.9327577014382789,2,right_localized,0.9999999999999998
Case_16,heavy_hole,3,1.509287657958,63.592574922686765,0.9681806571880007,0.01053807684120761,0.010307690884122723,0.01097357508666894,0.957872966303878,2,left_localized,1.0
Case_16,heavy_hole,4,1.455736629222,63.565300767389104,0.9428199652946037,0.028051480081643213,0.0017488452859422414,0.02737970933781089,0.9410711200086614,4,left_localized,1.0
Case_16,heavy_hole,5,1.390958897595,68.63152434541483,0.21420427192818528,0.11302651516049829,0.5701360897530597,0.10263312315825668,-0.3559318178248745,6,right_localized,1.0
Case_16,heavy_hole,6,1.380295538751,65.21190322524505,0.6798922575799851,0.035617982111208604,0.20403183949050496,0.08045792081830139,0.4758604180894801,6,left_localized,0.9999999999999998
Case_17,electron,1,2.941115094415,63.59806984838385,0.9530199732341393,0.021155745043506563,0.006195875037737408,0.01962840668461669,0.9468240981964019,0,left_localized,1.0
Case_17,electron,2,3.049296102808,69.49061403202967,0.08343680801221731,0.09590401149850068,0.7263022073907283,0.09435697309855373,-0.642865399378511,2,right_localized,1.0000000000000002
Case_17,electron,3,3.118933541748,64.08243014909252,0.7820427413946516,0.038770009525487724,0.08364229869868132,0.09554495038117937,0.6984004426959702,4,left_localized,1.0000000000000002
Case_17,electron,4,3.328145692072,39.13775320198883,0.002825746601540018,0.0006375794591507475,0.00017214815194583908,0.9963645257873633,0.002653598449594179,4,delocalized_bonding_or_antibonding,1.0
Case_17,electron,5,3.330837031241,90.54188502270796,0.0013052349487187999,0.0006832330643262459,0.0005204282169214556,0.9974911037700335,0.0007848067317973443,4,delocalized_bonding_or_antibonding,0.9999999999999999
Case_17,electron,6,3.333294570383,42.33985514993441,0.017468957013100875,0.004079637860149197,0.0011374233990677227,0.9773139817276821,0.016331533614033153,6,delocalized_bonding_or_antibonding,1.0
Case_17,heavy_hole,1,1.451573766129,63.53441710455984,0.9943850940833336,0.0026838074922334713,8.764007035898758e-05,0.0028434583540738983,0.9942974540129746,2,left_localized,0.9999999999999999
Case_17,heavy_hole,2,1.41823148637,64.04693345788763,0.9000067021701696,0.01478208084371964,0.0723034621869143,0.012907754799196411,0.8277032399832553,2,left_localized,0.9999999999999999
Case_17,heavy_hole,3,1.415378109355,69.66470338765316,0.07753290580987826,0.018478681637536375,0.8789106484444168,0.025077764108168532,-0.8013777426345385,2,right_localized,1.0
Case_17,heavy_hole,4,1.363087943029,63.53915702535767,0.941057530879595,0.027582306357070378,0.00165460092015538,0.02970556184317926,0.9394029299594396,4,left_localized,0.9999999999999999
Case_17,heavy_hole,5,1.291891070898,65.54591779800518,0.6036540897692582,0.09901059455413372,0.22025448413457382,0.07708083154203427,0.38339960563468434,4,left_localized,1.0
Case_17,heavy_hole,6,1.281456242125,68.11385280958685,0.285540042651414,0.05654989870915213,0.5437715281231327,0.11413853051630107,-0.25823148547171865,6,right_localized,1.0
Case_18,electron,1,2.947324555978,63.5985151437506,0.9547172410305855,0.01986897062518824,0.005850114852336857,0.019563673491889373,0.9488671261782486,0,left_localized,0.9999999999999998
Case_18,electron,2,3.055263236729,69.56305120539461,0.08062348411652447,0.09468425459099214,0.7312449130131095,0.09344734827937395,-0.650621428896585,2,right_localized,0.9999999999999998
Case_18,electron,3,3.124179887576,64.0739093254939,0.7875614309492995,0.037043057262492025,0.08097125355587712,0.09442425823233133,0.7065901773934224,4,left_localized,1.0
Case_18,electron,4,3.331933588198,36.812192129700726,0.0013153730172212165,0.0002792265313485056,7.527557215768856e-05,0.9983301248792726,0.001240097445063528,4,delocalized_bonding_or_antibonding,1.0
Case_18,electron,5,3.337391547558,42.14370234625765,0.01483337124169033,0.003387809085101345,0.0009652263825656555,0.9808135932906425,0.013868144859124675,4,delocalized_bonding_or_antibonding,0.9999999999999999
Case_18,electron,6,3.339849254987,88.24476207757223,0.0013987357213678191,0.0008623278370381518,0.0007885984210685936,0.9969503380205255,0.0006101373002992256,6,delocalized_bonding_or_antibonding,1.0000000000000002
Case_18,heavy_hole,1,1.457972864181,63.555285334749684,0.9946803037343734,0.002475200912527924,8.541074645720667e-05,0.0027590846066414304,0.9945948929879163,2,left_localized,1.0
Case_18,heavy_hole,2,1.424843410996,64.54872285893106,0.8290172028686128,0.015492977024370469,0.1418397233810441,0.013650096725972616,0.6871774794875687,2,left_localized,0.9999999999999999
Case_18,heavy_hole,3,1.422818817773,69.218262323652,0.1496176523118366,0.016369718113470183,0.8102644425271571,0.023748187047536007,-0.6606467902153206,2,right_localized,0.9999999999999998
Case_18,heavy_hole,4,1.369823018866,63.54476262831673,0.9437094297725175,0.025494288024309978,0.001539936696303744,0.029256345506868797,0.9421694930762138,4,left_localized,1.0
Case_18,heavy_hole,5,1.299286064673,66.03298456208032,0.5454515839860294,0.10021822403234493,0.27432914251473195,0.08000104946689368,0.2711224414712975,6,left_localized,1.0
Case_18,heavy_hole,6,1.289763673322,67.68936370844868,0.34739775284428365,0.050385852436574494,0.49418340793779464,0.10803298678134726,-0.146785655093511,6,delocalized_bonding_or_antibonding,1.0
Case_19,electron,1,2.956585478427,63.602190822403855,0.9556034997574319,0.019531382115569894,0.005353717974740566,0.019511400152257677,0.9502497817826913,0,left_localized,1.0
Case_19,electron,2,3.064463660927,69.6477885696083,0.07781117939753024,0.09789027087882328,0.731943322344994,0.09235522737865243,-0.6541321429474638,2,right_localized,1.0000000000000002
Case_19,electron,3,3.132065211538,64.07751446557286,0.7904517811776659,0.037615856769294714,0.07880664850300893,0.09312571355003045,0.711645132674657,4,left_localized,1.0
Case_19,electron,4,3.337241701208,34.16952504752929,0.0003835043360142952,7.962531183837238e-05,2.04747602642244e-05,0.9995163955918831,0.00036302957575007084,4,delocalized_bonding_or_antibonding,0.9999999999999998
Case_19,electron,5,3.343618089533,41.67166843830436,0.009509677826646738,0.0020805469745326212,0.0005539366106913303,0.9878558385881293,0.008955741215955408,4,delocalized_bonding_or_antibonding,1.0
Case_19,electron,6,3.351564020422,48.71445259641469,0.048223731389535104,0.012332549513160892,0.0037975610208523286,0.9356461580764517,0.04442617036868277,6,delocalized_bonding_or_antibonding,1.0000000000000002
Case_19,heavy_hole,1,1.46758864271,63.58915776079014,0.9947320539981324,0.002519209677503618,8.332436361638631e-05,0.0026654119607476363,0.994648729634516,0,left_localized,1.0000000000000002
Case_19,heavy_hole,2,1.435013981431,66.70853405562733,0.5194589945923223,0.021087677802877756,0.4417162293703068,0.01773709823449321,0.07774276522201545,2,delocalized_bonding_or_antibonding,1.0
Case_19,heavy_hole,3,1.433646475054,67.13602160160073,0.4593434076178143,0.012130412935099122,0.5093272510639045,0.019198928383182157,-0.04998384344609025,2,delocalized_bonding_or_antibonding,1.0
Case_19,heavy_hole,4,1.380022174988,63.55546221736823,0.9444232283399518,0.025382554773638228,0.001405461709759049,0.028788755176650874,0.9430177666301928,4,left_localized,0.9999999999999999
Case_19,heavy_hole,5,1.310539306704,66.73182566063767,0.45938604568982383,0.10757244402218166,0.34851453619024286,0.08452697409775167,0.11087150949958097,6,delocalized_bonding_or_antibonding,1.0
Case_19,heavy_hole,6,1.301762482441,67.07698440406294,0.4341411652946518,0.04731650649449943,0.41845893235103393,0.10008339585981474,0.01568223294361787,6,delocalized_bonding_or_antibonding,1.0000000000000002
