wavelength_nm,Re_dense,Re_coarse,Re_error,Im_dense,Im_coarse,Im_error
762,-23.876001210956616,-23.875931436508303,6.9774448313353332e-05,0.92569545974565592,0.92567904864350581,-1.6411102150115653e-05
763,-22.980487243367136,-22.980423130505272,6.4112861863918624e-05,0.66825588082015486,0.66824200622990393,-1.387459025092852e-05
764,-22.175152898361347,-22.175093655889761,5.9242471586173906e-05,0.45293997483606852,0.45292792904255297,-1.2045793515547132e-05
765,-21.446509480654662,-21.446454468514361,5.5012140300902956e-05,0.26861795047367121,0.26860714993925949,-1.080053441171458e-05
766,-20.783468533665236,-20.783417166282383,5.1367382852163246e-05,0.1063370522698559,0.10632694026533729,-1.011200451861427e-05
767,-20.175724563901653,-20.17567611610005,4.8447801603401786e-05,-0.041824944070137704,-0.041834921527187152,-9.9774570494481907e-06
768,-19.611268034343134,-19.611221405937115,4.6628406018101032e-05,-0.18199848949743114,-0.18200856206247717,-1.0072565046037596e-05
769,-19.076801273174574,-19.076755541920512,4.5731254061820437e-05,-0.31357315285442544,-0.31358259543907963,-9.4425846541845715e-06
770,-18.566837431277122,-18.566792867841016,4.4563436105704568e-05,-0.42910471290129393,-0.42911268385964974,-7.9709583558074115e-06
771,-18.084345211855641,-18.084302378495096,4.2833360545557753e-05,-0.52597242805680411,-0.52597898211619709,-6.5540593929824809e-06
772,-17.630949007973953,-17.630908054628982,4.0953344971228489e-05,-0.60750572868878594,-0.60751123843060428,-5.5097418183436275e-06
773,-17.205296219715713,-17.205257062440097,3.915727561576432e-05,-0.67753401802968538,-0.6775387784725253,-4.7604428399239396e-06
774,-16.804985669137125,-16.804948162367765,3.7506769359652026e-05,-0.73878376243056598,-0.7387879639075785,-4.201477012522048e-06
775,-16.427559869001819,-16.427523865875685,3.6003126133721253e-05,-0.79308315671120377,-0.79308692195252983,-3.7652413260591544e-06
776,-16.070787721751309,-16.070753089517211,3.4632234097387027e-05,-0.84169882474347735,-0.84170223660179988,-3.4118583225328791e-06
777,-15.732707331803738,-15.7326739537822,3.3378021537799896e-05,-0.88555068317595997,-0.88555380049361543,-3.1173176554544213e-06
778,-15.411604058124603,-15.411571832164995,3.2225959607501409e-05,-0.92533514762835234,-0.92533801408752137,-2.8664591690263919e-06
779,-15.105976056944723,-15.105944893266152,3.1163678571033415e-05,-0.96159683930618689,-0.9615994885181065,-2.6492119196142028e-06
780,-14.81450153348796,-14.814471352676549,3.0180811410929209e-05,-0.99477226014393749,-0.99477471871059242,-2.4585666549281626e-06
781,-14.536010828059371,-14.535981559384876,2.9268674495597224e-05,-1.0252177796386945,-1.0252200690810656,-2.2894423710173584e-06
782,-14.269463359179472,-14.269434939219586,2.8419959885894741e-05,-1.0532284450365454,-1.0532305830626421,-2.1380260966097353e-06
783,-14.013928700747101,-14.013901072265341,2.7628481760189061e-05,-1.0790511693292388,-1.0790531707042628,-2.0013750239300521e-06
784,-13.768571003318595,-13.768544114342365,2.6888976229599848e-05,-1.1028943235367599,-1.1028962006959246,-1.8771591647759323e-06
785,-13.53263607535029,-13.532609878411826,2.6196938463840524e-05,-1.1249349415204322,-1.1249367050070509,-1.7634866187332676e-06
786,-13.305440568416273,-13.305415019916286,2.5548499987593232e-05,-1.1453242885919861,-1.1453259473899668,-1.6587979807525244e-06
787,-13.086362820642211,-13.086337880309049,2.4940333162248862e-05,-1.1641922782331655,-1.1641938400113461,-1.5617781805588038e-06
788,-12.874834998308401,-12.874810628733876,2.4369574525451299e-05,-1.1816510573696501,-1.1816525286664097,-1.4712967595365001e-06
789,-12.670336239494457,-12.670312405727021,2.3833767436087783e-05,-1.1977979744520033,-1.197799360812938,-1.3863609347186667e-06
790,-12.472386550432383,-12.472363219613566,2.3330818816447163e-05,-1.212718071241919,-1.212719377318674,-1.3060767549699648e-06
791,-12.280541239002229,-12.280518380041226,2.2858961003180411e-05,-1.2264861848903816,-1.2264874145048088,-1.2296144271672915e-06
792,-12.094385693468624,-12.094363276738115,2.2416730509178251e-05,-1.2391687035984844,-1.2391698597801106,-1.1561816262162239e-06
793,-11.913530329470163,-11.913508326516162,2.2002954001010266e-05,-1.250824981957243,-1.2508260669514462,-1.0849942031487814e-06
794,-11.73760553404901,-11.737583917301986,2.1616747023500693e-05,-1.2615083872510944,-1.2615094024921525,-1.0152410581110161e-06
795,-11.566256429508076,-11.566235171986303,2.1257521773065946e-05,-1.2712669114358359,-1.2712678574808649,-9.4604502898221199e-07
796,-11.399137256997772,-11.399116331992943,2.0925004829308591e-05,-1.2801432386438765,-1.2801441150532189,-8.7640934243182755e-07
797,-11.235905131697024,-11.235884512431952,2.0619265072241433e-05,-1.2881740931891539,-1.2881748983356101,-8.0514645617313363e-07
798,-11.076212836471065,-11.076192495705982,2.0340765082949019e-05,-1.2953885863473005,-1.2953893171283304,-7.3078102991175342e-07
799,-10.919700183273285,-10.919680092840391,2.00904328941931e-05,-1.3018050913148345,-1.3018057427118366,-6.5139700211602758e-07
800,-10.765983262777823,-10.765963393021433,1.9869756389567783e-05,-1.3074258287846701,-1.307426393191343,-5.6440667295376556e-07
801,-10.614640607498622,-10.614620926598409,1.9680900212648567e-05,-1.3122276944513227,-1.312228160623881,-4.6617255833325544e-07
802,-10.465194924849367,-10.465175398010839,1.9526838528349799e-05,-1.3161466146316652,-1.3161469660294192,-3.5139775400594431e-07
803,-10.317088742945508,-10.317069331497574,1.9411447933492809e-05,-1.3190502855169659,-1.3190504975927302,-2.1207576428317054e-07
804,-10.169652594392609,-10.169633255005948,1.9339386660988112e-05,-1.320689306951413,-1.3206893426073654,-3.5655952412838587e-08
805,-10.022067181767543,-10.02204786652964,1.9315237903327898e-05,-1.3206069410208316,-1.3206067427755679,1.9824526376055474e-07
806,-9.8733329448822538,-9.8733136045421404,1.9340340113416232e-05,-1.3179682733835691,-1.3179677496606446,5.2372292458358061e-07
807,-9.7223035835218283,-9.7222841809015037,1.9402620324626696e-05,-1.3112347248791298,-1.3112337264860718,9.98393058004865e-07
808,-9.5679827731896445,-9.5679633269729933,1.9446216651175519e-05,-1.2975746303388418,-1.2975729155597078,1.7147791340210716e-06
809,-9.4106865396752788,-9.4106672476692523,1.9292006026461195e-05,-1.2720422415510522,-1.272039457552504,2.7839985481392659e-06
810,-9.2552506509027026,-9.2552321303720717,1.8520530630894427e-05,-1.2277680043710713,-1.2277638481176731,4.1562533981132077e-06
811,-9.1149757248507797,-9.1149589867022591,1.6738148520545337e-05,-1.161853622079335,-1.1618484757093901,5.1463699448639488e-06
812,-9.004008944130252,-9.0039942801247648,1.4664005487219356e-05,-1.0865952208104521,-1.086590415433377,4.8053770751455005e-06
813,-8.9190597053999454,-8.9190462047270209,1.3500672924493529e-05,-1.0215063112889573,-1.021502718905271,3.5923836863016589e-06
814,-8.8459013214380384,-8.8458881023897931,1.3219048245360909e-05,-0.97320408488960353,-0.97320160221286001,2.4826767435204289e-06
815,-8.7750909805671,-8.7750776511918644,1.3329375235571206e-05,-0.93820321191004274,-0.93820146489040157,1.7470196411739636e-06
816,-8.7030489624661556,-8.7030354005613937,1.3561904761871801e-05,-0.91180653715540827,-0.91180522628579896,1.3108696093055983e-06
817,-8.6288203921650002,-8.6288065684439736,1.382372102654017e-05,-0.89067153540451849,-0.89067046196815636,1.0734363621311971e-06
818,-8.5522861889184689,-8.5522720956137057,1.409330476320747e-05,-0.87266267059001346,-0.87266170107112384,9.6951888961527288e-07
819,-8.4735015005542174,-8.4734871269105696,1.4373643647758172e-05,-0.85637991266708113,-0.85637894827939665,9.6438768448781076e-07
820,-8.3924787649970867,-8.3924640890023134,1.4675994773227785e-05,-0.84081890448173346,-0.84081786063754249,1.0438441909732532e-06
821,-8.3091202438162846,-8.3091052290266134,1.5014789671141671e-05,-0.82515321218321003,-0.82515200338885164,1.2087943583871663e-06
822,-8.22319743929636,-8.2231820332270686,1.5406069291401536e-05,-0.80857981297943149,-0.80857833871325724,1.4742661742506158e-06
823,-8.134346400766379,-8.1343305344487327,1.5866317646384687e-05,-0.79017978074845718,-0.79017790822177303,1.8725266841546073e-06
824,-8.0420789815653464,-8.0420625722416261,1.6409323720267821e-05,-0.76875179604532118,-0.76874933477143959,2.4612738815932289e-06
825,-7.9458398965819015,-7.945822860594518,1.7035987383451356e-05,-0.74256858617271693,-0.74256524605747365,3.3401152432777081e-06
826,-7.8452047227705641,-7.8451870220420616,1.7700728502489937e-05,-0.70898986189821378,-0.70898518421978485,4.6776784289326301e-06
827,-7.7404876748267561,-7.7404694563800227,1.8218446733442306e-05,-0.66388480706019681,-0.66387807296359558,6.734096601235251e-06
828,-7.6344161369366184,-7.6343980914100875,1.8045526530841016e-05,-0.6011222783774659,-0.60111248855032129,9.7898271446128504e-06
829,-7.535744025355573,-7.5357280158352147,1.6009520358295504e-05,-0.51387591358257334,-0.51386229217664725,1.3621405926089736e-05
830,-7.4620606195272998,-7.462049503506389,1.1116020910861835e-05,-0.40241594765069,-0.4023996451908014,1.6302459888595244e-05
831,-7.4287396603790867,-7.428734347764113,5.3126149737181549e-06,-0.28516677146073699,-0.285151483380024,1.5288080712994034e-05
832,-7.4291679819783241,-7.4291660974958909,1.8844824332120425e-06,-0.18686644526678373,-0.18685475908181817,1.1686184965553625e-05
833,-7.4439963750800864,-7.4439954222930709,9.5278701550682854e-07,-0.11547871893738393,-0.11547053850102484,8.1804363590842755e-06
834,-7.460220187554981,-7.4602189929296223,1.1946253586359035e-06,-0.065866916532119568,-0.065861245663745849,5.6708683737194399e-06
835,-7.4728737522929443,-7.4728719653996158,1.7868933284148625e-06,-0.031093367271562089,-0.031089356263499734,4.0110080623545485e-06
836,-7.480864581440958,-7.4808621719986164,2.4094423416443078e-06,-0.0060947521832017126,-0.0060918386973522476,2.9134858494650473e-06
837,-7.4844510715236972,-7.4844481078001444,2.9637235527957273e-06,0.012370804020643444,0.012372973712177715,2.1696915342706014e-06
838,-7.4842496369755978,-7.4842462067154578,3.430260139936081e-06,0.026343812688717327,0.026345462783356199,1.6500946388720017e-06
839,-7.4808993599809597,-7.4808955453014327,3.8146795269256017e-06,0.037132249538839535,0.037133525806632262,1.2762677927269372e-06
840,-7.4749643393449325,-7.4749602104082626,4.1289366699004404e-06,0.045598737433695413,0.045599737512321548,1.0000786261343819e-06
841,-7.4669164334975946,-7.4669120483470515,4.3851505431291571e-06,0.05232944519498034,0.052330236412657771,7.9121767743162152e-07
842,-7.4571429756494787,-7.4571383818068924,4.5938425863312204e-06,0.057734089333303262,0.057734719378391197,6.3004508793484959e-07
843,-7.4459604252502416,-7.4459556615870213,4.7636632203307272e-06,0.062106481841985028,0.062106985315953767,5.0347396873817729e-07
844,-7.4336277420228143,-7.4336228404402931,4.9015825211995434e-06,0.065662193887878084,0.065662596441667609,4.0255378952469556e-07
845,-7.4203577623674128,-7.4203527491849108,5.0131825020116594e-06,0.068562636050403081,0.068562957066110541,3.210157074606812e-07
846,-7.4063263845804279,-7.4063212816406754,5.1029397525326203e-06,0.070930862239685477,0.070931116613165313,2.5437347983547909e-07
847,-7.3916798343529777,-7.3916746598939334,5.1744590443547622e-06,0.072862197046841326,0.07286239640053116,1.9935368983370338e-07
848,-7.3765403742377309,-7.3765351435778541,5.2306598767870582e-06,0.074431543265942757,0.074431696791493251,1.5352555049474859e-07
849,-7.3610107915734027,-7.3610055176495521,5.2739238505239427e-06,0.075698509966092009,0.07569862502137964,1.1505528763056105e-07
850,-7.3451779395720571,-7.3451726333666016,5.3062054554686711e-06,0.076711078483413686,0.076711161022794738,8.2539381052182392e-08
851,-7.3291155469493887,-7.3291102178286209,5.3291207677830243e-06,0.077508267858997559,0.077508322748717107,5.4889719547368543e-08
852,-7.3128864616143758,-7.3128811176006963,5.3440136795757098e-06,0.078122102924768622,0.078122134177285196,3.1252516574653555e-08
853,-7.296544454635935,-7.296539102627225,5.3520087099911962e-06,0.078579088121858598,0.078579099072454195,1.0950595596970203e-08
854,-7.2801356806331903,-7.2801303265791404,5.3540540498886457e-06,0.078901325537967276,0.0789013189794813,-6.5584859765266401e-09
855,-7.2636998679966105,-7.263694517045618,5.35095099252203e-06,0.079107373176638907,0.079107351463415743,-2.1713223163910556e-08
856,-7.247271295254162,-7.2472659518722864,5.343381875633213e-06,0.079212911053085866,0.079212876182016917,-3.4871068949060557e-08
857,-7.2308795970005022,-7.2308742650701525,5.3319303496834891e-06,0.079231263385065864,0.079231217059404668,-4.6325661196000567e-08
858,-7.2145504330966936,-7.2145451159993783,5.3170973153271461e-06,0.079173811804342714,0.079173755484389957,-5.6319952757011293e-08
859,-7.1983060474616671,-7.198300748147652,5.2993140151613716e-06,0.079050325170869434,0.079050260114554655,-6.5056314779710078e-08
860,-7.1821657371533618,-7.1821604581978065,5.2789555553545142e-06,0.078869224943747041,0.078869152239441798,-7.270430524286553e-08
861,-7.1661462481128133,-7.1661409917667243,5.2563460890553415e-06,0.078637800301769312,0.078637720894891211,-7.9406878100707345e-08
862,-7.1502621106169251,-7.1502568788481256,5.231768799518477e-06,0.078362383747980102,0.078362298462837515,-8.5285142586988272e-08
863,-7.1345259248884574,-7.1345207194170541,5.2054714032578886e-06,0.078048495392585571,0.078048404950354283,-9.0442231287513053e-08
864,-7.1189486052838404,-7.1189434276130363,5.1776708041018082e-06,0.077700962224705489,0.07770086725832287,-9.496638261885515e-08
865,-7.1035395898923515,-7.1035344413344177,5.1485579337651188e-06,0.077324017272415835,0.077323918339004344,-9.8933411490920165e-08
866,-7.0883070211091717,-7.0883019028083361,5.1183008356048276e-06,0.07692138248477573,0.076921280076024806,-1.024087509238214e-07
867,-7.0732579017441619,-7.0732528146962768,5.087047885155016e-06,0.07649633835723596,0.076496232908177891,-1.0544905806875171e-07
868,-7.0583982304253947,-7.0583931754948956,5.0549304990710198e-06,0.076051782698265763,0.076051674594671881,-1.081035938821362e-07
869,-7.043733119404477,-7.0437280973393968,5.0220650802401678e-06,0.075590280452337372,0.075590170037030474,-1.1041530689759327e-07
870,-7.0292668973481316,-7.0292619087930959,4.9885550357231523e-06,0.075114106118460061,0.075113993696670156,-1.1242178990511498e-07
871,-7.0150031992757249,-7.0149982447831025,4.9544926223887842e-06,0.074625280008337735,0.074625165852305025,-1.1415603271003327e-07
872,-7.0009450454527062,-7.0009401254929848,4.9199597214055757e-06,0.074125599355459287,0.074125483708380707,-1.156470785801389e-07
873,-6.9870949107618241,-6.9870900257328863,4.8850289378066236e-06,0.073616665101272349,0.073616548180732155,-1.1692054019407649e-07
874,-6.9734547858441847,-6.9734499360779356,4.849766249037657e-06,0.073099905036982771,0.073099787037890301,-1.1799909246934526e-07
875,-6.9600262310964691,-6.9600214168674874,4.8142289816865969e-06,0.07257659386062193,0.07257647495777908,-1.189028428494332e-07
876,-6.9468104244622193,-6.9468056459920806,4.7784701386888173e-06,0.072047870613302645,0.072047750963652374,-1.1964965027089214e-07
877,-6.93380820380278,-6.9338034612672352,4.7425355447217044e-06,0.071514753880788234,0.071514633625330032,-1.2025545820248951e-07
878,-6.9210201045368525,-6.9210153980691302,4.7064677222152795e-06,0.070978155082900424,0.070978034348450403,-1.2073445002092065e-07
879,-6.9084463931269795,-6.9084417228238326,4.6703031468808831e-06,0.070438890121710201,0.070438769022364955,-1.2109934524606736e-07
880,-6.8960870969215975,-6.8960824628458202,4.6340757773322139e-06,0.069897689616241321,0.069897568254712827,-1.213615284934022e-07
881,-6.8839420307862174,-6.8839374329708001,4.5978154172843233e-06,0.069355207916548145,0.069355086385335912,-1.2153121223268393e-07
882,-6.872010820902009,-6.8720062593530873,4.5615489216999094e-06,0.068812031060515005,0.068811909442928976,-1.2161758602968753e-07
883,-6.8602929260607777,-6.8602884007606022,4.5253001754730349e-06,0.06826868381237336,0.068268562183454451,-1.2162891890876715e-07
884,-6.8487876567416404,-6.8487831676510229,4.4890906174543943e-06,0.067725635901638992,0.067725514328968839,-1.215726701531139e-07
885,-6.8374941922197081,-6.8374897392802296,4.4529394784831311e-06,0.067183307564067291,0.067183186108507598,-1.2145555969289568e-07
886,-6.8264115959239007,-6.8264071790600589,4.4168638417829698e-06,0.066642074471831098,0.066641953188146086,-1.2128368501174158e-07
887,-6.8155388292379193,-6.8155344483590454,4.3808788738886051e-06,0.066102272128003348,0.066102151065447284,-1.2106255606325611e-07
888,-6.8048747639111831,-6.8048704189132216,4.3449979614251788e-06,0.065564199790176941,0.065564078993020108,-1.2079715683288583e-07
889,-6.7944181932286476,-6.7944138839951655,4.3092334820471478e-06,0.065028123979366609,0.065028003487343722,-1.2049202288699767e-07
890,-6.784167842070266,-6.7841635684743125,4.2735959535633583e-06,0.064494281622817479,0.064494161471546269,-1.201512712101227e-07
891,-6.7741223759758515,-6.7741181378813931,4.23809445848633e-06,0.063962882873076526,0.063962763094444181,-1.1977863234591268e-07
892,-6.7642804093195625,-6.7642762065818758,4.2027376867537214e-06,0.063434113640256723,0.063433994262737992,-1.1937751873136726e-07
893,-6.7546405126812132,-6.7546363451487395,4.1675324737866504e-06,0.062908137869654934,0.062908018918634068,-1.1895102086656451e-07
894,-6.7452012194994051,-6.7451970870138851,4.1324855200031152e-06,0.062385099593073645,0.062384981091103159,-1.1850197048635103e-07
895,-6.7359610320758119,-6.7359569344738137,4.0976019981542322e-06,0.061865124778469754,0.061865006745521284,-1.1803294847068102e-07
896,-6.7269184269955371,-6.7269143641091844,4.0628863526848136e-06,0.061348322999761673,0.061348205453465365,-1.17546296307669e-07
897,-6.7180718600213645,-6.7180678316781304,4.0283432340970649e-06,0.06083478894599445,0.060834671901830895,-1.1704416355562408e-07
898,-6.7094197705114649,-6.7094157765361349,3.9939753300188841e-06,0.060324603786696851,0.060324487258179627,-1.1652851722443458e-07
899,-6.7009605854090424,-6.7009566256233697,3.959785672691396e-06,0.059817836408416203,0.059817720407262381,-1.1600115382148779e-07
900,-6.6926927228419224,-6.6926887970654629,3.9257764594680111e-06,0.059314544535664732,0.059314429071953667,-1.1546371106452291e-07
901,-6.6846145953711797,-6.6846107034217681,3.8919494116385067e-06,0.058814775748027903,0.058814660830334459,-1.1491769344451619e-07
902,-6.6767246129213653,-6.6767207546158378,3.8583055275154265e-06,0.058318568403805005,0.058318454039325868,-1.1436447913681924e-07
903,-6.6690211854222081,-6.6690173605758716,3.8248463365420093e-06,0.057825952479513748,0.057825838674188113,-1.1380532563554091e-07
904,-6.661502725187102,-6.6614989336153396,3.791571762334911e-06,0.057336950333512882,0.05733683709212184,-1.1324139104207376e-07
905,-6.6541676490556618,-6.6541638905733738,3.7584822880631918e-06,0.056851577401073355,0.056851464727344703,-1.1267372865275682e-07
906,-6.6470143803196393,-6.6470106547420116,3.7255776277334007e-06,0.056369842827552807,0.056369730724238787,-1.1210331402056184e-07
907,-6.6400413504528029,-6.6400376575951601,3.6928576427897042e-06,0.055891750045511029,0.055891638514474457,-1.1153103657290941e-07
908,-6.633247000662438,-6.6332433403409965,3.6603214415009688e-06,0.05541729730107875,0.055417186343369562,-1.109577091873426e-07
909,-6.6266297832791743,-6.6266261553108841,3.62796829023182e-06,0.05494647813432052,0.05494636775024167,-1.1038407884966794e-07
910,-6.6201881629994013,-6.6201845672022035,3.5957971977751413e-06,0.054479281817829989,0.054479172006998949,-1.0981083103933642e-07
911,-6.6139206179929353,-6.6139170541863699,3.5638065654097772e-06,0.054015693757406252,0.054015584518805809,-1.0923860044309563e-07
912,-6.6078256408897253,-6.6078221088944371,3.5319952882417738e-06,0.053555695858223368,0.053555587190269288,-1.0866795407959984e-07
913,-6.6019017396541244,-6.6018982392925274,3.5003615970197188e-06,0.053099266859660404,0.053099158760229415,-1.0809943098988306e-07
914,-6.596147438359079,-6.5961439694552659,3.4689038130863992e-06,0.052646382641506118,0.052646275108003654,-1.0753350246361926e-07
915,-6.5905612778671685,-6.5905578402471967,3.4376199717911504e-06,0.052197016504178434,0.052196909533557379,-1.0697062105546884e-07
916,-6.5851418164289637,-6.5851384099206136,3.4065083500678384e-06,0.051751139425148751,0.051751033013960279,-1.0641118847187769e-07
917,-6.5798876302030909,-6.5798842546366956,3.3755663952916848e-06,0.051308720293694599,0.051308614438115449,-1.0585557914943866e-07
918,-6.5747973137094071,-6.5747939689169872,3.3447924199236923e-06,0.050869726125864212,0.050869620821735295,-1.053041289167389e-07
919,-6.5698694802156599,-6.5698661660319075,3.3141837523231743e-06,0.050434122261323558,0.050434017504168524,-1.047571550338855e-07
920,-6.565102762069305,-6.5650994783311312,3.2837381738204385e-06,0.050001872543650849,0.050001768328716792,-1.0421493405743387e-07
921,-6.5604958109750999,-6.5604925575216466,3.2534534533112947e-06,0.049572939485495501,0.049572835807767862,-1.0367772763919536e-07
922,-6.5560472982253017,-6.5560440748982423,3.2233270594872465e-06,0.049147284419837442,0.049147181274063381,-1.0314577406078662e-07
923,-6.5517559148865825,-6.5517527215306401,3.1933559423436009e-06,0.048724867638557851,0.048724765019267938,-1.0261928991284197e-07
924,-6.5476203719484634,-6.5476172084102728,3.1635381905203985e-06,0.048305648519330016,0.048305546420864431,-1.0209846558473235e-07
925,-6.5436394004337224,-6.5436362665629897,3.1338707326966642e-06,0.047889585641849863,0.047889484058368098,-1.01583481765255e-07
926,-6.5398117514780179,-6.5398086471268986,3.1043511192763162e-06,0.047476636894228166,0.047476535819725163,-1.0107450300333998e-07
927,-6.536136196379859,-6.5361331214034486,3.0749764103887856e-06,0.04706675957039172,0.047066658998718799,-1.005716729202133e-07
928,-6.5326115266230858,-6.5326084808789719,3.0457441138054264e-06,0.046659910459206394,0.046659810384082651,-1.0007512374343719e-07
929,-6.5292365538757746,-6.5292335372243038,3.0166514708440673e-06,0.046256045925993694,0.046255946341016319,-9.9584977375499761e-08
930,-6.5260101099670269,-6.5260071222713663,2.9876956606500471e-06,0.04585512198705527,0.045855022885714483,-9.9101340786389436e-08
931,-6.5229310468442403,-6.5229280879705573,2.9588736829566642e-06,0.045457094377782475,0.045456995753471688,-9.8624310787553959e-08
932,-6.5199982365124498,-6.5199953063296139,2.9301828359251658e-06,0.045061918614827376,0.04506182046085265,-9.8153974725789794e-08
933,-6.5172105709581682,-6.5172076693377949,2.9016203733078783e-06,0.04466955005285897,0.044669452362448514,-9.7690410455486543e-08
934,-6.5145669620574971,-6.5145640888742555,2.8731832415473946e-06,0.044279943936275518,0.044279846702590026,-9.7233685492081889e-08
935,-6.5120663414737034,-6.5120634966049984,2.8448687050541821e-06,0.043893055446335288,0.043892958662473197,-9.678386209133194e-08
936,-6.509707660541201,-6.5097048438671621,2.8166740388968492e-06,0.043508839744007904,0.043508743403011571,-9.6340996333377227e-08
937,-6.5074898901402527,-6.5074871015441005,2.7885961522144953e-06,0.043127252008926684,0.043127156103794778,-9.5905131905493768e-08
938,-6.5054120205630195,-6.505409259930703,2.7606323165230151e-06,0.042748247474719892,0.042748151998408326,-9.5476311565145799e-08
939,-6.5034730613708973,-6.5034703285914297,2.7327794676068606e-06,0.042371781461025521,0.04237168640645235,-9.5054573170938461e-08
940,-6.5016720412457047,-6.5016693362108526,2.7050348521129308e-06,0.04199780940242899,0.041997714762481528,-9.4639947462171747e-08
941,-6.5000080078335376,-6.5000053304378405,2.6773956971481994e-06,0.041626286874575549,0.041626192642117074,-9.4232458475174141e-08
942,-6.4984800275849519,-6.4984773777259619,2.6498589900114666e-06,0.041257169617671924,0.041257075785542316,-9.3832129607895887e-08
943,-6.4970871855893346,-6.4970845631673928,2.6224219418224948e-06,0.040890413557593638,0.04089032011861457,-9.3438979067994588e-08
944,-6.4958285854060485,-6.4958259903245192,2.5950815292219431e-06,0.040525974824748318,0.040525881771727459,-9.3053020858158142e-08
945,-6.4947033488924433,-6.4947007810572348,2.5678352084668177e-06,0.040163809770922904,0.040163717096657711,-9.2674265192438376e-08
946,-6.4937106160287552,-6.4937080753489109,2.5406798442872969e-06,0.039803874984221443,0.039803782681496896,-9.230272454696653e-08
947,-6.4928495447414818,-6.4928470311287754,2.5136127064229186e-06,0.039446127302262574,0.039446035363861515,-9.1938401058921926e-08
948,-6.4921193107249309,-6.4921168240940172,2.4866309136228892e-06,0.039090523823778506,0.039090432242478851,-9.1581299654919235e-08
949,-6.4915191072614054,-6.4915166475297319,2.4597316734542574e-06,0.038737021918733197,0.038736930687309379,-9.1231423818283197e-08
950,-6.4910481450408675,-6.4910457121288765,2.4329119909793917e-06,0.038385579237055309,0.038385488348285146,-9.0888770162833588e-08
951,-6.4907056519805106,-6.4907032458111136,2.4061693970622855e-06,0.038036153716136972,0.038036063162798672,-9.0553338299992348e-08
952,-6.490490873043175,-6.490488493542431,2.3795007439986193e-06,0.037688703587149638,0.037688613362025003,-9.0225124635412435e-08
953,-6.4904030700574538,-6.4904007171540954,2.3529033583713499e-06,0.037343187380299181,0.037343097476175729,-8.9904123451445273e-08
954,-6.4904415215372495,-6.4904391951628266,2.3263744228785299e-06,0.036999563929088347,0.036999474338757429,-8.9590330917821426e-08
955,-6.4906055225027259,-6.4906032225915222,2.2999112037069835e-06,0.036657792373666842,0.03665770308992844,-8.9283738402556878e-08
956,-6.4908943843016829,-6.4908921107909041,2.27351077874971e-06,0.036317832163352146,0.036317743179011652,-8.8984340493314384e-08
957,-6.4913074344333044,-6.491305187262709,2.247170595381931e-06,0.035979643058376198,0.035979554366249958,-8.8692126240519364e-08
958,-6.4918440163715214,-6.4918417954837544,2.2208877670237825e-06,0.03564318513090077,0.03564309672381108,-8.8407089690600849e-08
959,-6.492503489391515,-6.492501294732131,2.1946593840027617e-06,0.035308418765416294,0.035308330636195415,-8.8129220879307191e-08
960,-6.4932852283976725,-6.4932830599147469,2.1684829256685134e-06,0.034975304658500114,0.034975216799992617,-8.7858507497040605e-08
961,-6.4941886237528763,-6.4941864813972181,2.1423556582078618e-06,0.034643803818053542,0.034643716223107995,-8.7594945546998204e-08
962,-6.4952130811097462,-6.4952109648350369,2.1162747092517975e-06,0.034313877562005102,0.03431379022348427,-8.7338520832203059e-08
963,-6.4963580212452854,-6.4963559310078356,2.0902374497921983e-06,0.033985487516561136,0.033985400427334861,-8.7089226274983389e-08
964,-6.4976228798959035,-6.497620815654745,2.0642411584503861e-06,0.033658595614032269,0.033658508766980122,-8.684705214700994e-08
965,-6.4990071075963414,-6.4990050693132559,2.0382830854259737e-06,0.033333164090245726,0.033333077478257006,-8.6611988719953459e-08
966,-6.5005101695199503,-6.5005081571593202,2.0123606301325481e-06,0.033009155481619937,0.033009069097594879,-8.6384025058117153e-08
967,-6.5021315453217934,-6.5021295588508821,1.9864709113193157e-06,0.032686532621903963,0.032686446458746923,-8.6163157039798044e-08
968,-6.5038707289845288,-6.503868768373156,1.9606113728087848e-06,0.032365258638598363,0.032365172689226007,-8.5949372355398346e-08
969,-6.5057272286667498,-6.5057252938873393,1.9347794104618288e-06,0.032045296949126542,0.03204521120646113,-8.5742665412169572e-08
970,-6.5077005665531846,-6.5076986575809084,1.908972276254417e-06,0.031726611256738313,0.031726525713709625,-8.5543028688350731e-08
971,-6.5097902787088433,-6.5097883955215838,1.8831872594660126e-06,0.031409165546183171,0.031409080195728481,-8.5350454689936406e-08
972,-6.5119959149348983,-6.5119940575132187,1.8574216795741449e-06,0.031092924079184889,0.031092838914246287,-8.5164938601334228e-08
973,-6.5143170386278566,-6.5143152069550716,1.8316727850020698e-06,0.03077785138971377,0.030777766403242313,-8.4986471457493273e-08
974,-6.516753226641157,-6.5167514207030965,1.8059380604285025e-06,0.03046391227910307,0.030463827464049978,-8.4815053091880088e-08
975,-6.5193040691497419,-6.5193022889347141,1.7802150278356521e-06,0.030151071810985947,0.030150987160306522,-8.4650679424425057e-08
976,-6.5219691695169733,-6.5219674150162259,1.7545007473529495e-06,0.02983929530611204,0.029839210812766054,-8.4493345986480506e-08
977,-6.524748144165299,-6.5247464153725563,1.7287927427389604e-06,0.029528548337024244,0.029528463993974796,-8.4343049447377361e-08
