k_per_nm,e1_raw_eV,e2_raw_eV,h1_raw_eV,h2_raw_eV
0.39455725185472001,3.0352371346054499,3.16192032559545,1.42714874972385,1.4090841656599999
0.39640963331883,3.0359842153718501,3.1625666834561499,1.4270789843684502,1.4089326710098999
0.39826201478293,3.0367342554319001,3.1632157221122501,1.4270089006768498,1.4087811999195501
0.40011439624703998,3.0374872485136004,3.1638674373167497,1.4269384850321001,1.4086297731319
0.40196677771115003,3.0382431883412,3.1645218248156501,1.42686772416345,1.4084784108213
0.40381915917525002,3.0390020686344501,3.16517888034755,1.4267966051412,1.4083271325981501
0.40567154063936001,3.0397638831098499,3.1658385996441001,1.4267251153714,1.4081759575127499
0.40752392210346999,3.0405286254802499,3.1665009784300002,1.42665324259,1.4080249040603499
0.40937630356756999,3.041296289455,3.1671660124232499,1.4265809748569001,1.40787399018605
0.41122868503167997,3.0420668687405499,3.1678336973351504,1.4265083005505499,1.40772323329005
0.41308106649579002,3.0428403570404501,3.1685040288705499,1.4264352083611,1.4075726502333499
0.41493344795989001,3.0436167480554497,3.1691770027277499,1.4263616872848,1.4074222573431499
0.416785829424,3.0443960354839001,3.1698526145988,1.42628772661755,1.40727207041905
0.41863821088810999,3.0451782130216998,3.1705308601697499,1.4262133159489001,1.4071221047389
0.42049059235220998,3.0459632743628999,3.1712117351203499,1.4261384451554502,1.4069723750653
0.42234297381632002,3.0467512131995003,3.1718952351245999,1.4260631043950001,1.4068228956516
0.42419535528043001,3.0475420232217001,3.1725813558506504,1.4259872840999002,1.4066736802487001
0.42604773674453,3.04833569811845,3.1732700929608999,1.42591097497125,1.40652474211135
0.42790011820863999,3.04913223157725,3.1739614421122502,1.4258341679725501,1.4063760940050001
0.42975249967274998,3.0499316172844502,3.1746553989561503,1.4257568543235,1.4062277482124501
0.43160488113685003,3.0507338489254998,3.1753519591387001,1.4256790254942,1.40607971654035
0.43345726260096001,3.0515389201853003,3.1760511183008502,1.42560067319915,1.4059320103266999
0.43530964406507,3.0523468247477998,3.1767528720782501,1.4255217893911001,1.4057846404469001
0.43716202552917,3.0531575562970499,3.1774572161018999,1.4254423662556501,1.40563761732145
0.43901440699327998,3.0539711085165999,3.1781641459976999,1.4253623962052,1.4054909509222999
0.44086678845739002,3.0547874750902002,3.1788736573868004,1.4252818718737501,1.40534465078
0.44271916992149002,3.0556066497016499,3.1795857458859,1.4252007861110001,1.4051987259908001
0.44457155138560001,3.0564286260353,3.1803004071070502,1.4251191319771501,1.4050531852235499
0.44642393284970999,3.0572533977757499,3.1810176366578498,1.4250369027376499,1.4049080367265501
0.44827631431380999,3.05808095860885,3.1817374301417498,1.4249540918579999,1.4047632883346499
0.45012869577791997,3.0589113022209,3.1824597831579999,1.42487069299875,1.40461894747625
0.45198107724203002,3.0597444222994499,3.1831846913017499,1.4247867000103001,1.4044750211802501
0.45383345870613001,3.0605803125334501,3.1839121501642502,1.4247021069285,1.4043315160829501
0.45568584017024,3.0614189666130498,3.1846421553328002,1.42461690796935,1.4041884384348999
0.45753822163434998,3.0622603782302003,3.1853747023911998,1.4245310975251,1.4040457941080999
0.45939060309844998,3.06310454107855,3.1861097869193999,1.4244446701592501,1.4039035886026001
0.46124298456256002,3.0639514488536999,3.18684740449405,1.4243576206022999,1.4037618270534999
0.46309536602667001,3.06480109525355,3.1875875506883498,1.42426994374765,1.4036205142378
0.46494774749077,3.0656534739780499,3.1883302210722499,1.4241816346471001,1.4034796545811501
0.46680012895487999,3.0665085787297,3.1890754112124,1.4240926885073502,1.40333925216455
0.46865251041898998,3.0673664032136001,3.1898231166725002,1.42400310068555,1.4031993107313498
0.47050489188309003,3.0682269411376497,3.1905733330133499,1.4239128666858001,1.4030598336936499
0.47235727334720001,3.0690901862128497,3.19132605579285,1.4238219821551001,1.4029208241392501
0.47420965481131,3.0699561321529503,3.1920812805661498,1.4237304428802999,1.40278228483775
0.47606203627540999,3.07082477267525,3.1928390028857501,1.4236382447840499,1.4026442182479499
0.47791441773951998,3.0716961015003998,3.1935992183017499,1.42354538392175,1.4025066265236501
0.47976679920363002,3.0725701123525999,3.1943619223617499,1.42345185647785,1.4023695115203001
0.48161918066773002,3.0734467989598002,3.1951271106111498,1.4233576587632,1.4022328748019
0.48347156213184,3.0743261550538499,3.1958947785928999,1.4232627872113999,1.4020967176466002
0.48532394359594999,3.0752081743705499,3.1966649218481002,1.42316723837615,1.40196104105375
0.48717632506004999,3.0760928506498999,3.1974375359157001,1.4230710089280501,1.40182584574955
0.48902870652415997,3.0769801776365,3.198212616333,1.4229740956519499,1.4016911321941001
0.49088108798827002,3.0778701490790001,3.1989901586351497,1.4228764954441,1.4015569005864501
0.49273346945237001,3.0787627587308997,3.1997701583558502,1.4227782053093998,1.4014231508716999
0.49458585091648,3.07965800035055,3.2005526110272502,1.4226792223591,1.4012898827465501
0.49643823238058998,3.0805558677010998,3.2013375121798999,1.42257954380795,1.4011570956652499
0.49829061384468998,3.0814563545506504,3.2021248573430503,1.4224791669719501,1.4010247888459
0.50014299530880002,3.0823594546728001,3.2029146420446,1.42237808926585,1.4008929612757499
0.50199537677290995,3.0832651618462004,3.2037068618112499,1.4222763082013001,1.4007616117174
0.50384775823701,3.0841734698551999,3.20450151216885,1.42217382138385,1.4006307387143502
0.50570013970112004,3.0850843724894501,3.2052985886418499,1.4220706265117,1.4005003405968
0.50755252116521998,3.0859978635446499,3.2060980867542002,1.4219667213729501,1.4003704154868
0.50940490262933003,3.0869139368223499,3.2069000020290002,1.42186210384405,1.4002409613044
0.51125728409343996,3.0878325861298999,3.2077043299883004,1.4217567718874,1.4001119757724001
