z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
17.25,0.073627003363952448,0.23510058089383892,0.01369815266985908,0.039305443781056229
17.300000000000001,0.070840880267330431,0.24312857801781887,0.012617116831340074,0.03762697014711322
17.350000000000001,0.068255452810571396,0.25162995530462884,0.01164813151639507,0.036239042046986213
17.399999999999999,0.065863396352651385,0.26062126524429879,0.010782591327028064,0.035130942266156207
17.449999999999999,0.063657934081938386,0.27012001424351872,0.010012809544263059,0.034294114350541201
17.5,0.061632817817157369,0.28014469671121867,0.0093319498636607549,0.033722096535813199
17.550000000000001,0.059798587843649359,0.29059651935749869,0.0087327206632116516,0.033406476836102192
17.600000000000001,0.05815693602595335,0.30133815018675864,0.008206729722625648,0.033333349664346194
17.649999999999999,0.056688750815197343,0.31232290628624854,0.0077458133573832461,0.033486970989487191
17.699999999999999,0.055376878026060332,0.32350466928497851,0.0073427714540700434,0.033853076799999202
17.75,0.054205832479395324,0.33483763999343846,0.0069912281412813412,0.0344184863028082
17.800000000000001,0.053161552320225319,0.34627611223889837,0.0066855108952778393,0.035170736439777209
17.850000000000001,0.052231189500466312,0.35777426466869833,0.0064205454841672381,0.036097743495467217
17.899999999999999,0.051402931090745306,0.36928597103126826,0.0061917645716065362,0.037187488696089219
17.949999999999999,0.050665847053622308,0.3807646309439382,0.0059950281571323353,0.038427725729947231
18,0.050009760909977295,0.39216302443471818,0.0058265543347242347,0.039805709068891235
18.050000000000001,0.049425140391784299,0.40343319461490812,0.005682859111946134,0.04130794284866024
18.100000000000001,0.04890300572196029,0.41452636370488805,0.0055607042554122327,0.042919950879604249
18.149999999999999,0.048434853614251289,0.42539288829898803,0.0054570523196595319,0.044626069110437261
18.199999999999999,0.048012595458083285,0.43598226021447795,0.0053690281800240309,0.046409262555335271
18.25,0.047628508456386283,0.44624315951802795,0.0052938865292161312,0.048250969314242283
18.300000000000001,0.047275198727737285,0.4561235663520179,0.0052289849146683305,0.050130974860494296
18.350000000000001,0.046945575574631283,0.46557093798274785,0.0051717619914663305,0.052027320228633309
18.399999999999999,0.046632836262991278,0.47453245705151775,0.0051197207453582303,0.053916248096220316
18.449999999999999,0.046330460758297276,0.48295535631738773,0.0050704165031419295,0.055772191002216323
18.5,0.046032215924881277,0.49078732422902771,0.0050214495944910292,0.057567806065355338
18.550000000000001,0.045728664217591281,0.49811965363118765,0.0049710647284446291,0.059280346574855348
18.600000000000001,0.045413249331867273,0.50506026561046768,0.0049187066847655283,0.06089989595385336
18.649999999999999,0.04508605309435227,0.51160370212357764,0.0048643962460679291,0.062423913668491371
18.699999999999999,0.044747160388070271,0.51774481746289758,0.0048081549699353285,0.063850009042291378
18.75,0.044396659130409265,0.52347878230309752,0.0047500051803635278,0.065175945006329394
18.800000000000001,0.044034640250307261,0.52880108749877752,0.0046899699588995279,0.06639964160845839
18.850000000000001,0.043661197664670262,0.53370754763053752,0.0046280731354797272,0.067519179276052402
18.899999999999999,0.043276428254000257,0.53819430429625748,0.0045643392789709268,0.068532801827184409
18.949999999999999,0.042880431837268258,0.54225782914538745,0.0044987936874183272,0.069438919225487408
19,0.042473311146016254,0.54589492665357742,0.0044314623780038259,0.070236110074390415
19.050000000000001,0.042055171797705251,0.54910273663562748,0.0043623720767188264,0.070923123846822422
19.100000000000001,0.041626122268314247,0.55187873649469743,0.004291550207756325,0.071498882846868422
19.149999999999999,0.041186273864203253,0.5542207432060875,0.004219024882624425,0.071962483900315427
