wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
400,6.1618992086007669,0.055216173982172392,-5.7620198390986932,-0.05139031856648265,0.39987936950207403,0.0038258554156897391,0.96646390438343088
401,6.2153301067324689,0.055964150308372804,-5.8117758793867385,-0.052083118157718836,0.40355422734573154,0.0038810321506539663,0.9664460756306642
402,6.2692000961835674,0.056722084973379702,-5.8619377570493567,-0.052785074219670915,0.4072623391342115,0.0039370107537087893,0.96642814711354463
403,6.3235132491369805,0.057490118743115437,-5.9125091948193544,-0.053496314884656768,0.41100405431762466,0.0039938038584586798,0.96641011792687637
404,6.3782736853316973,0.058268394634767781,-5.9634939583523146,-0.054216970309076587,0.41477972697938503,0.0040514243256911889,0.96639198715414953
405,6.4334855727519979,0.05905705795848859,-6.0148958568398783,-0.05494717271038347,0.41858971591212002,0.0041098852481051308,0.96637375386736102
406,6.4891531283287076,0.059856256359984455,-6.0667187436335981,-0.055687056404833041,0.42243438469510941,0.0041691999551514338,0.96635541712682993
407,6.5452806186528036,0.060666139864021237,-6.1189665168796177,-0.056436757846030847,0.42631410177318541,0.0042293820179904063,0.9663369759810142
408,6.6018723607015701,0.061486860918864468,-6.1716431201642905,-0.057196415664296327,0.43022924053727907,0.0042904452545681447,0.96631842946631663
409,6.6589327225776493,0.062318574441680041,-6.2247525431711361,-0.057966170706864009,0.43418017940651465,0.0043524037348160304,0.96629977660689237
410,6.716466124261129,0.063161437864916709,-6.2782988223491794,-0.058746166078941266,0.43816730191194975,0.0044152717859754515,0.96628101641445152
411,6.774477038375081,0.064015611183697085,-6.33228604159308,-0.059536547185644453,0.4421909967820008,0.0044790639980526233,0.96626214788805675
412,6.8329699909647132,0.064881257004240273,-6.3867183329351436,-0.06033746177483388,0.4462516580295699,0.0045437952294064155,0.96624317001391857
413,6.8919495622905247,0.065758540593343434,-6.4415998772495611,-0.061149059980871008,0.4503496850409634,0.0046094806124724365,0.96622408176518337
414,6.9514203876356433,0.066647629928947211,-6.4969349049691081,-0.061971494369319056,0.45448548266653466,0.0046761355596281473,0.96620488210172284
415,7.0113871581278051,0.067548695751813867,-6.5527276968145367,-0.062804919982611715,0.4586594613132684,0.0047437757692021538,0.96618556996991234
416,7.0718546215760902,0.068461911618344709,-6.608982584536955,-0.063649494386712441,0.46287203703913582,0.0048124172316322805,0.96616614430241143
417,7.1328275833229373,0.069387453954566677,-6.6657039516734642,-0.064505377718790891,0.46712363164947146,0.004882076235775799,0.9661466040179354
418,7.1943109071115687,0.070325502111316912,-6.7228962343162939,-0.065372732735939465,0.47141467279527305,0.004952769375377435,0.96612694802102372
419,7.2563095159693543,0.071276238420656543,-6.7805639218958103,-0.066251724864958464,0.47574559407354422,0.0050245135556980652,0.96610717520180389
420,7.3188283931072533,0.072239848253544167,-6.838711557977569,-0.06714252225323436,0.4801168351296865,0.0050973260003098018,0.96608728443575198
421,7.3818725828358662,0.073216520078802264,-6.8973437410738176,-0.06804529582074044,0.48452884176205036,0.0051712242580618222,0.96606727458344388
422,7.4454471914983209,0.074206445523409145,-6.9564651254697178,-0.068960219313187271,0.48898206602860328,0.0052462262102218639,0.96604714449030804
423,7.5095573884204407,0.075209819434150366,-7.0160804220645634,-0.069887469356352247,0.49347696635587757,0.0053223500777981117,0.96602689298636701
424,7.5742084068785704,0.076226839940665564,-7.0761943992284015,-0.070827225511618241,0.49801400765016779,0.0053996144290473173,0.96600651888597677
425,7.6394055450853831,0.077257708519926332,-7.1368118836743051,-0.071779670332752427,0.50259366141107686,0.0054780381871739146,0.96598602098756015
426,7.7051541671941042,0.078302630062182618,-7.1979377613466697,-0.072744989423956324,0.50721640584743422,0.0055576406382262834,0.96596539807333526
427,7.7714597043216038,0.079361812938415724,-7.2595769783259252,-0.073723371499220786,0.51188272599567952,0.0056384414391949401,0.96594464890903831
428,7.8383276555907173,0.080435469069338059,-7.3217345417499349,-0.074715008443018108,0.51659311384078399,0.0057204606263199578,0.9659237722436379
429,7.9057635891922127,0.081523813995979494,-7.3844155207525075,-0.075720095372367444,0.52134806843970605,0.0058037186236120485,0.96590276680904763
430,7.9737731434668895,0.082627066951902764,-7.4476250474193808,-0.076738830700307348,0.52614809604750978,0.0058882362515954127,0.96588163131982974
431,8.0423620280082417,0.08374545093709107,-7.5113683177620709,-0.077771416200813931,0.53099371024617081,0.0059740347362771291,0.96586036447289436
432,8.1115360247861652,0.084879192793552244,-7.575650592709958,-0.078818057075200593,0.53588543207620809,0.0060611357183516391,0.96583896494718946
433,8.1813009892921116,0.086028523282684691,-7.6404771991210296,-0.079878962020039745,0.54082379017108284,0.006149561262644947,0.96581743140338849
434,8.2516628517062767,0.087193677164453559,-7.7058535308117069,-0.080954343296644762,0.54580932089456868,0.0062393338678088089,0.96579576248356813
435,8.3226276180872656,0.088374893278424391,-7.7717850496061516,-0.082044416802155393,0.55084256848111268,0.0063304764762689928,0.96577395681087974
436,8.3942013715847388,0.089572414626705343,-7.8382772864055124,-0.083149402142267195,0.55592408517922753,0.0064230124844381429,0.96575201298921509
437,8.4663902736756373,0.090786488458849013,-7.905335842277557,-0.084269522705649608,0.56105443139808009,0.0065169657531993982,0.96572992960286241
438,8.5392005654243714,0.092017366358767338,-7.9729663895671354,-0.085405005740097767,0.56623417585723668,0.0066123606186695699,0.96570770521615967
439,8.6126385687677693,0.09326530433371466,-8.0411746730279638,-0.086556082430463741,0.57146389573980594,0.0067092219032509146,0.96568533837313364
440,8.6867106878251139,0.094530562905394855,-8.1099665109761947,-0.087722987978415851,0.57674417684891943,0.006807574926979006,0.9656628275971364
441,8.7614234102339985,0.09581340720325135,-8.1793477964663133,-0.088905961684074261,0.58207561376768346,0.0069074455191770988,0.96564017139047376
442,8.8367833085125547,0.097114107060000093,-8.24932449848977,-0.090105247029574301,0.58745881002278377,0.0070088600304258099,0.965617368234021
443,8.9127970414486803,0.098432937109467655,-8.3199026631970181,-0.091321091764609993,0.59289437825166202,0.007111845344857674,0.96559441658683587
444,8.9894713555169119,0.099770176886797804,-8.3910884151433507,-0.092553747994011004,0.59838294037356121,0.007216428892786805,0.96557131488575787
445,9.0668130863235508,0.10112611093109336,-8.4628879585592252,-0.09380347226740883,0.60392512776432383,0.0073226386636845147,0.96554806154500405
446,9.1448291600807696,0.10250102889056073,-8.5353075786454937,-0.09507052567104976,0.60952158143527813,0.007430503219510963,0.96552465495574979
