k_per_nm,E11_eV,E12_eV,E21_eV,E22_eV
0,1.4933526957039993,1.5283667159019991,1.6132174157740005,1.6482314359720003
0.018523814641067001,1.4936221295420486,1.5284851032488991,1.6134574547692997,1.6483204284761501
0.037047629282133003,1.4944289330234997,1.5288497718411502,1.6141760844122499,1.6485969232299005
0.055571443923200001,1.4957686758847502,1.5294862827102502,1.6153690973649499,1.64908670419045
0.074095258564267005,1.4976339045600995,1.5304294186328495,1.6170295065098503,1.6498250205826004
0.092619073205332997,1.5000139628721485,1.5317162691754493,1.6191473046624993,1.6508496109658002
0.1111428878464,1.5028947702438995,1.5333818373684496,1.6217092352069995,1.6521963023315496
0.12966670248747,1.506258471949,1.5354573301977004,1.6246982168936996,1.6538970751424
0.14819051712853001,1.510083426414399,1.5379704805179495,1.62809396246155,1.6559810165651005
0.16671433176959999,1.5143438286740987,1.5409462494690986,1.63187198069685,1.65847440149185
0.18523814641066999,1.5190099819445992,1.5444076491561489,1.6360040093738009,1.6614016765853505
0.20376196105173,1.5240491684870501,1.5483758444346503,1.6404588895710501,1.6647855655186503
0.2222857756928,1.5294274856403993,1.5528691736467488,1.6452043887240497,1.6686460767303992
0.24080959033387001,1.5351126962637995,1.55790104779045,1.6502100375892492,1.6729983891158997
0.25933340497493002,1.5410776523934995,1.5634771962524496,1.6554505401234503,1.6778500839824004
0.27785721961600002,1.5473035007155496,1.5695930808544496,1.6609089650677002,1.6831985452066003
0.29638103425707002,1.5537818580937002,1.5762323137206504,1.6665789076574,1.6890293632843503
0.31490484889812997,1.5605151619645501,1.5833668879979501,1.6724648264366999,1.6953165524700999
0.33342866353919998,1.5675146213003004,1.59095979907275,1.6785799810281501,1.7020251588005997
0.35195247818026998,1.5747962684516492,1.5989695493608496,1.6849424713053998,1.7091157522146001
0.37047629282132999,1.5823767803751496,1.6073548528540496,1.6915710465847995,1.7165491190636994
0.38900010746239999,1.5902705718408001,1.6160780148264005,1.6984821875289,1.7242896305145003
0.40752392210346999,1.59848852125465,1.6251066004685004,1.7056888214688504,1.7323069006827008
0.42604773674453,1.6070378615115992,1.6344138350556991,1.7132002036185001,1.7405761771626
0.44457155138560001,1.6159226324225495,1.6439783198603495,1.7210223607587503,1.7490780481965502
0.46309536602667001,1.6251442898702992,1.6537834600643491,1.7291586925695499,1.7577978627635997
0.48161918066773002,1.6347022785609993,1.6638168032064993,1.7376105374767998,1.7667250621222998
0.50014299530880002,1.6445945037713499,1.6740693724456506,1.7463776384075993,1.7758525070819
0.51866680994986003,1.6548176964402492,1.6845350310629499,1.7554585027785492,1.7851758374012499
0.53719062459093003,1.6653676866463993,1.6952098990793996,1.76485067172735,1.7946928841603502
0.55571443923200003,1.6762396043313992,1.7060918374459488,1.7745509174058005,1.8044031505203502
