k_per_nm,integration_weight_nm_minus2
0,0
0.018523814641067001,0.00010922221519219362
0.037047629282133003,0.0002184444303843813
0.055571443923200001,0.00032766664557658378
0.074095258564267005,0.00043688886076876846
0.092619073205332997,0.00054611107596095612
0.1111428878464,0.0006553332911532207
0.12966670248747,0.00076455550634529944
0.14819051712853001,0.00087377772153744238
0.16671433176959999,0.00098299993672990959
0.18523814641066999,0.0010922221519218478
0.20376196105173,0.0012014443671139914
0.2222857756928,0.0013106665823065474
0.24080959033387001,0.0014198887974983963
0.25933340497493002,0.0015291110126905401
0.27785721961600002,0.0016383332278831844
0.29638103425707002,0.0017475554430749424
0.31490484889812997,0.0018567776582670854
0.33342866353919998,0.0019659998734598209
0.35195247818026998,0.0020752220886514931
0.37047629282132999,0.0021844443038436367
0.38900010746239999,0.0022936665190364581
0.40752392210346999,0.0024028887342280418
0.42604773674453,0.0025121109494201854
0.44457155138560001,0.0026213331646130949
0.46309536602667001,0.0027305553798045905
0.48161918066773002,0.0028397775949967337
0.50014299530880002,0.0029489998101889362
0.51866680994986003,0.0030582220253810802
0.53719062459093003,0.0031674442405741367
0.55571443923200003,0.0016383332278831844
