wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
551,23.228208931052066,0.004592275313971687,-21.514032620508118,-0.0041949520162614428,1.7141763105439414,0.00039732329771024393,0.96168774151480985
552,23.450058523007474,0.004664963186333344,-21.716990294043224,-0.0042603144720978264,1.7330682289642492,0.00040464871423551727,0.96162981005498127
553,23.674497493732652,0.0047390094484040055,-21.922269195042404,-0.0043268714757146859,1.7522282986902451,0.00041213797268931985,0.96157121568547199
554,23.901567037871693,0.0048144455626492819,-22.129905271633611,-0.004394649933470599,1.7716617662380796,0.00041979562917868305,0.96151194624832836
555,24.131309239066663,0.0048913039009332296,-22.339935224005679,-0.0044636775052798398,1.7913740150609847,0.00042762639565339044,0.96145198927853937
556,24.363767094894474,0.0049696177768411287,-22.552396524811556,-0.0045339826305228108,1.8113705700829135,0.00043563514631831768,0.96139133199410809
557,24.598984542680157,0.0050494214793878316,-22.767327440264776,-0.0046055945550314255,1.8316571024153743,0.00044382692435640623,0.96132996128573045
558,24.837006486224233,0.0051307503081821689,-22.98476705195791,-0.0046785433592024233,1.8522394342663215,0.00045220694897974518,0.96126786370606077
559,25.077878823483381,0.0052136406101217147,-23.204755279433172,-0.0047528599872944752,1.8731235440502139,0.00046078062282723948,0.96120502545854769
560,25.32164847524599,0.00529812981769696,-23.427332903536762,-0.0048285762779683803,1.8943155717092268,0.0004695535397285797,0.96114143238581551
561,25.568363414845983,0.0053842564889884977,-23.6525415905902,-0.0049057249961329645,1.9158218242557732,0.00047853149285553387,0.96107706995757447
562,25.818072698961071,0.0054720603494459322,-23.88042391741363,-0.0049843398661630475,1.9376487815474466,0.00048772048328288558,0.96101192325803275
563,26.070826499543298,0.0055615823355426508,-24.111023397237453,-0.0050644556065597614,1.9598031023058482,0.00049712672898288911,0.9609459769727865
564,26.326676136933081,0.0056528646404064332,-24.34438450654147,-0.005146107966127805,1.98229163039161,0.00050675667427862829,0.9608792153751643
565,26.58567411420994,0.0057459507615320142,-24.580552712861575,-0.005229333761748594,2.0051214013483634,0.00051661699978342089,0.96081162231199913
566,26.847874152836766,0.0058408855506883826,-24.81957450360694,-0.0053141709178331593,2.0282996492298269,0.00052671463285522456,0.96074318118879265
