x[nm]                    E_12_real[eV]            Psi_12_lh2_real[nm^-1/2] E_12_imag[eV]            Psi_12_lh2_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9545570432189          2.9525116792099          2.9520805390478
7.260978922993           2.9525116792099          2.9147132201825          2.9525116792099          2.9604791772587
7.4003918486039          2.9525116792099          2.9223418895823          2.9525116792099          2.9588711379332
7.532837099151           2.9525116792099          2.9221154560741          2.9525116792099          2.958918867618
7.6586629098899          2.9525116792099          2.9224831429753          2.9525116792099          2.9588413632767
7.7782001117354          2.9525116792099          2.9224138488128          2.9525116792099          2.9588559697215
7.891763001107           2.9525116792099          2.9220411160352          2.9525116792099          2.9589345376778
7.9996501663019          2.9525116792099          2.9213920270168          2.9525116792099          2.9590713584801
8.1021452725658          2.9525116792099          2.9204990193146          2.9525116792099          2.9592595946492
8.1995178079279          2.9525116792099          2.9193913295849          2.9525116792099          2.9594930834206
8.2920237917592          2.9525116792099          2.9180951561266          2.9525116792099          2.959766302482
8.3799064479186          2.9525116792099          2.9166339179438          2.9525116792099          2.9600743153659
8.4633968442558          2.9525116792099          2.9150287735981          2.9525116792099          2.9604126620808
8.5427145001525          2.9525116792099          2.913299826303           2.9525116792099          2.9607771050913
8.6180679636999          2.9525116792099          2.9114699550685          2.9525116792099          2.9611628217546
8.6896553600291          2.9525116792099          2.9095155591998          2.9525116792099          2.9615747868365
8.7576649122373          2.9525116792099          2.9075814680226          2.9525116792099          2.9619824719135
8.8222754362784          2.9525116792099          2.9057473232455          2.9525116792099          2.9623690893924
8.8836568111193          2.9525116792099          2.9040354340321          2.9525116792099          2.9627299367475
8.9419704253995          2.9525116792099          2.9024550534212          2.9525116792099          2.9630630635404
8.9973696017656          2.9525116792099          2.9010106552694          2.9525116792099          2.9633675267316
9.05                     2.9525116792099          2.8997039360798          2.9525116792099          2.9636429687168
9.1                      2.9525116792099          2.8985344349196          2.9525116792099          2.9638894866557
9.15                     2.9525116792099          2.8974468241923          2.9525116792099          2.964118742995
9.2                      2.9525116792099          2.896453811479           2.9525116792099          2.9643280591168
9.25                     2.9525116792099          2.8955679043383          2.9525116792099          2.9645147985659
9.3                      2.9525116792099          2.8948007675758          2.9525116792099          2.9646765025299
9.35                     2.9525116792099          2.8941622867295          2.9525116792099          2.9648110872465
9.4                      2.9525116792099          2.8936592565557          2.9525116792099          2.9649171204561
9.45                     2.9525116792099          2.8932935842068          2.9525116792099          2.964994200152
9.5                      2.9525116792099          2.8930598615276          2.9525116792099          2.9650434663136
9.55                     2.9525116792099          2.8929421161346          2.9525116792099          2.9650682857431
9.6                      2.9525116792099          2.8929094931144          2.9525116792099          2.9650751623158
9.65                     2.9525116792099          2.8930026135434          2.9525116792099          2.9650555335569
9.7                      2.9525116792099          2.8932576943031          2.9525116792099          2.9650017653477
9.75                     2.9525116792099          2.8936293097511          2.9525116792099          2.9649234329121
9.8                      2.9525116792099          2.894086463938           2.9525116792099          2.9648270698543
9.85                     2.9525116792099          2.8946079497553          2.9525116792099          2.9647171463987
9.9                      2.9525116792099          2.8951792067891          2.9525116792099          2.9645967317199
9.95                     2.9525116792099          2.8957901926892          2.9525116792099          2.9644679426345
10                       2.9525116792099          2.8964339401573          2.9525116792099          2.9643322477722
10.05                    2.9525116792099          2.8971055779195          2.9525116792099          2.9641906739435
10.1                     2.9525116792099          2.8978016658423          2.9525116792099          2.9640439462909
10.15                    2.9525116792099          2.8985197428595          2.9525116792099          2.9638925835798
10.2                     2.9525116792099          2.8992580191651          2.9525116792099          2.9637369630816
10.25                    2.9525116792099          2.9000151662823          2.9525116792099          2.9635773648246
10.3                     2.9525116792099          2.9007901736048          2.9525116792099          2.9634140018334
10.35                    2.9525116792099          2.9015822501329          2.9525116792099          2.963247040842
10.4                     2.9525116792099          2.9023907569834          2.9525116792099          2.96307661652
10.45                    2.9525116792099          2.9032151608897          2.9525116792099          2.962902841274
10.5                     2.9525116792099          2.9040550020459          2.9525116792099          2.9627258120261
10.55                    2.9525116792099          2.9049098717791          2.9525116792099          2.96254561492
10.6                     2.9525116792099          2.9057793969723          2.9525116792099          2.9623623286047
10.65                    2.9525116792099          2.9066632291425          2.9525116792099          2.9621760265365
10.7                     2.9525116792099          2.9075610367383          2.9525116792099          2.9619867786028
10.75                    2.9525116792099          2.9084724996762          2.9525116792099          2.9617946522737
10.8                     2.9525116792099          2.9093973054415          2.9525116792099          2.9615997134238
10.85                    2.9525116792099          2.9103351462878          2.9525116792099          2.9614020269226
10.9                     2.9525116792099          2.9112857172145          2.9525116792099          2.9612016570611
10.95                    2.9525116792099          2.9122487144983          2.9525116792099          2.9609986678605
11                       2.9525116792099          2.9132238346232          2.9525116792099          2.9607931232989
11.05                    2.9525116792099          2.9142107734981          2.9525116792099          2.9605850874751
11.1                     2.9525116792099          2.9152092258869          2.9525116792099          2.9603746247297
11.15                    2.9525116792099          2.9162188849924          2.9525116792099          2.9601617997321
11.2                     2.9525116792099          2.9172394421579          2.9525116792099          2.9599466775436
11.25                    2.9525116792099          2.9182705866558          2.9525116792099          2.9597293236624
11.3                     2.9525116792099          2.9193120055422          2.9525116792099          2.9595098040534
