x[nm]                  E_5_real[eV]           Psi_5_z1_real[nm^-1/2] E_5_imag[eV]           Psi_5_z1_imag[nm^-1/2]
7.1142317671146        1.4437721218703        1.4437282665891        1.4437721218703        1.4437213222788
7.260978922993         1.4437721218703        1.4427842590954        1.4437721218703        1.4426278349321
7.4003918486039        1.4437721218703        1.441831719081         1.4437721218703        1.4415244639739
7.532837099151         1.4437721218703        1.4408280176512        1.4437721218703        1.4403618303924
7.6586629098899        1.4437721218703        1.4397392275724        1.4437721218703        1.439100634711
7.7782001117354        1.4437721218703        1.4385376388408        1.4437721218703        1.4377087791562
7.891763001107         1.4437721218703        1.4372002200282        1.4437721218703        1.4361595853643
7.9996501663019        1.4437721218703        1.4357076795568        1.4437721218703        1.4344307070125
8.1021452725658        1.4437721218703        1.4340439055351        1.4437721218703        1.4325034809549
8.1995178079279        1.4437721218703        1.4321956402855        1.4437721218703        1.4303625502133
8.2920237917592        1.4437721218703        1.4301522949209        1.4437721218703        1.4279956491918
8.3799064479186        1.4437721218703        1.4279058412938        1.4437721218703        1.4253934785179
8.4633968442558        1.4437721218703        1.4254507398918        1.4437721218703        1.4225496215192
8.5427145001525        1.4437721218703        1.4227838767045        1.4437721218703        1.4194604710941
8.6180679636999        1.4437721218703        1.4199044921351        1.4437721218703        1.4161251473664
8.6896553600291        1.4437721218703        1.416851251597         1.4437721218703        1.4125884382652
8.7576649122373        1.4437721218703        1.4136624581479        1.4437721218703        1.4088947119856
8.8222754362784        1.4437721218703        1.4103702318867        1.4437721218703        1.405081174717
8.8836568111193        1.4437721218703        1.407005444634         1.4437721218703        1.4011835867112
8.9419704253995        1.4437721218703        1.4035972703228        1.4437721218703        1.3972357414776
8.9973696017656        1.4437721218703        1.4001728021885        1.4437721218703        1.3932690223584
9.05                   1.4437721218703        1.3967567604332        1.4437721218703        1.3893120639021
9.1                    1.4437721218703        1.3933712976051        1.4437721218703        1.3853905264252
9.15                   1.4437721218703        1.3898576742636        1.4437721218703        1.3813205347245
9.2                    1.4437721218703        1.3862256183808        1.4437721218703        1.3771133571579
9.25                   1.4437721218703        1.3824867481057        1.4437721218703        1.3727824515625
9.3                    1.4437721218703        1.3786546580321        1.4437721218703        1.3683435651823
9.35                   1.4437721218703        1.3747449899456        1.4437721218703        1.3638148166175
9.4                    1.4437721218703        1.3707754855436        1.4437721218703        1.3592167568934
9.45                   1.4437721218703        1.3667660185963        1.4437721218703        1.3545724067131
9.5                    1.4437721218703        1.3627386040245        1.4437721218703        1.3499072669728
9.55                   1.4437721218703        1.3587173814306        1.4437721218703        1.3452492996857
9.6                    1.4437721218703        1.3547285707267        1.4437721218703        1.3406288765832
9.65                   1.4437721218703        1.3507792687679        1.4437721218703        1.3360542182792
9.7                    1.4437721218703        1.3468638784422        1.4437721218703        1.3315188413814
9.75                   1.4437721218703        1.3429838275721        1.4437721218703        1.3270243998022
9.8                    1.4437721218703        1.3391405310928        1.4437721218703        1.3225725325261
9.85                   1.4437721218703        1.3353353905362        1.4437721218703        1.3181648630124
9.9                    1.4437721218703        1.3315697935202        1.4437721218703        1.3138029986023
9.95                   1.4437721218703        1.3278451132421        1.4437721218703        1.3094885299339
10                     1.4437721218703        1.3241627079783        1.4437721218703        1.3052230303609
10.05                  1.4437721218703        1.3205239205886        1.4437721218703        1.30100805538
10.1                   1.4437721218703        1.3169300780269        1.4437721218703        1.2968451420628
10.15                  1.4437721218703        1.3133824908571        1.4437721218703        1.2927358084959
