x[nm]                   E_12_real[eV]           Psi_12_z1_real[nm^-1/2] E_12_imag[eV]           Psi_12_z1_imag[nm^-1/2]
7.1142317671146         2.9525116792099         2.9525056729163         2.9525116792099         2.9525247994212
7.260978922993          2.9525116792099         2.9523710912522         2.9525116792099         2.9528187810363
7.4003918486039         2.9525116792099         2.9523189959573         2.9525116792099         2.9529325785514
7.532837099151          2.9525116792099         2.9522918321346         2.9525116792099         2.952991915494
7.6586629098899         2.9525116792099         2.9522770268613         2.9525116792099         2.9530242562899
7.7782001117354         2.9525116792099         2.9522670689197         2.9525116792099         2.9530460085234
7.891763001107          2.9525116792099         2.9522585499002         2.9525116792099         2.95306461756
7.9996501663019         2.9525116792099         2.9522498568499         2.9525116792099         2.9530836067512
8.1021452725658         2.9525116792099         2.9522402531818         2.9525116792099         2.9531045851058
8.1995178079279         2.9525116792099         2.9522294278511         2.9525116792099         2.953128232073
8.2920237917592         2.9525116792099         2.9522172743549         2.9525116792099         2.9531547802991
8.3799064479186         2.9525116792099         2.952203779804          2.9525116792099         2.9531842579392
8.4633968442558         2.9525116792099         2.9521889680216         2.9525116792099         2.9532166129538
8.5427145001525         2.9525116792099         2.9521728695373         2.9525116792099         2.9532517786538
8.6180679636999         2.9525116792099         2.9521555044669         2.9525116792099         2.9532897110979
8.6896553600291         2.9525116792099         2.9521372746781         2.9525116792099         2.9533295324419
8.7576649122373         2.9525116792099         2.952118795002          2.9525116792099         2.9533698996426
8.8222754362784         2.9525116792099         2.9521005569906         2.9525116792099         2.9534097389481
8.8836568111193         2.9525116792099         2.9520829026154         2.9525116792099         2.9534483033527
8.9419704253995         2.9525116792099         2.9520660650365         2.9525116792099         2.9534850835387
8.9973696017656         2.9525116792099         2.9520501990332         2.9525116792099         2.9535197414048
9.05                    2.9525116792099         2.952035401545          2.9525116792099         2.9535520651949
9.1                     2.9525116792099         2.9520217257135         2.9525116792099         2.9535819388265
9.15                    2.9525116792099         2.9520085505677         2.9525116792099         2.9536107187546
9.2                     2.9525116792099         2.9519959957468         2.9525116792099         2.9536381436388
9.25                    2.9525116792099         2.9519841782036         2.9525116792099         2.9536639580055
9.3                     2.9525116792099         2.9519732109783         2.9525116792099         2.9536879149287
9.35                    2.9525116792099         2.9519632019602         2.9525116792099         2.9537097787342
9.4                     2.9525116792099         2.9519542530093         2.9525116792099         2.9537293269174
9.45                    2.9525116792099         2.9519464599862         2.9525116792099         2.9537463500798
9.5                     2.9525116792099         2.9519399144774         2.9525116792099         2.9537606481587
9.55                    2.9525116792099         2.9519347083409         2.9525116792099         2.9537720204985
9.6                     2.9525116792099         2.951930942641          2.9525116792099         2.9537802463332
9.65                    2.9525116792099         2.9519286623066         2.9525116792099         2.9537852275199
9.7                     2.9525116792099         2.951927790427          2.9525116792099         2.9537871320629
9.75                    2.9525116792099         2.9519281791364         2.9525116792099         2.953786282962
9.8                     2.9525116792099         2.9519296828128         2.9525116792099         2.9537829983153
9.85                    2.9525116792099         2.9519321654614         2.9525116792099         2.9537775751913
9.9                     2.9525116792099         2.9519355042364         2.9525116792099         2.9537702819358
9.95                    2.9525116792099         2.9519395906187         2.9525116792099         2.9537613555989
10                      2.9525116792099         2.9519443302275         2.9525116792099         2.9537510023472
10.05                   2.9525116792099         2.9519496418858         2.9525116792099         2.9537393995044
10.1                    2.9525116792099         2.9519554563287         2.9525116792099         2.9537266983737
