x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -2.8500687275658e-16        4.636769865045e-16
7.260978922993              8.2547965517837e-15         -1.2750529487289e-14
7.4003918486039             3.8538488670816e-15         -9.4875032418836e-15
7.532837099151              3.6198110179443e-15         -9.2596925194803e-15
7.6586629098899             4.1703635197832e-15         -9.7009021986005e-15
7.7782001117354             3.1699620029063e-15         -1.0383786821444e-14
7.891763001107              1.8572971658172e-15         -9.692218394523e-15
7.9996501663019             3.041507540938e-15          -9.6105416127601e-15
8.1021452725658             3.8499795442267e-15         -9.4586073439916e-15
8.1995178079279             4.3877758011616e-15         -1.0390762076887e-14
8.2920237917592             5.2546001173942e-15         -9.9259508955431e-15
8.3799064479186             5.3923370428821e-15         -1.0495199512059e-14
8.4633968442558             3.8519210418375e-15         -1.1278143187518e-14
8.5427145001525             2.9918967623759e-15         -1.210533551847e-14
8.6180679636999             2.485051501921e-15          -1.2462751548436e-14
8.6896553600291             2.0065901665729e-15         -1.2705346214719e-14
8.7576649122373             8.2983091597387e-16         -1.2657045874301e-14
8.8222754362784             1.4994175941151e-16         -1.346347541268e-14
8.8836568111193             -4.9147635371948e-16        -1.3900689761552e-14
8.9419704253995             -4.6534713258358e-16        -1.4161844496158e-14
8.9973696017656             5.2996413095121e-17         -1.4511296435851e-14
9.05                        4.5451226384586e-16         -1.4701985036549e-14
9.1                         4.3271155943227e-16         -1.5262929310445e-14
9.15                        4.9973984547341e-16         -1.5732443556205e-14
9.2                         4.7687159690815e-16         -1.6291490976756e-14
9.25                        6.9845557653228e-16         -1.6595815128818e-14
9.3                         8.028489671394e-16          -1.6688178362296e-14
9.35                        9.0305559343215e-16         -1.6916864402245e-14
9.4                         1.001433314869e-15          -1.6987138092494e-14
9.45                        9.2679194513562e-16         -1.6808273386025e-14
9.5                         7.4308911900884e-16         -1.6362145998447e-14
9.55                        6.6229221075454e-16         -1.5664885511504e-14
9.6                         7.7624511139306e-16         -1.4873504167277e-14
9.65                        1.1990870918005e-15         -1.4168001836969e-14
9.7                         1.485240157042e-15          -1.347712246026e-14
9.75                        1.4625150046851e-15         -1.2793740765218e-14
9.8                         1.4229580899542e-15         -1.2255891825092e-14
9.85                        1.2612605514563e-15         -1.1709535049925e-14
9.9                         1.3536351960112e-15         -1.110299240563e-14
9.95                        1.4744812757776e-15         -1.0662747110025e-14
10                          1.8893088213908e-15         -1.0167498388385e-14
10.05                       2.1062394927091e-15         -9.7408335491861e-15
10.1                        1.9182548890972e-15         -9.200328989226e-15
10.15                       1.4463591397405e-15         -8.6213872681425e-15
10.2                        1.2323173722969e-15         -8.0484047413159e-15
10.25                       1.1910422471245e-15         -7.3032269908987e-15
10.3                        1.1994795116099e-15         -6.4656379277955e-15
10.35                       1.0988292142127e-15         -5.7197902783074e-15
