x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -1.442771683049e-16         -0.0001309377058915
7.260978922993              -3.435906098309e-15         -0.0029487441048379
7.4003918486039             -6.9685928718667e-15        -0.0057630218550511
7.532837099151              -1.0676901993502e-14        -0.0086788353187685
7.6586629098899             -1.3947108654422e-14        -0.011778100226517
7.7782001117354             -1.8196578781916e-14        -0.015125661793619
7.891763001107              -2.325870929941e-14         -0.018773242404608
7.9996501663019             -2.8318318816628e-14        -0.02276201527503
8.1021452725658             -3.3960195509396e-14        -0.027124295773753
8.1995178079279             -4.0111870958035e-14        -0.031884673240006
8.2920237917592             -4.6827084823288e-14        -0.037060796596589
8.3799064479186             -5.4330795435943e-14        -0.042663954785675
8.4633968442558             -6.246890165157e-14         -0.048699544577315
8.5427145001525             -7.128565156093e-14         -0.05516748531411
8.6180679636999             -8.0568521509401e-14        -0.062062617463826
8.6896553600291             -9.0405058005326e-14        -0.069284888748867
8.7576649122373             -1.0040271227626e-13        -0.07673575726302
8.8222754362784             -1.1044907409839e-13        -0.084333722875552
8.8836568111193             -1.2026650526301e-13        -0.09200309921201
8.9419704253995             -1.2978856451793e-13        -0.099674792120238
8.9973696017656             -1.3900820858672e-13        -0.10728687453069
9.05                        -1.4826119886237e-13        -0.11478492252525
9.1                         -1.5722186947587e-13        -0.12212211443886
9.15                        -1.6620227739189e-13        -0.12963798609432
9.2                         -1.7531880045664e-13        -0.13729982256535
9.25                        -1.8418510896401e-13        -0.14507072095106
9.3                         -1.9330534691085e-13        -0.15290953578466
9.35                        -2.0242254248951e-13        -0.16077087359585
9.4                         -2.1150609793431e-13        -0.16860514150011
9.45                        -2.2055303663069e-13        -0.17635865444282
9.5                         -2.2925568184653e-13        -0.1839738053683
9.55                        -2.3755772023088e-13        -0.1913893021106
9.6                         -2.4527546464056e-13        -0.19854047421001
9.65                        -2.5247298623993e-13        -0.20539986320468
9.7                         -2.5932232212917e-13        -0.21196720731785
9.75                        -2.657659507584e-13         -0.21823316886446
9.8                         -2.7161621838128e-13        -0.22418883867599
9.85                        -2.770139372995e-13         -0.2298257487678
9.9                         -2.8203837435255e-13        -0.23513588437925
9.95                        -2.8686246766255e-13        -0.24011169536936
10                          -2.9167418924229e-13        -0.24474610695186
10.05                       -2.9617189888499e-13        -0.24903252975439
10.1                        -3.0041948896337e-13        -0.2529648691875
10.15                       -3.0402199479853e-13        -0.25653753411015
10.2                        -3.0730952049875e-13        -0.25974544477942
10.25                       -3.1039146395768e-13        -0.26258404007302
10.3                        -3.131470341996e-13         -0.26504928397451
10.35                       -3.1530147161723e-13        -0.26713767131182
10.4                        -3.1706348665553e-13        -0.26884623274105
10.45                       -3.18339664841e-13          -0.27017253896836
10.5                        -3.1912030475458e-13        -0.27111470420406
10.55                       -3.1926820642416e-13        -0.27167138884388
10.6                        -3.1899913992954e-13        -0.27184180137365
10.65                       -3.1826953022528e-13        -0.27162569949475
10.7                        -3.1693350108234e-13        -0.27102339046857
10.75                       -3.1516085004262e-13        -0.27003573067964
10.8                        -3.1302292860563e-13        -0.26866412441802
10.85                       -3.1044926904333e-13        -0.26691052188263
10.9                        -3.0739759036373e-13        -0.26477741640835
10.95                       -3.0391310748493e-13        -0.26226784092092
11                          -2.9983088436776e-13        -0.25938536362467
11.05                       -2.9531542086485e-13        -0.25613408292903
11.1                        -2.9053189217414e-13        -0.25251862162134
11.15                       -2.8535625206106e-13        -0.24854412029396
11.2                        -2.7985584192876e-13        -0.24421623003523
11.25                       -2.7385263785125e-13        -0.2395411043945
11.3                        -2.6735528461875e-13        -0.23452539063285
11.35                       -2.6020574309373e-13        -0.22917622027173
11.4                        -2.5240927285686e-13        -0.22350119895312
11.45                       -2.4412181589991e-13        -0.21750839562558
11.5                        -2.3551866040167e-13        -0.21120633107151
11.55                       -2.2650785848706e-13        -0.20460396579197
11.6                        -2.1731531774807e-13        -0.19771068726637
11.65                       -2.0773600057544e-13        -0.190536296605
11.7                        -1.9798965609107e-13        -0.18309099461343
11.75                       -1.8805193293766e-13        -0.17538536728867
11.8                        -1.7769859747031e-13        -0.16743037076761
11.85                       -1.6710155454172e-13        -0.15923731574921
11.9                        -1.5627095022805e-13        -0.15081785141249
11.95                       -1.4523469860085e-13        -0.14218394885339
12                          -1.3401736492787e-13        -0.13334788406377
12.05                       -1.2262225123197e-13        -0.12432222047699
12.1                        -1.1123281668972e-13        -0.11511979110478
12.15                       -9.9665428910108e-14        -0.10575368029079
12.2                        -8.8249585828004e-14        -0.096237205106795
12.25                       -7.6881035020671e-14        -0.086583896418033
12.3                        -6.5477056476381e-14        -0.07680747964451
12.35                       -5.3889587727833e-14        -0.066921855245718
