x[nm]                   E_11_real[eV]           Psi_11_s2_real[nm^-1/2] E_11_imag[eV]           Psi_11_s2_imag[nm^-1/2]
7.1142317671146         2.9525116792099         2.9514444534976         2.9525116792099         2.9548429383805
7.260978922993          2.9525116792099         2.9740174334074         2.9525116792099         2.9055342815354
7.4003918486039         2.9525116792099         2.9639022962146         2.9525116792099         2.9276298945547
7.532837099151          2.9525116792099         2.9595146873593         2.9525116792099         2.9372142338966
7.6586629098899         2.9525116792099         2.9547926892382         2.9525116792099         2.9475290166994
7.7782001117354         2.9525116792099         2.950397262399          2.9525116792099         2.9571304337283
7.891763001107          2.9525116792099         2.9461914647327         2.9525116792099         2.9663176227798
7.9996501663019         2.9525116792099         2.9421305979826         2.9525116792099         2.9751882232
8.1021452725658         2.9525116792099         2.9381767049034         2.9525116792099         2.9838251491985
8.1995178079279         2.9525116792099         2.9343013932035         2.9525116792099         2.9922904211981
8.2920237917592         2.9525116792099         2.9304836862669         2.9525116792099         3.0006298607414
8.3799064479186         2.9525116792099         2.9267085291349         2.9525116792099         3.0088763540402
8.4633968442558         2.9525116792099         2.9229657226843         2.9525116792099         3.0170521801672
8.5427145001525         2.9525116792099         2.9192496085339         2.9525116792099         3.0251696993502
8.6180679636999         2.9525116792099         2.915560916794          2.9525116792099         3.0332273167289
8.6896553600291         2.9525116792099         2.9120737055374         2.9525116792099         3.0408448180019
8.7576649122373         2.9525116792099         2.9087462480417         2.9525116792099         3.0481133514644
8.8222754362784         2.9525116792099         2.9055394833971         2.9525116792099         3.0551182421821
8.8836568111193         2.9525116792099         2.9024524648904         2.9525116792099         3.0618615581658
8.9419704253995         2.9525116792099         2.8994901100283         2.9525116792099         3.068332557561
8.9973696017656         2.9525116792099         2.8966572937292         2.9525116792099         3.0745205915449
9.05                    2.9525116792099         2.8939575311298         2.9525116792099         3.0804179816152
9.1                     2.9525116792099         2.891392681033          2.9525116792099         3.0860206673831
9.15                    2.9525116792099         2.8888349987923         2.9525116792099         3.0916076956102
9.2                     2.9525116792099         2.8862918778928         2.9525116792099         3.0971629158891
9.25                    2.9525116792099         2.8837704250462         2.9525116792099         3.1026708042434
9.3                     2.9525116792099         2.8812769022263         2.9525116792099         3.1081176819507
9.35                    2.9525116792099         2.8788159527583         2.9525116792099         3.1134934060825
9.4                     2.9525116792099         2.8763895320632         2.9525116792099         3.1187937051966
9.45                    2.9525116792099         2.8739954424048         2.9525116792099         3.1240233800511
9.5                     2.9525116792099         2.8716253409266         2.9525116792099         3.1292006548699
9.55                    2.9525116792099         2.8692620496802         2.9525116792099         3.1343630533464
9.6                     2.9525116792099         2.8668759423347         2.9525116792099         3.1395752915517
9.65                    2.9525116792099         2.8644165721642         2.9525116792099         3.1449475658495
9.7                     2.9525116792099         2.8618729155025         2.9525116792099         3.1505039564529
9.75                    2.9525116792099         2.859281760705          2.9525116792099         3.1561641024882
9.8                     2.9525116792099         2.8566681953358         2.9525116792099         3.1618732024142
9.85                    2.9525116792099         2.8540494059199         2.9525116792099         3.1675937138032
9.9                     2.9525116792099         2.8514372431336         2.9525116792099         3.1732997499122
9.95                    2.9525116792099         2.8488399534546         2.9525116792099         3.1789732970477
10                      2.9525116792099         2.8462633480428         2.9525116792099         3.1846016612506
10.05                   2.9525116792099         2.8437115916746         2.9525116792099         3.1901757449389
10.1                    2.9525116792099         2.841187735171          2.9525116792099         3.1956888838669
10.15                   2.9525116792099         2.8386940746621         2.9525116792099         3.2011360623437
10.2                    2.9525116792099         2.8362323939576         2.9525116792099         3.2065133837965
10.25                   2.9525116792099         2.833804128013          2.9525116792099         3.211817713693
