x[nm]                    E_12_real[eV]            Psi_12_lh1_real[nm^-1/2] E_12_imag[eV]            Psi_12_lh1_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9508610579839          2.9525116792099          2.9520805390478
7.260978922993           2.9525116792099          2.9830152661034          2.9525116792099          2.9604791772587
7.4003918486039          2.9525116792099          2.9768588833855          2.9525116792099          2.9588711379332
7.532837099151           2.9525116792099          2.9770416166072          2.9525116792099          2.958918867618
7.6586629098899          2.9525116792099          2.9767448910361          2.9525116792099          2.9588413632767
7.7782001117354          2.9525116792099          2.9768008118478          2.9525116792099          2.9588559697215
7.891763001107           2.9525116792099          2.9771016094719          2.9525116792099          2.9589345376778
7.9996501663019          2.9525116792099          2.9776254282673          2.9525116792099          2.9590713584801
8.1021452725658          2.9525116792099          2.9783460909276          2.9525116792099          2.9592595946492
8.1995178079279          2.9525116792099          2.9792400032931          2.9525116792099          2.9594930834206
8.2920237917592          2.9525116792099          2.9802860231768          2.9525116792099          2.959766302482
8.3799064479186          2.9525116792099          2.9814652512995          2.9525116792099          2.9600743153659
8.4633968442558          2.9525116792099          2.9827606125731          2.9525116792099          2.9604126620808
8.5427145001525          2.9525116792099          2.9841558835817          2.9525116792099          2.9607771050913
8.6180679636999          2.9525116792099          2.9856326008247          2.9525116792099          2.9611628217546
8.6896553600291          2.9525116792099          2.9872098102068          2.9525116792099          2.9615747868365
8.7576649122373          2.9525116792099          2.988770633579           2.9525116792099          2.9619824719135
8.8222754362784          2.9525116792099          2.9902507995969          2.9525116792099          2.9623690893923
8.8836568111193          2.9525116792099          2.9916323046296          2.9525116792099          2.9627299367475
8.9419704253995          2.9525116792099          2.9929076814182          2.9525116792099          2.9630630635404
8.9973696017656          2.9525116792099          2.9940733195333          2.9525116792099          2.9633675267315
9.05                     2.9525116792099          2.9951278498864          2.9525116792099          2.9636429687168
9.1                      2.9525116792099          2.9960716444532          2.9525116792099          2.9638894866557
9.15                     2.9525116792099          2.9969493529414          2.9525116792099          2.964118742995
9.2                      2.9525116792099          2.9977507202554          2.9525116792099          2.9643280591168
9.25                     2.9525116792099          2.9984656527194          2.9525116792099          2.9645147985659
9.3                      2.9525116792099          2.9990847367639          2.9525116792099          2.9646765025299
9.35                     2.9525116792099          2.9995999946997          2.9525116792099          2.9648110872465
9.4                      2.9525116792099          3.000005943117           2.9525116792099          2.9649171204561
9.45                     2.9525116792099          3.0003010429321          2.9525116792099          2.964994200152
9.5                      2.9525116792099          3.0004896585592          2.9525116792099          2.9650434663136
9.55                     2.9525116792099          3.0005846798093          2.9525116792099          2.9650682857431
9.6                      2.9525116792099          3.0006110067854          2.9525116792099          2.9650751623157
9.65                     2.9525116792099          3.0005358580315          2.9525116792099          2.9650555335569
9.7                      2.9525116792099          3.0003300063032          2.9525116792099          2.9650017653477
9.75                     2.9525116792099          3.0000301103709          2.9525116792099          2.9649234329121
9.8                      2.9525116792099          2.9996611841548          2.9525116792099          2.9648270698543
9.85                     2.9525116792099          2.9992403419207          2.9525116792099          2.9647171463987
9.9                      2.9525116792099          2.9987793340114          2.9525116792099          2.9645967317199
9.95                     2.9525116792099          2.9982862646648          2.9525116792099          2.9644679426345
10                       2.9525116792099          2.9977667565331          2.9525116792099          2.9643322477721
10.05                    2.9525116792099          2.997224740764           2.9525116792099          2.9641906739435
10.1                     2.9525116792099          2.9966629935663          2.9525116792099          2.9640439462909
10.15                    2.9525116792099          2.9960835010352          2.9525116792099          2.9638925835798
10.2                     2.9525116792099          2.9954877075554          2.9525116792099          2.9637369630816
