x[nm]                   E_1_real[eV]            Psi_1_hh1_real[nm^-1/2] E_1_imag[eV]            Psi_1_hh1_imag[nm^-1/2]
7.1142317671146         1.3976942530797         1.397660917916          1.3976942530797         1.3977860278402
7.260978922993          1.3976942530797         1.3969435383266         1.3976942530797         1.3997610395875
7.4003918486039         1.3976942530797         1.3962270570888         1.3976942530797         1.4017335780908
7.532837099151          1.3976942530797         1.3954847260805         1.3976942530797         1.4037772833807
7.6586629098899         1.3976942530797         1.3946956905429         1.3976942530797         1.4059495705198
7.7782001117354         1.3976942530797         1.3938434416648         1.3976942530797         1.408295889778
7.891763001107          1.3976942530797         1.3929148115496         1.3976942530797         1.410852493581
7.9996501663019         1.3976942530797         1.3918993179923         1.3976942530797         1.4136482404
8.1021452725658         1.3976942530797         1.390788733889          1.3976942530797         1.4167057802058
8.1995178079279         1.3976942530797         1.3895767990899         1.3976942530797         1.4200423477645
8.2920237917592         1.3976942530797         1.3882590203918         1.3976942530797         1.4236703132763
8.3799064479186         1.3976942530797         1.3868325237658         1.3976942530797         1.4275975892061
8.4633968442558         1.3976942530797         1.3852959352593         1.3976942530797         1.4318279581713
8.5427145001525         1.3976942530797         1.3836492754066         1.3976942530797         1.436361363639
8.6180679636999         1.3976942530797         1.3818938577626         1.3976942530797         1.4411941892724
8.6896553600291         1.3976942530797         1.3800551544327         1.3976942530797         1.4462563080309
8.7576649122373         1.3976942530797         1.3781582530001         1.3976942530797         1.4514786514993
8.8222754362784         1.3976942530797         1.3762239024169         1.3976942530797         1.4568040959108
8.8836568111193         1.3976942530797         1.374271371523          1.3976942530797         1.4621795923837
8.9419704253995         1.3976942530797         1.3723182508579         1.3976942530797         1.467556712551
8.9973696017656         1.3976942530797         1.3703803063079         1.3976942530797         1.4728920514825
9.05                    1.3976942530797         1.3684713935475         1.3976942530797         1.478147463237
9.1                     1.3976942530797         1.366603432809          1.3976942530797         1.4832901303225
9.15                    1.3976942530797         1.364689982359          1.3976942530797         1.4885580347521
9.2                     1.3976942530797         1.3627393710242         1.3976942530797         1.4939282465032
9.25                    1.3976942530797         1.3607609938386         1.3976942530797         1.4993749001854
9.3                     1.3976942530797         1.3587653259431         1.3976942530797         1.5048691567769
9.35                    1.3976942530797         1.3567639239685         1.3976942530797         1.5103791998133
9.4                     1.3976942530797         1.3547694136664         1.3976942530797         1.5158702694439
9.45                    1.3976942530797         1.3527954626054         1.3976942530797         1.5213047375997
9.5                     1.3976942530797         1.3508567368484         1.3976942530797         1.5266422272657
9.55                    1.3976942530797         1.3489688406431         1.3976942530797         1.5318397785181
9.6                     1.3976942530797         1.34714823831           1.3976942530797         1.5368520635737
9.65                    1.3976942530797         1.345401920443          1.3976942530797         1.5416598366871
9.7                     1.3976942530797         1.3437299536873         1.3976942530797         1.5462629143779
9.75                    1.3976942530797         1.3421347153051         1.3976942530797         1.5506547518253
9.8                     1.3976942530797         1.3406184734634         1.3976942530797         1.5548291045577
9.85                    1.3976942530797         1.3391833840093         1.3976942530797         1.5587800373307
9.9                     1.3976942530797         1.3378314874043         1.3976942530797         1.5625019325667
9.95                    1.3976942530797         1.3365647058234         1.3976942530797         1.5659894983417
10                      1.3976942530797         1.335384840422          1.3976942530797         1.5692377759099
10.05                   1.3976942530797         1.334293568775          1.3976942530797         1.5722421467538
10.1                    1.3976942530797         1.3332924424915         1.3976942530797         1.5749983391514
10.15                   1.3976942530797         1.3323828850087         1.3976942530797         1.5775024342496
10.2                    1.3976942530797         1.3315661895681         1.3976942530797         1.5797508716363
10.25                   1.3976942530797         1.3308435173764         1.3976942530797         1.5817404544028
10.3                    1.3976942530797         1.3302158959549         1.3976942530797         1.583468353689
10.35                   1.3976942530797         1.3296842176781         1.3976942530797         1.5849321127058
10.4                    1.3976942530797         1.3292492385053         1.3976942530797         1.5861296502282
10.45                   1.3976942530797         1.3289115769055         1.3976942530797         1.5870592635545
10.5                    1.3976942530797         1.3286717129779         1.3976942530797         1.5877196309272
10.55                   1.3976942530797         1.3285299877698         1.3976942530797         1.5881098134123
10.6                    1.3976942530797         1.3284866027911         1.3976942530797         1.5882292562343
10.65                   1.3976942530797         1.3285416197281         1.3976942530797         1.5880777895652
10.7                    1.3976942530797         1.3286949603558         1.3976942530797         1.5876556287657
10.75                   1.3976942530797         1.3289464066489         1.3976942530797         1.5869633740791
10.8                    1.3976942530797         1.3292956010922         1.3976942530797         1.5860020097781
10.85                   1.3976942530797         1.3297420471884         1.3976942530797         1.5847729027646
10.9                    1.3976942530797         1.3302851101646         1.3976942530797         1.5832778006272
10.95                   1.3976942530797         1.3309240178742         1.3976942530797         1.5815188291556
11                      1.3976942530797         1.3316578618956         1.3976942530797         1.5794984893184
11.05                   1.3976942530797         1.3324855988228         1.3976942530797         1.5772196537071
11.1                    1.3976942530797         1.3334060517501         1.3976942530797         1.5746855624519
11.15                   1.3976942530797         1.3344179119443         1.3976942530797         1.5718998186144
11.2                    1.3976942530797         1.3355197407065         1.3976942530797         1.568866383065
11.25                   1.3976942530797         1.336709971417          1.3976942530797         1.565589568851
11.3                    1.3976942530797         1.3379869117632         1.3976942530797         1.5620740350642
11.35                   1.3976942530797         1.3393487461456         1.3976942530797         1.5583247802164
11.4                    1.3976942530797         1.3407935382593         1.3976942530797         1.5543471351324
11.45                   1.3976942530797         1.3423192338471         1.3976942530797         1.5501467553706
11.5                    1.3976942530797         1.3439236636205         1.3976942530797         1.5457296131812
11.55                   1.3976942530797         1.3456045463436         1.3976942530797         1.5411019890152
11.6                    1.3976942530797         1.3473594920772         1.3976942530797         1.5362704625944
11.65                   1.3976942530797         1.3491860055766         1.3976942530797         1.531241903556
11.7                    1.3976942530797         1.3510814898396         1.3976942530797         1.5260234616855
11.75                   1.3976942530797         1.3530432497987         1.3976942530797         1.5206225567503
11.8                    1.3976942530797         1.3550684961534         1.3976942530797         1.5150468679505
11.85                   1.3976942530797         1.3571543493358         1.3976942530797         1.5093043230001
11.9                    1.3976942530797         1.3592978436052         1.3976942530797         1.5034030868552
11.95                   1.3976942530797         1.3614959312647         1.3976942530797         1.4973515501047
12                      1.3976942530797         1.3637454869946         1.3976942530797         1.4911583170403
12.05                   1.3976942530797         1.3660433122958         1.3976942530797         1.4848321934225
12.1                    1.3976942530797         1.3683861400382         1.3976942530797         1.4783821739604
12.15                   1.3976942530797         1.3707706391053         1.3976942530797         1.4718174295228
12.2                    1.3976942530797         1.373193419131          1.3976942530797         1.4651472940983
12.25                   1.3976942530797         1.3756510353198         1.3976942530797         1.4583812515243
12.3                    1.3976942530797         1.3781399933451         1.3976942530797         1.4515289220027
12.35                   1.3976942530797         1.3806567543172         1.3976942530797         1.4446000484207
12.4                    1.3976942530797         1.3831977398152         1.3976942530797         1.4376044824991
12.45                   1.3976942530797         1.3857593369749         1.3976942530797         1.430552170784
12.5                    1.3976942530797         1.3883379036257         1.3976942530797         1.4234531405047
12.55                   1.3976942530797         1.3909297734693         1.3976942530797         1.4163174853169
12.6                    1.3976942530797         1.3935312612923         1.3976942530797         1.4091553509504
12.65                   1.3976942530797         1.396138668206          1.3976942530797         1.4019769207846
12.7                    1.3976942530797         1.3987482869061         1.3976942530797         1.3947924013684
12.75                   1.3976942530797         1.4013564069431         1.3976942530797         1.3876120079089
12.8                    1.3976942530797         1.4039593199986         1.3976942530797         1.3804459497467
12.85                   1.3976942530797         1.4065533251575         1.3976942530797         1.3733044158399
12.9                    1.3976942530797         1.4091347341705         1.3976942530797         1.3661975602771
12.95                   1.3976942530797         1.4116998766978         1.3976942530797         1.3591354878402
13                      1.3976942530797         1.4142451055279         1.3976942530797         1.3521282396366
13.05                   1.3976942530797         1.4167668017632         1.3976942530797         1.3451857788227
13.1                    1.3976942530797         1.4192613799657         1.3976942530797         1.3383179764381
13.15                   1.3976942530797         1.4217252932548         1.3976942530797         1.33153459737
13.2                    1.3976942530797         1.4241550383504         1.3976942530797         1.3248452864698
13.25                   1.3976942530797         1.4265471605539         1.3976942530797         1.3182595548393
13.3                    1.3976942530797         1.4288982586602         1.3976942530797         1.3117867663075
13.35                   1.3976942530797         1.4312049897938         1.3976942530797         1.305436124117
13.4                    1.3976942530797         1.4334640741619         1.3976942530797         1.2992166578383
13.45                   1.3976942530797         1.4356722997173         1.3976942530797         1.2931372105313
13.5                    1.3976942530797         1.4378265267259         1.3976942530797         1.2872064261719
13.55                   1.3976942530797         1.4399236922306         1.3976942530797         1.2814327373618
13.6                    1.3976942530797         1.4419608144063         1.3976942530797         1.2758243533383
13.65                   1.3976942530797         1.4439349967998         1.3976942530797         1.2703892483028
13.7                    1.3976942530797         1.4458434324479         1.3976942530797         1.2651351500823
13.75                   1.3976942530797         1.4476834078684         1.3976942530797         1.2600695291418
13.8                    1.3976942530797         1.4494523069183         1.3976942530797         1.2551995879626
13.85                   1.3976942530797         1.4511476145136         1.3976942530797         1.2505322508014
13.9                    1.3976942530797         1.4527669202054         1.3976942530797         1.2460741538453
13.95                   1.3976942530797         1.4543079216067         1.3976942530797         1.2418316357763
14                      1.3976942530797         1.4557684276666         1.3976942530797         1.2378107287585
14.05                   1.3976942530797         1.4571463617853         1.3976942530797         1.2340171498616
14.1                    1.3976942530797         1.4584397647666         1.3976942530797         1.2304562929317
14.15                   1.3976942530797         1.4596467976039         1.3976942530797         1.2271332209229
14.2                    1.3976942530797         1.4607657440948         1.3976942530797         1.2240526586979
14.25                   1.3976942530797         1.4617950132809         1.3976942530797         1.2212189863104
14.3                    1.3976942530797         1.4627331417105         1.3976942530797         1.2186362327774
14.35                   1.3976942530797         1.463578795519          1.3976942530797         1.2163080703502
14.4                    1.3976942530797         1.4643307723255         1.3976942530797         1.2142378092936
14.45                   1.3976942530797         1.4649880029426         1.3976942530797         1.212428393179
14.5                    1.3976942530797         1.4655495528961         1.3976942530797         1.2108823946989
14.55                   1.3976942530797         1.4660146237542         1.3976942530797         1.2096020120093
14.6                    1.3976942530797         1.4663825542625         1.3976942530797         1.2085890656042
14.65                   1.3976942530797         1.4666528212842         1.3976942530797         1.2078449957272
14.7                    1.3976942530797         1.4668250405441         1.3976942530797         1.2073708603233
14.75                   1.3976942530797         1.4668989671745         1.3976942530797         1.2071673335353
14.8                    1.3976942530797         1.4668744960641         1.3976942530797         1.2072347047448
14.85                   1.3976942530797         1.4667516620066         1.3976942530797         1.2075728781612
14.9                    1.3976942530797         1.4665306396519         1.3976942530797         1.2081813729572
14.95                   1.3976942530797         1.4662117432576         1.3976942530797         1.2090593239531
15                      1.3976942530797         1.4657954262419         1.3976942530797         1.210205482847
15.05                   1.3976942530797         1.4652822805393         1.3976942530797         1.2116182199888
15.1                    1.3976942530797         1.4646730357587         1.3976942530797         1.2132955266985
15.15                   1.3976942530797         1.4639685581462         1.3976942530797         1.2152350181213
15.2                    1.3976942530797         1.4631698493532         1.3976942530797         1.2174339366187
15.25                   1.3976942530797         1.4622780450126         1.3976942530797         1.2198891556897
15.3                    1.3976942530797         1.4612944131237         1.3976942530797         1.2225971844159
15.35                   1.3976942530797         1.4602203522495         1.3976942530797         1.2255541724252
15.4                    1.3976942530797         1.4590573895283         1.3976942530797         1.2287559153659
15.45                   1.3976942530797         1.4578071785021         1.3976942530797         1.2321978608855
15.5                    1.3976942530797         1.4564714967656         1.3976942530797         1.2358751151023
15.55                   1.3976942530797         1.4550522434391         1.3976942530797         1.2397824495648
15.6                    1.3976942530797         1.4535514364678         1.3976942530797         1.2439143086849
15.65                   1.3976942530797         1.4519712097527         1.3976942530797         1.2482648176372
15.7                    1.3976942530797         1.4503138101168         1.3976942530797         1.2528277907123
15.75                   1.3976942530797         1.4485796519058         1.3976942530797         1.2576020871784
15.8                    1.3976942530797         1.4467764188752         1.3976942530797         1.2625665529526
15.85                   1.3976942530797         1.4449211890792         1.3976942530797         1.2676741705867
15.9                    1.3976942530797         1.4430302502862         1.3976942530797         1.272880098362
15.95                   1.3976942530797         1.44111902266           1.3976942530797         1.2781418831542
16                      1.3976942530797         1.4392020002008         1.3976942530797         1.2834196216524
16.05                   1.3976942530797         1.4372927102931         1.3976942530797         1.2886760717279
16.1                    1.3976942530797         1.4354036905684         1.3976942530797         1.2938767161323
16.15                   1.3976942530797         1.43354648219           1.3976942530797         1.2989897809852
16.2                    1.3976942530797         1.4317316385943         1.3976942530797         1.3039862117089
16.25                   1.3976942530797         1.4299687486892         1.3976942530797         1.3088396091621
16.3                    1.3976942530797         1.4282664735049         1.3976942530797         1.313526128734
16.35                   1.3976942530797         1.4266325953275         1.3976942530797         1.3180243450782
16.4                    1.3976942530797         1.4250740784022         1.3976942530797         1.3223150849899
16.45                   1.3976942530797         1.4235971403922         1.3976942530797         1.3263812306721
16.5                    1.3976942530797         1.4222073339058         1.3976942530797         1.3302074952856
16.55                   1.3976942530797         1.4209096375613         1.3976942530797         1.3337801722375
16.6                    1.3976942530797         1.4197085562565         1.3976942530797         1.3370868591318
16.65                   1.3976942530797         1.4186082305351         1.3976942530797         1.3401161566724
16.7                    1.3976942530797         1.4176125552135         1.3976942530797         1.3428573420723
16.75                   1.3976942530797         1.4167271223061         1.3976942530797         1.3452950200039
16.8                    1.3976942530797         1.4159527604143         1.3976942530797         1.3474269092514
16.85                   1.3976942530797         1.4152849505577         1.3976942530797         1.349265450982
16.9                    1.3976942530797         1.4147197955668         1.3976942530797         1.3508213744606
16.95                   1.3976942530797         1.4142539973398         1.3976942530797         1.3521037596634
17                      1.3976942530797         1.413884837596          1.3976942530797         1.3531200902665
17.05                   1.3976942530797         1.4136101620123         1.3976942530797         1.3538762973184
17.1                    1.3976942530797         1.4134283676516         1.3976942530797         1.3543767938524
17.15                   1.3976942530797         1.4133383936078         1.3976942530797         1.3546245006399
17.2                    1.3976942530797         1.4133397148151         1.3976942530797         1.354620863235
17.25                   1.3976942530797         1.4134323389838         1.3976942530797         1.3543658604107
17.3                    1.3976942530797         1.4136168066452         1.3976942530797         1.3538580040351
17.35                   1.3976942530797         1.4138941943058         1.3976942530797         1.3530943303867
17.4                    1.3976942530797         1.4142661207301         1.3976942530797         1.3520703828589
17.45                   1.3976942530797         1.4147347563865         1.3976942530797         1.3507801859528
17.5                    1.3976942530797         1.4153028361145         1.3976942530797         1.3492162104053
17.55                   1.3976942530797         1.4159692613911         1.3976942530797         1.3473814805501
17.6                    1.3976942530797         1.4167288004727         1.3976942530797         1.3452903998573
17.65                   1.3976942530797         1.4175770165758         1.3976942530797         1.3429551831983
17.7                    1.3976942530797         1.4185094331552         1.3976942530797         1.3403881549124
17.75                   1.3976942530797         1.4195214203715         1.3976942530797         1.3376020613713
17.8                    1.3976942530797         1.4206080918983         1.3976942530797         1.3346103550798
