x[nm]                   E_3_real[eV]            Psi_3_cb1_real[nm^-1/2] E_3_imag[eV]            Psi_3_cb1_imag[nm^-1/2]
7.1142317671146         1.4167478423565         1.4173789923468         1.4167478423565         1.4163477910718
7.260978922993          1.4167478423565         1.3991064859169         1.4167478423565         1.42792972846
7.4003918486039         1.4167478423565         1.4026129529421         1.4167478423565         1.4257071717629
7.532837099151          1.4167478423565         1.4023564813924         1.4167478423565         1.42586973498
7.6586629098899         1.4167478423565         1.4023925658347         1.4167478423565         1.4258468630356
7.7782001117354         1.4167478423565         1.4022365891392         1.4167478423565         1.4259457280889
7.891763001107          1.4167478423565         1.4019614759943         1.4167478423565         1.4261201071885
7.9996501663019         1.4167478423565         1.4015823758632         1.4167478423565         1.4263603979225
8.1021452725658         1.4167478423565         1.4011151611123         1.4167478423565         1.4266565396703
8.1995178079279         1.4167478423565         1.4005733048162         1.4167478423565         1.4269999925907
8.2920237917592         1.4167478423565         1.399968498422          1.4167478423565         1.4273833461178
8.3799064479186         1.4167478423565         1.3993108710501         1.4167478423565         1.4278001799592
8.4633968442558         1.4167478423565         1.3986085431902         1.4167478423565         1.4282453469827
8.5427145001525         1.4167478423565         1.397864613798          1.4167478423565         1.4287168829306
8.6180679636999         1.4167478423565         1.3970645987608         1.4167478423565         1.429223968486
8.6896553600291         1.4167478423565         1.3962706433079         1.4167478423565         1.429727213204
8.7576649122373         1.4167478423565         1.3955254723303         1.4167478423565         1.4301995361247
8.8222754362784         1.4167478423565         1.3948412646737         1.4167478423565         1.4306332177473
8.8836568111193         1.4167478423565         1.3942227644947         1.4167478423565         1.4310252510119
8.9419704253995         1.4167478423565         1.3936718287453         1.4167478423565         1.4313744588986
8.9973696017656         1.4167478423565         1.3931884842145         1.4167478423565         1.4316808244272
9.05                    1.4167478423565         1.3927713642916         1.4167478423565         1.4319452138174
9.1                     1.4167478423565         1.3924179972843         1.4167478423565         1.4321691937388
9.15                    1.4167478423565         1.3921104948475         1.4167478423565         1.4323641026301
9.2                     1.4167478423565         1.3918529431584         1.4167478423565         1.4325273504882
9.25                    1.4167478423565         1.3916488553136         1.4167478423565         1.4326567105543
9.3                     1.4167478423565         1.3915009652053         1.4167478423565         1.4327504499645
9.35                    1.4167478423565         1.3914109485088         1.4167478423565         1.4328075066002
9.4                     1.4167478423565         1.3913790574128         1.4167478423565         1.4328277206129
9.45                    1.4167478423565         1.3914036472495         1.4167478423565         1.4328121344671
9.5                     1.4167478423565         1.391480564291          1.4167478423565         1.4327633809826
9.55                    1.4167478423565         1.3916023533618         1.4167478423565         1.4326861855854
9.6                     1.4167478423565         1.3917572305474         1.4167478423565         1.432588017451
9.65                    1.4167478423565         1.3919351351151         1.4167478423565         1.4324752535249
9.7                     1.4167478423565         1.3921316432844         1.4167478423565         1.4323506977984
9.75                    1.4167478423565         1.3923437978334         1.4167478423565         1.4322162246919
9.8                     1.4167478423565         1.3925694910646         1.4167478423565         1.432073170159
9.85                    1.4167478423565         1.3928071993925         1.4167478423565         1.4319224999167
9.9                     1.4167478423565         1.3930558017758         1.4167478423565         1.4317649245316
9.95                    1.4167478423565         1.3933144554372         1.4167478423565         1.4316009781938
10                      1.4167478423565         1.3935825107287         1.4167478423565         1.4314310726795
10.05                   1.4167478423565         1.3938594527512         1.4167478423565         1.4312555343549
10.1                    1.4167478423565         1.3941448612631         1.4167478423565         1.4310746295881
10.15                   1.4167478423565         1.3944383830963         1.4167478423565         1.4308885822329
10.2                    1.4167478423565         1.3947397131282         1.4167478423565         1.4306975856898
10.25                   1.4167478423565         1.395048581111          1.4167478423565         1.4305018112539
10.3                    1.4167478423565         1.3953647425143         1.4167478423565         1.4303014139197
10.35                   1.4167478423565         1.3956879721188         1.4167478423565         1.4300965364413
10.4                    1.4167478423565         1.3960180595016         1.4167478423565         1.4298873121942
10.45                   1.4167478423565         1.3963548058221         1.4167478423565         1.4296738672125
10.5                    1.4167478423565         1.396698021506          1.4167478423565         1.4294563216571
10.55                   1.4167478423565         1.3970475245511         1.4167478423565         1.4292347908889
10.6                    1.4167478423565         1.397403139267          1.4167478423565         1.4290093862686
10.65                   1.4167478423565         1.3977646953165         1.4167478423565         1.4287802157635
10.7                    1.4167478423565         1.3981320269726         1.4167478423565         1.4285473844189
