x[nm]                   E_13_real[eV]           Psi_13_z1_real[nm^-1/2] E_13_imag[eV]           Psi_13_z1_imag[nm^-1/2]
7.1142317671146         3.0911484520154         3.091148758623          3.0911484520154         3.0911471929872
7.260978922993          3.0911484520154         3.0911556338982         3.0911484520154         3.0911189609157
7.4003918486039         3.0911484520154         3.0911583106705         3.0911484520154         3.0911079692357
7.532837099151          3.0911484520154         3.0911597206403         3.0911484520154         3.0911021794503
7.6586629098899         3.0911484520154         3.0911604892332         3.0911484520154         3.091099023363
7.7782001117354         3.0911484520154         3.0911609884626         3.0911484520154         3.0910969733677
7.891763001107          3.0911484520154         3.0911613859803         3.0911484520154         3.0910953410334
7.9996501663019         3.0911484520154         3.0911617612528         3.0911484520154         3.091093800045
8.1021452725658         3.0911484520154         3.0911621509984         3.0911484520154         3.0910921996252
8.1995178079279         3.0911484520154         3.0911625711785         3.0911484520154         3.0910904742319
8.2920237917592         3.0911484520154         3.0911630276425         3.0911484520154         3.0910885998452
8.3799064479186         3.0911484520154         3.0911635214121         3.0911484520154         3.09108657227
8.4633968442558         3.0911484520154         3.0911640513763         3.0911484520154         3.091084396068
8.5427145001525         3.0911484520154         3.0911646157744         3.0911484520154         3.0910820784696
8.6180679636999         3.0911484520154         3.0911652133667         3.0911484520154         3.0910796245651
8.6896553600291         3.0911484520154         3.091165828143          3.0911484520154         3.0910771000978
8.7576649122373         3.0911484520154         3.0911664320127         3.0911484520154         3.091074620416
8.8222754362784         3.0911484520154         3.091167002684          3.0911484520154         3.091072277058
8.8836568111193         3.0911484520154         3.0911675259776         3.0911484520154         3.0910701282475
8.9419704253995         3.0911484520154         3.0911679935051         3.0911484520154         3.0910682084308
8.9973696017656         3.0911484520154         3.0911684009072         3.0911484520154         3.091066535508
9.05                    3.0911484520154         3.0911687466652         3.0911484520154         3.0910651157153
9.1                     3.0911484520154         3.0911690312941         3.0911484520154         3.0910639469384
9.15                    3.0911484520154         3.0911692671331         3.0911484520154         3.0910629785083
9.2                     3.0911484520154         3.091169448774          3.0911484520154         3.0910622326327
9.25                    3.0911484520154         3.0911695712292         3.0911484520154         3.0910617297926
9.3                     3.0911484520154         3.0911696300177         3.0911484520154         3.0910614883882
9.35                    3.0911484520154         3.0911696212519         3.0911484520154         3.0910615243835
9.4                     3.0911484520154         3.091169541704          3.0911484520154         3.0910618510324
9.45                    3.0911484520154         3.0911693888222         3.0911484520154         3.0910624788139
9.5                     3.0911484520154         3.0911691606515         3.0911484520154         3.0910634157554
9.55                    3.0911484520154         3.0911688555987         3.0911484520154         3.0910646683995
9.6                     3.0911484520154         3.0911684719525         3.0911484520154         3.0910662437734
9.65                    3.0911484520154         3.0911680080182         3.0911484520154         3.0910681488352
9.7                     3.0911484520154         3.0911674664273         3.0911484520154         3.0910703727802
9.75                    3.0911484520154         3.0911668546699         3.0911484520154         3.0910728848508
9.8                     3.0911484520154         3.0911661803113         3.0911484520154         3.0910756539823
9.85                    3.0911484520154         3.0911654505565         3.0911484520154         3.0910786505881
9.9                     3.0911484520154         3.0911646720349         3.0911484520154         3.0910818474459
9.95                    3.0911484520154         3.0911638507175         3.0911484520154         3.0910852200369
10                      3.0911484520154         3.0911629919122         3.0911484520154         3.0910887465654
10.05                   3.0911484520154         3.0911621003018         3.0911484520154         3.0910924078018
10.1                    3.0911484520154         3.0911611800039         3.0911484520154         3.0910961868382
10.15                   3.0911484520154         3.091160234638          3.0911484520154         3.091100068812
10.2                    3.0911484520154         3.091159267393          3.0911484520154         3.0911040406283
10.25                   3.0911484520154         3.0911582810909         3.0911484520154         3.0911080906989
10.3                    3.0911484520154         3.0911572782442         3.0911484520154         3.0911122087069
10.35                   3.0911484520154         3.0911562611064         3.0911484520154         3.0911163853991
10.4                    3.0911484520154         3.0911552317152         3.0911484520154         3.0911206124076
10.45                   3.0911484520154         3.0911541919299         3.0911484520154         3.0911248820973
10.5                    3.0911484520154         3.0911531434625         3.0911484520154         3.0911291874384
10.55                   3.0911484520154         3.0911520879037         3.0911484520154         3.0911335218993
10.6                    3.0911484520154         3.0911510267443         3.0911484520154         3.0911378793582
10.65                   3.0911484520154         3.0911499613927         3.0911484520154         3.0911422540312
10.7                    3.0911484520154         3.09114889319           3.0911484520154         3.0911466404121
10.75                   3.0911484520154         3.091147823421          3.0911484520154         3.0911510332246
10.8                    3.0911484520154         3.0911467533241         3.0911484520154         3.0911554273835
10.85                   3.0911484520154         3.0911456840988         3.0911484520154         3.0911598179633
10.9                    3.0911484520154         3.0911446169118         3.0911484520154         3.0911642001734
10.95                   3.0911484520154         3.0911435529016         3.0911484520154         3.0911685693384
11                      3.0911484520154         3.0911424931825         3.0911484520154         3.0911729208829
11.05                   3.0911484520154         3.0911414388472         3.0911484520154         3.0911772503196
11.1                    3.0911484520154         3.0911403909691         3.0911484520154         3.0911815532408
11.15                   3.0911484520154         3.0911393506041         3.0911484520154         3.0911858253111
11.2                    3.0911484520154         3.0911383187913         3.0911484520154         3.0911900622636
11.25                   3.0911484520154         3.0911372965539         3.0911484520154         3.0911942598962
11.3                    3.0911484520154         3.0911362848998         3.0911484520154         3.0911984140702
11.35                   3.0911484520154         3.0911352848217         3.0911484520154         3.0912025207094
11.4                    3.0911484520154         3.0911342972971         3.0911484520154         3.0912065758002
11.45                   3.0911484520154         3.091133323288          3.0911484520154         3.0912105753919
11.5                    3.0911484520154         3.0911323637408         3.0911484520154         3.0912145155987
11.55                   3.0911484520154         3.0911314195857         3.0911484520154         3.0912183926006
11.6                    3.0911484520154         3.0911304917363         3.0911484520154         3.0912222026457
11.65                   3.0911484520154         3.0911295810893         3.0911484520154         3.0912259420525
11.7                    3.0911484520154         3.0911286885236         3.0911484520154         3.0912296072121
11.75                   3.0911484520154         3.0911278148995         3.0911484520154         3.0912331945908
11.8                    3.0911484520154         3.0911269610589         3.0911484520154         3.0912367007328
11.85                   3.0911484520154         3.0911261278235         3.0911484520154         3.0912401222629
11.9                    3.0911484520154         3.091125315995          3.0911484520154         3.0912434558892
11.95                   3.0911484520154         3.0911245263542         3.0911484520154         3.091246698406
12                      3.0911484520154         3.0911237596601         3.0911484520154         3.0912498466963
12.05                   3.0911484520154         3.0911230166495         3.0911484520154         3.0912528977347
12.1                    3.0911484520154         3.0911222980362         3.0911484520154         3.0912558485901
12.15                   3.0911484520154         3.0911216045103         3.0911484520154         3.0912586964282
12.2                    3.0911484520154         3.091120936738          3.0911484520154         3.0912614385143
12.25                   3.0911484520154         3.0911202953603         3.0911484520154         3.0912640722154
12.3                    3.0911484520154         3.0911196809931         3.0911484520154         3.0912665950032
12.35                   3.0911484520154         3.0911190942259         3.0911484520154         3.091269004456
12.4                    3.0911484520154         3.0911185356221         3.0911484520154         3.0912712982613
12.45                   3.0911484520154         3.0911180057178         3.0911484520154         3.0912734742174
12.5                    3.0911484520154         3.0911175050214         3.0911484520154         3.0912755302362
12.55                   3.0911484520154         3.0911170340135         3.0911484520154         3.0912774643449
12.6                    3.0911484520154         3.091116593146          3.0911484520154         3.0912792746874
12.65                   3.0911484520154         3.0911161828418         3.0911484520154         3.091280959527
12.7                    3.0911484520154         3.0911158034947         3.0911484520154         3.0912825172471
12.75                   3.0911484520154         3.0911154554686         3.0911484520154         3.0912839463535
12.8                    3.0911484520154         3.0911151390972         3.0911484520154         3.0912852454752
12.85                   3.0911484520154         3.091114854684          3.0911484520154         3.0912864133664
12.9                    3.0911484520154         3.0911146025018         3.0911484520154         3.0912874489071
12.95                   3.0911484520154         3.0911143827922         3.0911484520154         3.0912883511046
13                      3.0911484520154         3.0911141957659         3.0911484520154         3.0912891190942
13.05                   3.0911484520154         3.091114041602          3.0911484520154         3.0912897521403
13.1                    3.0911484520154         3.091113920448          3.0911484520154         3.091290249637
13.15                   3.0911484520154         3.0911138324198         3.0911484520154         3.091290611109
13.2                    3.0911484520154         3.0911137776012         3.0911484520154         3.0912908362116
13.25                   3.0911484520154         3.0911137560442         3.0911484520154         3.0912909247317
13.3                    3.0911484520154         3.0911137677685         3.0911484520154         3.0912908765878
13.35                   3.0911484520154         3.091113812762          3.0911484520154         3.0912906918304
