x[nm]                    E_12_real[eV]            Psi_12_so1_real[nm^-1/2] E_12_imag[eV]            Psi_12_so1_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9537403645412          2.9525116792099          2.9528326102536
7.260978922993           2.9525116792099          2.9323823677698          2.9525116792099          2.9472539286974
7.4003918486039          2.9525116792099          2.9372691773335          2.9525116792099          2.9485303571318
7.532837099151           2.9525116792099          2.9374181927323          2.9525116792099          2.9485692797642
7.6586629098899          2.9525116792099          2.9377796534121          2.9525116792099          2.9486636928334
7.7782001117354          2.9525116792099          2.9378421063208          2.9525116792099          2.9486800054536
7.891763001107           2.9525116792099          2.9377166669169          2.9525116792099          2.9486472408411
7.9996501663019          2.9525116792099          2.9374353102521          2.9525116792099          2.9485737508386
8.1021452725658          2.9525116792099          2.9370240910212          2.9525116792099          2.9484663408992
8.1995178079279          2.9525116792099          2.9365028787101          2.9525116792099          2.9483302009073
8.2920237917592          2.9525116792099          2.9358877139677          2.9525116792099          2.94816952066
8.3799064479186          2.9525116792099          2.935192092619           2.9525116792099          2.9479878252497
8.4633968442558          2.9525116792099          2.9344278445652          2.9525116792099          2.9477882046313
8.5427145001525          2.9525116792099          2.9336061287924          2.9525116792099          2.9475735735179
8.6180679636999          2.9525116792099          2.9327397949291          2.9525116792099          2.9473472882162
8.6896553600291          2.9525116792099          2.9318112593289          2.9525116792099          2.9471047558999
8.7576649122373          2.9525116792099          2.9308968698761          2.9525116792099          2.9468659185394
8.8222754362784          2.9525116792099          2.9300370385173          2.9525116792099          2.9466413316835
8.8836568111193          2.9525116792099          2.9292409930776          2.9525116792099          2.9464334056285
8.9419704253995          2.9525116792099          2.9285116255472          2.9525116792099          2.9462428957584
8.9973696017656          2.9525116792099          2.9278499035482          2.9525116792099          2.946070054815
9.05                     2.9525116792099          2.9272558022618          2.9525116792099          2.9459148763156
9.1                      2.9525116792099          2.9267285143569          2.9525116792099          2.9457771493864
9.15                     2.9525116792099          2.9262428280579          2.9525116792099          2.9456502887436
9.2                      2.9525116792099          2.9258047694023          2.9525116792099          2.9455358683807
9.25                     2.9525116792099          2.9254202777975          2.9525116792099          2.9454354396632
9.3                      2.9525116792099          2.925094851821           2.9525116792099          2.9453504388126
9.35                     2.9525116792099          2.9248330274887          2.9525116792099          2.9452820506304
9.4                      2.9525116792099          2.9246376388466          2.9525116792099          2.9452310153659
9.45                     2.9525116792099          2.9245087923351          2.9525116792099          2.9451973608212
9.5                      2.9525116792099          2.9244424637644          2.9525116792099          2.945180035883
9.55                     2.9525116792099          2.9244285978007          2.9525116792099          2.945176414111
