x[nm]                   E_14_real[eV]           Psi_14_y2_real[nm^-1/2] E_14_imag[eV]           Psi_14_y2_imag[nm^-1/2]
7.1142317671146         3.0911484520155         3.0911904487525         3.0911484520155         3.0911586793602
7.260978922993          3.0911484520155         3.0921321709696         3.0911484520155         3.0913880142662
7.4003918486039         3.0911484520155         3.0924988146053         3.0911484520155         3.0914773019374
7.532837099151          3.0911484520155         3.0926919414017         3.0911484520155         3.0915243335513
7.6586629098899         3.0911484520155         3.0927972173287         3.0911484520155         3.0915499710953
7.7782001117354         3.0911484520155         3.0928655979335         3.0911484520155         3.0915666236276
7.891763001107          3.0911484520155         3.0929200468421         3.0911484520155         3.0915798834139
7.9996501663019         3.0911484520155         3.0929714487761         3.0911484520155         3.0915924011792
8.1021452725658         3.0911484520155         3.0930248331271         3.0911484520155         3.0916054017168
8.1995178079279         3.0911484520155         3.0930823861564         3.0911484520155         3.0916194174407
8.2920237917592         3.0911484520155         3.0931449090794         3.0911484520155         3.0916346434685
8.3799064479186         3.0911484520155         3.0932125418289         3.0911484520155         3.0916511138776
8.4633968442558         3.0911484520155         3.0932851322436         3.0911484520155         3.0916687916128
8.5427145001525         3.0911484520155         3.0933624391403         3.0911484520155         3.0916876179392
8.6180679636999         3.0911484520155         3.0934442927312         3.0911484520155         3.0917075515091
8.6896553600291         3.0911484520155         3.0935285000469         3.0911484520155         3.0917280582747
8.7576649122373         3.0911484520155         3.0936112134769         3.0911484520155         3.0917482012387
8.8222754362784         3.0911484520155         3.0936893796247         3.0911484520155         3.0917672368161
8.8836568111193         3.0911484520155         3.0937610563541         3.0911484520155         3.0917846920441
8.9419704253995         3.0911484520155         3.0938250946623         3.0911484520155         3.0918002871093
8.9973696017656         3.0911484520155         3.0938808974594         3.0911484520155         3.0918138766042
9.05                    3.0911484520155         3.0939282567289         3.0911484520155         3.091825409871
9.1                     3.0911484520155         3.0939672430008         3.0911484520155         3.0918349040858
9.15                    3.0911484520155         3.0939995464104         3.0911484520155         3.0918427708423
9.2                     3.0911484520155         3.0940244261842         3.0911484520155         3.0918488297421
9.25                    3.0911484520155         3.0940411991557         3.0911484520155         3.0918529144157
9.3                     3.0911484520155         3.0940492515523         3.0911484520155         3.0918548753927
9.35                    3.0911484520155         3.0940480508773         3.0911484520155         3.0918545829958
9.4                     3.0911484520155         3.0940371550243         3.0911484520155         3.09185192956
9.45                    3.0911484520155         3.0940162144489         3.0911484520155         3.0918468299619
9.5                     3.0911484520155         3.0939849613886         3.0911484520155         3.0918392189939
9.55                    3.0911484520155         3.0939431776053         3.0911484520155         3.0918290435092
9.6                     3.0911484520155         3.0938906286959         3.0911484520155         3.0918162464242
9.65                    3.0911484520155         3.0938270825612         3.0911484520155         3.0918007712166
9.7                     3.0911484520155         3.093752899607          3.0911484520155         3.0917827056549
9.75                    3.0911484520155         3.0936691058023         3.0911484520155         3.0917622995904
9.8                     3.0911484520155         3.0935767373537         3.0911484520155         3.0917398053675
9.85                    3.0911484520155         3.0934767811641         3.0911484520155         3.0917154633238
9.9                     3.0911484520155         3.0933701452766         3.0911484520155         3.0916894945925
9.95                    3.0911484520155         3.0932576475498         3.0911484520155         3.0916620983443
10                      3.0911484520155         3.0931400150104         3.0911484520155         3.0916334516299
10.05                   3.0911484520155         3.0930178890933         3.0911484520155         3.0916037106562
10.1                    3.0911484520155         3.0928918337829         3.0911484520155         3.0915730127686
10.15                   3.0911484520155         3.0927623448434         3.0911484520155         3.0915414786992
10.2                    3.0911484520155         3.0926298590757         3.0911484520155         3.0915092148208
10.25                   3.0911484520155         3.0924947630198         3.0911484520155         3.0914763152664
10.3                    3.0911484520155         3.0923574008146         3.0911484520155         3.0914428638432
10.35                   3.0911484520155         3.0922180811104         3.0911484520155         3.0914089357159
10.4                    3.0911484520155         3.0920770830333         3.0911484520155         3.0913745988593
10.45                   3.0911484520155         3.0919346612593         3.0911484520155         3.0913399152939
10.5                    3.0911484520155         3.0917910502822         3.0911484520155         3.0913049421252
10.55                   3.0911484520155         3.0916464679735         3.0911484520155         3.091269732411
10.6                    3.0911484520155         3.0915011185278         3.0911484520155         3.091234335878
10.65                   3.0911484520155         3.0913551948846         3.0911484520155         3.0911987995124
10.7                    3.0911484520155         3.091208880708          3.0911484520155         3.0911631680414
10.75                   3.0911484520155         3.0910623519937         3.0911484520155         3.0911274843245
10.8                    3.0911484520155         3.0909157783679         3.0911484520155         3.0910917896706
10.85                   3.0911484520155         3.0907693241283         3.0911484520155         3.0910561240903
10.9                    3.0911484520155         3.0906231490734         3.0911484520155         3.0910205264992
10.95                   3.0911484520155         3.0904774091567         3.0911484520155         3.090985034876
11                      3.0911484520155         3.0903322569975         3.0911484520155         3.0909496863877
11.05                   3.0911484520155         3.0901878422734         3.0911484520155         3.0909145174848
11.1                    3.0911484520155         3.0900443120175         3.0911484520155         3.090879563974
11.15                   3.0911484520155         3.089901810836          3.0911484520155         3.0908448610706
11.2                    3.0911484520155         3.0897604810627         3.0911484520155         3.090810443437
11.25                   3.0911484520155         3.0896204628608         3.0911484520155         3.0907763452065
11.3                    3.0911484520155         3.0894818942834         3.0911484520155         3.090742599999
11.35                   3.0911484520155         3.089344911299          3.0911484520155         3.0907092409264
11.4                    3.0911484520155         3.0892096477905         3.0911484520155         3.0906763005927
11.45                   3.0911484520155         3.0890762355316         3.0911484520155         3.0906438110886
11.5                    3.0911484520155         3.088944804146          3.0911484520155         3.0906118039809
11.55                   3.0911484520155         3.0888154810527         3.0911484520155         3.0905803102995
11.6                    3.0911484520155         3.0886883914004         3.0911484520155         3.0905493605216
11.65                   3.0911484520155         3.0885636579935         3.0911484520155         3.0905189845534
11.7                    3.0911484520155         3.088441401212          3.0911484520155         3.0904892117106
11.75                   3.0911484520155         3.0883217389265         3.0911484520155         3.090460070698
11.8                    3.0911484520155         3.0882047864098         3.0911484520155         3.0904315895877
11.85                   3.0911484520155         3.0880906562468         3.0911484520155         3.090403795797
11.9                    3.0911484520155         3.0879794582429         3.0911484520155         3.0903767160665
11.95                   3.0911484520155         3.0878712993316         3.0911484520155         3.0903503764376
12                      3.0911484520155         3.0877662834836         3.0911484520155         3.0903248022299
12.05                   3.0911484520155         3.087664511615          3.0911484520155         3.0903000180191
12.1                    3.0911484520155         3.0875660814986         3.0911484520155         3.0902760476156
12.15                   3.0911484520155         3.0874710876749         3.0911484520155         3.0902529140427
12.2                    3.0911484520155         3.0873796213672         3.0911484520155         3.0902306395155
12.25                   3.0911484520155         3.087291770397          3.0911484520155         3.0902092454211
12.3                    3.0911484520155         3.0872076191034         3.0911484520155         3.0901887522984
12.35                   3.0911484520155         3.0871272482647         3.0911484520155         3.0901691798189
12.4                    3.0911484520155         3.0870507350224         3.0911484520155         3.0901505467689
12.45                   3.0911484520155         3.0869781528093         3.0911484520155         3.090132871031
12.5                    3.0911484520155         3.08690957128           3.0911484520155         3.0901161695682
12.55                   3.0911484520155         3.0868450562452         3.0911484520155         3.0901004584072
12.6                    3.0911484520155         3.086784669609          3.0911484520155         3.0900857526231
12.65                   3.0911484520155         3.0867284693104         3.0911484520155         3.0900720663259
12.7                    3.0911484520155         3.0866765092674         3.0911484520155         3.0900594126459
12.75                   3.0911484520155         3.086628839326          3.0911484520155         3.090047803722
12.8                    3.0911484520155         3.0865855052117         3.0911484520155         3.0900372506897
12.85                   3.0911484520155         3.0865465484857         3.0911484520155         3.0900277636701
12.9                    3.0911484520155         3.0865120065043         3.0911484520155         3.0900193517606
12.95                   3.0911484520155         3.0864819123826         3.0911484520155         3.0900120230256
13                      3.0911484520155         3.0864562949615         3.0911484520155         3.0900057844887
13.05                   3.0911484520155         3.0864351787786         3.0911484520155         3.0900006421253
13.1                    3.0911484520155         3.0864185840435         3.0911484520155         3.0899966008571
13.15                   3.0911484520155         3.0864065266158         3.0911484520155         3.0899936645464
13.2                    3.0911484520155         3.0863990179877         3.0911484520155         3.0899918359918
13.25                   3.0911484520155         3.0863960652696         3.0911484520155         3.0899911169248
13.3                    3.0911484520155         3.0863976711792         3.0911484520155         3.0899915080074
13.35                   3.0911484520155         3.0864038340342         3.0911484520155         3.0899930088298
13.4                    3.0911484520155         3.0864145477477         3.0911484520155         3.0899956179096
13.45                   3.0911484520155         3.0864298018265         3.0911484520155         3.0899993326916
13.5                    3.0911484520155         3.0864495813724         3.0911484520155         3.0900041495476
13.55                   3.0911484520155         3.0864738670846         3.0911484520155         3.0900100637773
13.6                    3.0911484520155         3.086502635265          3.0911484520155         3.0900170696096
13.65                   3.0911484520155         3.0865358578234         3.0911484520155         3.0900251602038
13.7                    3.0911484520155         3.0865735022834         3.0911484520155         3.090034327651
13.75                   3.0911484520155         3.0866155317885         3.0911484520155         3.0900445629757
13.8                    3.0911484520155         3.0866619051049         3.0911484520155         3.0900558561362
13.85                   3.0911484520155         3.0867125766228         3.0911484520155         3.0900681960253
13.9                    3.0911484520155         3.0867674963517         3.0911484520155         3.0900815704691
13.95                   3.0911484520155         3.0868266099105         3.0911484520155         3.0900959662243
14                      3.0911484520155         3.0868898585065         3.0911484520155         3.0901113689731
14.05                   3.0911484520155         3.0869571789038         3.0911484520155         3.0901277633161
14.1                    3.0911484520155         3.0870285033749         3.0911484520155         3.0901451327596
14.15                   3.0911484520155         3.0871037596319         3.0911484520155         3.0901634596997
14.2                    3.0911484520155         3.0871828707318         3.0911484520155         3.0901827253986
14.25                   3.0911484520155         3.087265754949          3.0911484520155         3.0902029099538
14.3                    3.0911484520155         3.0873523256061         3.0911484520155         3.0902239922573
14.35                   3.0911484520155         3.0874424908547         3.0911484520155         3.0902459499412
14.4                    3.0911484520155         3.0875361533912         3.0911484520155         3.0902687593096
14.45                   3.0911484520155         3.0876332100953         3.0911484520155         3.0902923952499
14.5                    3.0911484520155         3.087733551572          3.0911484520155         3.0903168311215
14.55                   3.0911484520155         3.087837061574          3.0911484520155         3.0903420386149
14.6                    3.0911484520155         3.087943616281          3.0911484520155         3.0903679875765
14.65                   3.0911484520155         3.088053083401          3.0911484520155         3.0903946457898
14.7                    3.0911484520155         3.0881653210593         3.0911484520155         3.0904219787042
14.75                   3.0911484520155         3.0882801764266         3.0911484520155         3.0904499491018
14.8                    3.0911484520155         3.0883974840381         3.0911484520155         3.0904785166875
14.85                   3.0911484520155         3.0885170637395         3.0911484520155         3.0905076375886
14.9                    3.0911484520155         3.0886387181931         3.0911484520155         3.0905372637482
14.95                   3.0911484520155         3.0887622298658         3.0911484520155         3.090567342191
15                      3.0911484520155         3.088887357419          3.0911484520155         3.0905978141445
15.05                   3.0911484520155         3.0890138314158         3.0911484520155         3.0906286139936
15.1                    3.0911484520155         3.0891413492717         3.0911484520155         3.0906596680507
15.15                   3.0911484520155         3.0892695693958         3.0911484520155         3.0906908931291
15.2                    3.0911484520155         3.0893981045174         3.0911484520155         3.090722194918
15.25                   3.0911484520155         3.0895265142786         3.0911484520155         3.0907534661782
15.3                    3.0911484520155         3.0896542973195         3.0911484520155         3.0907845848151
15.35                   3.0911484520155         3.0897808833317         3.0911484520155         3.0908154119429
15.4                    3.0911484520155         3.0899056259428         3.0911484520155         3.0908457901526
15.45                   3.0911484520155         3.0900277979217         3.0911484520155         3.0908755423437
15.5                    3.0911484520155         3.0901465911582         3.0911484520155         3.0909044717193
15.55                   3.0911484520155         3.0902611253658         3.0911484520155         3.0909323639058
15.6                    3.0911484520155         3.0903704717398         3.0911484520155         3.0909589927141
