x[nm]                   E_3_real[eV]            Psi_3_lh1_real[nm^-1/2] E_3_imag[eV]            Psi_3_lh1_imag[nm^-1/2]
7.1142317671146         1.4167478423565         1.4160169151232         1.4167478423565         1.4172111369507
7.260978922993          1.4167478423565         1.425447347592          1.4167478423565         1.4112337041986
7.4003918486039         1.4167478423565         1.419431761826          1.4167478423565         1.4150466533395
7.532837099151          1.4167478423565         1.4160711404248         1.4167478423565         1.4171767665127
7.6586629098899         1.4167478423565         1.4124707269571         1.4167478423565         1.4194588706956
7.7782001117354         1.4167478423565         1.4089780740571         1.4167478423565         1.4216726713781
7.891763001107          1.4167478423565         1.4055363057672         1.4167478423565         1.4238542191035
7.9996501663019         1.4167478423565         1.4021301969344         1.4167478423565         1.4260131642591
8.1021452725658         1.4167478423565         1.3987446728653         1.4167478423565         1.4281590618646
8.1995178079279         1.4167478423565         1.3953675584329         1.4167478423565         1.4302996290637
8.2920237917592         1.4167478423565         1.3919892578688         1.4167478423565         1.4324409480865
8.3799064479186         1.4167478423565         1.3886023949135         1.4167478423565         1.4345876943383
8.4633968442558         1.4167478423565         1.3852010031843         1.4167478423565         1.4367436495813
8.5427145001525         1.4167478423565         1.3817778277496         1.4167478423565         1.4389134123178
8.6180679636999         1.4167478423565         1.378314405659          1.4167478423565         1.4411086851971
8.6896553600291         1.4167478423565         1.3748959033513         1.4167478423565         1.4432754858952
8.7576649122373         1.4167478423565         1.3715520054698         1.4167478423565         1.4453949989486
8.8222754362784         1.4167478423565         1.3682910704532         1.4167478423565         1.4474619264024
8.8836568111193         1.4167478423565         1.3651237904171         1.4167478423565         1.4494694911122
8.9419704253995         1.4167478423565         1.3620598221286         1.4167478423565         1.4514115721843
8.9973696017656         1.4167478423565         1.3591071249916         1.4167478423565         1.45328312459
9.05                    1.4167478423565         1.356271827208          1.4167478423565         1.455080263999
9.1                     1.4167478423565         1.3535582514081         1.4167478423565         1.4568002505336
9.15                    1.4167478423565         1.350832676775          1.4167478423565         1.4585278424689
9.2                     1.4167478423565         1.3481027964215         1.4167478423565         1.4602581635638
9.25                    1.4167478423565         1.3453766947209         1.4167478423565         1.4619860895783
9.3                     1.4167478423565         1.3426626685531         1.4167478423565         1.4637063615764
9.35                    1.4167478423565         1.3399689994356         1.4167478423565         1.4654137303592
9.4                     1.4167478423565         1.3373036577634         1.4167478423565         1.4671031439317
9.45                    1.4167478423565         1.3346739181091         1.4167478423565         1.4687699913421
9.5                     1.4167478423565         1.3320858599221         1.4167478423565         1.4704104191615
9.55                    1.4167478423565         1.3295437212147         1.4167478423565         1.472021741147
9.6                     1.4167478423565         1.3270490637289         1.4167478423565         1.4736029673962
9.65                    1.4167478423565         1.3245916938846         1.4167478423565         1.4751605590591
9.7                     1.4167478423565         1.3221627437267         1.4167478423565         1.4767001370451
9.75                    1.4167478423565         1.3197640777118         1.4167478423565         1.4782205195775
9.8                     1.4167478423565         1.3173969584803         1.4167478423565         1.4797209063381
9.85                    1.4167478423565         1.3150622481698         1.4167478423565         1.4812007508652
9.9                     1.4167478423565         1.3127605450189         1.4167478423565         1.4826596739681
9.95                    1.4167478423565         1.3104922758335         1.4167478423565         1.4840974051182
10                      1.4167478423565         1.3082577583596         1.4167478423565         1.4855137429138
10.05                   1.4167478423565         1.3060572431532         1.4167478423565         1.486908528541
10.1                    1.4167478423565         1.3038909414942         1.4167478423565         1.4882816280813
10.15                   1.4167478423565         1.3017590438107         1.4167478423565         1.4896329208326
10.2                    1.4167478423565         1.2996617316649         1.4167478423565         1.4909622917128
10.25                   1.4167478423565         1.2975991853783         1.4167478423565         1.492269626426
10.3                    1.4167478423565         1.295571588715          1.4167478423565         1.4935548084941
10.35                   1.4167478423565         1.2935791315895         1.4167478423565         1.4948177175408
10.4                    1.4167478423565         1.2916220114553         1.4167478423565         1.4960582284111
10.45                   1.4167478423565         1.2897004338234         1.4167478423565         1.4972762108431
10.5                    1.4167478423565         1.2878146122117         1.4167478423565         1.4984715294993
10.55                   1.4167478423565         1.2859647677339         1.4167478423565         1.499644044228
