x[nm]                   E_4_real[eV]            Psi_4_lh1_real[nm^-1/2] E_4_imag[eV]            Psi_4_lh1_imag[nm^-1/2]
7.1142317671146         1.4167478423565         1.4150942409444         1.4167478423565         1.4169077856387
7.260978922993          1.4167478423565         1.4364290274137         1.4167478423565         1.4148441953765
7.4003918486039         1.4167478423565         1.4228197641876         1.4167478423565         1.416160540544
7.532837099151          1.4167478423565         1.415216916679          1.4167478423565         1.4168959199257
7.6586629098899         1.4167478423565         1.4070715794648         1.4167478423565         1.4176837711931
7.7782001117354         1.4167478423565         1.3991700326292         1.4167478423565         1.4184480420298
7.891763001107          1.4167478423565         1.3913836037686         1.4167478423565         1.4192011781719
7.9996501663019         1.4167478423565         1.3836778485047         1.4167478423565         1.4199465112245
8.1021452725658         1.4167478423565         1.376018662848          1.4167478423565         1.4206873398688
8.1995178079279         1.4167478423565         1.3683785025972         1.4167478423565         1.4214263282959
8.2920237917592         1.4167478423565         1.3607356589203         1.4167478423565         1.4221655762753
8.3799064479186         1.4167478423565         1.3530734442561         1.4167478423565         1.422906697898
8.4633968442558         1.4167478423565         1.345378360655          1.4167478423565         1.4236509987425
8.5427145001525         1.4167478423565         1.3376339950401         1.4167478423565         1.4244000663506
8.6180679636999         1.4167478423565         1.3297985780535         1.4167478423565         1.4251579408302
8.6896553600291         1.4167478423565         1.3220647846119         1.4167478423565         1.4259059858533
8.7576649122373         1.4167478423565         1.3144997712878         1.4167478423565         1.4266377057536
8.8222754362784         1.4167478423565         1.3071224476605         1.4167478423565         1.4273512715172
8.8836568111193         1.4167478423565         1.2999570028644         1.4167478423565         1.4280443434693
8.9419704253995         1.4167478423565         1.2930252837305         1.4167478423565         1.4287148084925
8.9973696017656         1.4167478423565         1.2863452970878         1.4167478423565         1.4293609248906
9.05                    1.4167478423565         1.2799309069748         1.4167478423565         1.4299813516755
9.1                     1.4167478423565         1.2737918926241         1.4167478423565         1.4305751429586
9.15                    1.4167478423565         1.2676257329072         1.4167478423565         1.4311715598558
9.2                     1.4167478423565         1.2614498322131         1.4167478423565         1.4317689189412
9.25                    1.4167478423565         1.2552824800935         1.4167478423565         1.4323654511725
9.3                     1.4167478423565         1.2491424468601         1.4167478423565         1.4329593410063
9.35                    1.4167478423565         1.2430484680707         1.4167478423565         1.4335487762606
