x[nm]                   E_9_real[eV]            Psi_9_cb2_real[nm^-1/2] E_9_imag[eV]            Psi_9_cb2_imag[nm^-1/2]
7.1142317671146         2.3390988947366         2.3381554587288         2.3390988947366         2.3390735869058
7.260978922993          2.3390988947366         2.3609272264301         2.3390988947366         2.3396844434342
7.4003918486039         2.3390988947366         2.353805976218          2.3390988947366         2.3394934146902
7.532837099151          2.3390988947366         2.3521160930735         2.3390988947366         2.3394480832884
7.6586629098899         2.3390988947366         2.3502251146111         2.3390988947366         2.3393973574707
7.7782001117354         2.3390988947366         2.3487334462883         2.3390988947366         2.3393573432151
7.891763001107          2.3390988947366         2.3475029370927         2.3390988947366         2.3393243345973
7.9996501663019         2.3390988947366         2.3464842193814         2.3390988947366         2.339297007322
8.1021452725658         2.3390988947366         2.3456354175623         2.3390988947366         2.3392742380694
8.1995178079279         2.3390988947366         2.3449240875448         2.3390988947366         2.3392551565211
8.2920237917592         2.3390988947366         2.3443247619759         2.3390988947366         2.3392390795111
8.3799064479186         2.3390988947366         2.3438172562163         2.3390988947366         2.3392254655831
8.4633968442558         2.3390988947366         2.343385219629          2.3390988947366         2.3392138761284
8.5427145001525         2.3390988947366         2.3430142073483         2.3390988947366         2.3392039236611
8.6180679636999         2.3390988947366         2.3426869508749         2.3390988947366         2.3391951449507
8.6896553600291         2.3390988947366         2.3424078153649         2.3390988947366         2.3391876570934
8.7576649122373         2.3390988947366         2.3421693126641         2.3390988947366         2.339181259218
8.8222754362784         2.3390988947366         2.3419631530471         2.3390988947366         2.3391757289513
8.8836568111193         2.3390988947366         2.3417836381268         2.3390988947366         2.3391709134331
8.9419704253995         2.3390988947366         2.3416263640605         2.3390988947366         2.3391666945297
8.9973696017656         2.3390988947366         2.3414878086802         2.3390988947366         2.3391629777581
9.05                    2.3390988947366         2.3413651149472         2.3390988947366         2.3391596864779
9.1                     2.3390988947366         2.3412559461453         2.3390988947366         2.3391567580063
9.15                    2.3390988947366         2.3411533582798         2.3390988947366         2.3391540060694
9.2                     2.3390988947366         2.341056873016          2.3390988947366         2.3391514178359
9.25                    2.3390988947366         2.3409660466235         2.3390988947366         2.3391489814025
9.3                     2.3390988947366         2.3408804818955         2.3390988947366         2.3391466861142
