x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -3.2368432391866e-17        -2.2484268880393e-16
7.260978922993              -6.5618153295828e-16        5.6786333533902e-15
7.4003918486039             -2.0698792540178e-15        4.9912865328633e-15
7.532837099151              -2.1593428597739e-15        4.5055226118377e-15
7.6586629098899             -5.3058767602538e-16        4.3129943695643e-15
7.7782001117354             2.1540950919392e-15         5.3339319375751e-15
7.891763001107              2.3111074298963e-15         3.9008990588178e-15
7.9996501663019             3.3181165871477e-15         4.0881971000282e-15
8.1021452725658             2.8228396821175e-15         4.1861584569036e-15
8.1995178079279             2.6996328580169e-15         5.4524856744085e-15
8.2920237917592             2.3319075077616e-15         5.316728844901e-15
8.3799064479186             2.4110748711693e-15         5.7753774911515e-15
8.4633968442558             1.0238479525936e-15         6.002492630896e-15
8.5427145001525             1.2592484342989e-15         5.868945075714e-15
8.6180679636999             1.5634095833506e-15         7.0788270067882e-15
8.6896553600291             1.8783824590147e-15         6.6002248931109e-15
8.7576649122373             1.7959488384869e-15         7.0046366192605e-15
8.8222754362784             2.4562940971151e-15         7.2732880927042e-15
8.8836568111193             2.2746756077892e-15         7.1775441209452e-15
8.9419704253995             2.3009114446165e-15         7.4497374022403e-15
8.9973696017656             2.2337501265848e-15         7.3517673261074e-15
9.05                        2.4659918827823e-15         7.3564409188618e-15
9.1                         2.5796269126404e-15         7.0132743020822e-15
9.15                        2.7366032514986e-15         6.5651506909204e-15
9.2                         2.7343525632656e-15         6.4823826061279e-15
9.25                        2.9929796392502e-15         6.616523252171e-15
9.3                         2.9904954699919e-15         6.8566610121591e-15
9.35                        3.2768720455112e-15         6.8137053552517e-15
9.4                         3.229374950437e-15          6.6325071724893e-15
9.45                        3.511624665005e-15          6.529339613372e-15
9.5                         3.4380270726108e-15         6.2428712747452e-15
9.55                        3.5826308294023e-15         5.8850291917807e-15
9.6                         3.7536284623312e-15         5.545905075151e-15
9.65                        3.8000505334692e-15         5.3827347058655e-15
9.7                         3.6092312920114e-15         5.2156065374623e-15
9.75                        3.6295938493638e-15         4.8969501609058e-15
9.8                         3.8469539052625e-15         4.5809717750314e-15
9.85                        4.2370087624974e-15         4.4148760880936e-15
9.9                         4.2789161295915e-15         4.30606759242e-15
9.95                        4.4527109393816e-15         4.1698752109259e-15
10                          4.3669539589676e-15         3.7710208123962e-15
10.05                       4.186457712873e-15          3.3601680888836e-15
10.1                        3.8822555091125e-15         3.329112088239e-15
10.15                       3.6807290538196e-15         3.3174246475716e-15
10.2                        3.7847417607967e-15         3.1078045932059e-15
10.25                       4.1820857990315e-15         3.0420918149848e-15
10.3                        4.5500962612532e-15         3.1077025818239e-15
10.35                       4.4581263015436e-15         3.1173898296476e-15
10.4                        4.5462606207476e-15         3.0054765929003e-15
10.45                       4.620086792452e-15          3.0125517269211e-15
10.5                        4.3795712746261e-15         2.9585278285034e-15
10.55                       4.1465839988585e-15         3.330999172173e-15
10.6                        4.3664579090294e-15         3.4233418722098e-15
10.65                       4.3304357874803e-15         3.5026179679333e-15
10.7                        4.3819678187709e-15         3.6236568481121e-15
10.75                       4.7047948462774e-15         3.8159077376987e-15
10.8                        4.8021876421003e-15         3.7955691565902e-15
10.85                       4.9994930947198e-15         3.5745546727384e-15
10.9                        4.9480474329468e-15         3.3660077691524e-15
10.95                       4.7389948262534e-15         3.3199734422804e-15
11                          4.4169188178416e-15         3.2565700899583e-15
11.05                       4.344968251172e-15          2.9761597991133e-15
11.1                        4.2965182230094e-15         2.8373408489317e-15
11.15                       4.2635279226579e-15         2.5929404262814e-15
11.2                        4.165898417381e-15          2.3898746839455e-15
11.25                       3.8831333651556e-15         2.2369407333905e-15
11.3                        3.7894512372882e-15         2.0555327375269e-15
11.35                       3.5123708448379e-15         1.6737124650504e-15
11.4                        3.6682873720646e-15         1.4646356335681e-15
11.45                       3.5804815493681e-15         1.256982229276e-15
11.5                        3.6602635385028e-15         5.6310261511127e-16
11.55                       3.9282910254465e-15         4.5440948620985e-16
11.6                        3.859329506048e-15          4.6793175944433e-16
11.65                       3.5595333492566e-15         6.1363061489358e-16
11.7                        3.4988933586875e-15         7.7278172939938e-16
11.75                       3.2264966512481e-15         8.1715965430822e-16
11.8                        3.0081882889317e-15         7.540987982963e-16
11.85                       3.0040518660522e-15         8.204886378252e-16
11.9                        3.2193811030078e-15         1.0357940006093e-15
11.95                       3.3071584677569e-15         1.2465456529474e-15
12                          3.4812138769944e-15         1.5161585482513e-15
12.05                       3.6126091346894e-15         1.9843221826036e-15
12.1                        3.6862196825478e-15         2.4023110870794e-15
12.15                       3.3283066729922e-15         2.9222260596687e-15
12.2                        2.4479475265776e-15         3.2712544965398e-15
12.25                       1.7429643351207e-15         3.5686178868275e-15
12.3                        1.2505540951826e-15         3.6915724039607e-15
12.35                       7.8831166810208e-16         3.7379997166826e-15
12.4                        4.4181339964621e-16         3.4681910270172e-15
12.45                       1.9218989919542e-16         3.0950846388379e-15
12.5                        -1.2050549495883e-16        3.001638312755e-15
12.55                       3.7677144222285e-17         3.0951044609696e-15
12.6                        1.7988181955618e-16         3.4306051167837e-15
12.65                       1.7179654672797e-16         3.408004510966e-15
12.7                        -2.2769776791842e-16        3.2573822568859e-15
12.75                       -7.6384832406797e-16        3.2348304909081e-15
12.8                        -1.4090918662368e-15        3.3114652784457e-15
12.85                       -2.2070185221597e-15        3.3902631482803e-15
12.9                        -2.8035154179822e-15        3.0949593135347e-15
12.95                       -3.3087300635602e-15        2.7694718805223e-15
13                          -3.7721844700028e-15        2.6619627111984e-15
13.05                       -4.0112094062424e-15        2.4192394112847e-15
13.1                        -3.8578053865119e-15        2.6868189767439e-15
13.15                       -3.8495477260149e-15        2.8690277826838e-15
13.2                        -3.6534638318923e-15        3.0213217971914e-15
13.25                       -3.4086830478935e-15        2.8908299991844e-15
13.3                        -3.4673587242429e-15        2.352483649454e-15
13.35                       -3.5214103891802e-15        1.8976366192699e-15
13.4                        -3.3428667633307e-15        1.3643821109874e-15
13.45                       -3.4712828655474e-15        8.4042685552283e-16
13.5                        -3.3793744374439e-15        6.2072591947471e-16
13.55                       -3.8196140104754e-15        5.6805245436806e-16
13.6                        -4.1642547648279e-15        6.8192338688874e-16
13.65                       -4.516238999948e-15         9.336877295498e-16
13.7                        -4.7018480041814e-15        1.2182597659928e-15
13.75                       -4.9298393974896e-15        1.5396564934537e-15
13.8                        -4.8285278985107e-15        1.428164500865e-15
13.85                       -4.7734839784558e-15        1.0149337699322e-15
13.9                        -4.3578889233919e-15        7.6286397584029e-16
13.95                       -3.8938012648988e-15        2.7352404803917e-16
14                          -3.509908273968e-15         -3.7946593554795e-16
