x[nm]                   E_12_real[eV]           Psi_12_y1_real[nm^-1/2] E_12_imag[eV]           Psi_12_y1_imag[nm^-1/2]
7.1142317671146         2.9525116792099         2.9525116792099         2.9525116792099         2.9524554421534
7.260978922993          2.9525116792099         2.9525116792099         2.9525116792099         2.9511953511153
7.4003918486039         2.9525116792099         2.9525116792099         2.9525116792099         2.9507075817393
7.532837099151          2.9525116792099         2.9525116792099         2.9525116792099         2.9504532462782
7.6586629098899         2.9525116792099         2.9525116792099         2.9525116792099         2.9503146241841
7.7782001117354         2.9525116792099         2.9525116792099         2.9525116792099         2.9502213877604
7.891763001107          2.9525116792099         2.9525116792099         2.9525116792099         2.950141623996
7.9996501663019         2.9525116792099         2.9525116792099         2.9525116792099         2.9500602307781
8.1021452725658         2.9525116792099         2.9525116792099         2.9525116792099         2.949970311425
8.1995178079279         2.9525116792099         2.9525116792099         2.9525116792099         2.9498689536195
8.2920237917592         2.9525116792099         2.9525116792099         2.9525116792099         2.9497551601707
8.3799064479186         2.9525116792099         2.9525116792099         2.9525116792099         2.9496288103985
8.4633968442558         2.9525116792099         2.9525116792099         2.9525116792099         2.9494901273591
8.5427145001525         2.9525116792099         2.9525116792099         2.9525116792099         2.9493393969014
8.6180679636999         2.9525116792099         2.9525116792099         2.9525116792099         2.9491768073705
8.6896553600291         2.9525116792099         2.9525116792099         2.9525116792099         2.9490061214633
8.7576649122373         2.9525116792099         2.9525116792099         2.9525116792099         2.9488330958548
8.8222754362784         2.9525116792099         2.9525116792099         2.9525116792099         2.9486623329592
8.8836568111193         2.9525116792099         2.9525116792099         2.9525116792099         2.9484970346612
8.9419704253995         2.9525116792099         2.9525116792099         2.9525116792099         2.948339384045
8.9973696017656         2.9525116792099         2.9525116792099         2.9525116792099         2.9481908303119
9.05                    2.9525116792099         2.9525116792099         2.9525116792099         2.9480522811095
9.1                     2.9525116792099         2.9525116792099         2.9525116792099         2.9479242340023
9.15                    2.9525116792099         2.9525116792099         2.9525116792099         2.9478008748272
9.2                     2.9525116792099         2.9525116792099         2.9525116792099         2.9476833237663
9.25                    2.9525116792099         2.9525116792099         2.9525116792099         2.9475726758532
9.3                     2.9525116792099         2.9525116792099         2.9525116792099         2.9474699894853
9.35                    2.9525116792099         2.9525116792099         2.9525116792099         2.9473762748314
9.4                     2.9525116792099         2.9525116792099         2.9525116792099         2.9472924856108
9.45                    2.9525116792099         2.9525116792099         2.9525116792099         2.9472195193661
9.5                     2.9525116792099         2.9525116792099         2.9525116792099         2.9471582336253
9.55                    2.9525116792099         2.9525116792099         2.9525116792099         2.9471094884565
9.6                     2.9525116792099         2.9525116792099         2.9525116792099         2.947074230127
9.65                    2.9525116792099         2.9525116792099         2.9525116792099         2.9470528793065
9.7                     2.9525116792099         2.9525116792099         2.9525116792099         2.9470447158792
9.75                    2.9525116792099         2.9525116792099         2.9525116792099         2.9470483553738
9.8                     2.9525116792099         2.9525116792099         2.9525116792099         2.9470624343285
9.85                    2.9525116792099         2.9525116792099         2.9525116792099         2.9470856794212
9.9                     2.9525116792099         2.9525116792099         2.9525116792099         2.9471169404437
9.95                    2.9525116792099         2.9525116792099         2.9525116792099         2.94715520133
10                      2.9525116792099         2.9525116792099         2.9525116792099         2.9471995783896
10.05                   2.9525116792099         2.9525116792099         2.9525116792099         2.9472493115618
10.1                    2.9525116792099         2.9525116792099         2.9525116792099         2.9473037523162
10.15                   2.9525116792099         2.9525116792099         2.9525116792099         2.9473623504067
10.2                    2.9525116792099         2.9525116792099         2.9525116792099         2.9474246407633
10.25                   2.9525116792099         2.9525116792099         2.9525116792099         2.9474902312299
10.3                    2.9525116792099         2.9525116792099         2.9525116792099         2.9475587914859
10.35                   2.9525116792099         2.9525116792099         2.9525116792099         2.9476300432728
10.4                    2.9525116792099         2.9525116792099         2.9525116792099         2.9477037519148
