x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             5.3518188585487e-17         3.4919017517955e-18
7.260978922993              9.7339840452338e-16         -4.0797430975897e-16
7.4003918486039             5.1304107988835e-16         4.5828027862527e-16
7.532837099151              -1.3918106576104e-16        5.8599348137555e-16
7.6586629098899             -6.1410905115473e-16        1.4618900223339e-16
7.7782001117354             -9.8401850361605e-16        2.6935912614193e-16
7.891763001107              -8.2953663469582e-16        4.862545796518e-16
7.9996501663019             -1.2473407181267e-16        1.6994763718753e-16
8.1021452725658             2.7447255622828e-16         -5.122977710151e-16
8.1995178079279             4.5184125538333e-16         -4.1101621601226e-16
8.2920237917592             -4.2839538340333e-17        -1.7128306262386e-16
8.3799064479186             -7.2488401999665e-16        -7.1480803216728e-16
8.4633968442558             -7.7646493835265e-16        -8.2414227033281e-16
8.5427145001525             -5.6322269981549e-16        -9.8111250597359e-16
8.6180679636999             -2.4336950640511e-16        -9.4120898795726e-16
8.6896553600291             -1.7241525047951e-16        -6.1408624784051e-16
8.7576649122373             1.3483409267573e-16         -2.6052852539085e-17
8.8222754362784             1.0835923087635e-16         2.5853664801851e-16
8.8836568111193             1.3242174284195e-16         4.5336323956809e-16
8.9419704253995             3.4723607452922e-16         9.1894700699559e-16
8.9973696017656             2.6010010117927e-16         1.1638838072635e-15
9.05                        3.4394281043029e-16         1.2049965517454e-15
9.1                         2.1893429994271e-16         9.2530111842736e-16
9.15                        -8.4466125500199e-17        8.4090681439002e-16
9.2                         -1.5298770280128e-16        7.8857137058208e-16
9.25                        -2.1087732254843e-16        7.234461143558e-16
9.3                         -3.6690756769625e-16        6.7525376057165e-16
9.35                        -4.3481250501173e-16        8.0502025155448e-16
9.4                         -4.6719626865116e-16        9.0094683805196e-16
9.45                        -5.4842334016106e-16        1.0907185154224e-15
9.5                         -5.5196732601237e-16        9.9626239698898e-16
9.55                        -7.0370142005172e-16        7.6946615813971e-16
9.6                         -6.6723156947474e-16        7.6189961889484e-16
9.65                        -6.5563738249272e-16        6.3835248668324e-16
9.7                         -5.6055285196574e-16        5.1703683419494e-16
9.75                        -4.4479394126218e-16        1.0603211909126e-16
9.8                         -5.2477418027372e-16        -3.2404263985617e-16
9.85                        -6.8932218873913e-16        -6.8329347521081e-16
9.9                         -1.0022026069277e-15        -1.0483890103383e-15
9.95                        -8.0998033800961e-16        -1.545414571441e-15
10                          -7.0510410661237e-16        -1.8836564541119e-15
10.05                       -8.1500493745272e-16        -2.11638082009e-15
10.1                        -7.8137434131494e-16        -2.1497588233256e-15
10.15                       -7.9357839201898e-16        -2.1788349708779e-15
10.2                        -8.0777466421496e-16        -2.2858476685762e-15
10.25                       -8.3802729295909e-16        -2.2856553101793e-15
10.3                        -6.8842433381504e-16        -2.189455189261e-15
10.35                       -5.269087033008e-16         -1.8855155858288e-15
10.4                        -3.9266245149047e-16        -1.7105436750556e-15
10.45                       -3.31261033144e-16          -1.5198287489991e-15
10.5                        -3.8644184152583e-16        -1.1026665350151e-15
10.55                       -3.3939763163533e-16        -6.7715433900718e-16
10.6                        -7.191309722189e-17         -2.7773313857371e-16
10.65                       2.5375921253613e-16         -1.4735304544356e-16
10.7                        3.2264797861985e-16         8.5317994101046e-17
10.75                       3.4859196251953e-16         6.6315975698131e-16
10.8                        6.3959754308704e-16         8.1779189879426e-16
10.85                       7.0177611416261e-16         1.0630616363696e-15
10.9                        7.3533471249988e-16         1.2521340357068e-15
10.95                       5.3429144246907e-16         1.3432839020875e-15
11                          3.8973002342707e-16         1.4120056120823e-15
11.05                       2.6610217664352e-16         1.5780951610137e-15
11.1                        1.7548489788036e-16         1.7841064914711e-15
11.15                       -1.0515067007215e-16        1.899516191732e-15
11.2                        -2.3729119797561e-16        1.9462875910222e-15
11.25                       -4.2290660990513e-16        2.0307524213404e-15
11.3                        -5.0626481631032e-16        2.0396000526639e-15
11.35                       -5.3971584146328e-16        2.0330154817107e-15
11.4                        -5.9125271410602e-16        1.9220389240002e-15
11.45                       -3.3757989893052e-16        1.8640251057875e-15
11.5                        -1.405803641899e-16         2.0208572927434e-15
11.55                       2.6846878669815e-16         2.2694727716352e-15
11.6                        4.5762818447898e-16         2.5452775075448e-15
11.65                       6.2751588864388e-16         2.6473870655638e-15
11.7                        1.0628569422147e-15         2.427101175768e-15
11.75                       1.1512533005902e-15         2.2949829269786e-15
11.8                        1.1382293219932e-15         2.0568380400534e-15
11.85                       1.0092566973124e-15         2.0599269283814e-15
11.9                        8.3764782219872e-16         2.2771766112227e-15
11.95                       8.1958907976326e-16         2.5003340606384e-15
12                          5.0439795569457e-16         2.6475952157424e-15
12.05                       2.9696297504378e-16         2.6508744121527e-15
12.1                        -1.7021974108022e-17        2.6722815649037e-15
12.15                       -2.7662063178252e-16        2.6921112259147e-15
12.2                        -2.6262764749388e-16        2.5115618058233e-15
12.25                       -1.7046368656903e-16        2.3623856974936e-15
12.3                        -9.2163960924846e-17        2.2477933308693e-15
12.35                       8.3822380460286e-17         1.9160372958854e-15
12.4                        1.0153553345327e-16         1.4252725792683e-15
12.45                       9.6981884328828e-17         1.1931928706077e-15
12.5                        8.432382396506e-17          9.6586926223833e-16
12.55                       1.4834596225033e-16         1.0875396910866e-15
12.6                        2.9861638335682e-16         1.1720613129702e-15
12.65                       1.7133104830702e-16         1.2462403648748e-15
12.7                        3.6564718267074e-17         1.0791482605882e-15
12.75                       -1.7379760824943e-16        7.62010677301e-16
12.8                        -4.975403769536e-16         5.4878376972243e-16
12.85                       -8.6341795258599e-16        2.821174865464e-16
12.9                        -7.3988666755842e-16        1.5382974182054e-16
12.95                       -6.4222715687179e-16        1.3736010374677e-16
13                          -6.4451753396116e-16        3.3663910139856e-16
13.05                       -5.7221480158354e-16        4.4236319448235e-16
13.1                        -3.8006707156479e-16        5.9261733168146e-16
13.15                       -1.9992688060633e-16        8.6721846800194e-16
13.2                        1.3969944992476e-16         9.3388088092779e-16
13.25                       6.5323180892252e-16         1.0845516450949e-15
13.3                        8.0197079446037e-16         1.2197448973562e-15
13.35                       7.5639364563451e-16         1.2598818118678e-15
13.4                        7.2009997791056e-16         1.0987355082681e-15
13.45                       6.856901114613e-16          8.5347046021107e-16
13.5                        6.6179700608515e-16         6.8310853458435e-16
13.55                       6.7254416011991e-16         6.2697100060801e-16
13.6                        9.6433006979008e-16         9.3243731415759e-16
13.65                       1.1535640064703e-15         1.1079285970494e-15
13.7                        1.4107232092567e-15         1.2496720710255e-15
13.75                       1.2879779708042e-15         1.3841802985567e-15
13.8                        1.1508263959847e-15         1.4904200982553e-15
13.85                       1.0427585444422e-15         1.6096579436757e-15
13.9                        9.299879659766e-16          1.9849275929908e-15
13.95                       7.2436902396472e-16         1.9631186127995e-15
14                          4.5281703733857e-16         2.1199838646546e-15
14.05                       1.6821396706113e-16         2.3190309295562e-15
14.1                        -6.1609788451489e-17        2.5578424415527e-15
14.15                       -2.7075238752394e-16        2.3495985884067e-15
14.2                        -4.5102810375397e-16        2.2001464840174e-15
14.25                       -4.9283765003044e-16        2.1838760833166e-15
14.3                        -6.6076023775771e-16        2.1095242369305e-15
14.35                       -7.7341561974253e-16        2.3178267403822e-15
14.4                        -8.4557605058502e-16        2.5548212538e-15
14.45                       -8.0540636009444e-16        2.3566155301924e-15
14.5                        -8.9607276676854e-16        2.1991831501821e-15
14.55                       -8.9586947886119e-16        1.9043997177173e-15
14.6                        -7.2803498256044e-16        1.9160606986378e-15
14.65                       -6.7963213182254e-16        1.8342497264036e-15
14.7                        -4.7559883548792e-16        1.8134744803298e-15
14.75                       -3.774107762422e-16         1.7293788322037e-15
14.8                        -4.1649626456031e-16        1.5535828229415e-15
14.85                       -2.7262263627148e-16        1.5178024764384e-15
14.9                        -1.7143946852427e-18        1.3511487479486e-15
14.95                       2.0882411468429e-16         1.3499265162288e-15
15                          2.4701513621009e-16         1.2188541351031e-15
15.05                       3.8311639017491e-16         1.378215138369e-15
15.1                        3.7511362288925e-16         1.3880346348919e-15
15.15                       4.0077872119106e-16         1.1469944680208e-15
15.2                        5.1897708678271e-16         1.2078730310186e-15
15.25                       5.7578250435737e-16         1.3217903402029e-15
15.3                        4.6520743529101e-16         1.5137112578064e-15
15.35                       3.5086137554347e-16         1.5599118109092e-15
15.4                        2.6514841754491e-16         1.6406517700482e-15
15.45                       1.5780562620527e-16         1.9019963743108e-15
15.5                        7.4013738931081e-17         2.0507150240362e-15
15.55                       -4.4464994566114e-16        2.2426687594626e-15
15.6                        -5.9183886090552e-16        2.0609753423177e-15
15.65                       -4.6654066514999e-16        1.915031356803e-15
15.7                        -4.5054529497403e-16        1.7877439213052e-15
15.75                       -3.0921361255992e-16        1.6101992335043e-15
15.8                        -2.0008358170157e-16        1.4904458544994e-15
15.85                       -1.5983257604804e-16        1.4009806250134e-15
15.9                        -2.32852745332e-16          1.0961590546475e-15
15.95                       -2.6495571754941e-16        9.0658686383299e-16
16                          -2.3833940124784e-16        9.7098335497881e-16
16.05                       -4.938371489082e-16         9.4818198708281e-16
16.1                        -6.2262935557117e-16        1.0542353076407e-15
16.15                       -7.502111521525e-16         1.1947039454755e-15
16.2                        -8.5430514862295e-16        1.1834454109332e-15
16.25                       -1.0606571976507e-15        1.1509938115719e-15
16.3                        -1.2738723311335e-15        1.2990929978804e-15
16.35                       -1.4235023953319e-15        1.0304684666632e-15
16.4                        -1.6669269588786e-15        9.0178817218926e-16
16.45                       -1.8172939417411e-15        6.8882336079736e-16
16.5                        -1.6381930602089e-15        6.1827964358256e-16
16.55                       -1.6995783849293e-15        6.1045838827161e-16
16.6                        -2.0625743544752e-15        6.996195384494e-16
16.65                       -2.276577228599e-15         7.1705493162046e-16
16.7                        -2.4849981556004e-15        6.5247570206694e-16
16.75                       -2.5819241357547e-15        5.6765721023686e-16
16.8                        -2.5802588689804e-15        7.8104284291377e-16
16.85                       -2.2918068809906e-15        8.7766131344602e-16
16.9                        -2.0497045358746e-15        1.2156623279873e-15
16.95                       -1.8782447385596e-15        1.5057974049631e-15
17                          -1.9257260174509e-15        1.6210726083033e-15
17.05                       -1.7803243417252e-15        1.4601894861912e-15
17.1                        -1.510828951095e-15         1.0757516145797e-15
17.15                       -1.4351990733005e-15        3.8973192983318e-16
17.2                        -1.4272234110692e-15        -8.6932029642379e-17
17.25                       -1.2384638128395e-15        -4.6873767334284e-16
17.3                        -1.0639411443872e-15        -6.8110662737655e-16
17.35                       -1.059800847341e-15         -7.8812739988347e-16
17.4                        -1.0479220572887e-15        -7.3217946117286e-16
17.45                       -1.1427219847454e-15        -5.7687756415777e-16
17.5                        -1.1933610024641e-15        -5.1672422170742e-16
17.55                       -1.1178937549955e-15        -4.1884021911182e-16
17.6                        -7.9299224521948e-16        -1.9959488085698e-16
17.65                       -5.8386997493776e-16        -1.2995195846861e-16
17.7                        -5.9292306307801e-16        4.9736991282231e-17
17.75                       -4.5139402198718e-16        1.5000562772802e-16
17.8                        -1.3467146234986e-16        2.3348089704614e-16
17.85                       2.2913257662766e-16         2.2828608047953e-16
17.9                        3.39097781972e-16           3.2699742531569e-16
17.95                       3.4145592169715e-16         4.5738284630308e-16
18                          2.2628654592488e-16         4.5937351539321e-16
18.05                       2.876388363604e-16          4.4010667605516e-16
18.1                        5.8136275741388e-16         3.9864898865722e-16
18.15                       6.9799580611901e-16         2.6580288552618e-16
18.2                        6.8887495534298e-16         -2.5120416331177e-19
18.25                       7.4204151937624e-16         -2.0914836542648e-16
18.3                        7.6293951625089e-16         -3.8775251473775e-16
18.35                       8.2366839043724e-16         -6.1190121500245e-16
18.4                        7.5516036566331e-16         -7.9338964504463e-16
18.45                       5.3963452630035e-16         -8.2010983580016e-16
18.5                        3.1299561466941e-16         -9.0258861610463e-16
18.55                       2.6129272356901e-16         -8.0512758473037e-16
18.6                        1.8724171518825e-16         -6.8460142938129e-16
18.65                       6.853512982824e-17          -5.7534724443742e-16
18.7                        -3.3146093291955e-16        -5.380965454489e-16
18.75                       -6.311479659217e-16         -5.5688184250822e-16
18.8                        -9.2373347469407e-16        -6.1269864965134e-16
18.85                       -1.1428846150713e-15        -7.2855625628532e-16
18.9                        -1.2530666608501e-15        -8.7266952838741e-16
18.95                       -1.1574942393455e-15        -1.0508938645279e-15
19                          -1.1984770814655e-15        -1.1978917897455e-15
19.05                       -1.3079747246229e-15        -1.1507253367611e-15
19.1                        -1.4097982492783e-15        -1.0351060039802e-15
19.15                       -1.488843363916e-15         -1.1699158387711e-15
19.2                        -1.5767679249399e-15        -1.1040983106753e-15
19.25                       -1.5276984592725e-15        -9.6834192166996e-16
19.3                        -1.2153169434898e-15        -9.0259313357918e-16
19.35                       -8.3220140034788e-16        -7.7701629763423e-16
19.4                        -4.4555118871702e-16        -6.3050947839542e-16
19.45                       -1.2419535885821e-16        -4.916960700302e-16
19.5                        1.2183721913306e-16         -4.6311084797745e-16
19.55                       1.2603172628786e-16         -5.4843124055268e-16
19.6                        -6.184695767672e-17         -7.5871009510248e-16
19.65                       -1.4228798261157e-16        -8.8574485098379e-16
19.7                        -2.0165482781873e-16        -9.9443007111028e-16
19.75                       -2.2049961682924e-16        -9.511437198492e-16
19.8                        -2.1217158889184e-16        -7.8893825855395e-16
19.85                       -4.549380078385e-16         -5.9350168144249e-16
19.9                        -7.5697640430222e-16        -4.9855606565478e-16
19.95                       -9.5936984485095e-16        -4.8845003340253e-16
20                          -1.2133577562828e-15        -3.2199227481941e-16
20.05                       -1.3666639434723e-15        -4.5856348186301e-17
20.1                        -1.3964659506885e-15        1.7830388433806e-16
20.15                       -1.4523836777344e-15        3.5529836039735e-16
20.2                        -1.4750570556665e-15        5.117233012445e-16
20.25                       -1.4684840799958e-15        6.2664661551805e-16
20.3                        -1.4294934593678e-15        7.3728486611296e-16
20.35                       -1.3487610550991e-15        5.5581534781777e-16
20.4                        -1.0728044971473e-15        2.8920910482424e-16
20.45                       -7.9763398577043e-16        1.9908437221862e-16
20.5                        -5.6266026993851e-16        2.6698782863652e-16
20.55                       -4.107906506276e-16         2.6141777533638e-16
20.6                        -2.7640379134802e-16        4.9339760118642e-16
20.65                       -1.9343522009857e-16        7.7257276583425e-16
20.7                        -2.0383000842727e-16        9.616359044202e-16
20.75                       -4.6903941234439e-16        9.0501534961641e-16
20.8                        -5.4481159167397e-16        7.2083700263175e-16
20.85                       -5.025683645285e-16         5.8658987955978e-16
20.9                        -4.8574967832782e-16        5.1138133950839e-16
20.95                       -3.6655520199019e-16        3.1803820991161e-16
21.002630398234             -3.2969232812569e-16        7.8387112228939e-18
21.058029574601             -6.822342170365e-17         -3.6526229718934e-16
21.116343188881             6.3967928176645e-17         -6.9470174031975e-16
21.177724563722             5.7680910828944e-16         -6.1154941011635e-16
21.242335087763             7.3182291390056e-16         -5.4746155440024e-16
21.310344639971             6.4653686050742e-16         -4.7013721073345e-16
21.3819320363               6.0829162887299e-16         -3.5278220215139e-16
21.457285499847             4.414871246361e-16          -1.9515096909472e-16
21.536603155744             4.9859747407177e-16         1.6271579335629e-16
21.620093552081             4.0953026560209e-16         9.3993352146401e-16
21.707976208241             3.7548631738604e-16         1.0324702381971e-15
21.800482192072             5.3250589701626e-16         5.8469112558279e-16
21.897854727434             8.4432244182309e-17         5.0962048139675e-16
