x[nm]                   E_4_real[eV]            Psi_4_so2_real[nm^-1/2] E_4_imag[eV]            Psi_4_so2_imag[nm^-1/2]
7.1142317671146         1.4167478423565         1.4161739378262         1.4167478423565         1.4166399123939
7.260978922993          1.4167478423565         1.4245039433152         1.4167478423565         1.4182064746594
7.4003918486039         1.4167478423565         1.4206362620454         1.4167478423565         1.4174791085682
7.532837099151          1.4167478423565         1.4192059900463         1.4167478423565         1.4172101279359
7.6586629098899         1.4167478423565         1.4177674531326         1.4167478423565         1.4169395929825
7.7782001117354         1.4167478423565         1.41655955123           1.4167478423565         1.4167124318428
7.891763001107          1.4167478423565         1.4155105000538         1.4167478423565         1.4165151445794
7.9996501663019         1.4167478423565         1.4145952383579         1.4167478423565         1.4163430181099
8.1021452725658         1.4167478423565         1.4137964603958         1.4167478423565         1.416192797871
8.1995178079279         1.4167478423565         1.4131037783158         1.4167478423565         1.4160625302968
8.2920237917592         1.4167478423565         1.4125114821096         1.4167478423565         1.4159511415483
8.3799064479186         1.4167478423565         1.4120169584108         1.4167478423565         1.415858140149
8.4633968442558         1.4167478423565         1.4116191714741         1.4167478423565         1.4157833313142
8.5427145001525         1.4167478423565         1.4113158578596         1.4167478423565         1.4157262893754
8.6180679636999         1.4167478423565         1.4110949193739         1.4167478423565         1.4156847391153
8.6896553600291         1.4167478423565         1.41099317859           1.4167478423565         1.4156656054817
8.7576649122373         1.4167478423565         1.4110026719098         1.4167478423565         1.4156673908199
8.8222754362784         1.4167478423565         1.4111050362757         1.4167478423565         1.4156866417259
8.8836568111193         1.4167478423565         1.4112865294569         1.4167478423565         1.4157207738006
8.9419704253995         1.4167478423565         1.4115351152458         1.4167478423565         1.4157675234836
8.9973696017656         1.4167478423565         1.4118398315747         1.4167478423565         1.4158248292205
9.05                    1.4167478423565         1.412190600232          1.4167478423565         1.4158907956767
9.1                     1.4167478423565         1.4125781538494         1.4167478423565         1.4159636800072
9.15                    1.4167478423565         1.4130168865935         1.4167478423565         1.4160461892159
9.2                     1.4167478423565         1.4135046113264         1.4167478423565         1.4161379119841
9.25                    1.4167478423565         1.4140383471342         1.4167478423565         1.4162382877134
9.3                     1.4167478423565         1.4146141219923         1.4167478423565         1.4163465694147
9.35                    1.4167478423565         1.4152267403151         1.4167478423565         1.4164617799928
9.4                     1.4167478423565         1.4158694995822         1.4167478423565         1.4165826589544
9.45                    1.4167478423565         1.4165338380231         1.4167478423565         1.4167075961509
9.5                     1.4167478423565         1.4172088910475         1.4167478423565         1.4168345483596
9.55                    1.4167478423565         1.4178809278898         1.4167478423565         1.4169609333374
9.6                     1.4167478423565         1.4185326315721         1.4167478423565         1.4170834944087
9.65                    1.4167478423565         1.4191509838417         1.4167478423565         1.4171997833275
9.7                     1.4167478423565         1.4197344919196         1.4167478423565         1.4173095193581
9.75                    1.4167478423565         1.4202867125082         1.4167478423565         1.4174133713828
9.8                     1.4167478423565         1.4208105177217         1.4167478423565         1.417511879539
9.85                    1.4167478423565         1.4213082813839         1.4167478423565         1.4176054902541
9.9                     1.4167478423565         1.4217820083538         1.4167478423565         1.417694580567
9.95                    1.4167478423565         1.4222334247991         1.4167478423565         1.4177794751052
10                      1.4167478423565         1.4226640416646         1.4167478423565         1.4178604580209
10.05                   1.4167478423565         1.4230751997124         1.4167478423565         1.4179377814613
10.1                    1.4167478423565         1.4234681018601         1.4167478423565         1.4180116716501
10.15                   1.4167478423565         1.4238438367381         1.4167478423565         1.418082333318
10.2                    1.4167478423565         1.4242033961499         1.4167478423565         1.4181499529862
10.25                   1.4167478423565         1.424547688276          1.4167478423565         1.4182147014493
10.3                    1.4167478423565         1.4248775478841         1.4167478423565         1.4182767356959
10.35                   1.4167478423565         1.4251937444148         1.4167478423565         1.418336200429
10.4                    1.4167478423565         1.4254969885401         1.4167478423565         1.4183932292995
10.45                   1.4167478423565         1.4257879376099         1.4167478423565         1.4184479459302
10.5                    1.4167478423565         1.4260672002731         1.4167478423565         1.4185004647852
10.55                   1.4167478423565         1.4263353404739         1.4167478423565         1.4185508919213
10.6                    1.4167478423565         1.4265928809647         1.4167478423565         1.4185993256486
10.65                   1.4167478423565         1.426840306436          1.4167478423565         1.4186458571194
10.7                    1.4167478423565         1.4270780663346         1.4167478423565         1.4186905708577
10.75                   1.4167478423565         1.427306577423          1.4167478423565         1.4187335452409
10.8                    1.4167478423565         1.427526226119          1.4167478423565         1.4187748529399
10.85                   1.4167478423565         1.4277373706444         1.4167478423565         1.4188145613226
10.9                    1.4167478423565         1.4279403430064         1.4167478423565         1.4188527328272
10.95                   1.4167478423565         1.4281354508288         1.4167478423565         1.4188894253063
11                      1.4167478423565         1.4283229790486         1.4167478423565         1.4189246923459
11.05                   1.4167478423565         1.4285031914892         1.4167478423565         1.4189585835611
11.1                    1.4167478423565         1.4286763323213         1.4167478423565         1.4189911448715
11.15                   1.4167478423565         1.4288426274201         1.4167478423565         1.4190224187557
11.2                    1.4167478423565         1.4290022856264         1.4167478423565         1.4190524444888
11.25                   1.4167478423565         1.4291554999189         1.4167478423565         1.4190812583628
11.3                    1.4167478423565         1.4293024485038         1.4167478423565         1.4191088938918
11.35                   1.4167478423565         1.4294432958277         1.4167478423565         1.4191353820019
11.4                    1.4167478423565         1.429578193518          1.4167478423565         1.4191607512087
11.45                   1.4167478423565         1.4297072812572         1.4167478423565         1.419185027781
11.5                    1.4167478423565         1.4298306875932         1.4167478423565         1.4192082358941
11.55                   1.4167478423565         1.4299485306922         1.4167478423565         1.4192303977705
11.6                    1.4167478423565         1.4300609190355         1.4167478423565         1.4192515338115
11.65                   1.4167478423565         1.4301679520654         1.4167478423565         1.4192716627185
11.7                    1.4167478423565         1.4302697207819         1.4167478423565         1.4192908016052
11.75                   1.4167478423565         1.4303663082946         1.4167478423565         1.4193089661014
11.8                    1.4167478423565         1.430457790331          1.4167478423565         1.4193261704485
11.85                   1.4167478423565         1.4305442357046         1.4167478423565         1.4193424275879
11.9                    1.4167478423565         1.430625706745          1.4167478423565         1.4193577492414
11.95                   1.4167478423565         1.4307022596915         1.4167478423565         1.4193721459855
12                      1.4167478423565         1.4307739450527         1.4167478423565         1.419385627319
12.05                   1.4167478423565         1.4308408079337         1.4167478423565         1.4193982017244
12.1                    1.4167478423565         1.4309028883318         1.4167478423565         1.4194098767238
12.15                   1.4167478423565         1.4309602214036         1.4167478423565         1.4194206589288
