x[nm]                E_4[eV]              Psi^2_4_lh2[nm^-1/2]
21.242335087763      1.4167478423565      1.4168412241037
21.310344639971      1.4167478423565      1.4168279447686
21.3819320363        1.4167478423565      1.4168154157601
21.457285499847      1.4167478423565      1.416803803192
21.536603155744      1.4167478423565      1.4167933969389
21.620093552081      1.4167478423565      1.4167841127935
21.707976208241      1.4167478423565      1.4167759153962
21.800482192072      1.4167478423565      1.4167687809534
21.897854727434      1.4167478423565      1.4167626906616
22.000349833698      1.4167478423565      1.4167576317625
22.108236998893      1.4167478423565      1.4167536006493
22.221799888265      1.4167478423565      1.4167506068239
22.34133709011       1.4167478423565      1.4167486789196
22.467162900849      1.4167478423565      1.416747862916
22.599608151396      1.4167478423565      1.4167481747579
22.739021077007      1.4167478423565      1.416751323432
22.885768232885      1.4167478423565      1.4167478669081
