x[nm]                 E_12[eV]              Psi^2_12_lh1[nm^-1/2]
7.1142317671146       2.9525116792099       2.9525145896421
7.260978922993        2.9525116792099       2.9535056290484
7.4003918486039       2.9525116792099       2.9531449082763
7.532837099151        2.9525116792099       2.9531544491019
7.6586629098899       2.9525116792099       2.9531389926657
7.7782001117354       2.9525116792099       2.9531418911963
7.891763001107        2.9525116792099       2.953157596991
7.9996501663019       2.9525116792099       2.9531854089937
8.1021452725658       2.9525116792099       2.9532246304014
8.1995178079279       2.9525116792099       2.9532748225229
8.2920237917592       2.9525116792099       2.9533357229515
8.3799064479186       2.9525116792099       2.9534071820122
8.4633968442558       2.9525116792099       2.9534891027098
8.5427145001525       2.9525116792099       2.9535813521452
8.6180679636999       2.9525116792099       2.9536835169258
8.6896553600291       2.9525116792099       2.9537977794244
8.7576649122373       2.9525116792099       2.9539160868962
8.8222754362784       2.9525116792099       2.954033088953
8.8836568111193       2.9525116792099       2.9541465153302
8.9419704253995       2.9525116792099       2.9542548479156
8.9973696017656       2.9525116792099       2.9543568985816
9.05                  2.9525116792099       2.9544517228191
9.1                   2.9525116792099       2.9545386042841
9.15                  2.9525116792099       2.9546211099862
9.2                   2.9525116792099       2.9546978768787
9.25                  2.9525116792099       2.9547675217654
9.3                   2.9525116792099       2.9548287118262
9.35                  2.9525116792099       2.9548802641036
9.4                   2.9525116792099       2.9549212792865
9.45                  2.9525116792099       2.9549513158239
9.5                   2.9525116792099       2.9549706114003
9.55                  2.9525116792099       2.9549803609641
9.6                   2.9525116792099       2.9549830656308
9.65                  2.9525116792099       2.9549753492432
9.7                   2.9525116792099       2.9549542738676
9.75                  2.9525116792099       2.9549237321398
9.8                   2.9525116792099       2.9548864238731
9.85                  2.9525116792099       2.9548442205579
9.9                   2.9525116792099       2.9547984235849
9.95                  2.9525116792099       2.9547499441185
10                    2.9525116792099       2.9546994270745
10.05                 2.9525116792099       2.9546473360014
10.1                  2.9525116792099       2.9545940109533
10.15                 2.9525116792099       2.9545397078513
10.2                  2.9525116792099       2.9544846252202
10.25                 2.9525116792099       2.9544289223418
10.3                  2.9525116792099       2.9543727315832
10.35                 2.9525116792099       2.9543161667736
10.4                  2.9525116792099       2.9542593289016
10.45                 2.9525116792099       2.9542023099934
10.5                  2.9525116792099       2.9541451957544
10.55                 2.9525116792099       2.954088067369
10.6                  2.9525116792099       2.9540310027253
10.65                 2.9525116792099       2.9539740772462
10.7                  2.9525116792099       2.9539173644498
10.75                 2.9525116792099       2.9538609363235
10.8                  2.9525116792099       2.9538048635672
10.85                 2.9525116792099       2.9537492157476
10.9                  2.9525116792099       2.9536940613878
10.95                 2.9525116792099       2.9536394680135
11                    2.9525116792099       2.9535855021663
11.05                 2.9525116792099       2.9535322293949
11.1                  2.9525116792099       2.9534797142305
11.15                 2.9525116792099       2.95342802015
11.2                  2.9525116792099       2.9533772095317
11.25                 2.9525116792099       2.9533273436046
11.3                  2.9525116792099       2.953278482394
11.35                 2.9525116792099       2.9532306846644
11.4                  2.9525116792099       2.9531840078607
11.45                 2.9525116792099       2.9531385080489
11.5                  2.9525116792099       2.9530942398556
