x[nm]                E_4[eV]              Psi^2_4[nm^-1]      
10.55                1.4167478423565      1.5320797344391
10.6                 1.4167478423565      1.5351500974472
10.65                1.4167478423565      1.538199171835
10.7                 1.4167478423565      1.5412240745463
10.75                1.4167478423565      1.5442219460349
10.8                 1.4167478423565      1.5471899520819
10.85                1.4167478423565      1.5501252857751
10.9                 1.4167478423565      1.5530251696176
10.95                1.4167478423565      1.5558868577395
11                   1.4167478423565      1.5587076381894
11.05                1.4167478423565      1.5614848352862
11.1                 1.4167478423565      1.5642158120152
11.15                1.4167478423565      1.5668979724536
11.2                 1.4167478423565      1.5695287642129
11.25                1.4167478423565      1.5721056808869
11.3                 1.4167478423565      1.5746262644952
11.35                1.4167478423565      1.5770881079132
11.4                 1.4167478423565      1.5794888572806
11.45                1.4167478423565      1.5818262143804
11.5                 1.4167478423565      1.5840979389828
11.55                1.4167478423565      1.5863018511461
11.6                 1.4167478423565      1.588435833471
11.65                1.4167478423565      1.5904978333007
11.7                 1.4167478423565      1.5924858648646
11.75                1.4167478423565      1.5943980113589
11.8                 1.4167478423565      1.5962324269607
11.85                1.4167478423565      1.5979873387734
11.9                 1.4167478423565      1.5996610486967
11.95                1.4167478423565      1.601251935221
12                   1.4167478423565      1.6027584551412
12.05                1.4167478423565      1.6041791451886
12.1                 1.4167478423565      1.6055126235765
12.15                1.4167478423565      1.606757591459
12.2                 1.4167478423565      1.6079128342997
12.25                1.4167478423565      1.6089772231484
12.3                 1.4167478423565      1.6099497158242
12.35                1.4167478423565      1.6108293580033
12.4                 1.4167478423565      1.61161528421
12.45                1.4167478423565      1.6123067187086
12.5                 1.4167478423565      1.6129029762969
12.55                1.4167478423565      1.6134034629984
12.6                 1.4167478423565      1.6138076766529
12.65                1.4167478423565      1.614115207405
12.7                 1.4167478423565      1.6143257380892
12.75                1.4167478423565      1.6144390445119
12.8                 1.4167478423565      1.6144549956284
12.85                1.4167478423565      1.6143735536172
12.9                 1.4167478423565      1.614194773848
12.95                1.4167478423565      1.6139188047469
13                   1.4167478423565      1.6135458875563
13.05                1.4167478423565      1.6130763559914
13.1                 1.4167478423565      1.612510635793
13.15                1.4167478423565      1.611849244177
13.2                 1.4167478423565      1.6110927891828
13.25                1.4167478423565      1.6102419689189
13.3                 1.4167478423565      1.6092975707096
13.35                1.4167478423565      1.6082604701425
13.4                 1.4167478423565      1.6071316300182
13.45                1.4167478423565      1.6059120992046
13.5                 1.4167478423565      1.6046030113972
13.55                1.4167478423565      1.6032055837878
13.6                 1.4167478423565      1.6017211156438
13.65                1.4167478423565      1.6001509868007
13.7                 1.4167478423565      1.5984966560708
13.75                1.4167478423565      1.5967596595716
13.8                 1.4167478423565      1.5949416089769
13.85                1.4167478423565      1.5930441896958
13.9                 1.4167478423565      1.5910691589822
13.95                1.4167478423565      1.5890183439814
14                   1.4167478423565      1.5868936397185
14.05                1.4167478423565      1.5846970070348
14.1                 1.4167478423565      1.5824304704784
14.15                1.4167478423565      1.5800961161577
14.2                 1.4167478423565      1.5776960895647
14.25                1.4167478423565      1.5752325933787
14.3                 1.4167478423565      1.5727078852608
14.35                1.4167478423565      1.5701242756507
14.4                 1.4167478423565      1.5674841255798
14.45                1.4167478423565      1.5647898445178
14.5                 1.4167478423565      1.562043888269
14.55                1.4167478423565      1.5592487569421
14.6                 1.4167478423565      1.556406993018
14.65                1.4167478423565      1.5535211795481
14.7                 1.4167478423565      1.5505939385188
14.75                1.4167478423565      1.5476279294329
14.8                 1.4167478423565      1.5446258481627
14.85                1.4167478423565      1.541590426154
14.9                 1.4167478423565      1.5385244300756
14.95                1.4167478423565      1.5354306620437
15                   1.4167478423565      1.5323119605867
15.05                1.4167478423565      1.5291712025789
15.1                 1.4167478423565      1.5260113064419
15.15                1.4167478423565      1.5228352370286
15.2                 1.4167478423565      1.5196460127481
15.25                1.4167478423565      1.5164467157028
15.3                 1.4167478423565      1.5132405058997
15.35                1.4167478423565      1.5100306410002
15.4                 1.4167478423565      1.5068205036441
15.45                1.4167478423565      1.5036136391739
15.5                 1.4167478423565      1.5004138077083
15.55                1.4167478423565      1.4972250560953
15.6                 1.4167478423565      1.4940518175523
15.65                1.4167478423565      1.4908990501151
15.7                 1.4167478423565      1.4877724299592
15.75                1.4167478423565      1.4846640611319
15.8                 1.4167478423565      1.481563619155
15.85                1.4167478423565      1.4784748741993
15.9                 1.4167478423565      1.4754057259819
15.95                1.4167478423565      1.4723665779757
16                   1.4167478423565      1.4693691181094
16.05                1.4167478423565      1.4664254115322
16.1                 1.4167478423565      1.4635472367615
16.15                1.4167478423565      1.4607456134991
16.2                 1.4167478423565      1.4580304820229
16.25                1.4167478423565      1.4554105023439
16.3                 1.4167478423565      1.4528929474212
16.35                1.4167478423565      1.4504836693424
16.4                 1.4167478423565      1.4481871208329
16.45                1.4167478423565      1.4460064168092
16.5                 1.4167478423565      1.4439434214505
16.55                1.4167478423565      1.4419988436936
16.6                 1.4167478423565      1.4401723125675
16.65                1.4167478423565      1.4384623652418
16.7                 1.4167478423565      1.4368661520794
16.75                1.4167478423565      1.4353997173746
16.8                 1.4167478423565      1.4340698559597
16.85                1.4167478423565      1.4328594660565
16.9                 1.4167478423565      1.4317560329725
16.95                1.4167478423565      1.4307494339911
17                   1.4167478423565      1.4298310171689
17.05                1.4167478423565      1.4289931840453
17.1                 1.4167478423565      1.4282291762968
17.15                1.4167478423565      1.4275329486113
17.2                 1.4167478423565      1.4268990808817
17.25                1.4167478423565      1.4263227102208
17.3                 1.4167478423565      1.4257994734087
17.35                1.4167478423565      1.4253254527262
17.4                 1.4167478423565      1.4248971149055
17.45                1.4167478423565      1.4245112212706
17.5                 1.4167478423565      1.4241646566683
17.55                1.4167478423565      1.4238588791008
17.6                 1.4167478423565      1.4235922278341
17.65                1.4167478423565      1.423358425788
17.7                 1.4167478423565      1.4231529964911
17.75                1.4167478423565      1.422972350739
17.8                 1.4167478423565      1.4228134396405
17.85                1.4167478423565      1.4226735962487
17.9                 1.4167478423565      1.42255044806
17.95                1.4167478423565      1.4224418603886
18                   1.4167478423565      1.4223458957642
18.05                1.4167478423565      1.4222607832776
18.1                 1.4167478423565      1.4221848951159
18.15                1.4167478423565      1.4221167289096
18.2                 1.4167478423565      1.4220548951729
18.25                1.4167478423565      1.4219981094846
18.3                 1.4167478423565      1.4219451893148
18.35                1.4167478423565      1.4218950556195
18.4                 1.4167478423565      1.4218467395516
18.45                1.4167478423565      1.4217993949006
18.5                 1.4167478423565      1.421752317222
18.55                1.4167478423565      1.4217044881359
18.6                 1.4167478423565      1.4216548733365
18.65                1.4167478423565      1.4216028812158
18.7                 1.4167478423565      1.4215481624033
18.75                1.4167478423565      1.4214905316235
18.8                 1.4167478423565      1.4214299149035
18.85                1.4167478423565      1.4213663137502
18.9                 1.4167478423565      1.4212997807585
18.95                1.4167478423565      1.421230402952
19                   1.4167478423565      1.421158290376
19.05                1.4167478423565      1.4210835682691
19.1                 1.4167478423565      1.4210063716789
19.15                1.4167478423565      1.4209268417526
19.2                 1.4167478423565      1.420845123178
19.25                1.4167478423565      1.4207613624186
19.3                 1.4167478423565      1.4206757064966
19.35                1.4167478423565      1.420588302158
19.4                 1.4167478423565      1.4204992953049
19.45                1.4167478423565      1.4204088306161
19.5                 1.4167478423565      1.4203170513012
19.55                1.4167478423565      1.4202240989539
19.6                 1.4167478423565      1.420130113477
19.65                1.4167478423565      1.4200352330647
19.7                 1.4167478423565      1.4199395942311
19.75                1.4167478423565      1.419843331881
19.8                 1.4167478423565      1.419746579421
19.85                1.4167478423565      1.419649468914
19.9                 1.4167478423565      1.4195521312845
19.95                1.4167478423565      1.4194546965848
20                   1.4167478423565      1.4193572943395
20.05                1.4167478423565      1.4192600539925
20.1                 1.4167478423565      1.4191631054881
20.15                1.4167478423565      1.4190665800325
20.2                 1.4167478423565      1.4189706110974
20.25                1.4167478423565      1.41887533575
20.3                 1.4167478423565      1.4187808964241
20.35                1.4167478423565      1.4186874432937
20.4                 1.4167478423565      1.4185951374699
20.45                1.4167478423565      1.4185037201246
20.5                 1.4167478423565      1.4184128555506
20.55                1.4167478423565      1.4183226339403
20.6                 1.4167478423565      1.4182332702771
20.65                1.4167478423565      1.4181450547889
20.7                 1.4167478423565      1.4180583158893
20.75                1.4167478423565      1.4179733926914
20.8                 1.4167478423565      1.4178906149721
20.85                1.4167478423565      1.41781028898
20.9                 1.4167478423565      1.4177326878336
20.95                1.4167478423565      1.4176580454943
21.002630398234      1.4167478423565      1.4175828814773
21.058029574601      1.4167478423565      1.4175077232567
21.116343188881      1.4167478423565      1.4174331509214
21.177724563722      1.4167478423565      1.4173597864065
21.242335087763      1.4167478423565      1.4172882789974
21.310344639971      1.4167478423565      1.4172192854634
21.3819320363        1.4167478423565      1.4171534342357
21.457285499847      1.4167478423565      1.4170919010211
21.536603155744      1.4167478423565      1.4170366247656
21.620093552081      1.4167478423565      1.4169870524839
21.707976208241      1.4167478423565      1.4169430357169
21.800482192072      1.4167478423565      1.4169045256638
21.897854727434      1.4167478423565      1.416871513306
22.000349833698      1.4167478423565      1.4168440327251
22.108236998893      1.4167478423565      1.416822183528
22.221799888265      1.4167478423565      1.4168061658952
22.34133709011       1.4167478423565      1.4167963117271
22.467162900849      1.4167478423565      1.4167935009913
22.599608151396      1.4167478423565      1.4167948285559
22.739021077007      1.4167478423565      1.4168407439411
22.885768232885      1.4167478423565      1.4167480956215
