x[nm]                    E_13_real[eV]            Psi_13_lh1_real[nm^-1/2] E_13_imag[eV]            Psi_13_lh1_imag[nm^-1/2]
7.1142317671146          3.0911484520154          3.0897159707217          3.0911484520154          3.0911898833112
7.260978922993           3.0911484520154          3.1183414907899          3.0911484520154          3.0903619546015
7.4003918486039          3.0911484520154          3.1133508427868          3.0911484520154          3.0905062978572
7.532837099151           3.0911484520154          3.1137753813557          3.0911484520154          3.090494019035
7.6586629098899          3.0911484520154          3.1136902976062          3.0911484520154          3.0904964798909
7.7782001117354          3.0911484520154          3.1138326777022          3.0911484520154          3.0904923618672
7.891763001107           3.0911484520154          3.1141195813727          3.0911484520154          3.0904840638246
7.9996501663019          3.0911484520154          3.1145403828435          3.0911484520154          3.0904718930896
8.1021452725658          3.0911484520154          3.1150790866418          3.0911484520154          3.0904563122953
8.1995178079279          3.0911484520154          3.1157207179171          3.0911484520154          3.0904377545555
8.2920237917592          3.0911484520154          3.1164515017506          3.0911484520154          3.0904166182786
8.3799064479186          3.0911484520154          3.1172587879398          3.0911484520154          3.0903932693434
8.4633968442558          3.0911484520154          3.1181301709423          3.0911484520154          3.0903680665523
8.5427145001525          3.0911484520154          3.1190495755955          3.0911484520154          3.090341474843
8.6180679636999          3.0911484520154          3.1199817553901          3.0911484520154          3.0903145136415
8.6896553600291          3.0911484520154          3.120976877058           3.0911484520154          3.090285731988
8.7576649122373          3.0911484520154          3.1219280756051          3.0911484520154          3.0902582207119
8.8222754362784          3.0911484520154          3.1227750892234          3.0911484520154          3.0902337227503
8.8836568111193          3.0911484520154          3.1235064411655          3.0911484520154          3.0902125700422
8.9419704253995          3.0911484520154          3.1241211483261          3.0911484520154          3.0901947910218
8.9973696017656          3.0911484520154          3.1246215916567          3.0911484520154          3.0901803168253
9.05                     3.0911484520154          3.1250118062536          3.0911484520154          3.0901690307468
9.1                      3.0911484520154          3.1252969647025          3.0911484520154          3.0901607831807
