x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -5.9300681966614e-14        -0.00012987170791799
7.260978922993              -1.3866941244139e-12        -0.0030369200713063
7.4003918486039             -1.7981099855593e-12        -0.0039373454762842
7.532837099151              -1.9027670557791e-12        -0.0041667192622296
7.6586629098899             -1.8484983250961e-12        -0.004047257555029
7.7782001117354             -1.7263143513143e-12        -0.003779974465557
7.891763001107              -1.5815934214064e-12        -0.0034615034525705
7.9996501663019             -1.4354833327269e-12        -0.0031392782597225
8.1021452725658             -1.297359605651e-12         -0.0028353623129191
8.1995178079279             -1.1712120222858e-12        -0.0025589171719364
8.2920237917592             -1.0587562082684e-12        -0.0023126585145404
8.3799064479186             -9.5993109861026e-13        -0.0020962232692697
8.4633968442558             -8.7335867083474e-13        -0.001907921395307
8.5427145001525             -7.9818508028684e-13        -0.0017456256634662
8.6180679636999             -7.3386624200561e-13        -0.0016071653483324
8.6896553600291             -6.7971106501496e-13        -0.0014904399363996
8.7576649122373             -6.3396881382734e-13        -0.0013915779133379
8.8222754362784             -5.9490916911216e-13        -0.001307041923026
8.8836568111193             -5.6125701206931e-13        -0.0012341460002259
8.9419704253995             -5.3205648252875e-13        -0.0011708197724159
8.9973696017656             -5.0655708857081e-13        -0.0011154424921421
9.05                        -4.841460971617e-13         -0.0010667267854901
9.1                         -4.6433690927618e-13        -0.001023636420839
9.15                        -4.4587635473331e-13        -0.00098337054740945
9.2                         -4.2872632740943e-13        -0.00094568024708703
9.25                        -4.1282912914689e-13        -0.00091033250030462
9.3                         -3.9807124767671e-13        -0.00087710535635412
9.35                        -3.8429526080773e-13        -0.00084578378476764
9.4                         -3.7129404512025e-13        -0.00081615617863446
9.45                        -3.5890299007201e-13        -0.00078801157990309
9.5                         -3.4697893386679e-13        -0.00076113779208624
9.55                        -3.3546435922498e-13        -0.00073532065231842
9.6                         -3.2433905649662e-13        -0.00071034486386031
9.65                        -3.1350423778182e-13        -0.0006859844684933
9.7                         -3.0296994570632e-13        -0.00066215552503521
9.75                        -2.927110763451e-13         -0.00063891169631972
9.8                         -2.8272569318835e-13        -0.00061628816550634
9.85                        -2.7300102186916e-13        -0.00059430655931337
9.9                         -2.6351243035845e-13        -0.00057297848549138
9.95                        -2.5433211939835e-13        -0.00055230809857796
10                          -2.4538213328181e-13        -0.000532293979805
10.05                       -2.3669521356009e-13        -0.00051293052925903
10.1                        -2.2816475169725e-13        -0.00049420900817804
10.15                       -2.1979023849904e-13        -0.00047611832786139
10.2                        -2.1165695777849e-13        -0.00045864565311698
