k_per_nm,integration_weight_nm_minus2
0,0
0.0037047629282133,4.3688886076876845e-06
0.0074095258564266997,8.7377772153754876e-06
0.01111428878464,1.3106665823062466e-05
0.014819051712853,1.7475554430751212e-05
0.018523814641067001,2.1844443038439902e-05
0.022228577569280001,2.6213331646123871e-05
0.025933340497493001,3.0582220253814915e-05
0.029638103425707,3.4951108861503611e-05
0.033342866353920003,3.9319997469185822e-05
0.037047629282133003,4.3688886076878617e-05
0.040752392210347002,4.80577746845673e-05
0.044457155138560002,5.2426663292247742e-05
0.048161918066773002,5.6795551899942313e-05
0.051866680994987001,6.1164440507630995e-05
0.055571443923200001,6.5533329115309669e-05
0.059276206851413001,6.9902217723006015e-05
0.062980969779627,7.4271106330694772e-05
0.066685732707840006,7.8639994938371616e-05
0.070390495636052999,8.3008883546069711e-05
0.074095258564267005,8.73777721537584e-05
0.077800021492479998,9.1746660761433537e-05
0.081504784420693005,9.611554936913342e-05
0.085209547348906997,0.0001004844379768221
0.088914310277120004,0.00010485332658449548
0.092619073205332997,0.00010922221519219712
0.096323836133547003,0.00011359110379988582
0.10002859906176,0.00011795999240750967
0.10373336198997,0.00012232888101530698
0.10743812491819001,0.00012669776962300429
0.1111428878464,0.00013106665823051303
0.11484765077461,0.00013543554683837576
0.11855241370283,0.00013980443544607332
0.12225717663103999,0.00014417332405356463
0.12596193955925,0.00014854221266144506
0.12966670248747,0.00015291110126914261
0.13337146541568001,0.00015727998987661568
0.13707622834388999,0.00016164887848451348
0.14078099127211,0.00016601776709221163
0.14448575420032,0.00017038665569966759
0.14819051712853001,0.00017475554430758248
0.15189528005674999,0.00017912443291527997
0.15560004298496,0.00018349332152271894
0.15930480591317001,0.00018786221013065215
0.16300956884139001,0.00019223109873834897
0.16671433176959999,0.00019659998734576956
0.17041909469781,0.00020096887595372117
0.17412385762603,0.0002053377645614187
0.17782862055424001,0.00020970665316882088
0.18153338348244999,0.00021407554177678938
0.18523814641066999,0.00021844443038448772
0.18894290933888,0.00022281331899187302
0.19264767226709001,0.00022718220759985924
0.19635243519531001,0.0002315510962075559
0.20005719812351999,0.00023591998481492345
0.20376196105173,0.00024028887342292826
0.20746672397995,0.00024465776203062579
0.21117148690816001,0.00024902665063797477
0.21487624983636999,0.00025339553924599634
0.21858101276458999,0.00025776442785369481
0.2222857756928,0.00026213331646102709
0.22599053862101001,0.00026650220506906633
0.22969530154923001,0.00027087109367676286
0.23340006447743999,0.00027523998228407736
0.23710482740565,0.0002796088708921353
0.24080959033387001,0.00028397775949983182
0.24451435326207999,0.00028834664810712865
0.24821911619029,0.00029271553671520438
0.25192387911851,0.00029708442532290079
0.25562864204671998,0.00030145331393018109
0.25933340497493002,0.0003058222025382734
0.26303816790314999,0.0003101910911459709
0.26674293083136003,0.00031455997975323249
0.27044769375957001,0.00031892886836134003
0.27415245668778998,0.00032329775696903992
0.27785721961600002,0.00032766664557628389
0.28156198254421,0.00033203553418440895
0.28526674547242997,0.00033640442279210899
0.28897150840064001,0.00034077331139933519
0.29267627132884999,0.00034514220000748046
0.29638103425707002,0.00034951108861517802
0.30008579718528,0.00035387997722238394
0.30379056011348998,0.00035824886583054949
0.30749532304171001,0.00036261775443824704
0.31120008596991999,0.00036698664304543512
0.31490484889812997,0.00037135553165361845
0.31860961182635,0.00037572442026131606
0.32231437475455998,0.00038009330886848918
0.32601913768277002,0.00038446219747668758
0.32972390061099,0.00038883108608438215
0.33342866353919998,0.00039319997469154059
0.33713342646741001,0.0003975688632997566
0.34083818939562999,0.0004019377519074541
0.34454295232384002,0.00040630664051459199
