wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
400,6.1622025114487418,0.027609143592036721,-5.7623005979313344,-0.025696131487053187,0.39990191351740645,0.0019130121049835335,0.966463802319938
401,6.2156390790042666,0.027983157139882631,-5.8120618578501588,-0.026042554501038553,0.40357722115410855,0.0019406026388440736,0.96644597187426506
402,6.2695148435038304,0.028362150468670633,-5.8622290516633146,-0.026393556305418269,0.40728579184051583,0.0019685941632523653,0.9664280416350719
403,6.3238338791777942,0.028746193976541833,-5.9128059039563992,-0.026749200979995884,0.41102797522139523,0.0019969929965459555,0.96641001069661259
404,6.3786003078554785,0.029135359187668009,-5.9637961822761341,-0.027109553616969657,0.41480412557934621,0.0020258055706983526,0.96639187814181593
405,6.4338182996553837,0.02952971877311223,-6.0152036977445427,-0.027474680339427782,0.4186146019108411,0.0020550384336844403,0.96637364304210538
406,6.489492073687452,0.029929346572135633,-6.0670323056836795,-0.027844648320233308,0.4224597680037725,0.0020846982519023239,0.9663553044572144
407,6.5456258987677192,0.030334317613961697,-6.1192859062512346,-0.028219525801308216,0.42633999251648513,0.0021147918126534736,0.96633686143500241
408,6.6022240941455514,0.030744708140008715,-6.1719684450871064,-0.028599382113326223,0.43025564905844582,0.0021453260266824977,0.96631831301126114
409,6.6592910302437991,0.031160595626602762,-6.2250839139713303,-0.028984287695824468,0.43420711627246922,0.0021763079307782936,0.96629965820952157
410,6.7168311294119887,0.031582058808182004,-6.2786363514933994,-0.02937431411774373,0.43819477791858963,0.0022077446904382693,0.96628089604085621
411,6.7748488666930493,0.032009177701005732,-6.3326298437334128,-0.0297695340984084,0.44221902295963755,0.0022396436025973292,0.9662620255036759
412,6.8333487706036369,0.032442033627379421,-6.38706852495514,-0.03017002152895594,0.44628024564849866,0.0022720120984234858,0.96624304558352503
413,6.8923354239285057,0.032880709240409978,-6.4419565783113439,-0.030575851494228163,0.45037884561716202,0.0023048577461818173,0.96622395525287119
414,6.951813464529125,0.03332528854930307,-6.4972982365615479,-0.030987100295134254,0.45451522796757615,0.0023381882541688194,0.96620475347088919
415,7.0117875861668955,0.033775856945217536,-6.5530977828025954,-0.031403845471498451,0.45868980336429932,0.0023720114737190885,0.96618543918324551
416,7.0722625393412546,0.034232501227689734,-6.6093595512121635,-0.031826165825403589,0.46290298812909225,0.0024063354022861461,0.96616601132187341
