k_per_nm,integration_weight_nm_minus2
0,0
0.0055571443923200002,9.8299993672973363e-06
0.01111428878464,1.9659998734594676e-05
0.016671433176960002,2.9489998101892011e-05
0.022228577569280001,3.9319997469189332e-05
0.0277857219616,4.9149996836486687e-05
0.033342866353920003,5.8979996203784008e-05
0.038900010746239999,6.8809995571081329e-05
0.044457155138560002,7.8639994938378664e-05
0.050014299530879998,8.8469994305675998e-05
0.055571443923200001,9.8299993672973333e-05
0.061128588315519997,0.00010812999304027074
0.066685732707840006,0.00011795999240756808
0.072242877100160002,0.00012778999177486526
0.077800021492479998,0.00013761999114216258
0.083357165884799994,0.00014744999050946009
0.088914310277120004,0.00015727998987675744
0.09447145466944,0.00016710998924405457
0.10002859906176,0.00017693998861135213
0.10558574345408001,0.00018676998797864945
0.1111428878464,0.00019659998734594656
0.11670003223872,0.00020642998671324388
0.12225717663103999,0.00021625998608054117
0.12781432102335999,0.00022608998544783906
0.13337146541568001,0.00023591998481513649
0.13892860980800001,0.00024574998418243322
0.14448575420032,0.00025557998354973051
0.15004289859264,0.00026540998291702786
0.15560004298496,0.00027523998228432515
0.16115718737727999,0.0002850699816516225
0.16671433176959999,0.00029489998101892055
0.17227147616192001,0.00030472998038621796
0.17782862055424001,0.00031455997975351455
0.18338576494656,0.00032438997912081184
0.18894290933888,0.00033421997848810913
0.1945000537312,0.00034404997785540648
0.20005719812351999,0.00035387997722270378
0.20561434251583999,0.00036370997659000205
0.21117148690816001,0.00037353997595729939
0.21672863130048001,0.00038336997532459582
0.2222857756928,0.00039319997469189312
0.22784292008512,0.00040302997405919046
0.23340006447743999,0.00041285997342648776
0.23895720886975999,0.00042268997279378505
0.24451435326207999,0.00043251997216108348
0.25007149765440001,0.00044234997152837975
0.25562864204671998,0.00045217997089567704
0.26118578643904,0.00046200997026297672
0.26674293083136003,0.00047183996963027179
0.27230007522367999,0.00048166996899756903
0.27785721961600002,0.00049149996836486643
0.28341436400831999,0.00050132996773216373
0.28897150840064001,0.00051115996709946102
0.29452865279295998,0.00052098996646675832
0.30008579718528,0.00053081996583405832
0.30564294157760002,0.00054064996520135312
0.31120008596991999,0.00055047996456865031
0.31675723036224002,0.00056030996393594771
0.32231437475455998,0.000570139963303245
0.32787151914688001,0.0005799699626705423
0.33342866353919998,0.00058979996203783959
0.33898580793152,0.00059962996140513992
0.34454295232384002,0.0006094599607724344
0.35010009671615999,0.00061928996013973158
0.35565724110848002,0.00062911995950702909
0.36121438550079998,0.00063894995887432628
0.36677152989312001,0.00064877995824162368
0.37232867428543998,0.00065860995760892097
0.37788581867776,0.00066843995697622163
0.38344296307008002,0.00067826995634351567
0.38900010746239999,0.00068809995571081297
0.39455725185472001,0.00069792995507811026
0.40011439624703998,0.00070775995444540755
0.40567154063936001,0.00071758995381270496
0.41122868503167997,0.00072741995318000214
0.416785829424,0.00073724995254730323
0.42234297381632002,0.00074707995191459695
0.42790011820863999,0.00075690995128189424
0.43345726260096001,0.00076673995064919164
0.43901440699327998,0.00077656995001648894
0.44457155138560001,0.00078639994938378623
0.45012869577791997,0.00079622994875108352
0.45568584017024,0.00080605994811838494
0.46124298456256002,0.00081588994748567822
0.46680012895487999,0.00082571994685297551
0.47235727334720001,0.00083554994622027292
0.47791441773951998,0.0008453799455875701
0.48347156213184,0.00085520994495486751
0.48902870652415997,0.00086503994432216469
0.49458585091648,0.00087486994368946654
0.50014299530880002,0.00088469994305676394
0.50570013970112004,0.00089452994242405245
0.51125728409343996,0.00090435994179134953
0.51681442848575998,0.00091418994115865604
0.52237157287808,0.00092401994052595344
0.52792871727040003,0.00093384993989325095
0.53348586166272005,0.00094367993926053892
0.53904300605503996,0.000953509938627836
0.54460015044735999,0.00096333993799514294
0.55015729483968001,0.00097316993736244024
0.55571443923200003,0.00049149996836486893
