k_per_nm,e1_eV,e2_eV,h1_eV,h2_eV
0.50940490262933003,3.0869139368223499,3.2069000020290002,1.421862103844,1.4002409613044
0.51172037945947002,3.08806265023635,3.2079057884353999,1.42173032703825,1.4000798023308501
0.51403585628960002,3.0892153766163002,3.2089153359148499,1.42159743015095,1.3999193707427
0.51635133311973003,3.0903721038963496,3.2099286357193999,1.4214634095880001,1.3997596612213501
0.51866680994987002,3.0915328200263499,3.21094567910025,1.4213282619505501,1.3996006680120501
0.52098228678000003,3.09269751297255,3.2119664573081499,1.42119198402975,1.3994423849400501
0.52329776361013003,3.0938661707174,3.2129909615933498,1.4210545728020501,1.3992848054248501
0.52561324044027002,3.0950387812606497,3.2140191832062999,1.4209160254244499,1.3991279224956501
0.52792871727040003,3.0962153326189998,3.2150511133975002,1.42077633923015,1.3989717288058001
0.53024419410053003,3.0973958128269503,3.2160867434182001,1.4206355117244001,1.3988162166469
0.53255967093067003,3.0985802099370998,3.21712606452025,1.4204935405800501,1.3986613779625501
0.53487514776080003,3.0997685120201002,3.2181690679567998,1.42035042363415,1.39850720436245
0.53719062459093003,3.1009607071658003,3.2192157449823,1.4202061588838499,1.398353687135
0.53950610142107003,3.1021567834827497,3.2202660868529001,1.42006074448305,1.3982008172608
0.54182157825120003,3.1033567290987998,3.2213200848264503,1.4199141787389999,1.39804858542495
0.54413705508133003,3.1045605321619503,3.2223777301632501,1.4197664601091,1.3978969820292
0.54645253191147003,3.1057681808398501,3.2234390141258498,1.4196175871976,1.3977459972044
0.54876800874160003,3.1069796633208,3.2245039279794501,1.4194675587529999,1.3975956208217002
0.55108348557173004,3.1081949678136498,3.2255724629924498,1.4193163736651,1.39744584250395
0.55339896240187003,3.1094140825482999,3.2266446104363,1.41916403096225,1.3972966516366001
0.55571443923200003,3.1106369957759501,3.2277203615859,1.4190105298090501,1.39714803737865
0.55802991606213004,3.1118636957696504,3.2287997077199497,1.4188558695037998,1.3969999886728499
0.56034539289227003,3.1130941708239996,3.2298826401210503,1.4187000494765001,1.39685249425535
0.56266086972240004,3.1143284092561001,3.2309691500761,1.4185430692862,1.3967055426661501
0.56497634655253004,3.1155663994055001,3.2320592288763001,1.4183849286196499,1.3965591222577001
0.56729182338267004,3.1168081296345997,3.2331528678178501,1.4182256272887002,1.3964132212045501
0.56960730021280004,3.1180535883287002,3.2342500582014999,1.4180651652292502,1.3962678275118501
0.57192277704293004,3.1193027638966999,3.2353507913336501,1.4179035424988999,1.3961229290239501
0.57423825387307004,3.1205556447709499,3.2364550585257001,1.41774075927585,1.3959785134325
0.57655373070320004,3.1218122194077997,3.2375628510950003,1.4175768158571,1.39583456828435
0.57886920753333004,3.1230724762876498,3.2386741603645497,1.41741171265735,1.3956910809891001
0.58118468436347004,3.1243364039155002,3.2397889776637001,1.4172454502076501,1.39554803882675
0.58350016119360004,3.1256039908208502,3.2409072943280499,1.4170780291540002,1.3954054289540501
0.58581563802373005,3.1268752255582504,3.2420291016998002,1.4169094502566999,1.3952632384118999
0.58813111485387004,3.1281500967072997,3.2431543911278,1.41673971438895,1.3951214541315999
0.59044659168400004,3.12942859287315,3.2442831539682002,1.41656882253625,1.39498006294105
0.59276206851413005,3.1307107026862502,3.2454153815840501,1.4163967757954001,1.3948390515706999
0.59507754534426005,3.1319964148034503,3.24655106534615,1.4162235753739498,1.3946984066593
0.59739302217440005,3.1332857179073503,3.24769019663275,1.4160492225893999,1.3945581147596
0.59970849900453005,3.1345786007068996,3.2488327668301498,1.4158737188688,1.3944181623431
0.60202397583466005,3.1358750519376999,3.2499787673325997,1.41569706574815,1.39427853580535
0.60433945266480005,3.1371750603619502,3.2511281895427002,1.4155192648720498,1.3941392214708999
0.60665492949493005,3.1384786147690997,3.2522810248715501,1.41534031799355,1.39400020559725
0.60897040632506005,3.1397857039753498,3.253437264739,1.4151602269735499,1.3938614743798499
0.61128588315520005,3.1410963168246999,3.2545969005736999,1.4149789937811001,1.39372301395565
0.61360135998533005,3.1424104421884,3.2557599238134998,1.41479662049305,1.39358481040745
0.61591683681545994,3.1437280689657499,3.2569263259055501,1.4146131092940499,1.3934468497671
0.61823231364560005,3.1450491860836998,3.2580960983064502,1.4144284624766499,1.3933091180195001
0.62054779047573005,3.14637378249755,3.2592692324824499,1.4142426824415999,1.3931716011056001
0.62286326730585995,3.14770184719085,3.2604457199097001,1.4140557716979001,1.3930342849255499
0.62517874413600005,3.1490333691756502,3.2616255520744502,1.41386773286305,1.3928971553417
0.62749422096612995,3.1503683374927496,3.2628087204733003,1.4136785686636499,1.3927601981814002
