x[nm]                    E_10_real[eV]            Psi_10_so2_real[nm^-1/2] E_10_imag[eV]            Psi_10_so2_imag[nm^-1/2]
7.1142317671146          2.3390988947366          2.3385810027864          2.3390988947366          2.339676305684
7.260978922993           2.3390988947366          2.3465451607669          2.3390988947366          2.3307968627766
7.4003918486039          2.3390988947366          2.3438526194114          2.3390988947366          2.3337988458238
7.532837099151           2.3390988947366          2.3432179542296          2.3390988947366          2.334506450226
7.6586629098899          2.3390988947366          2.3425495891932          2.3390988947366          2.3352516274558
7.7782001117354          2.3390988947366          2.3420421984361          2.3390988947366          2.3358173303551
7.891763001107           2.3390988947366          2.3416340185031          2.3390988947366          2.3362724205754
7.9996501663019          2.3390988947366          2.3413015703297          2.3390988947366          2.3366430755251
8.1021452725658          2.3390988947366          2.3410271469469          2.3390988947366          2.3369490371554
8.1995178079279          2.3390988947366          2.3407980091147          2.3390988947366          2.3372045087702
8.2920237917592          2.3390988947366          2.3406047169211          2.3390988947366          2.3374200151679
8.3799064479186          2.3390988947366          2.3404401386679          2.3390988947366          2.337603507661
8.4633968442558          2.3390988947366          2.3402988743265          2.3390988947366          2.337761006879
8.5427145001525          2.3390988947366          2.3401771816027          2.3390988947366          2.3378966852013
8.6180679636999          2.3390988947366          2.3400741445971          2.3390988947366          2.3380115637874
8.6896553600291          2.3390988947366          2.339988230016           2.3390988947366          2.3381073521457
8.7576649122373          2.3390988947366          2.3399154249905          2.3390988947366          2.3381885243259
8.8222754362784          2.3390988947366          2.3398529368018          2.3390988947366          2.3382581940017
8.8836568111193          2.3390988947366          2.3397989092255          2.3390988947366          2.3383184307249
8.9419704253995          2.3390988947366          2.339751937361           2.3390988947366          2.3383708008549
8.9973696017656          2.3390988947366          2.3397109120465          2.3390988947366          2.3384165410246
9.05                     2.3390988947366          2.3396749396339          2.3390988947366          2.3384566475851
9.1                      2.3390988947366          2.3396432900381          2.3390988947366          2.3384919345269
9.15                     2.3390988947366          2.3396139273316          2.3390988947366          2.3385246717575
9.2                      2.3390988947366          2.3395867258567          2.3390988947366          2.3385549993757
9.25                     2.3390988947366          2.339561564459           2.3390988947366          2.3385830524599
9.3                      2.3390988947366          2.3395383259528          2.3390988947366          2.3386089616633
9.35                     2.3390988947366          2.3395168943616          2.3390988947366          2.3386328562911
9.4                      2.3390988947366          2.3394971504607          2.3390988947366          2.3386548692699
9.45                     2.3390988947366          2.3394789656374          2.3390988947366          2.3386751439934
9.5                      2.3390988947366          2.3394621937768          2.3390988947366          2.3386938433685
9.55                     2.3390988947366          2.3394466606442          2.3390988947366          2.3387111616544
9.6                      2.3390988947366          2.3394321500022          2.3390988947366          2.3387273399393
9.65                     2.3390988947366          2.3394185646491          2.3390988947366          2.3387424865961
9.7                      2.3390988947366          2.3394058434269          2.3390988947366          2.3387566698112
9.75                     2.3390988947366          2.3393938476114          2.3390988947366          2.338770044252
9.8                      2.3390988947366          2.3393824768976          2.3390988947366          2.3387827217509
9.85                     2.3390988947366          2.339371657454           2.3390988947366          2.3387947846246
9.9                      2.3390988947366          2.3393613337712          2.3390988947366          2.3388062947619
9.95                     2.3390988947366          2.3393514630915          2.3390988947366          2.3388172998345
10                       2.3390988947366          2.3393420115985          2.3390988947366          2.3388278375451
10.05                    2.3390988947366          2.3393329518044          2.3390988947366          2.3388379385407
10.1                     2.3390988947366          2.3393242607544          2.3390988947366          2.3388476284141
10.15                    2.3390988947366          2.3393159187889          2.3390988947366          2.3388569290842
