x[nm]                    E_13_real[eV]            Psi_13_cb2_real[nm^-1/2] E_13_imag[eV]            Psi_13_cb2_imag[nm^-1/2]
7.1142317671146          3.0911484520154          3.0897512704639          3.0911484520154          3.0911074642933
7.260978922993           3.0911484520154          3.1183888705831          3.0911484520154          3.0919475770152
7.4003918486039          3.0911484520154          3.1044788798856          3.0911484520154          3.0915395134869
7.532837099151           3.0911484520154          3.0979492361687          3.0911484520154          3.0913479598395
7.6586629098899          3.0911484520154          3.0909680751199          3.0911484520154          3.0911431604783
7.7782001117354          3.0911484520154          3.0844159336535          3.0911484520154          3.0909509468369
7.891763001107           3.0911484520154          3.0781331057258          3.0911484520154          3.0907666337782
7.9996501663019          3.0911484520154          3.0720746251962          3.0911484520154          3.0905889021754
8.1021452725658          3.0911484520154          3.0662007326474          3.0911484520154          3.0904165856462
8.1995178079279          3.0911484520154          3.060481340579           3.0911484520154          3.0902488015436
8.2920237917592          3.0911484520154          3.0548938742364          3.0911484520154          3.0900848876144
8.3799064479186          3.0911484520154          3.0494219529885          3.0911484520154          3.0899243633165
8.4633968442558          3.0911484520154          3.0440552912683          3.0911484520154          3.0897669269124
8.5427145001525          3.0911484520154          3.0387939543379          3.0911484520154          3.0896125803166
8.6180679636999          3.0911484520154          3.0336688016188          3.0911484520154          3.0894622288213
8.6896553600291          3.0911484520154          3.0289264208149          3.0911484520154          3.089323106324
8.7576649122373          3.0911484520154          3.0244793993865          3.0911484520154          3.0891926484902
8.8222754362784          3.0911484520154          3.0202591793331          3.0911484520154          3.0890688441022
8.8836568111193          3.0911484520154          3.0162579844367          3.0911484520154          3.0889514650369
8.9419704253995          3.0911484520154          3.0124771759811          3.0911484520154          3.0888405512288
8.9973696017656          3.0911484520154          3.0089180118366          3.0911484520154          3.088736139579
9.05                     3.0911484520154          3.0055797399472          3.0911484520154          3.0886382080249
9.1                      3.0911484520154          3.0024592823457          3.0911484520154          3.0885466662715
9.15                     3.0911484520154          2.9994001922929          3.0911484520154          3.0884569247967
9.2                      3.0911484520154          2.9964137869473          3.0911484520154          3.0883693156006
9.25                     3.0911484520154          2.9935106175573          3.0911484520154          3.0882841482148
9.3                      3.0911484520154          2.9906996661874          3.0911484520154          3.0882016861371
9.35                     3.0911484520154          2.987987236501           3.0911484520154          3.0881221142918
9.4                      3.0911484520154          2.9853754294568          3.0911484520154          3.0880454943126
9.45                     3.0911484520154          2.9828600632428          3.0911484520154          3.0879717035219
9.5                      3.0911484520154          2.9804278531447          3.0911484520154          3.0879003521992
9.55                     3.0911484520154          2.9780526084523          3.0911484520154          3.0878306720139
9.6                      3.0911484520154          2.9756901255527          3.0911484520154          3.0877613662086
9.65                     3.0911484520154          2.9732821947613          3.0911484520154          3.0876907271438
9.7                      3.0911484520154          2.9708292770184          3.0911484520154          3.0876187683416
9.75                     3.0911484520154          2.9683853463929          3.0911484520154          3.0875470731855
9.8                      3.0911484520154          2.9659875238081          3.0911484520154          3.0874767306551
9.85                     3.0911484520154          2.9636615354046          3.0911484520154          3.0874084954524
9.9                      3.0911484520154          2.961425390417           3.0911484520154          3.0873428958964
9.95                     3.0911484520154          2.9592918590701          3.0911484520154          3.0872803066145
10                       3.0911484520154          2.9572701417681          3.0911484520154          3.0872209975098
10.05                    3.0911484520154          2.9553669932894          3.0911484520154          3.0871651667403
10.1                     3.0911484520154          2.9535874797354          3.0911484520154          3.0871129629255
10.15                    3.0911484520154          2.9519354880263          3.0911484520154          3.0870645000918
10.2                     3.0911484520154          2.950414068686           3.0911484520154          3.0870198677295
10.25                    3.0911484520154          2.9490256663296          3.0911484520154          3.0869791375539
10.3                     3.0911484520154          2.9477722745263          3.0911484520154          3.0869423680482
10.35                    3.0911484520154          2.9466555397518          3.0911484520154          3.0869096075136
10.4                     3.0911484520154          2.9456768310843          3.0911484520154          3.0868808961132
10.45                    3.0911484520154          2.9448372868679          3.0911484520154          3.0868562672416
10.5                     3.0911484520154          2.9441378459045          3.0911484520154          3.0868357484394
10.55                    3.0911484520154          2.9435792682695          3.0911484520154          3.0868193620043
10.6                     3.0911484520154          2.9431621491856          3.0911484520154          3.0868071253976
10.65                    3.0911484520154          2.9428869282641          3.0911484520154          3.0867990515158
10.7                     3.0911484520154          2.9427538956745          3.0911484520154          3.0867951488714
10.75                    3.0911484520154          2.9427631962893          3.0911484520154          3.0867954217142
10.8                     3.0911484520154          2.9429148325102          3.0911484520154          3.0867998701149
10.85                    3.0911484520154          2.9432086662523          3.0911484520154          3.0868084900224
10.9                     3.0911484520154          2.9436444204049          3.0911484520154          3.0868212733075
10.95                    3.0911484520154          2.944221679984           3.0911484520154          3.0868382077962
11                       3.0911484520154          2.9449398931214          3.0911484520154          3.086859277299
11.05                    3.0911484520154          2.9457983719869          3.0911484520154          3.0868844616375
11.1                     3.0911484520154          2.946796293708           3.0911484520154          3.0869137366721
11.15                    3.0911484520154          2.9479327013313          3.0911484520154          3.0869470743295
11.2                     3.0911484520154          2.9492065048531          3.0911484520154          3.0869844426333
11.25                    3.0911484520154          2.9506164823382          3.0911484520154          3.087025805737
11.3                     3.0911484520154          2.9521612811402          3.0911484520154          3.0870711239593
11.35                    3.0911484520154          2.9538394192293          3.0911484520154          3.0871203538232
11.4                     3.0911484520154          2.9556492866333          3.0911484520154          3.0871734480987
11.45                    3.0911484520154          2.9575891469941          3.0911484520154          3.087230355848
11.5                     3.0911484520154          2.9596571392404          3.0911484520154          3.0872910224747
11.55                    3.0911484520154          2.9618512793774          3.0911484520154          3.0873553897762
11.6                     3.0911484520154          2.9641694623922          3.0911484520154          3.087423396
11.65                    3.0911484520154          2.9666094642743          3.0911484520154          3.0874949759024
11.7                     3.0911484520154          2.9691689441494          3.0911484520154          3.0875700608116
11.75                    3.0911484520154          2.9718454465254          3.0911484520154          3.0876485786933
11.8                     3.0911484520154          2.9746364036473          3.0911484520154          3.0877304542196
11.85                    3.0911484520154          2.9775391379604          3.0911484520154          3.087815608842
11.9                     3.0911484520154          2.9805508646785          3.0911484520154          3.087903960866
11.95                    3.0911484520154          2.9836686944552          3.0911484520154          3.0879954255295
12                       3.0911484520154          2.9868896361553          3.0911484520154          3.0880899150848
12.05                    3.0911484520154          2.990210599724           3.0911484520154          3.0881873388819
12.1                     3.0911484520154          2.9936283991511          3.0911484520154          3.088287603456
