x[nm]                  E_7_real[eV]           Psi_7_s1_real[nm^-1/2] E_7_imag[eV]           Psi_7_s1_imag[nm^-1/2]
7.1142317671146        2.3390669310193        2.3451700646578        2.3390669310193        2.3390669310166
7.260978922993         2.3390669310193        2.1978574114702        2.3390669310193        2.3390669310838
7.4003918486039        2.3390669310193        2.2439245722408        2.3390669310193        2.3390669310628
7.532837099151         2.3390669310193        2.2548558417472        2.3390669310193        2.3390669310578
7.6586629098899        2.3390669310193        2.2670879824347        2.3390669310193        2.3390669310522
7.7782001117354        2.3390669310193        2.2767369239865        2.3390669310193        2.3390669310478
7.891763001107         2.3390669310193        2.2846963697363        2.3390669310193        2.3390669310442
7.9996501663019        2.3390669310193        2.2912856784916        2.3390669310193        2.3390669310412
8.1021452725658        2.3390669310193        2.2967757436722        2.3390669310193        2.3390669310387
8.1995178079279        2.3390669310193        2.3013764467319        2.3390669310193        2.3390669310366
8.2920237917592        2.3390669310193        2.305252537078         2.3390669310193        2.3390669310348
8.3799064479186        2.3390669310193        2.3085345906343        2.3390669310193        2.3390669310333
8.4633968442558        2.3390669310193        2.3113283810674        2.3390669310193        2.339066931032
8.5427145001525        2.3390669310193        2.3137273512959        2.3390669310193        2.3390669310309
8.6180679636999        2.3390669310193        2.3158431991799        2.3390669310193        2.3390669310299
8.6896553600291        2.3390669310193        2.3176477441321        2.3390669310193        2.3390669310291
8.7576649122373        2.3390669310193        2.3191894344821        2.3390669310193        2.3390669310284
8.8222754362784        2.3390669310193        2.3205218947685        2.3390669310193        2.3390669310278
8.8836568111193        2.3390669310193        2.3216819931709        2.3390669310193        2.3390669310273
8.9419704253995        2.3390669310193        2.3226982242922        2.3390669310193        2.3390669310268
8.9973696017656        2.3390669310193        2.3235933788457        2.3390669310193        2.3390669310264
9.05                   2.3390669310193        2.3243859442059        2.3390669310193        2.339066931026
9.1                    2.3390669310193        2.3250910410824        2.3390669310193        2.3390669310257
9.15                   2.3390669310193        2.325753535061         2.3390669310193        2.3390669310254
9.2                    2.3390669310193        2.3263765222403        2.3390669310193        2.3390669310251
9.25                   2.3390669310193        2.326962874884         2.3390669310193        2.3390669310249
9.3                    2.3390669310193        2.3275151641524        2.3390669310193        2.3390669310246
9.35                   2.3390669310193        2.3280355946341        2.3390669310193        2.3390669310244
9.4                    2.3390669310193        2.3285259312837        2.3390669310193        2.3390669310242
9.45                   2.3390669310193        2.3289874054671        2.3390669310193        2.3390669310239
9.5                    2.3390669310193        2.3294205883321        2.3390669310193        2.3390669310238
9.55                   2.3390669310193        2.3298252187608        2.3390669310193        2.3390669310236
9.6                    2.3390669310193        2.3301999705051        2.3390669310193        2.3390669310234
9.65                   2.3390669310193        2.330549415561         2.3390669310193        2.3390669310232
9.7                    2.3390669310193        2.330880097784         2.3390669310193        2.3390669310231
9.75                   2.3390669310193        2.3311945386108        2.3390669310193        2.3390669310229
9.8                    2.3390669310193        2.3314945829364        2.3390669310193        2.3390669310228
9.85                   2.3390669310193        2.3317816108346        2.3390669310193        2.3390669310227
9.9                    2.3390669310193        2.3320566816548        2.3390669310193        2.3390669310225
9.95                   2.3390669310193        2.3323206321504        2.3390669310193        2.3390669310224
10                     2.3390669310193        2.3325741433544        2.3390669310193        2.3390669310223
10.05                  2.3390669310193        2.3328177862077        2.3390669310193        2.3390669310222
10.1                   2.3390669310193        2.3330520527366        2.3390669310193        2.3390669310221
10.15                  2.3390669310193        2.3332773774031        2.3390669310193        2.339066931022
10.2                   2.3390669310193        2.333494151769         2.3390669310193        2.3390669310219
10.25                  2.3390669310193        2.333702734608         2.3390669310193        2.3390669310218
10.3                   2.3390669310193        2.3339034589194        2.3390669310193        2.3390669310217
10.35                  2.3390669310193        2.3340966368284        2.3390669310193        2.3390669310216
10.4                   2.3390669310193        2.3342825630464        2.3390669310193        2.3390669310215
10.45                  2.3390669310193        2.3344615173454        2.3390669310193        2.3390669310214
10.5                   2.3390669310193        2.3346337663584        2.3390669310193        2.3390669310214
10.55                  2.3390669310193        2.3347995649172        2.3390669310193        2.3390669310213
10.6                   2.3390669310193        2.3349591570698        2.3390669310193        2.3390669310212
10.65                  2.3390669310193        2.3351127768778        2.3390669310193        2.3390669310212
10.7                   2.3390669310193        2.3352606490579        2.3390669310193        2.3390669310211
10.75                  2.3390669310193        2.3354029895153        2.3390669310193        2.339066931021
10.8                   2.3390669310193        2.3355400057993        2.3390669310193        2.339066931021
10.85                  2.3390669310193        2.3356718975012        2.3390669310193        2.3390669310209
10.9                   2.3390669310193        2.3357988566121        2.3390669310193        2.3390669310208
10.95                  2.3390669310193        2.3359210678472        2.3390669310193        2.3390669310208
11                     2.3390669310193        2.3360387089467        2.3390669310193        2.3390669310207
11.05                  2.3390669310193        2.336151950956         2.3390669310193        2.3390669310207
11.1                   2.3390669310193        2.3362609584897        2.3390669310193        2.3390669310206
11.15                  2.3390669310193        2.3363658899819        2.3390669310193        2.3390669310206
11.2                   2.3390669310193        2.3364668979238        2.3390669310193        2.3390669310205
11.25                  2.3390669310193        2.3365641290909        2.3390669310193        2.3390669310205
11.3                   2.3390669310193        2.3366577247606        2.3390669310193        2.3390669310204
11.35                  2.3390669310193        2.3367478209197        2.3390669310193        2.3390669310204
11.4                   2.3390669310193        2.3368345484643        2.3390669310193        2.3390669310204
11.45                  2.3390669310193        2.3369180333919        2.3390669310193        2.3390669310203
11.5                   2.3390669310193        2.336998396985         2.3390669310193        2.3390669310203
11.55                  2.3390669310193        2.3370757559888        2.3390669310193        2.3390669310203
