x[nm]                    E_11_real[eV]            Psi_11_lh1_real[nm^-1/2] E_11_imag[eV]            Psi_11_lh1_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9537550687686          2.9525116792099          2.9508313881119
7.260978922993           2.9525116792099          2.9295337598346          2.9525116792099          2.9835635672553
7.4003918486039          2.9525116792099          2.9341712756202          2.9525116792099          2.9772965237241
7.532837099151           2.9525116792099          2.934033625276           2.9525116792099          2.9774825415705
7.6586629098899          2.9525116792099          2.9342571444403          2.9525116792099          2.9771804823652
7.7782001117354          2.9525116792099          2.934215020086           2.9525116792099          2.977237408352
7.891763001107           2.9525116792099          2.9339884335019          2.9525116792099          2.9775436128053
7.9996501663019          2.9525116792099          2.9335938482327          2.9525116792099          2.9780768472294
8.1021452725658          2.9525116792099          2.9330509832718          2.9525116792099          2.9788104637816
8.1995178079279          2.9525116792099          2.9323776117652          2.9525116792099          2.9797204441978
8.2920237917592          2.9525116792099          2.9315896598225          2.9525116792099          2.9807852662607
8.3799064479186          2.9525116792099          2.9307013640026          2.9525116792099          2.9819856909771
8.4633968442558          2.9525116792099          2.9297255867273          2.9525116792099          2.9833043363346
8.5427145001525          2.9525116792099          2.9286745488656          2.9525116792099          2.984724687302
8.6180679636999          2.9525116792099          2.9275621587107          2.9525116792099          2.9862279484977
8.6896553600291          2.9525116792099          2.9263740692527          2.9525116792099          2.9878335081758
8.7576649122373          2.9525116792099          2.9251983231435          2.9525116792099          2.9894223873061
8.8222754362784          2.9525116792099          2.9240833350754          2.9525116792099          2.9909291592683
8.8836568111193          2.9525116792099          2.9230426669281          2.9525116792099          2.9923354968167
8.9419704253995          2.9525116792099          2.9220819436819          2.9525116792099          2.9936337984686
8.9973696017656          2.9525116792099          2.9212038850221          2.9525116792099          2.9948203888974
9.05                     2.9525116792099          2.9204095222634          2.9525116792099          2.9958938744052
9.1                      2.9525116792099          2.9196985752021          2.9525116792099          2.9968546336538
9.15                     2.9525116792099          2.9190374098465          2.9525116792099          2.9977481189284
9.2                      2.9525116792099          2.9184337512146          2.9525116792099          2.9985638907983
9.25                     2.9525116792099          2.9178952027294          2.9525116792099          2.999291674154
9.3                      2.9525116792099          2.9174288554991          2.9525116792099          2.9999218862176
9.35                     2.9525116792099          2.9170407190039          2.9525116792099          3.0004464059009
9.4                      2.9525116792099          2.9167349238187          2.9525116792099          3.00085965123
9.45                     2.9525116792099          2.9165126293134          2.9525116792099          3.0011600554563
9.5                      2.9525116792099          2.9163705478366          2.9525116792099          3.0013520614443
9.55                     2.9525116792099          2.9162989696766          2.9525116792099          3.0014487906987
9.6                      2.9525116792099          2.9162791379389          2.9525116792099          3.0014755909016
9.65                     2.9525116792099          2.9163357464294          2.9525116792099          3.0013990913508
9.7                      2.9525116792099          2.9164908116167          2.9525116792099          3.0011895394433
9.75                     2.9525116792099          2.9167167189691          2.9525116792099          3.0008842528897
9.8                      2.9525116792099          2.9169946258552          2.9525116792099          3.0005086952348
9.85                     2.9525116792099          2.9173116403414          2.9525116792099          3.0000802883729
9.9                      2.9525116792099          2.917658911061           2.9525116792099          2.9996109938589
9.95                     2.9525116792099          2.9180303332066          2.9525116792099          2.9991090616041
10                       2.9525116792099          2.918421671314           2.9525116792099          2.9985802153277
10.05                    2.9525116792099          2.9188299641055          2.9525116792099          2.9980284568398
10.1                     2.9525116792099          2.9192531203023          2.9525116792099          2.9974566122513
10.15                    2.9525116792099          2.919689643807           2.9525116792099          2.9968667033576
10.2                     2.9525116792099          2.9201384465852          2.9525116792099          2.996260200506
10.25                    2.9525116792099          2.9205987210478          2.9525116792099          2.995638195056
10.3                     2.9525116792099          2.9210698528408          2.9525116792099          2.9950015172328
10.35                    2.9525116792099          2.9215513611104          2.9525116792099          2.9943508168523
10.4                     2.9525116792099          2.9220428574757          2.9525116792099          2.9936866187645
10.45                    2.9525116792099          2.9225440177605          2.9525116792099          2.9930093610545
10.5                     2.9525116792099          2.923054562446           2.9525116792099          2.9923194214583
10.55                    2.9525116792099          2.9235742430973          2.9525116792099          2.9916171357056
10.6                     2.9525116792099          2.9241028328943          2.9525116792099          2.9909028103165
10.65                    2.9525116792099          2.924640119992           2.9525116792099          2.9901767315739
10.7                     2.9525116792099          2.9251859028382          2.9525116792099          2.9894391718515
10.75                    2.9525116792099          2.9257399868522          2.9525116792099          2.9886903941014
10.8                     2.9525116792099          2.9263021820543          2.9525116792099          2.9879306550584
10.85                    2.9525116792099          2.9268723013636          2.9525116792099          2.9871602075398
10.9                     2.9525116792099          2.9274501593683          2.9525116792099          2.9863793021073
10.95                    2.9525116792099          2.9280355714331          2.9525116792099          2.9855881882732
