x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -1.8973538018496e-17        -1.1482960698884e-17
7.260978922993              -5.0480453150925e-16        -1.7370948274952e-16
7.4003918486039             -1.5196177649557e-15        -2.8208106551023e-16
7.532837099151              -1.3045120539346e-15        -2.2238181437374e-17
7.6586629098899             -5.1000870193718e-16        -6.0975967707097e-16
7.7782001117354             -5.4817261840867e-16        -5.7489323251779e-16
7.891763001107              -5.9674487573602e-16        -1.1635306181817e-15
7.9996501663019             2.2551405187698e-17         -7.6436598407576e-16
8.1021452725658             8.2919782151691e-16         -1.9145903100003e-16
8.1995178079279             1.8231943732516e-15         -1.1618306489624e-17
8.2920237917592             2.0539125955565e-15         -3.7361579188997e-16
8.3799064479186             1.7989082445879e-15         -7.3744608596459e-16
8.4633968442558             1.6792123247455e-15         -1.4419974702629e-15
8.5427145001525             1.5907414274707e-15         -1.8595014142087e-15
8.6180679636999             1.1839487723542e-15         -1.9324114997299e-15
8.6896553600291             1.118896642005e-15          -1.8182459360069e-15
8.7576649122373             1.2125717097078e-15         -1.7388937109765e-15
8.8222754362784             1.2871648191748e-15         -1.3628808678625e-15
8.8836568111193             9.497611030973e-16          -9.8806700059792e-16
8.9419704253995             1.0607834055598e-15         -4.7668518596631e-16
8.9973696017656             8.4481033280071e-16         -2.0830170285841e-16
9.05                        8.2486101282697e-16         2.2516812412315e-16
9.1                         6.3404143046952e-16         2.3827852383407e-16
9.15                        7.1210398688848e-16         3.9968430774826e-16
9.2                         7.0429773124658e-16         5.1983896577963e-16
9.25                        8.3657039628982e-16         9.3243277730357e-16
9.3                         6.5485811218124e-16         9.534805407812e-16
9.35                        4.7011006198971e-16         9.107821645982e-16
9.4                         3.4477629085039e-16         9.9866038831772e-16
9.45                        4.4235448637409e-17         1.2758595933292e-15
9.5                         -3.4304156737441e-16        1.041123761969e-15
9.55                        -9.8532293435483e-16        8.9086394347898e-16
9.6                         -1.4606371667725e-15        8.9105347767964e-16
9.65                        -1.8852107375178e-15        8.3045364307515e-16
9.7                         -1.946359740046e-15         6.6135965655859e-16
9.75                        -1.9242420157273e-15        7.6857331823585e-16
9.8                         -1.5929098318157e-15        9.4223038731761e-16
9.85                        -1.5582153622962e-15        7.4694599598579e-16
9.9                         -1.6193643648243e-15        6.1458438598965e-16
9.95                        -1.7689842646273e-15        3.1824409882777e-16
10                          -1.7499023063916e-15        3.2014268733496e-16
10.05                       -1.7342897951078e-15        2.0957255176859e-16
10.1                        -1.8982211635876e-15        1.1774084344137e-16
10.15                       -1.6328084717632e-15        1.7793237815421e-16
10.2                        -1.4359173572398e-15        1.1478951647493e-16
10.25                       -1.4489277833096e-15        1.0892472617604e-16
10.3                        -1.2383757214129e-15        5.1033121032137e-17
10.35                       -1.0961283963828e-15        -9.015497411003e-18
10.4                        -1.0872379385685e-15        5.9007487823934e-17
10.45                       -1.1700709845464e-15        2.2211065313061e-16
10.5                        -1.2906342661267e-15        1.0163994283074e-16
10.55                       -1.4109807072726e-15        3.3828902657799e-16
10.6                        -1.5569143196892e-15        6.5946913294688e-16
10.65                       -1.6024508109336e-15        6.8821028535175e-16
10.7                        -1.7026310916712e-15        8.7519083233056e-16
10.75                       -1.4797191250082e-15        1.2069637854296e-15
10.8                        -1.4732139119733e-15        1.2739806540223e-15
10.85                       -1.424207973777e-15         1.2030948114239e-15
10.9                        -1.0629518099048e-15        1.3144088145287e-15
10.95                       -1.1561931967385e-15        1.1786808600634e-15
11                          -1.2919353087337e-15        1.181579906669e-15
11.05                       -1.2416283279304e-15        1.2298873242563e-15
11.1                        -1.3897303446919e-15        1.3161453613664e-15
11.15                       -1.4092459837967e-15        1.1067774199965e-15
11.2                        -1.4197627448698e-15        7.4275239378997e-16
11.25                       -1.5009694875889e-15        5.9768170771352e-16
11.3                        -1.6502641267402e-15        3.4797100460683e-16
11.35                       -1.4607455869897e-15        2.8181254207141e-16
11.4                        -1.2915016278647e-15        3.4990566836938e-16
11.45                       -1.1007904657245e-15        3.8110725462114e-16
11.5                        -4.003958622989e-16         3.9990859286795e-16
11.55                       2.1131100341742e-16         3.9180025550926e-16
11.6                        8.2074104457153e-16         4.8137305701022e-16
11.65                       1.292043728951e-15          5.8912835273979e-16
11.7                        1.5945361350744e-15         6.356849032985e-16
11.75                       1.8821749714348e-15         7.0640772203782e-16
11.8                        1.9510218093877e-15         6.559583526899e-16
11.85                       2.1029185337529e-15         7.9808673906305e-16
11.9                        2.2793182272163e-15         8.8643693692933e-16
11.95                       2.054129435991e-15          7.7882000689094e-16
12                          1.9973172421528e-15         6.7243596061193e-16
12.05                       1.9675016824094e-15         7.4325035139492e-16
12.1                        1.7149367863289e-15         8.7980304829166e-16
12.15                       1.1306060254679e-15         8.7707547500973e-16
12.2                        5.8584864390254e-16         9.2862372746441e-16
12.25                       2.8454886016882e-16         1.130074936104e-15
12.3                        1.7097868260096e-16         1.2007534752171e-15
12.35                       -5.6595353403743e-17        1.1153627666258e-15
12.4                        -1.3010426069826e-18        1.0331758673788e-15
12.45                       8.8904578143811e-18         1.0310914601591e-15
12.5                        -8.8904578143811e-18        9.4145949574574e-16
12.55                       -2.8416938940845e-16        7.6550909280945e-16
12.6                        -3.9822745795393e-16        7.1666033134066e-16
12.65                       -4.0077533305927e-16        5.8681289022187e-16
12.7                        -5.4329370863249e-16        5.4370252860801e-16
12.75                       -1.0206679251779e-15        3.3130731494399e-16
12.8                        -1.5565890590374e-15        2.6988951814202e-16
12.85                       -2.1003706586475e-15        7.340954060618e-17
12.9                        -2.5902132001765e-15        6.1728867263268e-18
12.95                       -3.101116368906e-15         -2.2697434876879e-17
13                          -3.4795300321577e-15        1.458390074774e-16
13.05                       -3.5853481641923e-15        1.092452038722e-16
13.1                        -4.0042838836407e-15        4.9518737191718e-17
13.15                       -4.3378928921145e-15        -9.7554036287407e-17
13.2                        -4.341579179501e-15         -1.15968317997e-16
13.25                       -4.4163349192938e-15        -2.7744594221259e-16
13.3                        -4.6268869811905e-15        -4.6443234383588e-16
13.35                       -4.4879193677322e-15        -4.2499456528666e-16
13.4                        -4.1644747546254e-15        -4.830573715142e-16
13.45                       -3.8350399245157e-15        -3.4227206481881e-16
13.5                        -3.743885626864e-15         -2.4160005682031e-16
13.55                       -3.5589478412923e-15        -1.1668801046447e-16
13.6                        -3.2155810132661e-15        3.2314319215515e-17
13.65                       -2.9449370459594e-15        -1.3869150873468e-17
13.7                        -2.9081283822036e-15        -2.8278847090727e-17
13.75                       -2.9528517218186e-15        -1.4118399253603e-16
13.8                        -2.9487588586175e-15        -2.8684161273814e-16
13.85                       -3.0430844476237e-15        -5.2946283567639e-16
13.9                        -2.904171044274e-15         -8.8804258799803e-16
13.95                       -2.7653525086144e-15        -9.7550453652292e-16
14                          -2.8925023183926e-15        -1.0650969165814e-15
14.05                       -2.7688084030392e-15        -1.1303931782992e-15
14.1                        -2.5820274737742e-15        -1.0937992579557e-15
14.15                       -2.3381226425465e-15        -9.9448361149808e-16
14.2                        -2.1758311298525e-15        -9.4377627048531e-16
14.25                       -1.9331189210145e-15        -1.1243822794614e-15
14.3                        -1.5963521737133e-15        -1.0230059135571e-15
14.35                       -8.8030440142245e-16        -1.0959826496699e-15
14.4                        -1.8817683956202e-16        -1.1418649629123e-15
