x[nm]                    E_10_real[eV]            Psi_10_lh1_real[nm^-1/2] E_10_imag[eV]            Psi_10_lh1_imag[nm^-1/2]
7.1142317671146          2.3390988947366          2.3397265248509          2.3390988947366          2.3383206058707
7.260978922993           2.3390988947366          2.3289086890493          2.3390988947366          2.351735196674
7.4003918486039          2.3390988947366          2.3321182053228          2.3390988947366          2.3477552557435
7.532837099151           2.3390988947366          2.3328706456521          2.3390988947366          2.3468221967374
7.6586629098899          2.3390988947366          2.3337488792797          2.3390988947366          2.3457331485248
7.7782001117354          2.3390988947366          2.3344575776234          2.3390988947366          2.3448543314991
7.891763001107           2.3390988947366          2.3350522972897          2.3390988947366          2.3441168530318
7.9996501663019          2.3390988947366          2.3355516139031          2.3390988947366          2.343497678534
8.1021452725658          2.3390988947366          2.3359727961409          2.3390988947366          2.3429753940885
8.1995178079279          2.3390988947366          2.3363298638188          2.3390988947366          2.3425326145089
8.2920237917592          2.3390988947366          2.3366341742331          2.3390988947366          2.3421552562498
8.3799064479186          2.3390988947366          2.3368948817698          2.3390988947366          2.3418319674711
8.4633968442558          2.3390988947366          2.337119254468           2.3390988947366          2.3415537354857
8.5427145001525          2.3390988947366          2.3373125564654          2.3390988947366          2.3413140325318
8.6180679636999          2.3390988947366          2.3374764684175          2.3390988947366          2.3411107745229
8.6896553600291          2.3390988947366          2.3376134396929          2.3390988947366          2.3409409241346
8.7576649122373          2.3390988947366          2.3377294936353          2.3390988947366          2.3407970121565
8.8222754362784          2.3390988947366          2.3378290226128          2.3390988947366          2.3406735918596
8.8836568111193          2.3390988947366          2.3379150257392          2.3390988947366          2.3405669442113
8.9419704253995          2.3390988947366          2.3379897818554          2.3390988947366          2.3404742433488
8.9973696017656          2.3390988947366          2.3380550868284          2.3390988947366          2.3403932623184
9.05                     2.3390988947366          2.3381123832043          2.3390988947366          2.3403222122996
9.1                      2.3390988947366          2.3381628458199          2.3390988947366          2.3402596364433
9.15                     2.3390988947366          2.3382097281036          2.3390988947366          2.3402015003555
9.2                      2.3390988947366          2.3382532490599          2.3390988947366          2.3401475324611
9.25                     2.3390988947366          2.3382936181953          2.3390988947366          2.3400974729629
9.3                      2.3390988947366          2.338331037346           2.3390988947366          2.340051071575
9.35                     2.3390988947366          2.3383657051744          2.3390988947366          2.3400080819474
9.4                      2.3390988947366          2.3383978236692          2.3390988947366          2.3399682536053
9.45                     2.3390988947366          2.3384276066128          2.3390988947366          2.3399313214492
9.5                      2.3390988947366          2.3384552903488          2.3390988947366          2.3398969924025
9.55                     2.3390988947366          2.3384811474599          2.3390988947366          2.3398649284508
9.6                      2.3390988947366          2.3385055042245          2.3390988947366          2.3398347249945
9.65                     2.3390988947366          2.3385285379322          2.3390988947366          2.3398061621869
9.7                      2.3390988947366          2.3385503461317          2.3390988947366          2.3397791190631
9.75                     2.3390988947366          2.3385710923191          2.3390988947366          2.3397533928809
9.8                      2.3390988947366          2.3385908955383          2.3390988947366          2.3397288360207
9.85                     2.3390988947366          2.3386098444007          2.3390988947366          2.3397053386002
9.9                      2.3390988947366          2.3386280066102          2.3390988947366          2.339682816664
9.95                     2.3390988947366          2.3386454354342          2.3390988947366          2.3396612041579
10                       2.3390988947366          2.3386621741027          2.3390988947366          2.3396404474749
10.05                    2.3390988947366          2.3386782587977          2.3390988947366          2.3396205017477
10.1                     2.3390988947366          2.338693720688           2.3390988947366          2.3396013283257
10.15                    2.3390988947366          2.3387085873144          2.3390988947366          2.339582893057
10.2                     2.3390988947366          2.3387228835353          2.3390988947366          2.3395651651161
10.25                    2.3390988947366          2.3387366321729          2.3390988947366          2.3395481162025
10.3                     2.3390988947366          2.3387498544571          2.3390988947366          2.3395317199903
10.35                    2.3390988947366          2.338762570332           2.3390988947366          2.3395159517478
10.4                     2.3390988947366          2.3387747986691          2.3390988947366          2.3395007880735
10.45                    2.3390988947366          2.3387865574176          2.3390988947366          2.3394862067097
10.5                     2.3390988947366          2.3387978637116          2.3390988947366          2.3394721864093
10.55                    2.3390988947366          2.3388087339484          2.3390988947366          2.339458706839
10.6                     2.3390988947366          2.3388191838467          2.3390988947366          2.3394457485068
10.65                    2.3390988947366          2.3388292284921          2.3390988947366          2.339433292706
10.7                     2.3390988947366          2.3388388823727          2.3390988947366          2.3394213214707
10.75                    2.3390988947366          2.3388481594087          2.3390988947366          2.3394098175392
10.8                     2.3390988947366          2.3388570729775          2.3390988947366          2.339398764323
10.85                    2.3390988947366          2.3388656359359          2.3390988947366          2.3393881458791
10.9                     2.3390988947366          2.3388738606397          2.3390988947366          2.3393779468857
10.95                    2.3390988947366          2.3388817589624          2.3390988947366          2.3393681526192
11                       2.3390988947366          2.3388893423116          2.3390988947366          2.3393587489335
11.05                    2.3390988947366          2.3388966216458          2.3390988947366          2.3393497222399
11.1                     2.3390988947366          2.3389036074888          2.3390988947366          2.3393410594883
11.15                    2.3390988947366          2.3389103099448          2.3390988947366          2.3393327481489
11.2                     2.3390988947366          2.3389167387121          2.3390988947366          2.3393247761955
11.25                    2.3390988947366          2.3389229030966          2.3390988947366          2.3393171320884
11.3                     2.3390988947366          2.3389288120246          2.3390988947366          2.3393098047586
11.35                    2.3390988947366          2.3389344740553          2.3390988947366          2.3393027835923
11.4                     2.3390988947366          2.3389398973924          2.3390988947366          2.3392960584164
11.45                    2.3390988947366          2.338945089896           2.3390988947366          2.3392896194842
11.5                     2.3390988947366          2.3389500590933          2.3390988947366          2.3392834574617
11.55                    2.3390988947366          2.3389548121893          2.3390988947366          2.3392775634142
11.6                     2.3390988947366          2.3389593560769          2.3390988947366          2.3392719287943
11.65                    2.3390988947366          2.3389636973467          2.3390988947366          2.3392665454293
11.7                     2.3390988947366          2.3389678422965          2.3390988947366          2.3392614055098
11.75                    2.3390988947366          2.3389717969398          2.3390988947366          2.3392565015787
11.8                     2.3390988947366          2.3389755670149          2.3390988947366          2.3392518265203
11.85                    2.3390988947366          2.3389791579927          2.3390988947366          2.3392473735503
11.9                     2.3390988947366          2.3389825750849          2.3390988947366          2.3392431362062
11.95                    2.3390988947366          2.338985823251           2.3390988947366          2.3392391083378
12                       2.3390988947366          2.3389889072058          2.3390988947366          2.3392352840986
12.05                    2.3390988947366          2.3389918314259          2.3390988947366          2.3392316579374
12.1                     2.3390988947366          2.3389946001566          2.3390988947366          2.3392282245899
12.15                    2.3390988947366          2.3389972174173          2.3390988947366          2.3392249790719
12.2                     2.3390988947366          2.3389996870079          2.3390988947366          2.3392219166713
12.25                    2.3390988947366          2.3390020125139          2.3390988947366          2.3392190329418
12.3                     2.3390988947366          2.339004197312           2.3390988947366          2.3392163236964
12.35                    2.3390988947366          2.3390062445744          2.3390988947366          2.3392137850013
12.4                     2.3390988947366          2.3390081572738          2.3390988947366          2.3392114131701
