x[nm]                   E_13_real[eV]           Psi_13_s2_real[nm^-1/2] E_13_imag[eV]           Psi_13_s2_imag[nm^-1/2]
7.1142317671146         3.0911484520154         3.091162568161          3.0911484520154         3.0910904866229
7.260978922993          3.0911484520154         3.0908732338723         3.0911484520154         3.0922785854281
7.4003918486039         3.0911484520154         3.0910137706927         3.0911484520154         3.0917014964521
7.532837099151          3.0911484520154         3.0910797416474         3.0911484520154         3.091430598686
7.6586629098899         3.0911484520154         3.0911502744175         3.0911484520154         3.0911409686519
7.7782001117354         3.0911484520154         3.0912164726737         3.0911484520154         3.0908691375132
7.891763001107          3.0911484520154         3.0912799499742         3.0911484520154         3.0906084794859
7.9996501663019         3.0911484520154         3.0913411606255         3.0911484520154         3.0903571290429
8.1021452725658         3.0911484520154         3.0914005063289         3.0911484520154         3.0901134366702
8.1995178079279         3.0911484520154         3.0914582910674         3.0911484520154         3.0898761541167
8.2920237917592         3.0911484520154         3.0915147429207         3.0911484520154         3.089644344815
8.3799064479186         3.0911484520154         3.0915700273871         3.0911484520154         3.0894173291758
8.4633968442558         3.0911484520154         3.0916242483848         3.0911484520154         3.0891946804779
8.5427145001525         3.0911484520154         3.0916774052545         3.0911484520154         3.0889764014289
8.6180679636999         3.0911484520154         3.0917291862141         3.0911484520154         3.0887637723051
8.6896553600291         3.0911484520154         3.091777099914          3.0911484520154         3.0885670233825
8.7576649122373         3.0911484520154         3.0918220295092         3.0911484520154         3.0883825281447
8.8222754362784         3.0911484520154         3.0918646676619         3.0911484520154         3.0882074423001
8.8836568111193         3.0911484520154         3.0919050929376         3.0911484520154         3.088041443234
8.9419704253995         3.0911484520154         3.0919432915827         3.0911484520154         3.0878845874224
8.9973696017656         3.0911484520154         3.0919792508887         3.0911484520154         3.0877369270511
9.05                    3.0911484520154         3.0920129784538         3.0911484520154         3.0875984309192
9.1                     3.0911484520154         3.0920445053757         3.0911484520154         3.08746897133
9.15                    3.0911484520154         3.0920754122827         3.0911484520154         3.0873420577191
9.2                     3.0911484520154         3.0921055848342         3.0911484520154         3.0872181596059
9.25                    3.0911484520154         3.0921349164279         3.0911484520154         3.0870977147338
9.3                     3.0911484520154         3.0921633163152         3.0911484520154         3.0869810957451
9.35                    3.0911484520154         3.0921907208082         3.0911484520154         3.0868685641623
9.4                     3.0911484520154         3.0922171086805         3.0911484520154         3.0867602071486
9.45                    3.0911484520154         3.092242522182          3.0911484520154         3.0866558512116
9.5                     3.0911484520154         3.0922670955323         3.0911484520154         3.0865549452034
9.55                    3.0911484520154         3.0922910933439         3.0911484520154         3.0864564025403
9.6                     3.0911484520154         3.0923149622193         3.0911484520154         3.0863583893305
9.65                    3.0911484520154         3.0923392902684         3.0911484520154         3.0862584906069
9.7                     3.0911484520154         3.0923640728343         3.0911484520154         3.086156725493
9.75                    3.0911484520154         3.0923887646005         3.0911484520154         3.0860553332309
9.8                     3.0911484520154         3.0924129905234         3.0911484520154         3.0859558538704
9.85                    3.0911484520154         3.092436490684          3.0911484520154         3.0858593547213
9.9                     3.0911484520154         3.0924590831294         3.0911484520154         3.0857665829395
9.95                    3.0911484520154         3.0924806388384         3.0911484520154         3.0856780683282
10                      3.0911484520154         3.0925010648565         3.0911484520154         3.0855941925879
10.05                   3.0911484520154         3.0925202929381         3.0911484520154         3.0855152359566
10.1                    3.0911484520154         3.0925382718988         3.0911484520154         3.0854414086136
10.15                   3.0911484520154         3.092554962468          3.0911484520154         3.0853728718169
10.2                    3.0911484520154         3.0925703338253         3.0911484520154         3.0853097521249
10.25                   3.0911484520154         3.0925843612719         3.0911484520154         3.0852521509581
10.3                    3.0911484520154         3.0925970246663         3.0911484520154         3.0852001510245
10.35                   3.0911484520154         3.0926083073737         3.0911484520154         3.0851538206321
