wavelength_nm,min_detuning_eV,near_mask,off_mask,abs_Im_over_Re,ratio_valid
753,7.6287499759741806e-05,1,0,0.05048519585427181,1
754,0.00011920965212941503,1,0,0.0071985406398951679,1
755,0.00012910988623282549,1,0,0.008642510578414345,1
756,2.8293949736468704e-06,1,0,0.018877739525493306,1
757,8.7147884173077728e-05,1,0,0.028126002792979821,1
758,1.0655736040199315e-06,1,0,0.037120976145935493,1
759,3.6395045759141098e-05,1,0,0.040777657046277872,1
760,0.00010672362050323514,1,0,0.040011085126863993,1
761,3.8864435625729499e-05,1,0,0.044315927979270718,1
762,5.5309209168852291e-05,1,0,0.054981806574525276,1
763,6.313086100973031e-05,1,0,0.056096195691332944,1
764,2.4800614221165418e-05,1,0,0.052221534101194449,1
765,7.6317071642906242e-05,1,0,0.060639161471800873,1
766,6.1079179239253989e-05,1,0,0.067492151052080548,1
767,4.6392127028838104e-07,1,0,0.061824675414895572,1
768,6.6531043296791381e-07,1,0,0.068891940648026381,1
769,5.0065726995063287e-05,1,0,0.085059819301465417,1
770,0.00024648357059442461,1,0,0.082320740565289527,1
771,0.00011658620883903126,1,0,0.090534216521207508,1
772,0.00015494484371170181,1,0,0.093029186876069189,1
773,2.2888512267504879e-05,1,0,0.092499037895258776,1
774,5.1707112771470776e-06,1,0,0.10050681926483784,1
775,4.2703961473655738e-06,1,0,0.09789628990987731,1
776,8.2609361067520481e-05,1,0,0.10460624748977487,1
777,4.0094189971195959e-05,1,0,0.10401754667792541,1
778,0.00010885942397353965,1,0,0.10913162467189622,1
779,0.00016121892083642564,1,0,0.10833088711445776,1
780,7.4249529155911986e-05,1,0,0.1158235677328654,1
781,0.00036307863751483538,1,0,0.11103567884476166,1
782,2.0327042549839192e-05,1,0,0.12157324317676525,1
783,8.3921708307732601e-05,1,0,0.1176858211740571,1
784,0.00017374156533378482,1,0,0.12249964731251785,1
785,0.00010882327073868936,1,0,0.12545894914395686,1
786,0.00021357628015028496,1,0,0.12360980306235703,1
787,0.00013783343680029425,1,0,0.13087857723418034,1
788,8.6988756273553847e-05,1,0,0.13357656201456691,1
789,0.00012160345772360692,1,0,0.13141398860626635,1
790,0.00017284794305738593,1,0,0.13460886417935869,1
791,7.8484764270081442e-05,1,0,0.1399219135917105,1
792,7.1120751951703198e-05,1,0,0.14177672515713033,1
793,5.759611358513439e-06,1,0,0.14179652388531994,1
794,0.00023341841950097475,1,0,0.14204131303005194,1
795,3.2933524955147675e-05,1,0,0.14524914832200445,1
796,0.00020025332449580269,1,0,0.14839687173978119,1
797,0.00013859402117688546,1,0,0.15183239620853645,1
798,9.5161351845618469e-05,1,0,0.15470719111830475,1
799,6.9732443128689425e-05,1,0,0.15706255381578324,1
800,6.2158040150306348e-05,1,0,0.15930716555877736,1
801,7.2369931953142341e-05,1,0,0.16148366419474797,1
802,4.6322519242636417e-06,1,0,0.16347253994874555,1
803,2.6602220355220751e-05,1,0,0.16521699381227475,1
804,0.00015934438439835219,1,0,0.16681063528229326,1
805,0.00013657955274859468,1,0,0.16888973912291233,1
806,1.8642439696847646e-05,1,0,0.17242111861559622,1
807,4.9286815101856618e-05,1,0,0.17749856071030579,1
808,7.3293275951069603e-05,1,0,0.18193318574841297,1
809,6.1499370331841163e-05,1,0,0.18535983120085481,1
810,1.0992224682926377e-05,1,0,0.19271183095603706,1
811,1.9860402944660294e-05,1,0,0.19162309016147294,1
812,0.0002009663966915376,1,0,0.13652584082805916,1
813,7.7887465144588219e-05,1,0,0.13124738528622004,1
814,0.00013428134645132594,1,0,0.12869077505218238,1
815,0.00020655819639014972,1,0,0.12760169986639316,1
816,8.3476029117512951e-05,1,0,0.12787190897347606,1
817,1.4987231983676352e-05,1,0,0.12785161806948542,1
818,3.2660934337069847e-06,1,0,0.12783731463013839,1
819,5.0435450374086699e-05,1,0,0.12792669990031955,1
820,0.00015854806505433139,1,0,0.12793582916027274,1
821,7.7333634322052092e-05,1,0,0.12842571962113825,1
822,0.00017607246158357626,1,0,0.12879969202727171,1
823,0.00012973695328355461,1,0,0.12939671825849378,1
824,0.00014508800319790183,1,0,0.13002990688360325,1
825,5.6001759051182987e-05,1,0,0.13078509631788487,1
826,8.7754358311542546e-05,1,0,0.13158222816747761,1
827,4.2323438952829306e-05,1,0,0.13242877959568167,1
828,3.0312029658086104e-05,1,0,0.13311560755952043,1
829,2.3471820634446416e-05,1,0,0.1324323481470126,1
830,2.2368759183599707e-05,1,0,0.10964454982862493,1
831,0.0013647486522545549,1,0,0.014571815319304481,1
832,0.0031580033963070075,1,0,0.0051935821383420205,1
833,0.0049469526067604797,1,0,0.0025686360238761537,1
834,0.0067316117711457846,1,0,0.0013597317948362275,1
835,0.0085119963028017498,1,0,0.00067251278335889251,1
836,0.010288121541319972,1,0,0.0002335379882879557,1
837,0.012060002752983801,1,0,6.8318351653138268e-05,1
838,0.013827655131207095,1,0,0.00028661646957432512,1
839,0.015591093796967215,1,0,0.00045031397616235899,1
840,0.017350333799237561,1,0,0.00057642279757750669,1
841,0.019105390115414345,1,0,0.00067558697625539905,1
842,0.020856277651742916,1,0,0.00075480420914996534,1
843,0.022603011243738536,1,0,0.00081886241090179908,1
844,0.02434560565660604,1,0,0.00087114711576529444,1
845,0.026084075585656175,0,0,0.0009141191663640713,1
846,0.027818435656718155,0,0,0.00094960969245923255,1
847,0.029548700426549557,0,0,0.00097900899291332205,1
848,0.031274884383244661,0,0,0.0010033913080927904,1
849,0.032997001946637905,0,0,0.001023599502493547,1
850,0.034715067468705341,0,0,0.0010403039179201963,1
851,0.036429095233964093,0,0,0.0010540441422022238,1
852,0.038139099459868042,0,0,0.0010652592115517616,1
853,0.039845094297199957,0,0,0.001074309817962154,1
854,0.041547093830463178,0,0,0.0010814948861556355,1
855,0.043245112078268422,0,0,0.0010870641178582683,1
856,0.044939162993719028,0,0,0.0010912276032107409,1
857,0.046629260464792877,0,0,0.0010941632691890408,1
858,0.048315418314722081,0,0,0.0010960227122951917,1
859,0.049997650302369578,0,0,0.0010969358100452028,1
860,0.051675970122604165,0,0,0.0010970143993921514,1
861,0.053350391406670639,0,0,0.0010963552350517693,1
862,0.055020927722560842,0,0,0.0010950423868970561,1
863,0.056687592575378254,0,0,0.0010931491966093801,1
864,0.058350399407703035,0,0,0.0010907398852148212,1
865,0.060009361599953071,0,0,0.0010878708819951209,1
866,0.061664492470743015,0,0,0.0010845919294496359,1
867,0.063315805277240456,0,0,0.0010809470070615118,1
868,0.064963313215520069,0,0,0.0010769751075404238,1
869,0.066607029420915342,0,0,0.0010727108922515632,1
870,0.068246966968367184,0,0,0.0010681852471528769,1
871,0.069883138872770978,0,0,0.001063425756371325,1
872,0.07151555808932053,0,0,0.0010584571072612674,1
873,0.073144237513850463,0,0,0.0010533014381905027,1
874,0.074769189983175721,0,0,0.0010479786382444954,1
875,0.076390428275427968,0,0,0.0010425066063888086,1
876,0.078007965110392208,0,0,0.0010369014763139089,1
877,0.079621813149837406,0,0,0.0010311778121160624,1
878,0.081231984997849116,0,0,0.0010253487791061938,1
879,0.082838493201155217,0,0,0.0010194262933309803,1
880,0.084441350249453873,0,0,0.0010134211528144107,1
881,0.086040568575736165,0,0,0.0010073431530524615,1
882,0.087636160556607168,0,0,0.0010012011889021662,1
883,0.089228138512606359,0,0,0.00099500334467962788,1
884,0.090816514708524254,0,0,0.00098875697401183487,1
885,0.092401301353716825,0,0,0.00098246877076154922,1
886,0.093982510602419245,0,0,0.00097614483215261567,1
887,0.095560154554055865,0,0,0.00096979071506652172,1
888,0.097134245253548857,0,0,0.00096341148634340712,1
889,0.098704794691625963,0,0,0.00095701176780988795,1
890,0.10027181480512293,0,1,0.0009505957766554376,1
891,0.10183531747728791,0,1,0.00094416736170096615,1
892,0.10339531453808015,0,1,0.00093773003602887033,1
893,0.10495181776446971,0,1,0.00093128700638604918,1
894,0.10650483888073325,0,1,0.00092484119971916832,1
895,0.10805438955874802,0,1,0.00091839528715535084,1
896,0.10960048141828516,0,1,0.00091195170570568653,1
897,0.11114312602729925,0,1,0.00090551267793307808,1
898,0.11268233490221768,0,1,0.00089908022979875448,1
899,0.11421811950822636,0,1,0.00089265620687637771,1
900,0.11575049125955506,0,1,0.00088624228910056508,1
901,0.11727946151975965,0,1,0.00087984000419689902,1
902,0.11880504160200389,0,1,0.00087345073992732558,1
903,0.12032724276933715,0,1,0.00086707575526397292,1
904,0.1218460762349729,0,1,0.00086071619059882793,1
905,0.12336155316256292,0,1,0.00085437307708000998,1
906,0.12487368466647175,0,1,0.00084804734515771067,1
907,0.12638248181204803,0,1,0.0008417398324146874,1
908,0.12788795561589361,0,1,0.00083545129074690438,1
909,0.12939011704613357,0,1,0.00082918239295430584,1
910,0.13088897702268065,0,1,0.00082293373879489091,1
911,0.13238454641750108,0,1,0.00081670586055050101,1
912,0.13387683605487655,0,1,0.00081049922814767665,1
913,0.13536585671166645,0,1,0.00080431425387230673,1
914,0.13685161911756616,0,1,0.0007981512967138091,1
915,0.13833413395536542,0,1,0.00079201066637018419,1
916,0.13981341186120466,0,1,0.00078589262694371705,1
917,0.14128946342482829,0,1,0.00077979740035215327,1
918,0.14276229918983829,0,1,0.0007737251694805707,1
919,0.14423192965394493,0,1,0.00076767608109409987,1
920,0.14569836526921676,0,1,0.00076165024853194763,1
921,0.14716161644232728,0,1,0.00075564775420034532,1
922,0.14862169353480192,0,1,0.00074966865188028293,1
923,0.15007860686326269,0,1,0.00074371296886507985,1
924,0.15153236669967041,0,1,0.00073778070794160849,1
925,0.15298298327156701,0,1,0.00073187184922673791,1
926,0.15443046676231464,0,1,0.00072598635187049452,1
927,0.15587482731133484,0,1,0.00072012415563696191,1
928,0.1573160750143443,0,1,0.00071428518237110763,1
