k_per_nm,DeltaE_11,DeltaE_12,DeltaE_21,DeltaE_22
0.15745242444914131,1.5158837672560865,1.5508977874540866,1.6357484873260868,1.6707625075240868
0.15930480591324886,1.5164170286035479,1.551431048801548,1.6362817486735481,1.6712957688715482
0.1611571873773564,1.516956526925833,1.551970547123833,1.6368212469958332,1.6718352671938332
0.16300956884146395,1.5175022622229422,1.5525162824209422,1.6373669822929424,1.6723810024909425
0.1648619503055715,1.518054234494876,1.553068254692876,1.6379189545648762,1.6729329747628763
0.16671433176967904,1.5186124437416335,1.5536264639396336,1.6384771638116338,1.6734911840096338
0.16856671323378658,1.5191768899632152,1.5541909101612152,1.6390416100332155,1.6740556302312155
0.17041909469789412,1.519747573159621,1.554761593357621,1.6396122932296213,1.6746263134276214
0.17227147616200167,1.5203244933308506,1.5553385135288507,1.6401892134008509,1.675203233598851
0.1741238576261092,1.5209076504769048,1.5559216706749048,1.640772370546905,1.675786390744905
0.17597623909021676,1.5214970445977831,1.5565110647957832,1.6413617646677834,1.6763757848657834
0.1778286205543243,1.5220926756934852,1.5571066958914852,1.6419573957634854,1.6769714159614855
0.17968100201843185,1.5226945437640114,1.5577085639620114,1.6425592638340116,1.6775732840320117
0.1815333834825394,1.5233026488093617,1.5583166690073618,1.643167368879362,1.678181389077362
0.18338576494664693,1.5239169908295367,1.5589310110275367,1.643781710899537,1.678795731097537
0.18523814641075448,1.524537569824535,1.559551590022535,1.6444022898945356,1.6794163100925357
0.18709052787486202,1.5251643857943578,1.5601784059923578,1.645029105864358,1.680043126062358
0.18894290933896957,1.5257974387390048,1.5608114589370048,1.645662158809005,1.680676179007005
0.1907952908030771,1.526436728658476,1.561450748856476,1.6463014487284762,1.6813154689264762
0.19264767226718466,1.5270822555527708,1.5620962757507708,1.646946975622771,1.681960995820771
0.1945000537312922,1.5277340194218898,1.5627480396198898,1.6475987394918905,1.6826127596898905
0.19635243519539974,1.5283920202658334,1.5634060404638335,1.6482567403358337,1.6832707605338337
0.19820481665950732,1.5290562580846008,1.5640702782826008,1.648920978154601,1.683934998352601
0.20005719812361486,1.5297267328781923,1.5647407530761923,1.6495914529481925,1.6846054731461926
0.2019095795877224,1.530403444646608,1.565417464844608,1.6502681647166082,1.6852821849146082
0.20376196105182995,1.5310863933898478,1.5661004135878478,1.650951113459848,1.685965133657848
0.2056143425159375,1.5317755791079113,1.5667895993059113,1.6516402991779116,1.6866543193759116
0.20746672398004504,1.5324710018007994,1.5674850219987995,1.6523357218707997,1.6873497420687997
0.20931910544415258,1.5331726614685113,1.5681866816665113,1.6530373815385115,1.6880514017365116
0.21117148690826013,1.5338805581110477,1.5688945783090478,1.653745278181048,1.688759298379048
0.21302386837236767,1.534594691728408,1.569608711926408,1.6544594117984082,1.6894734319964082
0.2148762498364752,1.5353150623205922,1.5703290825185923,1.6551797823905925,1.6901938025885925
0.21672863130058276,1.5360416698876007,1.5710556900856008,1.655906389957601,1.690920410155601
0.2185810127646903,1.5367745144294334,1.5717885346274334,1.6566392344994336,1.6916532546974337
0.22043339422879785,1.5375135959460897,1.5725276161440898,1.65737831601609,1.69239233621409
0.2222857756929054,1.5382589144375707,1.5732729346355707,1.658123634507571,1.693137654705571
0.22413815715701293,1.5390104699038758,1.5740244901018758,1.658875189973876,1.693889210171876
0.22599053862112048,1.5397682623450046,1.5747822825430047,1.659632982415005,1.694647002613005
0.22784292008522802,1.5405322917609576,1.5755463119589577,1.660397011830958,1.695411032028958
0.22969530154933557,1.5413025581517348,1.5763165783497348,1.661167278221735,1.696181298419735
0.2315476830134431,1.5420790615173365,1.5770930817153366,1.6619437815873364,1.6969578017853364
0.23340006447755066,1.5428618018577616,1.5778758220557616,1.6627265219277618,1.6977405421257619
0.2352524459416582,1.5436507791730112,1.5786647993710112,1.6635154992430115,1.6985295194410115
0.23710482740576574,1.544445993463085,1.579460013661085,1.6643107135330852,1.6993247337310853
0.2389572088698733,1.545247444727983,1.580261464925983,1.6651121647979832,1.7001261849959832
0.24080959033398083,1.5460551329677046,1.5810691531657046,1.6659198530377048,1.7009338732357049
0.24266197179808838,1.5468690581822504,1.5818830783802504,1.6667337782522507,1.7017477984502507
0.24451435326219592,1.5476892203716208,1.5827032405696209,1.667553940441621,1.7025679606396211
