k_per_nm,state_1_eV,state_2_eV
0,2.9411581380879994,3.0610228581580006
0.0027785721961600001,2.9411624567824504,3.0610265986059999
0.0055571443923200002,2.9411753049894003,3.0610374550703505
0.0083357165884800008,2.9411967189011499,3.061055551066
0.01111428878464,2.9412266979281991,3.06108088624315
0.0138928609808,2.9412652412452491,3.0611134601120003
0.016671433176960002,2.941312347791099,3.0611532720427506
0.01945000537312,2.9413680186279496,3.0612003296176495
0.022228577569280001,2.9414322563273494,3.06125464646095
0.025007149765439999,2.9415050526541497,3.0613161986209501
0.0277857219616,2.9415864056059497,3.0613849849070998
0.030564294157759998,2.9416763129458499,3.0614610039893502
0.033342866353920003,2.9417747722028,3.0615442543983504
0.036121438550080001,2.9418817806717996,3.0616347345256005
0.038900010746239999,2.9419973354147491,3.0617324426235499
0.041678582942399997,2.9421214332604002,3.0618373768059501
0.044457155138560002,2.9422540708050997,3.0619495350479506
0.04723572733472,2.94239524441325,3.0620689151862002
0.050014299530879998,2.9425449502177994,3.0621955149192002
0.052792871727040003,2.9427031841208002,3.06232933180755
0.055571443923200001,2.9428699417941004,3.0624703632743002
0.058350016119359999,2.9430452186800498,3.06261860660485
0.061128588315519997,2.9432290099917502,3.0627740589474999
0.063907160511679995,2.9434213107145499,3.0629367173140003
0.066685732707840006,2.9436221156058497,3.0631065785792502
0.069464304904000004,2.9438314191966004,3.0632836394819498
0.072242877100160002,2.9440492157916491,3.0634678966251498
0.07502144929632,2.9442754994711997,3.0636593464763
0.077800021492479998,2.9445102640905993,3.0638579853676
0.080578593688639996,2.9447535032823495,3.0640638094965005
0.083357165884799994,2.9450052104565003,3.0642768149261506
0.086135738080960006,2.945265378801599,3.0644969975856502
0.088914310277120004,2.9455340012857505,3.0647243532705004
0.091692882473280002,2.9458110706577489,3.0649588776430003
0.09447145466944,2.9460965794479002,3.0652005662330999
0.097250026865599998,2.9463905199694,3.0654494144380497
0.10002859906176,2.9466928843191003,3.0657054175235499
0.10280717125791999,2.9470036643789497,3.0659685706241002
0.10558574345408001,2.9473228518169492,3.0662388687431998
0.10836431565024,2.9476504380885,3.0665163067541505
0.1111428878464,2.9479864144374499,3.0668008794005499
0.11392146004256,2.9483307641579,3.06709255411285
0.11670003223872,2.9486834795823498,3.0673913306398002
0.11947860443488,2.9490445575982989,3.0676972253500003
0.12225717663103999,2.9494139886176498,3.0680102324765
0.12503574882720001,2.9497917628475996,3.06833034612495
0.12781432102335999,2.9501778702915997,3.0686575602748003
0.13059289321952,2.9505723007510998,3.0689918687796003
0.13337146541568001,2.9509750438267996,3.0693332653677499
0.13615003761184,2.9513860889199002,3.0696817436429504
0.13892860980800001,2.9518054252339496,3.0700372970850505
0.14170718200415999,2.9522330417760489,3.07039991905055
0.14448575420032,2.9526689273586495,3.0707696027731006
0.14726432639647999,2.9531130706007502,3.07114634136475
0.15004289859264,2.9535654599298002,3.0715301278160001
0.15282147078880001,2.954026083582999,3.0719209549966
0.15560004298496,2.9544949296092495,3.0723188156568004
0.15837861518112001,2.9549719858701495,3.0727237024270999
0.16115718737727999,2.955457240042449,3.0731356078199501
0.16393575957344,2.9559506796191997,3.0735545242298001
0.16671433176959999,2.956452291911349,3.0739804439341003
0.16949290396576,2.9569620640497991,3.0744133590940002
0.17227147616192001,2.957479982987099,3.0748532617550999
0.17505004835808,2.9580060354987001,3.0753001438485001
0.17782862055424001,2.9585402081852994,3.0757539971908501
0.18060719275039999,2.9590824874742001,3.0762148134859504
0.18338576494656,2.9596328596213493,3.07668258432505
0.18616433714271999,2.9601913107130002,3.0771573011878002
0.18894290933888,2.9607578266675993,3.0776389554430508
0.19172148153504001,2.9613323932374502,3.0781275383496003
0.1945000537312,2.9619149960106004,3.0786230410572002
0.19727862592736001,2.9625056204129496,3.07912545460715
0.20005719812351999,2.9631042517098489,3.0796347699333002
0.20283577031968,2.963710875008049,3.0801509778629002
0.20561434251583999,2.9643254752576489,3.0806740691172503
0.208392914712,2.9649480372536505,3.0812040343129499
0.21117148690816001,2.9655785456385004,3.08174086396235
0.21395005910432,2.9662169849035998,3.0822845484746497
0.21672863130048001,2.9668633393909998,3.0828350781567999
0.21950720349663999,2.9675175932960496,3.08339244321435
0.2222857756928,2.9681797306684992,3.0839566337521496
0.22506434788895999,2.9688497354152492,3.0845276397756005
0.22784292008512,2.96952759130175,3.0851054511914007
0.23062149228128001,2.97021328195415,3.0856900578083502
0.23340006447743999,2.9709067908611502,3.0862814493383
0.23617863667360001,2.9716081013765496,3.0868796153973004
0.23895720886975999,2.9723171967204003,3.0874845455063498
0.24173578106592,2.9730340599813498,3.0880962290921503
0.24451435326207999,2.9737586741190505,3.0887146554884999
0.24729292545824,2.9744910219654503,3.0893398139368506
0.25007149765440001,2.9752310862272999,3.0899716935871999
0.25285006985056002,2.9759788494878503,3.0906102834996498
0.25562864204671998,2.9767342942091002,3.0912555726444499
0.25840721424287999,2.9774974027337997,3.0919075499039006
0.26118578643904,2.9782681572871503,3.0925662040725004
0.26396435863520001,2.9790465399791,3.0932315238584001
0.26674293083136003,2.9798325328063999,3.0939034978842499
0.26952150302751998,2.9806261176545004,3.0945821146882504
0.27230007522367999,2.9814272762994491,3.0952673627248006
0.27507864741984001,2.9822359904100999,3.0959592303660499
0.27785721961600002,2.9830522415500997,3.0966577059022504
0.28063579181215997,2.9838760111799001,3.0973627775432004
0.28341436400831999,2.9847072806585491,3.0980744334190997
0.28619293620448,2.9855460312459989,3.0987926615813506
0.28897150840064001,2.98639224410495,3.0995174500039506
0.29175008059680002,2.9872459003029999,3.1002487865839998
0.29452865279295998,2.9881069808143996,3.1009866591431998
0.29730722498911999,2.9889754665221995,3.10173105542825
0.30008579718528,2.9898513382202498,3.1024819631125999
0.30286436938144001,2.9907345766152993,3.1032393697968002
0.30564294157760002,2.9916251623283996,3.1040032630096497
0.30842151377375998,2.9925230758977497,3.1047736302096003
0.31120008596991999,2.993428297780099,3.1055504587851002
0.31397865816608,2.9943408083528489,3.1063337360563001
0.31675723036224002,2.9952605879157996,3.1071234492753503
0.31953580255839997,2.9961876166936499,3.1079195856279997
0.32231437475455998,2.9971218748373492,3.10872213223425
0.32509294695072,2.9980633424263496,3.1095310761494503
0.32787151914688001,2.9990119994704489,3.1103464043654001
0.33065009134304002,2.9999678259117495,3.1111681038112002
0.33342866353919998,3.0009308016264491,3.1119961613544
0.33620723573535999,3.0019009064270499,3.1128305638017504
0.33898580793152,3.00287812006375,3.1136712979005501
0.34176438012768001,3.0038624222267494,3.1145183503393503
0.34454295232384002,3.0048537925482002,3.1153717077492504
0.34732152451999998,3.0058522106034502,3.1162313567043998
0.35010009671615999,3.0068576559136497,3.1170972837237003
0.35287866891232,3.0078701079470997,3.1179694752710998
0.35565724110848002,3.0088895461212992,3.1188479177571007
0.35843581330464003,3.0099159498045989,3.1197325975394503
0.36121438550079998,3.0109492983183994,3.1206235009243
0.36399295769696,3.0119895709382494,3.1215206141670504
0.36677152989312001,3.0130367468964998,3.1224239234734497
0.36955010208928002,3.0140908053834004,3.1233334150005496
0.37232867428543998,3.0151517255491491,3.1242490748576999
0.37510724648159999,3.0162194865055998,3.1251708891074998
0.37788581867776,3.0172940673279998,3.1260988437667003
0.38066439087392001,3.0183754470567994,3.1270329248072506
0.38344296307008002,3.0194636046991494,3.1279731181574504
0.38622153526623998,3.0205585192308995,3.1289194097025503
0.38900010746239999,3.0216601695980003,3.1298717852861002
0.39177867965856,3.0227685347184003,3.1308302307103504
0.39455725185472001,3.02388359348355,3.1317947317380503
0.39733582405088003,3.0250053247601993,3.13276527409255
0.40011439624703998,3.0261337073917005,3.1337418434592501
0.40289296844319999,3.0272687202002997,3.1347244254866502
0.40567154063936001,3.0284103419879997,3.1357130057866498
0.40845011283552002,3.0295585515384005,3.1367075699361
0.41122868503167997,3.0307133276185994,3.1377081034777006
0.41400725722783999,3.0318746489804997,3.1387145919205497
0.416785829424,3.0330424943620002,3.1397270207413999
0.41956440162016001,3.0342168424891991,3.1407453753853498
0.42234297381632002,3.0353976720774991,3.1417696412671501
0.42512154601247998,3.0365849618334,3.1427998037715503
0.42790011820863999,3.0377786904553492,3.1438358482548003
0.4306786904048,3.0389788366359998,3.1448777600449502
0.43345726260096001,3.0401853790634004,3.1459255244433506
0.43623583479712003,3.041398296421999,3.1469791267251499
0.43901440699327998,3.0426175673946503,3.1480385521402501
0.44179297918943999,3.0438431706640499,3.1491037859143005
0.44457155138560001,3.0450750849133499,3.1501748132496004
0.44735012358176002,3.0463132888285003,3.1512516193256999
0.45012869577791997,3.0475577610990001,3.1523341893005496
0.45290726797407999,3.048808480419499,3.1534225083113498
