k_per_nm,integration_weight_nm_minus2
0,0
0.0027785721961600001,2.4574998418243341e-06
0.0055571443923200002,4.914999683648669e-06
0.0083357165884800008,7.3724995254730027e-06
0.01111428878464,9.829999367297333e-06
0.0138928609808,1.2287499209121672e-05
0.016671433176960002,1.4744999050946002e-05
0.01945000537312,1.7202498892770332e-05
0.022228577569280001,1.9659998734594666e-05
0.025007149765439999,2.2117498576419e-05
0.0277857219616,2.4574998418243333e-05
0.030564294157759998,2.7032498260067684e-05
0.033342866353920003,2.9489998101892021e-05
0.036121438550080001,3.1947497943716314e-05
0.038900010746239999,3.4404997785540644e-05
0.041678582942399997,3.6862497627365022e-05
0.044457155138560002,3.9319997469189359e-05
0.04723572733472,4.1777497311013642e-05
0.050014299530879998,4.4234997152838033e-05
0.052792871727040003,4.6692496994662363e-05
0.055571443923200001,4.9149996836486639e-05
0.058350016119359999,5.160749667831097e-05
0.061128588315519997,5.4064996520135293e-05
0.063907160511679995,5.6522496361959766e-05
0.066685732707840006,5.8979996203784123e-05
0.069464304904000004,6.1437496045608304e-05
0.072242877100160002,6.3894995887432628e-05
0.07502144929632,6.6352495729256965e-05
0.077800021492479998,6.8809995571081288e-05
0.080578593688639996,7.1267495412905625e-05
0.083357165884799994,7.3724995254730139e-05
0.086135738080960006,7.6182495096554489e-05
0.088914310277120004,7.8639994938378637e-05
0.091692882473280002,8.109749478020296e-05
0.09447145466944,8.3554994622027284e-05
0.097250026865599998,8.6012494463851621e-05
0.10002859906176,8.8469994305675944e-05
0.10280717125791999,9.0927494147500512e-05
0.10558574345408001,9.3384993989324849e-05
0.10836431565024,9.5842493831148955e-05
0.1111428878464,9.8299993672973279e-05
0.11392146004256,0.00010075749351479762
0.11670003223872,0.00010321499335662194
0.11947860443488,0.00010567249319844626
0.12225717663103999,0.00010812999304027087
0.12503574882720001,0.00011058749288209494
0.12781432102335999,0.00011304499272391926
0.13059289321952,0.00011550249256574418
0.13337146541568001,0.00011795999240756795
0.13615003761184,0.00012041749224939226
0.13892860980800001,0.00012287499209121661
0.14170718200415999,0.00012533249193304093
0.14448575420032,0.00012778999177486526
0.14726432639647999,0.00013024749161668958
0.15004289859264,0.00013270499145851458
0.15282147078880001,0.00013516249130033828
0.15560004298496,0.00013761999114216258
0.15837861518112001,0.00014007749098398693
0.16115718737727999,0.00014253499082581125
0.16393575957344,0.00014499249066763557
0.16671433176959999,0.0001474499905094599
0.16949290396576,0.00014990749035128498
0.17227147616192001,0.0001523649901931086
0.17505004835808,0.0001548224900349329
0.17782862055424001,0.00015727998987675727
0.18060719275039999,0.00015973748971858157
0.18338576494656,0.00016219498956040592
0.18616433714271999,0.00016465248940223024
