wavelength_nm,full16,electron_diagonal,hh_diagonal,both_diagonal,offdiagonal_only
448.0,0.007619898085515504,0.008868578035691759,0.008445671862150348,0.008466112877279788,0.006308257823106176
449.0,0.007690638108858863,0.008944942572346678,0.008518012945074151,0.008543895042713781,0.00636021357043896
450.0,0.007762077132457809,0.00902197782078597,0.008590983624249551,0.008622434235865284,0.0064125888614790716
451.0,0.00783422365751858,0.00909969084933341,0.008664590450494076,0.008701739511324828,0.0064653875617552556
452.0,0.007907086317997811,0.009178088821992158,0.008738840061990983,0.008781820062979147,0.006518613580144042
453.0,0.007980673883183598,0.009257179000068956,0.00881373918574812,0.008862685226685107,0.006572270869433563
454.0,0.008054995260337846,0.009336968743831954,0.00888929463908642,0.00894434448300644,0.006626363426895018
455.0,0.008130059497399896,0.009417465514202817,0.008965513331158722,0.009026807460013385,0.006680895294862143
456.0,0.008205875785754832,0.009498676874484191,0.009042402264499648,0.009110083936148426,0.006735870561318442
457.0,0.008282453463067198,0.00958061049212318,0.009119968536607313,0.00919418384315911,0.0067912933604926074
458.0,0.008359802016182166,0.009663274140511883,0.009198219341557633,0.009279117269099942,0.006847167873461944
459.0,0.008437931084096403,0.009746675700825866,0.00927716197165203,0.009364894461405556,0.006903498328764048
460.0,0.00851685046099982,0.009830823163901454,0.009356803819099329,0.009451525830036436,0.00696028900301677
461.0,0.008596570099391205,0.009915724632152949,0.009437152377732747,0.009539021950700406,0.007017544221546522
462.0,0.008677100113269082,0.01000138832153067,0.009518215244762786,0.00962739356815069,0.007075268359025004
463.0,0.008758450781400412,0.010087822563520886,0.009600000122566933,0.009716651599563987,0.007133465840114562
464.0,0.008840632550668453,0.010175035807188742,0.009682514820517149,0.009806807137999281,0.007192141140122077
465.0,0.00892365603950384,0.010263036621265188,0.009765767256845949,0.009897871455941544,0.007251298785661551
466.0,0.009007532041399374,0.010351833696279181,0.009849765460552254,0.009989856008931366,0.007310943355325459
467.0,0.009092271528511614,0.010441435846736184,0.009934517573347817,0.01008277243928302,0.007371079480364997
468.0,0.009177885655352767,0.010531852013344199,0.010020031851645355,0.010176632579894642,0.007431711845379121
469.0,0.009264385762574118,0.010623091265288662,0.010106316668589433,0.010271448458152185,0.007492845189012639
470.0,0.009351783380844097,0.010715162802557337,0.010193380516131226,0.010367232299929733,0.007554484304663371
471.0,0.009440090234824384,0.010808075958316593,0.01028123200714819,0.010463996533689993,0.0076166340411982945
472.0,0.009529318247245995,0.010901840201340426,0.010369879877609896,0.010561753794686785,0.007679299303678948
473.0,0.009619479543089641,0.010996465138493615,0.010459332988791214,0.010660516929273773,0.007742485054096001
474.0,0.009710586453871626,0.011091960517270348,0.010549600329533967,0.010760298999321108,0.007806196312113087
475.0,0.009802651522040047,0.011188336228389955,0.01064069101855849,0.010861113286744115,0.007870438155819937
476.0,0.00989568750548431,0.011285602308451223,0.01073261430682629,0.010962973298147875,0.007935215722494853
477.0,0.009989707382160349,0.01138376894264673,0.010825379579955129,0.011065892769589504,0.00800053420937653
478.0,0.010084724354836693,0.011482846467539084,0.010918996360688061,0.011169885671463525,0.00806639887444538
479.0,0.01018075185596347,0.011582845373900457,0.011013474311417686,0.01127496621351256,0.008132815037214124
480.0,0.01027780355266964,0.011683776309617356,0.011108823236767153,0.011381148849968459,0.008199788079527903
481.0,0.010375893351891175,0.011785650082662377,0.011205053086229579,0.01148844828482688,0.008267323446373863
482.0,0.010475035405634233,0.011888477664134593,0.011302173956867152,0.011596879477259115,0.008335426646700131
483.0,0.010575244116379265,0.011992270191370792,0.01140019609607184,0.011706457647167304,0.008404103254244191
484.0,0.010676534142628216,0.012097038971129234,0.011499129904389154,0.01181719828088525,0.008473358908370733
485.0,0.010778920404600472,0.012202795482848144,0.01159898593840684,0.01192911713703054,0.008543199314918848
486.0,0.010882418090082217,0.012309551381980945,0.011699774913710187,0.012042230252512493,0.008613630247058565
487.0,0.010987042660433956,0.012417318503410348,0.011801507707905739,0.012156553948700863,0.008684657546156655
488.0,0.011092809856760684,0.012526108864943685,0.011904195363715547,0.012272104837760008,0.008756287122651698
489.0,0.01119973570625139,0.012635934670891575,0.012007849092143516,0.012388899829154688,0.008828524956938243
490.0,0.011307836528691112,0.012746808315732544,0.012112480275716339,0.01250695613633149,0.008901377100260044
491.0,0.011417128943153452,0.012858742387865779,0.012218100471800568,0.012626291283583172,0.008974849675612236
492.0,0.011527629874877878,0.012971749673454816,0.012324721415998505,0.012746923113100682,0.009048948878652346
493.0,0.011639356562337866,0.013085843160364664,0.012432355025624802,0.012868869792218822,0.009123680978619963
494.0,0.011752326564507294,0.01320103604219502,0.012541013403266065,0.012992149820862916,0.009199052319264904
495.0,0.011866557768330583,0.013317341722412562,0.01265070884042603,0.013116782039202217,0.009275069319783762
496.0,0.011982068396403135,0.013434773818585027,0.012761453821258635,0.013242785635516533,0.009351738475764596
497.0,0.012098877014870365,0.013553346166720253,0.012873261026391495,0.013370180154284202,0.0094290663601395
498.0,0.012217002541550979,0.01367307282571312,0.012986143336842478,0.013498985504497612,0.009507059624144878
499.0,0.01233646425429366,0.013793968081903812,0.013100113838032064,0.013629221968214875,0.009585724998289103
500.0,0.012457281799573429,0.013916046453750473,0.01321518582389422,0.013760910209354424,0.009665069293327298
501.0,0.012579475201337368,0.014039322696619953,0.013331372801088853,0.013894071282741888,0.009745099401242813
502.0,0.012703064870106692,0.01416381180770009,0.013448688493318667,0.014028726643416612,0.009825822296235276
503.0,0.012828071612345653,0.014289529031037126,0.013567146845753544,0.0141648981562081,0.009907245035714461
504.0,0.0129545166401043,0.014416489862702277,0.013686762029565805,0.014302608105589457,0.009989374761299878
505.0,0.013082421580947136,0.014544710056091356,0.013807548446579575,0.014441879205819937,0.010072218699825523
506.0,0.013211808488175113,0.014674205627361376,0.013929520734037524,0.01458273461138421,0.01015578416434911
507.0,0.01334269985135356,0.014804992861008698,0.014052693769488925,0.014725197927740656,0.010240078555165483
508.0,0.013475118607154776,0.014937088315592867,0.014177082675802338,0.014869293222387689,0.010325109360823526
509.0,0.013609088150527136,0.0150705088296108,0.014302702826306982,0.015015045036259935,0.010410884159145808
510.0,0.013744632346203798,0.015205271527526099,0.01442956985006658,0.015162478395467355,0.01049741061825049
511.0,0.013881775540559908,0.015341393825958383,0.014557699637289997,0.015311618823386147,0.010584696497574575
512.0,0.01402054257383519,0.015478893440037682,0.014687108344882589,0.01546249235311837,0.01067274964889775
513.0,0.014160958792729541,0.015617788389929173,0.014817812402143048,0.015615125540328172,0.010761578017365943
514.0,0.014303050063391382,0.015758097007533924,0.014949828516609946,0.015769545476473912,0.010851189642513782
515.0,0.01444684278480812,0.01589983794337107,0.015083173680063042,0.015925779802445857,0.010941592659284663
516.0,0.014592363902615865,0.01604303017364746,0.015217865174683936,0.01608385672262664,0.011032795299047648
517.0,0.014739640923343834,0.016187693007521035,0.015353920579381416,0.016243805019389664,0.011124805890609903
518.0,0.014888701929108237,0.016333846094564005,0.015491357776286727,0.01640565406805044,0.011217632861223403
519.0,0.01503957559277498,0.01648150943243277,0.015630194957423994,0.016569433852290087,0.011311284737584602
520.0,0.015192291193605168,0.01663070337475127,0.01577045063156205,0.016735174980064934,0.011405770146825683
521.0,0.015346878633405127,0.016781448639214838,0.015912143631252835,0.016902908700024158,0.011501097817495747
522.0,0.015503368453197615,0.016933766315922305,0.016055293120063246,0.0170726669184517,0.011597276580530426
523.0,0.015661791850436313,0.017087677875943657,0.016199918600006143,0.017244482216754835,0.011694315370208002
524.0,0.01582218069678195,0.017243205180131657,0.01634603991917775,0.017418387869517576,0.011792223225090347
525.0,0.015984567556464192,0.017400370488185435,0.016493677279607696,0.017594417863142996,0.01189100928894641
526.0,0.016148985705250057,0.017559196467975154,0.016642851245329594,0.01777260691510526,0.01199068281165639
527.0,0.016315469150044244,0.01771970620513626,0.016793582750678708,0.017952990493836495,0.012091253150093993
528.0,0.01648405264914491,0.01788192321294325,0.016945893108825282,0.018135604839272117,0.012192729768984476
529.0,0.016654771733181938,0.01804587144247248,0.01709980402055104,0.018320486984081678,0.012295122241735911
530.0,0.016827662726763268,0.018211575293064077,0.01725533758327735,0.018507674775610165,0.012398440251240483
531.0,0.017002762770860238,0.018379059623094073,0.017412516300353852,0.018697206898561358,0.01250269359064334
532.0,0.017180109845958604,0.018548349761067274,0.01757136309061651,0.01888912289844918,0.01260789216407519
533.0,0.01735974279600865,0.01871947151704285,0.017731901298224634,0.019083463205850564,0.01271404598734579
534.0,0.017541701353206023,0.018892451194404324,0.01789415470278644,0.019280269161491313,0.012821165188594016
535.0,0.01772602616363714,0.019067315601986795,0.018058147529783734,0.019479583042198382,0.012929260008891212
536.0,0.017912758813826205,0.01924409206657438,0.01822390446130614,0.019681448087755977,0.013038340802793077
537.0,0.018101941858218264,0.01942280844578137,0.018391450647106025,0.019885908528698988,0.013148418038835916
538.0,0.01829361884764223,0.019603493141331616,0.018560811715985743,0.020093009615087958,0.013259502299972376
539.0,0.018487834358789458,0.019786175112750836,0.01873201378752927,0.020302797646300774,0.013371604283941472
540.0,0.01868463402475715,0.019970883891487462,0.018905083484190826,0.020515320001889815,0.013484734803567652
541.0,0.01888406456669471,0.020157649595478222,0.019080047943753706,0.020730625173542978,0.013598904786982715
542.0,0.019086173826607582,0.02034650294417523,0.019256934832172685,0.020948762798201966,0.01371412527776451
543.0,0.019291010801363653,0.020537475274052818,0.01943577235681495,0.021169783692383353,0.013830407434986002
544.0,0.01949862567795572,0.020730598554611793,0.019616589280113884,0.02139373988775492,0.013947762533167018
545.0,0.019709069870077395,0.020925905404901565,0.019799414933651806,0.021620684668024418,0.014066201962121634
546.0,0.019922396056065196,0.021123429110579156,0.01998427923268759,0.02185067260719317,0.014185737226692568
547.0,0.020138658218273525,0.021323203641527455,0.020171212691146564,0.0220837596092403,0.014306379946364392
548.0,0.020357911683941337,0.021525263670054147,0.020360246437090307,0.022320002949296456,0.01442814185474579
549.0,0.02058021316762074,0.021729644589694695,0.020551412228685048,0.022559461316375817,0.014551034798911242
550.0,0.020805620815236722,0.02193638253464418,0.020744742470688388,0.02280219485773573,0.014675070738591556
551.0,0.02103419424985284,0.02214551439984264,0.02094027023147436,0.023048265224937487,0.014800261745201621
552.0,0.02126599461922179,0.02235707786174144,0.021138029260618516,0.023297735621686712,0.014926620000693587
553.0,0.021501084645201337,0.022571111399778306,0.021338054007065566,0.023550670853532883,0.015054157796222252
554.0,0.02173952867512552,0.022787654318590353,0.021540379637902465,0.023807137379516924,0.015182887530608981
555.0,0.021981392735219797,0.023006746770996213,0.02174504205776225,0.024067203365854526,0.015312821708589284
556.0,0.022226744586158288,0.023228429781779383,0.02195207792888382,0.024330938741752642,0.015443972938828075
557.0,0.02247565378086553,0.02345274527230687,0.022161524691854964,0.02459841525745952,0.015576353931685716
558.0,0.022728191724667637,0.023679736086018942,0.02237342058706706,0.024869706544652967,0.015709977496716904
559.0,0.02298443173791048,0.023909446014827317,0.022587804676910864,0.025144888179282572,0.015844856539882452
560.0,0.023244449121160467,0.024141919826461286,0.02280471686874511,0.02542403774697951,0.01598100406045365
561.0,0.023508321223117433,0.024377203292803382,0.02302419793867029,0.02570723491116284,0.016118433147586694
562.0,0.023776127511372605,0.024615343219257957,0.023246289556142365,0.025994561483972823,0.01625715697654312
563.0,0.024047949646153435,0.024856387475198843,0.02347103430946252,0.0262861015001711,0.016397188804531098
564.0,0.024323871557202618,0.025100385025544274,0.023698475732181243,0.026581941294153876,0.01653854196613963
565.0,0.024603979523955852,0.025347385963510174,0.023928658330456487,0.02688216958023907,0.016681229868336794
566.0,0.024888362259178773,0.025597441544595326,0.024161627611408523,0.027186877536387016,0.01682526598500005
567.0,0.025177110996244884,0.025850604221855034,0.024397430112515585,0.02749615889153278,0.01697066385094482
568.0,0.025470319580243456,0.026106927682523002,0.024636113432097113,0.02781011001671678,0.017117437055415522
569.0,0.0257680845631127,0.02636646688604442,0.02487772626093424,0.028128830020206372,0.017265599234999488
570.0,0.026070505303016817,0.0266292781035869,0.025122318415079083,0.028452420846822646,0.017415164065922216
571.0,0.026377684068183964,0.026895418959099002,0.02536994086990788,0.028780987381687304,0.01756614525567921
572.0,0.02668972614544945,0.027164948471991152,0.02562064579547584,0.029114637558629267,0.01771855653395557
573.0,0.02700673995375549,0.02743792710151714,0.025874486593234783,0.02945348247349817,0.01787241164278231
574.0,0.027328837162875288,0.02771441679293897,0.026131517934177943,0.029797636502648963,0.01802772432587256
575.0,0.02765613281765185,0.027994481025563442,0.02639179579848043,0.03014721742688175,0.01818450831707861
576.0,0.027988745468051336,0.028278184862742924,0.026655377516707147,0.03050234656113298,0.01834277732790456
577.0,0.028326797305359485,0.028565595003939133,0.026922321812664612,0.030863148890239687,0.018502545034005478
578.0,0.02867041430486279,0.028856779838954398,0.027192688847977424,0.031229753211113133,0.01866382506059778
579.0,0.029019726375385576,0.02915180950444073,0.027466540268474574,0.03160229228168571,0.018826630966700682
580.0,0.029374867516072316,0.029450755942804843,0.02774393925247679,0.031980902977013656,0.01899097622812123
581.0,0.029735975980836344,0.02975369296363355,0.028024950561080376,0.03236572645294898,0.019156874219089744
582.0,0.030103194450919697,0.03006069630777185,0.028309640590539458,0.03275690831781661,0.01932433819244383
583.0,0.030476670216040964,0.030371843714195344,0.028598077426855533,0.0331545988125644,0.01949338125825258
584.0,0.030856555364642213,0.030687214989825778,0.028890330902687857,0.033558952999887454,0.01966401636076218
585.0,0.031243006983779353,0.03100689208245044,0.02918647265670802,0.033970130962860105,0.019836256253536397
586.0,0.03163618736923804,0.031330959156914175,0.029486576195527633,0.034388298013645666,0.02001011347265372
587.0,0.03203626424650076,0.031659502674765645,0.029790716958337498,0.03481362491289738,0.020185600307812024
588.0,0.03244341100323214,0.031992611477550364,0.03009897238440514,0.03524628810050295,0.020362728771180352
589.0,0.03285780693400271,0.03233037687395714,0.03041142198358764,0.03568646993837855,0.02054151056382255
590.0,0.03327963749801317,0.03267289273103683,0.03072814741002643,0.03613435896605741,0.020721957039503983
591.0,0.03370909459065336,0.03302025556972896,0.031049232539201967,0.03659015016988927,0.020904079165676524
592.0,0.034146376829776025,0.0333725646649475,0.031374763548539436,0.03705404526671165,0.021087887481419203
593.0,0.0345916898576386,0.03372992215049371,0.03170482900176725,0.03752625300292464,0.021273392052093536
594.0,0.03504524665954308,0.03409243312908489,0.03203951993724691,0.038006989469976014,0.021460602420451332
595.0,0.035507267900270784,0.03446020578780636,0.032378929960505516,0.03849647843732852,0.021649527553910267
596.0,0.035977982279507256,0.03483335151931877,0.03272315534122115,0.03899495170407665,0.0218401757876879
597.0,0.03645762690753123,0.03521198504917351,0.03307229511492604,0.03950264947045663,0.022032554763456478
598.0,0.036946447702560774,0.035596224569620215,0.03342645118971542,0.04001982073061039,0.022226671363152695
599.0,0.037444699811238276,0.035986191880313455,0.033785728458267605,0.040546723688048084,0.022422531637541335
600.0,0.03795264805387676,0.036382012536361696,0.034150234915506034,0.04108362619539344,0.02262014072909801
601.0,0.03847056739621124,0.03678381600419219,0.034520081782257524,0.041630806220110915,0.022819502788734358
602.0,0.03899874344953955,0.03719173582574399,0.03489538363528845,0.04218855233805351,0.02302062088584637
603.0,0.03953747300130732,0.037605909791541,0.035276258544129746,0.04275716425683209,0.02322349691111758
604.0,0.040087064578352816,0.03802648012324159,0.035662828215134404,0.04333695337116655,0.02342813147145616
605.0,0.040647839045223316,0.038453593666308364,0.036055218143244874,0.04392824335256671,0.023634523776384836
606.0,0.04122013024018205,0.038887402093496136,0.0364535577719881,0.04453137077589346,0.023842671515139097
607.0,0.04180428565175185,0.039328062119911945,0.03685798066225586,0.0451466857855709,0.024052570723654958
608.0,0.042400667138898424,0.03977573573046578,0.03726862467047513,0.04577455280446804,0.024264215640549605
609.0,0.04300965169822959,0.04023059042060049,0.03768563213682459,0.046415351288735515,0.02447759855110822
610.0,0.04363163228189692,0.04069279945126439,0.03810915008420653,0.04706947653218093,0.02469270961819223
611.0,0.04426701867022328,0.04116254211917649,0.03853933042874676,0.04773734052409582,0.02490953669887524
612.0,0.04491623840345757,0.04164000404352624,0.03897633020266123,0.04841937286481011,0.025128065145490215
613.0,0.045579737777470056,0.04212537747035192,0.03942031179040182,0.04911602174365125,0.025348277589636543
614.0,0.04625798290866252,0.04261886159595752,0.03987144317907738,0.04982775498443084,0.025570153707543643
615.0,0.04695146087388603,0.043120662910851246,0.040329898224234315,0.050555061164081164,0.025793669965018716
616.0,0.0476606809317133,0.043630995565830236,0.04079585693218345,0.05129845081060481,0.02601879934001706
617.0,0.048386175832061645,0.0441500817619898,0.0412695057601698,0.05205845768712301,0.02624551102066127
618.0,0.049128503221861165,0.04467815216660833,0.04175103793580577,0.05283564016948729,0.026473770076298024
619.0,0.0498882471552454,0.04521544635705088,0.04224065379732673,0.053630582725675294,0.026703537098913446
620.0,0.05066601971764028,0.04576221329504738,0.04273856115637888,0.0544438975060571,0.02693476781192881
621.0,0.05146246277409644,0.046318711833942386,0.043244975685223494,0.05527622605455978,0.02716741264305867
622.0,0.05227824985333097,0.04688521126177882,0.04376012133042961,0.05612824115183482,0.027401416257532552
623.0,0.05311408818018763,0.04746199188337916,0.04428423075534383,0.05700064880273758,0.027636717047549317
624.0,0.053970720870621394,0.048049345644923795,0.044817545813863845,0.05789419038177518,0.027873246573345407
625.0,0.05484892930490586,0.048647576804905446,0.04536031805831484,0.05880964495171387,0.02811092895070369
626.0,0.05574953569653491,0.049257002655765096,0.04591280928452915,0.059747831772251264,0.028349680179102704
627.0,0.05667340587632301,0.04987795430099705,0.04647529211757457,0.060709613017615224,0.028589407403987414
628.0,0.05762145231350064,0.050510777493056554,0.04704805064196356,0.06169589672416527,0.028830008105830786
629.0,0.058594637398198535,0.05115583353802093,0.04763138108061413,0.06270763999157256,0.029071369207721773
630.0,0.05959397701269303,0.05181350027365901,0.04822559252733349,0.06374585246402668,0.029313366092150753
631.0,0.06062054442216177,0.05248417312836207,0.04883100773816038,0.06481160012117082,0.029555861516441958
632.0,0.0616754745195762,0.0531682662693037,0.049447963987550754,0.06590600941219824,0.0297987044148789
633.0,0.06275996846378393,0.05386621384923812,0.050076813996128955,0.06703027177081028,0.030041728573953343
634.0,0.06387529875494481,0.054578471362545546,0.050717926937574286,0.06818564855364971,0.030284751165304068
635.0,0.06502281479734212,0.05530551712250635,0.05137168953318428,0.0693734764504635,0.030527571118755075
636.0,0.06620394900636455,0.0560478538733721,0.05203850724377648,0.07059517342076502,0.030769967315365288
637.0,0.0674202235243024,0.05680601055263093,0.05271880556988197,0.0718522452193118,0.0310116965774953
638.0,0.06867325761869761,0.05758054422098749,0.05341303147268163,0.07314629258146288,0.03125249142951548
639.0,0.06996477584757071,0.05837204218003787,0.054121654929870776,0.07447901914964969,0.03149205759882694
640.0,0.07129661708820896,0.059181124300493035,0.05484517064266353,0.07585224023407292,0.03173007122223878
641.0,0.07267074454067371,0.06000844558715755,0.05558409991250772,0.07726789251464411,0.03196617571731042
642.0,0.07408925683415304,0.06085469901079984,0.05633899270885032,0.07872804480747998,0.03219997827186427
643.0,0.07555440038431352,0.06172061864167847,0.057110429952546865,0.08023491003849134,0.032431045897312744
644.0,0.07706858317345135,0.06260698312494367,0.05789902604334588,0.08179085858929958,0.03265890098248067
645.0,0.07863439015329626,0.06351461954459783,0.058705431664422505,0.08339843320763213,0.03288301627394828
646.0,0.0802546005037363,0.06444440773038317,0.05953033690233388,0.08506036570639948,0.03310280919623378
647.0,0.08193220702064552,0.06539728507113252,0.06037447472720731,0.08677959571393132,0.033317635409921366
648.0,0.08367043795390168,0.06637425190910703,0.06123862488568454,0.08855929178377282,0.033526781487572176
649.0,0.08547278167440894,0.06737637760306109,0.06212361826841849,0.09040287522776559,0.03372945656522691
650.0,0.08734301461878177,0.06840480736374895,0.06303034182512292,0.09231404710305331,0.03392478280065565
651.0,0.08928523304529183,0.0694607699849809,0.06395974411377132,0.09429681886500636,0.03411178443712182
652.0,0.09130388923841982,0.07054558661699287,0.06491284158712045,0.09635554729739662,0.03428937523192233
653.0,0.09340383292674265,0.0716606807578947,0.06589072574005077,0.0984949744530848,0.0344563439605698
654.0,0.09559035883613647,0.07280758967471676,0.0668945712662566,0.10072027348896034,0.03461133764794483
655.0,0.09786926149543432,0.07398797750987458,0.0679256454038308,0.10303710146556243,0.034752842104177575
656.0,0.10024689865536962,0.07520365038411306,0.06898531868795021,0.10545166041485937,0.034879159251709986
657.0,0.10273026498777107,0.07645657387627709,0.07007507737733909,0.10797076827233108,0.0349883806161452
658.0,0.10532707811910776,0.07774889334773599,0.0711965378823683,0.11060194163948513,0.035078356210924935
659.0,0.10804587954541837,0.07908295769049392,0.07235146360039256,0.1133534928138898,0.0351466578665353
660.0,0.1108961536079599,0.08046134722041876,0.07354178466344752,0.1162346441277045,0.035190535828400885
661.0,0.11388846852625746,0.08188690662076252,0.0747696212317911,0.11925566341606784,0.03520686716035292
662.0,0.1170346445505732,0.08336278408017155,0.07603731113369576,0.12242802545349606,0.03519209412506807
663.0,0.12034795569659322,0.0848924780830251,0.07734744287083868,0.1257646055329409,0.03514215024681141
664.0,0.12384337338426185,0.08647989372527255,0.07870289529843655,0.1292799131353127,0.03505237116707138
665.0,0.12753786279486062,0.08812941098433258,0.08010688567661844,0.13299037601331762,0.03491738664609352
666.0,0.13145074613695892,0.08984596812206279,0.081563028312636,0.13691468823138378,0.034730989104181445
667.0,0.13560415163889392,0.09163516442509789,0.08307540672778511,0.1410742401113447,0.034485972898558044
668.0,0.14002357350392475,0.09350338790428092,0.08464866326971478,0.14549365414538298,0.03417393707534228
669.0,0.14473857708484414,0.09545797555931415,0.08628811147127922,0.15020145952339828,0.033785042662876345
670.0,0.14978369639143208,0.09750741663040466,0.08799987841409279,0.15523095015242627,0.03330771388545275
671.0,0.15519958964516042,0.09966161331117561,0.08979108716865516,0.1606212887309613,0.03272827158359044
672.0,0.16103454594374597,0.10193221931836417,0.09167009348888729,0.16641894542646404,0.032030488225878256
673.0,0.16734647700151,0.10433308550355228,0.09364679702443533,0.17267959854150958,0.031195061211150517
674.0,0.17420559022809043,0.1068808549547878,0.09573305647822794,0.1794706836536816,0.030199024784482987
675.0,0.18169803609836496,0.10959577037801799,0.09794325215652147,0.18687486934844375,0.0290151866587172
676.0,0.18993097574643275,0.11250278823402415,0.10029506112085096,0.1949948824570796,0.02761185189478166
677.0,0.199039761236885,0.11563314408084274,0.1028105443057579,0.2039603386414041,0.025953575161018056
678.0,0.20919832424319887,0.11902659278809018,0.10551769870122421,0.2139376143010861,0.024005032696044214
679.0,0.22063453258645932,0.12273467121620298,0.10845271069364189,0.2251444191342401,0.02174414666863824
680.0,0.23365334739506835,0.12682551302426348,0.11166326538415527,0.2378717302940725,0.01920349801414318
681.0,0.248672201556431,0.13139095384985022,0.11521339096136832,0.2525172097804647,0.016601044472322822
682.0,0.26627454879881385,0.13655660696585803,0.11919021780807298,0.2696355430941254,0.014723217934874806
