|k|[1/nm]            Band_1[m_0]          Band_2[m_0]          Band_3[m_0]          Band_4[m_0]          Band_5[m_0]          Band_6[m_0]          Band_7[m_0]          Band_8[m_0]          Band_9[m_0]          Band_10[m_0]         Band_11[m_0]         Band_12[m_0]         Band_13[m_0]         Band_14[m_0]        
0.0018523814641056   -0.078268547057701   -0.078693971193491   0.1794829784574      0.18139788293409     -0.16476110551386    -0.16524222436951    -0.0069561049464399  -0.010245353249949   0.015730263722035    -0.016516446696034   0.069248138497854    0.069268848546951    0.084494419097858    0.084519934586144
0.0037047629282112   -0.078147257613588   -0.078998702328939   0.17636826347704     0.18009755861491     -0.16459607575468    -0.16555880448126    -0.068601096583407   0.037821965061405    0.14387325835431     0.20366320819539     0.068575605470069    0.068616233286016    0.081235444943811    0.081282591969017
0.0055571443923168   -0.078065041792791   -0.079342989135223   0.17613620463948     0.18175711896405     -0.16446812180831    -0.16591325521496    0.20313677799727     0.14380232211301     0.14404566777556     0.20393754674622     0.068567892382862    0.068628828454842    0.08122572849206     0.081296428825887
0.0074095258564224   -0.078034892310157   -0.079740277809555   0.17617932610172     0.18372483236622     -0.16438515569375    -0.16631393217625    0.2029529727215      0.14374612331025     0.14412061139207     0.2041308727944      0.06856114843647     0.068642397388414    0.081216831540862    0.081311085055713
0.009261907320528    -0.078056770163948   -0.080190858232286   0.17649800291914     0.18601286982002     -0.16434726321907    -0.16676134354601    0.20280034963187     0.14369948604426     0.14418317182797     0.20431151175662     0.068555384203093    0.06865694452183     0.081208758559334    0.081326563923882
0.011114288784634    -0.078130680831993   -0.080695043754719   0.17709423626596     0.18863573250265     -0.16435466777646    -0.16725611766549    0.20265860694293     0.14365680330947     0.1442435113965      0.20449079452745     0.06855059637941     0.068672468404379    0.081201512505992    0.081342872885229
0.012966670248739    -0.078256655062602   -0.081253203041154   0.17797159928188     0.19161048486501     -0.16440760900209    -0.16779896367291    0.20252297406801     0.14361655395014     0.14430401972537     0.20467174006321     0.068546780079418    0.068688967456219    0.081195086690437    0.081360000983904
0.014819051712845    -0.078435089621962   -0.081866081664236   0.17901923580632     0.19481632021862     -0.16450660212508    -0.16839080809008    0.11425200974493     0.09280114319698     0.093158161849817    0.1150805274775      0.068498095617631    0.0686602396636      0.080962240837415    0.081148951536434
0.01667143317695     -0.078665976860054   -0.082534010175312   0.18039479942956     0.19845209905461     -0.16465204359827    -0.16903254677396    0.087732475464817    0.07451910460951     0.074796331594106    0.088309927978054    0.06846455271071     0.068646659145697    0.080800987852144    0.08100953050587
0.018523814641056    -0.078948492020103   -0.083256421907397   0.18235586222084     0.20286368422064     -0.16484412044935    -0.1697246419282     0.20215313298566     0.14351834832265     0.14454535871442     0.20533458146985     0.06854128385728     0.068744338051217    0.081181191713481    0.081416350833501
0.020376196105162    -0.079284135906305   -0.084035278803085   0.18442969731079     0.20748048381225     -0.16508397126401    -0.17046885637669    0.2020323232466      0.14348484325762     0.14461071814386     0.20552706251167     0.068541376727644    0.068764749784474    0.081178079470259    0.081436798504852
0.022228577569267    -0.079672810137813   -0.084870802313265   0.18683023839916     0.21258623866618     -0.16537220923415    -0.17126619718021    0.20191510239498     0.14345285837051     0.14467751157945     0.20572305833136     0.068542445516999    0.068786140658052    0.081175794706208    0.081458068266092
0.024080959033373    -0.080114920404477   -0.085763779356446   0.18957311348044     0.2182226585442      -0.16570970135273    -0.17211805565035    0.20180140126642     0.14342238667772     0.14474576088467     0.20592266407119     0.068544489494707    0.068808508612418    0.081174328462587    0.081480166922939
0.025933340497478    -0.080610964917742   -0.08671507290928    0.19267661117898     0.22443806687323     -0.16609744997938    -0.17302587844971    0.20169120509236     0.14339341683061     0.14481548801049     0.2061258346484      0.068547505220014    0.068831853682448    0.081173691092337    0.081503085492308
0.027785721961584    -0.081161571356944   -0.087725693058963   0.19616203294012     0.2312887237691      -0.16653653786579    -0.17399127480111    0.20158448086071     0.14336592750245     0.14488667759765     0.20633266320611     0.068551504035888    0.068856179090949    0.08117387475592     0.081526835101775
0.02963810342569     -0.08176749679192    -0.088796774357276   0.20005407956903     0.23884030728088     -0.16702822927926    -0.17501604752495    0.20148123401391     0.14333993723752     0.14495936305631     0.2065431125328      0.068556471119142    0.068881480372768    0.081174883426377    0.081551401864781
