|k|[1/nm]            Band_1[m_0]          Band_2[m_0]          Band_3[m_0]          Band_4[m_0]          Band_5[m_0]          Band_6[m_0]          Band_7[m_0]          Band_8[m_0]          Band_9[m_0]          Band_10[m_0]         Band_11[m_0]         Band_12[m_0]         Band_13[m_0]         Band_14[m_0]        
0.00138928609808     -0.078522153608125   -0.078755020452749   0.1833522883202      0.18558260295449     -0.16490111011114    -0.16536694554557    -0.0090400001367387  -0.0030520102553361  0.0093813363088906   -0.0090547886350501  0.069867887069164    0.069870396964535    0.087218297293814    0.087223515374403
0.00277857219616     -0.078471596681623   -0.078937469295113   0.17774589584738     0.18198313525329     -0.16470454678957    -0.16563672538537    0.16830386767449     0.16879104532707     0.16776469536406     0.16824840714237     0.068675085123856    0.068679925662058    0.081254718010777    0.081263753507356
0.00416785829424     -0.078426135992429   -0.07912459037082    0.17706735587792     0.18344130624651     -0.16450856220511    -0.16590764750094    0.16809705747066     0.16830564433726     0.16825266011187     0.16846109730959     0.068675057126588    0.068682316844956    0.081253445974735    0.081266989099344
0.00555714439232     -0.078409256778259   -0.079339877376821   0.17653572289516     0.18506808482224     -0.16432715645356    -0.16619413286596    0.16800884623259     0.16818534532896     0.16838088028451     0.16855744993606     0.06867550715055     0.068685180196521    0.081252567506069    0.081270621283958
0.0069464304904      -0.078421065365102   -0.079583289611643   0.17614903138025     0.18686903454212     -0.16416015682798    -0.16649632200724    0.16794513405797     0.16811375689165     0.16846267171762     0.16863146586517     0.068676422810374    0.068688514994311    0.081252083336755    0.081274638878391
0.00833571658848     -0.078461676858396   -0.07985480249357    0.17590565996741     0.18885032371518     -0.16400744262555    -0.16681444571879    0.16788975773727     0.16805566855116     0.16853320637797     0.1686993184212      0.068677819154234    0.068692327174521    0.081251988030554    0.081279057755533
0.00972500268656     -0.078531216016115   -0.080154407800874   0.17580461072729     0.19101892070093     -0.16386893719148    -0.16714879166808    0.16783834020562     0.16800302864285     0.16860046727461     0.1687654105439      0.06867967919233     0.068696603059654    0.081252285272613    0.081283860609945
0.01111428878464     -0.07862983499979    -0.080482108008743   0.17584503123132     0.19338260545911     -0.16374452737332    -0.16749951301995    0.16778933801942     0.1679534054092      0.16866693584511     0.16883131615164     0.068682018440075    0.068701364357029    0.081252980473882    0.081289062861319
0.01250357488272     -0.078757675660926   -0.080837917258813   0.17602667717527     0.19594982370337     -0.16363414142604    -0.1678669207615     0.16774210534995     0.16790578741659     0.1687336223334      0.16889761865557     0.068684832778941    0.068706588077466    0.081254070784101    0.081294656441348
0.0138928609808      -0.078914909763554   -0.081221854408895   0.17634954444843     0.19873025083112     -0.16353767549514    -0.16825126955626    0.16769638219673     0.16785975277005     0.16880092580132     0.16896470994953     0.068688114176927    0.068712290569765    0.081255545210424    0.081300646121819
0.01528214707888     -0.079101719300928   -0.081633982159824   0.17681403299282     0.20173425618132     -0.16345507940493    -0.16865285262113    0.16765193866279     0.16781508613052     0.16886907679075     0.16903263395304     0.068691872513309    0.068718463645255    0.081257421458857    0.081307021518117
0.01667143317696     -0.079318305378839   -0.082074350766187   0.17742107028686     0.20497367357456     -0.16338630191191    -0.16907197394354    0.1676087767203      0.16777171479208     0.16893819483487     0.16910157263638     0.068696100378154    0.068725112049715    0.081259683494995    0.081313796107988
0.01806071927504     -0.079565580966255   -0.08254378363223    0.17797914744009     0.20820512726814     -0.16333157889033    -0.16950919509274    0.081837608534024    0.081870946214408    0.082224372610146    0.082257440943885    0.068625370571001    0.068656387762396    0.080889666397307    0.080946567107463
0.01945000537312     -0.07984259855664    -0.083041129966949   0.17889911896014     0.21198303738445     -0.16329036434791    -0.16996441305255    0.08762497563005     0.087663986884961    0.088102985061713    0.088141693382186    0.068640349860637    0.068673765332398    0.080940945124308    0.081002294420507
0.0208392914712      -0.080149407805789   -0.083566296384961   0.18011221171943     0.21624423786637     -0.16326253737657    -0.17043787106742    0.16748926582649     0.16765164162051     0.16920492199472     0.16936791822797     0.068711722380687    0.068747890928395    0.081269184959551    0.081336494998154
0.02222857756928     -0.080487522882058   -0.084120740421116   0.18130537329778     0.22056963043983     -0.16324862074808    -0.17093039543105    0.16745046055263     0.16761263748101     0.16927799047727     0.16944082572766     0.068717854717401    0.068756437502689    0.081273032303536    0.081344856241498
0.02361786366736     -0.080856732511952   -0.084704091441401   0.18265113344758     0.22521091013314     -0.16324834630628    -0.17144224665971    0.16741277272824     0.16757470297508     0.16935215790431     0.16951479521344     0.068724445788012    0.068765446629303    0.081277277289342    0.081353599102527
