|k|[1/nm]            Band_1[m_0]          Band_2[m_0]          Band_3[m_0]          Band_4[m_0]          Band_5[m_0]          Band_6[m_0]          Band_7[m_0]          Band_8[m_0]          Band_9[m_0]          Band_10[m_0]         Band_11[m_0]         Band_12[m_0]         Band_13[m_0]         Band_14[m_0]        
0.069464304904       -0.11940566874476    -0.12868957491467    0.3794168709838      1.5649446017154      -0.17136540654313    -0.20322902661789    0.16678706390193     0.16693592349844     0.17243380656816     0.17258417243668     0.069207966352079    0.069328606958667    0.081638198002635    0.081862983831839
0.070390495636053    -0.12140065660972    -0.13074225939104    0.38988176124843     1.7838006132699      -0.17171354291951    -0.20429576296911    0.16678661958533     0.16693512567197     0.17250885867808     0.17265885162458     0.06922305189039     0.069345302294475    0.081649898542135    0.081877669867356
0.071316686368107    -0.12354236060485    -0.1329313963928     0.40093585798894     2.0726991278022      -0.17207038277722    -0.20538705197344    0.16678673052254     0.16693483221609     0.17258449256565     0.17273406656384     0.069238363523913    0.069362218654875    0.081661797069559    0.0818925746775
0.07224287710016     -0.1258512205122     -0.13527422507177    0.41262595574519     2.4716049590446      -0.1724361022795     -0.20650336021327    0.16678731431549     0.16693505013065     0.17266055331707     0.1728097913833      0.069253872939529    0.069379338829075    0.081673864933433    0.081907629719446
0.073169067832213    -0.128351381525      -0.13779107367162    0.42500537420728     3.0580454822167      -0.1728107499256     -0.20764555232124    0.16678835661064     0.16693568002249     0.17273723698582     0.17288602469784     0.069269602500445    0.069396661607698    0.081686104730256    0.081922850521665
0.074095258564267    -0.13107210757975    -0.14050565728207    0.43813193300388     4.0047456568168      -0.17319451217289    -0.20881421649777    0.16678993151189     0.16693683284828     0.17281431181295     0.17296278219827     0.069285541804958    0.069414221922006    0.081698523778169    0.081938274942764
0.07502144929632     -0.13404865390902    -0.14344633168885    0.45207217581132     5.7906160616259      -0.17358754518537    -0.21001024494534    0.16679193075161     0.16693849556607     0.1728920161513      0.17304001128027     0.069301693062375    0.069431970375559    0.081711121285897    0.081953850870768
0.075947640028373    -0.13732411645219    -0.14664679116092    0.46689906135482     10.418523886898      -0.17398991497201    -0.21123423424743    0.16679444016949     0.16694054267419     0.17297015728898     0.17311777073993     0.069318054507778    0.069449932318644    0.081723889748841    0.081969618006787
0.076873830760427    -0.14095158467824    -0.15014760550884    0.4826962352104      51.076672891728      -0.17440180554756    -0.21248723537688    0.16679743675188     0.16694314650466     0.17304882847743     0.1731960458143      0.069334616178273    0.069468111386931    0.081736829733891    0.081985541633698
0.07780002149248     -0.14499731827662    -0.15399794882062    0.49955617194713     -17.694071247669     -0.17482345417213    -0.21376995803795    0.1668008897407      0.16694617872905     0.17312799970682     0.17327484209072     0.069351418219836    0.069486512998588    0.081749958882444    0.08200166971546
0.078726212224533    -0.14954435142011    -0.15825783727806    0.51758745417907     -7.5588478736073     -0.17525484316667    -0.21508326770546    0.16680483605349     0.1669497433523      0.17320775520947     0.17335407576024     0.069368398044696    0.069505096309984    0.081763245264365    0.082017937821982
0.079652402956587    -0.15469906022972    -0.16300155748405    0.53690969439966     -4.8133426726585     -0.17569625363519    -0.21642813985298    0.16680928596887     0.16695372095112     0.17328794267311     0.1734339261187      0.069385614324167    0.069523914441644    0.081776724468426    0.082034406100436
0.08057859368864     -0.16059894569263    -0.16832163318849    0.55766195800227     -3.534916058236      -0.17614788444332    -0.21780558096966    0.16681418701057     0.16695821157637     0.17336870021666     0.17351419534226     0.069403031374839    0.069542947034848    0.081790372141366    0.082051046567706
0.081504784420693    -0.16742484684256    -0.17433512415516    0.58000455605913     -2.7956183962939     -0.17660978024875    -0.21921653903979    0.1668196044855      0.16696316455429     0.17344992672513     0.17359501347429     0.069420657612415    0.069562167443251    0.081804190040805    0.08206785320622
0.082430975152747    -0.17542001420711    -0.18119198703659    0.60412164382807     -2.3138179690565     -0.17708220962524    -0.22066194846619    0.16682542996342     0.16696863830318     0.17353171220122     0.17367637702702     0.069438502521268    0.069581623730539    0.081818198348003    0.082084838575721
0.0833571658848      -0.18491784956452    -0.18908737406053    0.63022745682653     -1.9749744095667     -0.17756535537       -0.22214317125242    0.16683180894178     0.16697451757101     0.17361401491        0.17375819102197     0.069456559876703    0.069601280113576    0.081832368230087    0.082102008343467
0.084283356616853    -0.19638869268918    -0.19828009185199    0.65857273995258     -1.723675745068      -0.17805930230808    -0.22366108880094    0.16683865115371     0.16698090284138     0.17369676140037     0.17384054593848     0.069474821772597    0.069621146736029    0.081846718148431    0.082119336988948
0.085209547348907    -0.21051723704107    -0.20912044965005    0.68945243078462     -1.5298979105425     -0.17856450601687    -0.22521700237313    0.16684593874658     0.16698777812771     0.17378011203952     0.17392341792454     0.069493293543585    0.069641225957832    0.081861245011274    0.08213685335469
0.08613573808096     -0.22833897697594    -0.22209426098247    0.72321567022819     -1.3759130022489     -0.17908079484796    -0.2268121498221     0.16685375846395     0.16699514165617     0.17386393907318     0.17400678160805     0.069511995476254    0.069661524005939    0.081875955107685    0.082154545204396
0.087061928813013    -0.25149753050545    -0.2378957407124     0.76027828338702     -1.2506217600889     -0.17960869808001    -0.22844781596934    0.16686200357945     0.16700294069082     0.17394826452652     0.17409064014236     0.069530877976699    0.069682023901094    0.081890824622047    0.082172404823697
0.087988119545067    -0.28276586398718    -0.25755129068891    0.80114325103794     -1.1466817652041     -0.18014824548715    -0.23012535185408    0.16687079983509     0.16701123371943     0.17403319035318     0.17417511809329     0.069550008569145    0.069702741271785    0.081905884854238    0.082190451610182
0.08891431027712     -0.32721369664814    -0.28264550061282    0.84641682695113     -1.0590686826151     -0.18069979173187    -0.23184610982389    0.16688002139651     0.16702002619549     0.17411853055478     0.17425994730077     0.069569325772042    0.069723673424103    0.081921111710564    0.082208657155124
0.089840501009173    -0.39520540938696    -0.31575914725611    0.89684728025709     -0.98421923323314    -0.18126340918599    -0.23361172556778    0.16688969319306     0.1670292437875      0.17420442869174     0.17434542046399     0.069588859398332    0.069744806655102    0.081936520105549    0.082227055701524
0.090766691741227    -0.51173751210443    -0.36139752084523    0.95335659519026     -0.9195326310961     -0.18183948752798    -0.23542363978926    0.16689993630969     0.16703896416687     0.17429085636934     0.17443135848604     0.06960861194374     0.069766158514776    0.08195209605086     0.082245618413513
0.09169288247328     -0.75633324023091    -0.42819352270062    1.017108459801       -0.86307266173181    -0.18242817992644    -0.23728342243367    0.16691060086452     0.16704917272137     0.17437780594779     0.17451778765442     0.069628565853679    0.069787723304659    0.081967861370449    0.082264358933034
0.092619073205333    -1.5899142383265     -0.53503617571748    1.0895770075434      -0.81336289841917    -0.18302974916981    -0.23919292013271    0.1669217218494      0.16705982127932     0.17446527120992     0.17460476812657     0.069648745951675    0.06980949846089     0.081983797192006    0.08228327602554
0.093545263937387    7.6379166772243      -0.73273341111659    1.1726673298038      -0.76926388017229    -0.18364457818125    -0.24115381896831    0.16693336873863     0.16707101923854     0.17455322708077     0.17469224419957     0.069669125349949    0.06983148101866     0.08199990183783     0.08230237130924
0.09447145466944     1.038875437865       -1.2207398006916     1.2688956322375      -0.72987361707626    -0.18427268117367    -0.24316794457104    0.16694550577546     0.16708261243512     0.17464172713144     0.17478024463072     0.069689720193408    0.069853684883043    0.082016189487932    0.082321633654623
