x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -0.00027383580566155        0.00059816983965857
7.260978922993              0.0055180881225577          -0.01205377024936
7.4003918486039             0.0029226795686904          -0.006384332263468
7.532837099151              0.0017968779767916          -0.0039251193198337
7.6586629098899             0.00058527658360451         -0.0012784843798136
7.7782001117354             -0.00054253099811946        0.0011851104692802
7.891763001107              -0.0016216822771267         0.003542419974413
7.9996501663019             -0.0026636462266359         0.0058184970823788
8.1021452725658             -0.0036781621668009         0.00803461646747
8.1995178079279             -0.0046725151788332         0.010206691738393
8.2920237917592             -0.0056520875811108         0.012346480088521
8.3799064479186             -0.0066207422741656         0.014462419678772
8.4633968442558             -0.0075810962162119         0.01656022702044
8.5427145001525             -0.0085346012719635         0.018643073582211
8.6180679636999             -0.0094810701049457         0.020710550144301
8.6896553600291             -0.010375841747884          0.022665098815881
8.7576649122373             -0.011229622718161          0.02453010702713
8.8222754362784             -0.0120524355214            0.026327468045689
8.8836568111193             -0.012844523071546          0.028057712495356
8.9419704253995             -0.013604623602266          0.029718084160363
8.9973696017656             -0.014331486274926          0.031305850695525
9.05                        -0.015024209152561          0.032819041900167
9.1                         -0.015682315291275          0.034256615932978
9.15                        -0.016338582254253          0.035690172450794
9.2                         -0.016991112972353          0.037115567475654
9.25                        -0.017638083958675          0.038528817763421
9.3                         -0.018277888474678          0.039926413537376
9.35                        -0.018909335105403          0.041305752258043
9.4                         -0.019531922116073          0.042665737930648
9.45                        -0.020146213416319          0.044007602365374
9.5                         -0.020754349671179          0.045336021653647
9.55                        -0.02136073851192           0.046660623871975
9.6                         -0.021972981657703          0.047998014296358
9.65                        -0.022604023061893          0.049376467835882
9.7                         -0.023256691249375          0.050802163150317
9.75                        -0.023921546821537          0.052254480717173
9.8                         -0.02459215264586           0.053719359195869
9.85                        -0.025264098890513          0.055187165702954
9.9                         -0.025934344830874          0.056651258047301
9.95                        -0.026600774531346          0.058107014156742
10                          -0.027261896926256          0.059551176931592
10.05                       -0.027916643389821          0.060981412054356
10.1                        -0.028564231122276          0.062396009568919
10.15                       -0.029204070967436          0.063793682516259
10.2                        -0.029835705223671          0.065173431088079
10.25                       -0.030458765700607          0.06653445100542
10.3                        -0.031072945440717          0.067876071747001
10.35                       -0.031677979663152          0.069197714922725
10.4                        -0.032273632930773          0.070498866241209
10.45                       -0.032859690515968          0.071779056649179
10.5                        -0.033435952598844          0.073037849657939
10.55                       -0.034002230375578          0.074274832842418
10.6                        -0.034558343454594          0.075489612153337
10.65                       -0.035104118120613          0.076681808125204
