x[nm]                E_13[eV]             Psi^2_13[nm^-1]     
19.95                3.0911484520154      3.2977708613732
20                   3.0911484520154      3.2930237956721
20.05                3.0911484520154      3.2880526758243
20.1                 3.0911484520154      3.2828856997133
20.15                3.0911484520154      3.2775556513077
20.2                 3.0911484520154      3.2721013490628
20.25                3.0911484520154      3.2665697220077
20.3                 3.0911484520154      3.261018804817
20.35                3.0911484520154      3.2555221256124
20.4                 3.0911484520154      3.2501753103221
20.45                3.0911484520154      3.2449945050682
20.5                 3.0911484520154      3.2398604623566
20.55                3.0911484520154      3.2346390416769
20.6                 3.0911484520154      3.2292574698123
20.65                3.0911484520154      3.2236866325948
20.7                 3.0911484520154      3.2179278128066
20.75                3.0911484520154      3.2120026899935
20.8                 3.0911484520154      3.2059458154457
20.85                3.0911484520154      3.1997990032156
20.9                 3.0911484520154      3.1936072162974
20.95                3.0911484520154      3.1874156173203
21.002630398234      3.0911484520154      3.1809459172073
21.058029574601      3.0911484520154      3.1742387040916
21.116343188881      3.0911484520154      3.1673447667599
21.177724563722      3.0911484520154      3.1603242454882
21.242335087763      3.0911484520154      3.153244447662
21.310344639971      3.0911484520154      3.1461731795155
21.3819320363        3.0911484520154      3.1391502564714
21.457285499847      3.0911484520154      3.1322595723541
21.536603155744      3.0911484520154      3.1258343545934
21.620093552081      3.0911484520154      3.119976323756
21.707976208241      3.0911484520154      3.1147310695924
21.800482192072      3.0911484520154      3.1101340198292
21.897854727434      3.0911484520154      3.106222788072
22.000349833698      3.0911484520154      3.1030423363079
22.108236998893      3.0911484520154      3.1006497847237
22.221799888265      3.0911484520154      3.0991208654523
22.34133709011       3.0911484520154      3.0985554989904
22.467162900849      3.0911484520154      3.0991565801009
22.599608151396      3.0911484520154      3.1003700319756
22.739021077007      3.0911484520154      3.1104745602205
22.885768232885      3.0911484520154      3.091203454171
