x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             0.00015344894871472         -9.1774760462918e-05
7.260978922993              0.0034557019296721          -0.0020667865077183
7.4003918486039             0.0067538196049543          -0.0040393250110001
7.532837099151              0.010170929348934           -0.0060830303009775
7.6586629098899             0.013803030115059           -0.0082553174399956
7.7782001117354             0.017726115522226           -0.010601636698188
7.891763001107              0.022000800238129           -0.01315824050123
7.9996501663019             0.026675336113506           -0.015953987320167
8.1021452725658             0.031787594282162           -0.019011527125967
8.1995178079279             0.037366391563736           -0.022348094684601
8.2920237917592             0.043432411142119           -0.025976060196473
8.3799064479186             0.049998882791711           -0.029903336126195
8.4633968442558             0.057072131113086           -0.034133705091424
8.5427145001525             0.064652061581965           -0.038667110559068
8.6180679636999             0.072732627622288           -0.043499936192401
8.6896553600291             0.081196575638471           -0.048562054950875
8.7576649122373             0.089928422074345           -0.05378439841927
8.8222754362784             0.098832655027546           -0.059109842830794
8.8836568111193             0.10782057587217            -0.064485339303626
8.9419704253995             0.11681121156122            -0.069862459470853
8.9973696017656             0.12573198831887            -0.075197798402362
9.05                        0.13451912548723            -0.080453210156802
9.1                         0.14311775166597            -0.085595877242341
9.15                        0.15192577679789            -0.090863781671822
9.2                         0.16090486149851            -0.096233993422893
9.25                        0.17001175839837            -0.10168064710509
9.3                         0.17919824816615            -0.10717490369658
9.35                        0.18841113313619            -0.11268494673292
9.4                         0.19759229425151            -0.11817601636349
9.45                        0.20667881674559            -0.12361048451933
9.5                         0.2156031895675             -0.12894797418527
9.55                        0.2242935829997             -0.13414552543765
9.6                         0.23267420822344            -0.13915781049325
9.65                        0.24071288602746            -0.1439655836066
9.7                         0.24840930962947            -0.14856866129735
9.75                        0.25575253597875            -0.15296049874476
9.8                         0.2627321242131             -0.15713485147707
9.85                        0.269338150504              -0.16108578425007
9.9                         0.2755612221667             -0.16480767948606
9.95                        0.28139249101503            -0.16829524526108
10                          0.28682366594211            -0.17154352282923
10.05                       0.29184702470892            -0.17454789367312
10.1                        0.29645542492407            -0.1773040860707
10.15                       0.30064231419909            -0.17980818116889
10.2                        0.30440173946486            -0.18205661855563
10.25                       0.3077283554359             -0.18404620132209
10.3                        0.31061743221049            -0.18577410060826
10.35                       0.31306486199581            -0.18723785962505
10.4                        0.31506716494854            -0.18843539714746
10.45                       0.31662149412262            -0.18936501047376
10.5                        0.31772563951718            -0.19002537784644
10.55                       0.31837803121874            -0.1904155603315
10.6                        0.31857774163344            -0.19053500315352
10.65                       0.31832448680583            -0.19038353648441
10.7                        0.31761862682271            -0.18996137568492
10.75                       0.31646116530109            -0.18926912099838
10.8                        0.3148537479612             -0.18830775669731
10.85                       0.31279866028658            -0.18707864968388
10.9                        0.3102988242745             -0.18558354754648
10.95                       0.30735779428131            -0.18382457607486
11                          0.30397975196879            -0.18180423623765
11.05                       0.30016950035848            -0.17952540062641
11.1                        0.29593245700258            -0.17699130937119
11.15                       0.29127464628106            -0.17420556553372
11.2                        0.28620269083603            -0.17117212998433
11.25                       0.28072380215538            -0.16789531577034
11.3                        0.27484577031924            -0.16437978198355
11.35                       0.2685769529238             -0.16063052713578
11.4                        0.26192626319813            -0.15665288205187
11.45                       0.25490315733107            -0.15245250229003
11.5                        0.24751762102606            -0.14803536010065
11.55                       0.2397801553031             -0.14340773593468
11.6                        0.23170176156808            -0.13857620951389
11.65                       0.22329392597051            -0.13354765047558
11.7                        0.21456860307217            -0.12832920860507
11.75                       0.20553819884961            -0.12292830366991
11.8                        0.19621555305498            -0.11735261487015
11.85                       0.18661392095994            -0.11161006991981
11.9                        0.17674695450887            -0.10570883377496
11.95                       0.16662868290803            -0.099657297024499
12                          0.15627349267834            -0.093464063960093
12.05                       0.14569610720014            -0.087137940342317
12.1                        0.13491156577889            -0.080687920880286
12.15                       0.12393520226183            -0.074123176442666
12.2                        0.1127826232357             -0.067453041018204
12.25                       0.10146968583675            -0.060686998444322
12.3                        0.090012475204549           -0.053834668922666
12.35                       0.078427281611477           -0.046905795340752
12.4                        0.06673057730069            -0.039910229419184
12.45                       0.054938993065272           -0.032857917704119
12.5                        0.04306929460198            -0.025758887424921
12.55                       0.031138358673181           -0.018623232237077
12.6                        0.019163149110861           -0.011461097870685
12.65                       0.0071606926968438          -0.0042826677048826
12.7                        -0.0048519450464955         0.0029018517112381
12.75                       -0.016857684120605          0.010082245170671
12.8                        -0.028839454335707          0.017248303332845
12.85                       -0.040780219581806          0.024389837239626
12.9                        -0.052663002051239          0.031496692802345
12.95                       -0.064470906378333          0.038558765239244
13                          -0.076187143661839          0.04556601344282
13.05                       -0.087795055335992          0.052508474256625
13.1                        -0.09927813685626           0.059376276641243
13.15                       -0.11062006116609           0.066159655709287
13.2                        -0.12180470191132           0.072848966609464
13.25                       -0.13281615636917           0.079434698239973
13.3                        -0.14363876805934           0.085907486771724
13.35                       -0.15425714900494           0.092258128962174
13.4                        -0.16465620161167           0.098477595240821
13.45                       -0.1748211401341            0.10455704254777
13.5                        -0.18473751169861           0.11048782690712
13.55                       -0.19439121685298           0.11626151571727
13.6                        -0.20376852961348           0.12186989974068
13.65                       -0.212856116981             0.12730500477612
13.7                        -0.22164105789838           0.13255910299658
13.75                       -0.23011086162199           0.13762472393706
13.8                        -0.23825348548157           0.14249466511628
13.85                       -0.24605735200291           0.14716200227747
13.9                        -0.25351136536911           0.15162009923351
13.95                       -0.26060492719701           0.15586261730247
14                          -0.26732795160636           0.15988352432024
14.05                       -0.27367087956029           0.16367710321721
14.1                        -0.27962469245667           0.16723796014705
14.15                       -0.28518092495111           0.17056103215585
14.2                        -0.29033167699325           0.17364159438082
14.25                       -0.29506962505937           0.17647526676827
14.3                        -0.29938803256524           0.1790580203013
14.35                       -0.30328075944442           0.18138618272846
14.4                        -0.3067422708784            0.18345644378502
14.45                       -0.30976764516628           0.18526585989968
14.5                        -0.31235258072253           0.18681185837979
14.55                       -0.31449340219321           0.18809224106935
14.6                        -0.31618706568168           0.1891051874744
14.65                       -0.31743116307654           0.18984925735147
14.7                        -0.31822392547557           0.19032339275536
14.75                       -0.31856422570078           0.19052691954336
14.8                        -0.31845157990113           0.19045954833381
14.85                       -0.31788614824046           0.1901213749175
14.9                        -0.31686873466974           0.18951288012151
14.95                       -0.31540078578404           0.18863492912552
15                          -0.31348438876564           0.18748877023171
15.05                       -0.31112226841647           0.18607603308984
15.1                        -0.30831778328382           0.18439872638017
15.15                       -0.30507492088509           0.18245923495746
15.2                        -0.30139829203819           0.18026031646006
15.25                       -0.29729312430568           0.17780509738904
15.3                        -0.29276525456206           0.17509706866282
15.35                       -0.28782112069468           0.17214008065361
15.4                        -0.28246775245014           0.16893833771286
15.45                       -0.27671276143914           0.16549639219336
15.5                        -0.270564330314             0.1618191379765
15.55                       -0.26403120113428           0.15791180351403
15.6                        -0.25712266293703           0.15377994439402
15.65                       -0.24984853852926           0.14942943544175
15.7                        -0.24221917052158           0.14486646236664
15.75                       -0.23423646623691           0.14009216590056
15.8                        -0.22593579565896           0.13512770012641
