x[nm]                  E_3_real[eV]           Psi_3_x1_real[nm^-1/2] E_3_imag[eV]           Psi_3_x1_imag[nm^-1/2]
7.1142317671146        1.4167478423565        1.4160105784129        1.4167478423565        1.4167478423565
7.260978922993         1.4167478423565        1.4259068154072        1.4167478423565        1.4167478423565
7.4003918486039        1.4167478423565        1.4201941255757        1.4167478423565        1.4167478423565
7.532837099151         1.4167478423565        1.4173058197925        1.4167478423565        1.4167478423565
7.6586629098899        1.4167478423565        1.4142503434391        1.4167478423565        1.4167478423565
7.7782001117354        1.4167478423565        1.4113641577283        1.4167478423565        1.4167478423564
7.891763001107         1.4167478423565        1.4085786367837        1.4167478423565        1.4167478423564
7.9996501663019        1.4167478423565        1.4058729844906        1.4167478423565        1.4167478423564
8.1021452725658        1.4167478423565        1.4032297257823        1.4167478423565        1.4167478423564
8.1995178079279        1.4167478423565        1.400636236274         1.4167478423565        1.4167478423564
8.2920237917592        1.4167478423565        1.3980835940527        1.4167478423565        1.4167478423564
8.3799064479186        1.4167478423565        1.3955656778033        1.4167478423565        1.4167478423564
8.4633968442558        1.4167478423565        1.3930779836055        1.4167478423565        1.4167478423564
8.5427145001525        1.4167478423565        1.3906146182018        1.4167478423565        1.4167478423563
8.6180679636999        1.4167478423565        1.3881579538546        1.4167478423565        1.4167478423563
8.6896553600291        1.4167478423565        1.3857814263625        1.4167478423565        1.4167478423563
8.7576649122373        1.4167478423565        1.3835020010799        1.4167478423565        1.4167478423563
8.8222754362784        1.4167478423565        1.3813177653899        1.4167478423565        1.4167478423563
8.8836568111193        1.4167478423565        1.3792303177246        1.4167478423565        1.4167478423563
8.9419704253995        1.4167478423565        1.3772412574835        1.4167478423565        1.4167478423563
8.9973696017656        1.4167478423565        1.3753514707672        1.4167478423565        1.4167478423563
9.05                   1.4167478423565        1.3735609600231        1.4167478423565        1.4167478423563
9.1                    1.4167478423565        1.371868831249         1.4167478423565        1.4167478423562
9.15                   1.4167478423565        1.3701897469847        1.4167478423565        1.4167478423562
9.2                    1.4167478423565        1.3685280528368        1.4167478423565        1.4167478423562
9.25                   1.4167478423565        1.366888032188         1.4167478423565        1.4167478423562
9.3                    1.4167478423565        1.365273702248         1.4167478423565        1.4167478423562
9.35                   1.4167478423565        1.3636885619941        1.4167478423565        1.4167478423562
9.4                    1.4167478423565        1.3621352726205        1.4167478423565        1.4167478423562
9.45                   1.4167478423565        1.3606152486475        1.4167478423565        1.4167478423562
9.5                    1.4167478423565        1.3591281329079        1.4167478423565        1.4167478423562
9.55                   1.4167478423565        1.3576711214379        1.4167478423565        1.4167478423562
9.6                    1.4167478423565        1.356238094621         1.4167478423565        1.4167478423562
9.65                   1.4167478423565        1.3548166896218        1.4167478423565        1.4167478423562
9.7                    1.4167478423565        1.3534002315392        1.4167478423565        1.4167478423561
9.75                   1.4167478423565        1.3519914694371        1.4167478423565        1.4167478423561
9.8                    1.4167478423565        1.3505924573477        1.4167478423565        1.4167478423561
9.85                   1.4167478423565        1.3492047690457        1.4167478423565        1.4167478423561
9.9                    1.4167478423565        1.3478296449941        1.4167478423565        1.4167478423561
9.95                   1.4167478423565        1.3464680929446        1.4167478423565        1.4167478423561
10                     1.4167478423565        1.345120956867         1.4167478423565        1.4167478423561
10.05                  1.4167478423565        1.3437889642298        1.4167478423565        1.4167478423561
10.1                   1.4167478423565        1.3424727584804        1.4167478423565        1.4167478423561
10.15                  1.4167478423565        1.3411729214018        1.4167478423565        1.4167478423561
10.2                   1.4167478423565        1.3398899885427        1.4167478423565        1.4167478423561
10.25                  1.4167478423565        1.3386244599033        1.4167478423565        1.4167478423561
10.3                   1.4167478423565        1.3373768073705        1.4167478423565        1.4167478423561
10.35                  1.4167478423565        1.3361474799221        1.4167478423565        1.4167478423561
10.4                   1.4167478423565        1.3349369072966        1.4167478423565        1.4167478423561
10.45                  1.4167478423565        1.3337455026073        1.4167478423565        1.416747842356
10.5                   1.4167478423565        1.3325736642257        1.4167478423565        1.416747842356
10.55                  1.4167478423565        1.3314217771586        1.4167478423565        1.416747842356
10.6                   1.4167478423565        1.3302902140718        1.4167478423565        1.416747842356
10.65                  1.4167478423565        1.329179336066         1.4167478423565        1.416747842356
10.7                   1.4167478423565        1.3280894932766        1.4167478423565        1.416747842356
10.75                  1.4167478423565        1.327021025348         1.4167478423565        1.416747842356
10.8                   1.4167478423565        1.3259742618162        1.4167478423565        1.416747842356
