x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             7.6161390420633e-07         6.4864523903987e-07
7.260978922993              1.7809577360888e-05         1.5167918417881e-05
7.4003918486039             2.3090148594315e-05         1.9665233095694e-05
7.532837099151              2.4435524058508e-05         2.0811051711354e-05
7.6586629098899             2.3735268430552e-05         2.0214663598048e-05
7.7782001117354             2.2168180599302e-05         1.8880018766398e-05
7.891763001107              2.0300942452628e-05         1.7289744314649e-05
7.9996501663019             1.8411716484432e-05         1.5680743451105e-05
8.1021452725658             1.6629887925463e-05         1.4163209953994e-05
8.1995178079279             1.5009182872479e-05         1.2782900835758e-05
8.2920237917592             1.3565527664114e-05         1.15533801133e-05
8.3799064479186             1.2296794461989e-05         1.0472835566377e-05
8.4633968442558             1.1193074031237e-05         9.5328277769204e-06
8.5427145001525             1.0241893554676e-05         8.7227339956771e-06
8.6180679636999             9.4305251892895e-06         8.0317142749233e-06
8.6896553600291             8.7466435337854e-06         7.4492714157436e-06
8.7576649122373             8.1675365546969e-06         6.956062214986e-06
8.8222754362784             7.6724536337824e-06         6.5344139521416e-06
8.8836568111193             7.2456379495148e-06         6.1709069834585e-06
8.9419704253995             6.8749434677107e-06         5.8551968717629e-06
8.9973696017656             6.5508615146843e-06         5.5791853457508e-06
9.05                        6.2658389589977e-06         5.3364396148164e-06
9.1                         6.0137959302806e-06         5.1217816237562e-06
9.15                        5.7783388508811e-06         4.9212494214148e-06
9.2                         5.5580069739156e-06         4.7335989304353e-06
9.25                        5.3514325931331e-06         4.5576653137789e-06
9.3                         5.1573127056327e-06         4.392338840315e-06
9.35                        4.9743846667959e-06         4.236544151082e-06
9.4                         4.80140566483e-06           4.0892227779938e-06
9.45                        4.6371364196786e-06         3.9493192609364e-06
9.5                         4.4803300719614e-06         3.8157716846616e-06
9.55                        4.3297278468768e-06         3.6875079859681e-06
9.6                         4.1840638343545e-06         3.5634500246987e-06
9.65                        4.042013745441e-06          3.4424699409948e-06
9.7                         3.903089618545e-06          3.3241521516995e-06
9.75                        3.767609480001e-06          3.2087675108087e-06
9.8                         3.6357828705137e-06         3.09649447834e-06
9.85                        3.5077396825784e-06         2.9874436800159e-06
9.9                         3.3835508951562e-06         2.8816755666864e-06
9.95                        3.2632436249462e-06         2.7792132328588e-06
10                          3.1468121635183e-06         2.6800518170135e-06
10.05                       3.0342261593538e-06         2.5841654694907e-06
10.1                        2.9254367492041e-06         2.4915125746709e-06
10.15                       2.8203812036456e-06         2.4020397077431e-06
10.2                        2.7189864850051e-06         2.3156846647608e-06
10.25                       2.6211719989749e-06         2.2323788056144e-06
10.3                        2.5268517413632e-06         2.1520488829518e-06
10.35                       2.435935986171e-06          2.0746184796928e-06
10.4                        2.3483326218233e-06         2.000009146851e-06
10.45                       2.263948212903e-06          1.9281413081856e-06
10.5                        2.1826888475712e-06         1.8589349816934e-06
10.55                       2.1044608141436e-06         1.7923103556452e-06
