x[nm]                   E_12_real[eV]           Psi_12_s2_real[nm^-1/2] E_12_imag[eV]           Psi_12_s2_imag[nm^-1/2]
7.1142317671146         2.9525116792099         2.9522378434042         2.9525116792099         2.9531098490495
7.260978922993          2.9525116792099         2.9580297673324         2.9525116792099         2.9404579089605
7.4003918486039         2.9525116792099         2.9554343587785         2.9525116792099         2.9461273469464
7.532837099151          2.9525116792099         2.9543085571866         2.9525116792099         2.94858655989
7.6586629098899         2.9525116792099         2.9530969557935         2.9525116792099         2.95123319483
7.7782001117354         2.9525116792099         2.9519691482117         2.9525116792099         2.9536967896791
7.891763001107          2.9525116792099         2.9508899969327         2.9525116792099         2.9560540991843
7.9996501663019         2.9525116792099         2.9498480329832         2.9525116792099         2.9583301762922
8.1021452725658         2.9525116792099         2.9488335170431         2.9525116792099         2.9605462956773
8.1995178079279         2.9525116792099         2.947839164031          2.9525116792099         2.9627183709482
8.2920237917592         2.9525116792099         2.9468595916287         2.9525116792099         2.9648581592984
8.3799064479186         2.9525116792099         2.9458909369357         2.9525116792099         2.9669740988886
8.4633968442558         2.9525116792099         2.9449305829936         2.9525116792099         2.9690719062303
8.5427145001525         2.9525116792099         2.9439770779379         2.9525116792099         2.9711547527921
8.6180679636999         2.9525116792099         2.9430306091049         2.9525116792099         2.9732222293542
8.6896553600291         2.9525116792099         2.942135837462          2.9525116792099         2.9751767780257
8.7576649122373         2.9525116792099         2.9412820564917         2.9525116792099         2.977041786237
8.8222754362784         2.9525116792099         2.9404592436885         2.9525116792099         2.9788391472555
8.8836568111193         2.9525116792099         2.9396671561383         2.9525116792099         2.9805693917052
8.9419704253995         2.9525116792099         2.9389070556076         2.9525116792099         2.9822297633702
8.9973696017656         2.9525116792099         2.9381801929349         2.9525116792099         2.9838175299054
9.05                    2.9525116792099         2.9374874700573         2.9525116792099         2.98533072111
9.1                     2.9525116792099         2.9368293639186         2.9525116792099         2.9867682951428
9.15                    2.9525116792099         2.9361730969556         2.9525116792099         2.9882018516606
9.2                     2.9525116792099         2.9355205662375         2.9525116792099         2.9896272466855
9.25                    2.9525116792099         2.9348735952512         2.9525116792099         2.9910404969733
9.3                     2.9525116792099         2.9342337907352         2.9525116792099         2.9924380927472
9.35                    2.9525116792099         2.9336023441045         2.9525116792099         2.9938174314679
9.4                     2.9525116792099         2.9329797570938         2.9525116792099         2.9951774171405
9.45                    2.9525116792099         2.9323654657935         2.9525116792099         2.9965192815752
9.5                     2.9525116792099         2.9317573295387         2.9525116792099         2.9978477008635
9.55                    2.9525116792099         2.9311509406979         2.9525116792099         2.9991723030818
9.6                     2.9525116792099         2.9305386975522         2.9525116792099         3.0005096935062
9.65                    2.9525116792099         2.929907656148          2.9525116792099         3.0018881470457
9.7                     2.9525116792099         2.9292549879605         2.9525116792099         3.0033138423602
9.75                    2.9525116792099         2.9285901323883         2.9525116792099         3.004766159927
9.8                     2.9525116792099         2.927919526564          2.9525116792099         3.0062310384057
9.85                    2.9525116792099         2.9272475803193         2.9525116792099         3.0076988449128
9.9                     2.9525116792099         2.926577334379          2.9525116792099         3.0091629372572
9.95                    2.9525116792099         2.9259109046785         2.9525116792099         3.0106186933666
10                      2.9525116792099         2.9252497822836         2.9525116792099         3.0120628561414
10.05                   2.9525116792099         2.92459503582           2.9525116792099         3.0134930912642
10.1                    2.9525116792099         2.9239474480876         2.9525116792099         3.0149076887788
10.15                   2.9525116792099         2.9233076082424         2.9525116792099         3.0163053617261
10.2                    2.9525116792099         2.9226759739862         2.9525116792099         3.0176851102979
10.25                   2.9525116792099         2.9220529135092         2.9525116792099         3.0190461302153
10.3                    2.9525116792099         2.9214387337691         2.9525116792099         3.0203877509569
10.35                   2.9525116792099         2.9208336995467         2.9525116792099         3.0217093941326
10.4                    2.9525116792099         2.9202380462791         2.9525116792099         3.0230105454511
10.45                   2.9525116792099         2.9196519886939         2.9525116792099         3.024290735859
10.5                    2.9525116792099         2.919075726611          2.9525116792099         3.0255495288678
10.55                   2.9525116792099         2.9185094488343         2.9525116792099         3.0267865120523
10.6                    2.9525116792099         2.9179533357553         2.9525116792099         3.0280012913632
10.65                   2.9525116792099         2.9174075610892         2.9525116792099         3.0291934873351
10.7                    2.9525116792099         2.9168722930266         2.9525116792099         3.0303627325711
10.75                   2.9525116792099         2.9163476949905         2.9525116792099         3.0315086700878
10.8                    2.9525116792099         2.9158339261306         2.9525116792099         3.0326309522372
10.85                   2.9525116792099         2.9153311416381         2.9525116792099         3.0337292400179
10.9                    2.9525116792099         2.9148394929425         2.9525116792099         3.0348032026455
10.95                   2.9525116792099         2.9143591278282         2.9525116792099         3.0358525172985
11                      2.9525116792099         2.9138901904981         2.9525116792099         3.0368768689785
11.05                   2.9525116792099         2.9134328216016         2.9525116792099         3.0378759504492
11.1                    2.9525116792099         2.9129871582403         2.9525116792099         3.0388494622248
11.15                   2.9525116792099         2.9125533339572         2.9525116792099         3.0397971125923
11.2                    2.9525116792099         2.9121314787173         2.9525116792099         3.0407186176547
11.25                   2.9525116792099         2.9117217188819         2.9525116792099         3.0416137013873
11.3                    2.9525116792099         2.9113241771786         2.9525116792099         3.0424820957025
11.35                   2.9525116792099         2.91093897267           2.9525116792099         3.0433235405186
11.4                    2.9525116792099         2.9105662207213         2.9525116792099         3.0441377838307
11.45                   2.9525116792099         2.9102060329676         2.9525116792099         3.0449245817819
11.5                    2.9525116792099         2.9098585172814         2.9525116792099         3.0456836987345
11.55                   2.9525116792099         2.909523777741          2.9525116792099         3.0464149073387
11.6                    2.9525116792099         2.9092019145992         2.9525116792099         3.047117988601
11.65                   2.9525116792099         2.9088930242539         2.9525116792099         3.047792731949
11.7                    2.9525116792099         2.9085971992185         2.9525116792099         3.0484389352954
11.75                   2.9525116792099         2.9083145280945         2.9525116792099         3.0490564050982
11.8                    2.9525116792099         2.9080450955445         2.9525116792099         3.0496449564195
11.85                   2.9525116792099         2.9077889822669         2.9525116792099         3.0502044129809
11.9                    2.9525116792099         2.9075462649713         2.9525116792099         3.0507346072168
11.95                   2.9525116792099         2.9073170163559         2.9525116792099         3.0512353803249
12                      2.9525116792099         2.907101305085          2.9525116792099         3.0517065823141
12.05                   2.9525116792099         2.9068991957687         2.9525116792099         3.0521480720494
12.1                    2.9525116792099         2.9067107489431         2.9525116792099         3.0525597172947
12.15                   2.9525116792099         2.9065360210528         2.9525116792099         3.0529413947526
12.2                    2.9525116792099         2.9063750644329         2.9525116792099         3.0532929901009
12.25                   2.9525116792099         2.9062279272943         2.9525116792099         3.0536143980278
12.3                    2.9525116792099         2.9060946537085         2.9525116792099         3.053905522263
12.35                   2.9525116792099         2.9059752835945         2.9525116792099         3.0541662756067
12.4                    2.9525116792099         2.905869852707          2.9525116792099         3.0543965799559
12.45                   2.9525116792099         2.9057783926258         2.9525116792099         3.0545963663279
12.5                    2.9525116792099         2.9057009307458         2.9525116792099         3.0547655748806
12.55                   2.9525116792099         2.9056374902691         2.9525116792099         3.0549041549311
12.6                    2.9525116792099         2.9055880901981         2.9525116792099         3.0550120649703
12.65                   2.9525116792099         2.9055527453297         2.9525116792099         3.0550892726759
12.7                    2.9525116792099         2.9055314662509         2.9525116792099         3.0551357549215
12.75                   2.9525116792099         2.9055242593355         2.9525116792099         3.0551514977839
12.8                    2.9525116792099         2.9055311267424         2.9525116792099         3.0551364965475
12.85                   2.9525116792099         2.9055520664147         2.9525116792099         3.055090755705
12.9                    2.9525116792099         2.9055870720808         2.9525116792099         3.0550142889567
12.95                   2.9525116792099         2.9056361332555         2.9525116792099         3.0549071192059
13                      2.9525116792099         2.9056992352441         2.9525116792099         3.0547692785524
13.05                   2.9525116792099         2.9057763591461         2.9525116792099         3.0546008082825
13.1                    2.9525116792099         2.9058674818612         2.9525116792099         3.0544017588569
13.15                   2.9525116792099         2.905972576096          2.9525116792099         3.054172189895
13.2                    2.9525116792099         2.9060916103728         2.9525116792099         3.0539121701577
13.25                   2.9525116792099         2.9062245490384         2.9525116792099         3.0536217775258
13.3                    2.9525116792099         2.9063713522753         2.9525116792099         3.0533010989775
13.35                   2.9525116792099         2.9065319761132         2.9525116792099         3.0529502305614
13.4                    2.9525116792099         2.9067063724431         2.9525116792099         3.0525692773679
13.45                   2.9525116792099         2.9068944890308         2.9525116792099         3.0521583534974
13.5                    2.9525116792099         2.9070962695336         2.9525116792099         3.0517175820261
13.55                   2.9525116792099         2.9073116535165         2.9525116792099         3.0512470949684
13.6                    2.9525116792099         2.907540576471          2.9525116792099         3.0507470332374
13.65                   2.9525116792099         2.9077829698344         2.9525116792099         3.0502175466023
13.7                    2.9525116792099         2.9080387610105         2.9525116792099         3.0496587936429
13.75                   2.9525116792099         2.9083078733915         2.9525116792099         3.049070941702
13.8                    2.9525116792099         2.9085902263813         2.9525116792099         3.0484541668351
13.85                   2.9525116792099         2.9088857354192         2.9525116792099         3.0478086537568
13.9                    2.9525116792099         2.9091943120059         2.9525116792099         3.0471345957865
13.95                   2.9525116792099         2.9095158637289         2.9525116792099         3.0464321947906
14                      2.9525116792099         2.9098502942905         2.9525116792099         3.0457016611231
14.05                   2.9525116792099         2.9101975035345         2.9525116792099         3.0449432135661
14.1                    2.9525116792099         2.9105573874747         2.9525116792099         3.0441570792682
14.15                   2.9525116792099         2.9109298383221         2.9525116792099         3.0433434936851
14.2                    2.9525116792099         2.9113147445112         2.9525116792099         3.0425027005212
14.25                   2.9525116792099         2.9117119907242         2.9525116792099         3.0416349516782
14.3                    2.9525116792099         2.9121214579109         2.9525116792099         3.0407405072107
14.35                   2.9525116792099         2.9125430233011         2.9525116792099         3.0398196352988
14.4                    2.9525116792099         2.9129765604073         2.9525116792099         3.0388726122437
14.45                   2.9525116792099         2.9134219390087         2.9525116792099         3.0378997225007
14.5                    2.9525116792099         2.9138790251107         2.9525116792099         3.0369012587691
14.55                   2.9525116792099         2.9143476808636         2.9525116792099         3.0358775221694
14.6                    2.9525116792099         2.9148277644222         2.9525116792099         3.0348288225498
14.65                   2.9525116792099         2.915319129716          2.9525116792099         3.0337554789879
14.7                    2.9525116792099         2.915821626086          2.9525116792099         3.032657820585
14.75                   2.9525116792099         2.9163350977224         2.9525116792099         3.031536187694
14.8                    2.9525116792099         2.9168593828052         2.9525116792099         3.0303909337956
14.85                   2.9525116792099         2.9173943122057         2.9525116792099         3.0292224283368
14.9                    2.9525116792099         2.9179397075323         2.9525116792099         3.0280310609981
14.95                   2.9525116792099         2.9184953782046         2.9525116792099         3.026817248085
15                      2.9525116792099         2.9190611170873         2.9525116792099         3.0255814420664
15.05                   2.9525116792099         2.9196366939839         2.9525116792099         3.0243241457858
15.1                    2.9525116792099         2.9202218459616         2.9525116792099         3.0230459335964
15.15                   2.9525116792099         2.9208162629759         2.9525116792099         3.0217474827628
15.2                    2.9525116792099         2.9214195665296         2.9525116792099         3.0204296200784
15.25                   2.9525116792099         2.9220312780101         2.9525116792099         3.0190933910292
15.3                    2.9525116792099         2.9226507717328         2.9525116792099         3.0177401623676
15.35                   2.9525116792099         2.9232772053248         2.9525116792099         3.016371774182
15.4                    2.9525116792099         2.9239094165399         2.9525116792099         3.014990765295
15.45                   2.9525116792099         2.9245457703474         2.9525116792099         3.0136007072855
15.5                    2.9525116792099         2.9251839323591         2.9525116792099         3.0122066994154
15.55                   2.9525116792099         2.9258205331505         2.9525116792099         3.0108161018913
15.6                    2.9525116792099         2.9264506709742         2.9525116792099         3.0094396221426
15.65                   2.9525116792099         2.9270671751117         2.9525116792099         3.0080929239626
15.7                    2.9525116792099         2.9276595147066         2.9525116792099         3.006799011066
15.75                   2.9525116792099         2.9282293334666         2.9525116792099         3.0055542929202
15.8                    2.9525116792099         2.9287896291657         2.9525116792099         3.0043303770496
15.85                   2.9525116792099         2.9293490717154         2.9525116792099         3.0031083248076
15.9                    2.9525116792099         2.929912705798          2.9525116792099         3.0018771165365
15.95                   2.9525116792099         2.930482990809          2.9525116792099         3.000631379907
16                      2.9525116792099         2.9310605747877         2.9525116792099         2.9993696993352
16.05                   2.9525116792099         2.9316448672094         2.9525116792099         2.998093364769
16.1                    2.9525116792099         2.9322344598742         2.9525116792099         2.9968054522957
16.15                   2.9525116792099         2.9328274333072         2.9525116792099         2.9955101548364
16.2                    2.9525116792099         2.9334215771979         2.9525116792099         2.9942123006167
16.25                   2.9525116792099         2.9340145468092         2.9525116792099         2.9929170115057
16.3                    2.9525116792099         2.9346039726174         2.9525116792099         2.9916294635156
16.35                   2.9525116792099         2.9351875376837         2.9525116792099         2.9903547177923
16.4                    2.9525116792099         2.9357630370452         2.9525116792099         2.9890975908803
16.45                   2.9525116792099         2.9363284380248         2.9525116792099         2.9878625229808
16.5                    2.9525116792099         2.9368819764319         2.9525116792099         2.9866533678106
16.55                   2.9525116792099         2.9374223707037         2.9525116792099         2.9854729248288
16.6                    2.9525116792099         2.937949374119          2.9525116792099         2.9843217329762
16.65                   2.9525116792099         2.9384653100503         2.9525116792099         2.9831947170531
16.7                    2.9525116792099         2.9389796340937         2.9525116792099         2.982071222155
16.75                   2.9525116792099         2.9394878684597         2.9525116792099         2.9809610296128
16.8                    2.9525116792099         2.939975291896          2.9525116792099         2.9798962966865
16.85                   2.9525116792099         2.940438935728          2.9525116792099         2.97888350818
16.9                    2.9525116792099         2.9408781793159         2.9525116792099         2.9779240198254
16.95                   2.9525116792099         2.9412933097645         2.9525116792099         2.9770172044685
17                      2.9525116792099         2.9416849472375         2.9525116792099         2.9761617074166
17.05                   2.9525116792099         2.9420538166941         2.9525116792099         2.9753559450614
17.1                    2.9525116792099         2.9424006588791         2.9525116792099         2.974598299312
17.15                   2.9525116792099         2.9427261988872         2.9525116792099         2.973887186264
17.2                    2.9525116792099         2.9430311425538         2.9525116792099         2.9732210640827
17.25                   2.9525116792099         2.9433161960777         2.9525116792099         2.9725983901404
17.3                    2.9525116792099         2.9435821252889         2.9525116792099         2.9720174915495
17.35                   2.9525116792099         2.9438299067709         2.9525116792099         2.971476235051
17.4                    2.9525116792099         2.9440611058407         2.9525116792099         2.9709712013495
17.45                   2.9525116792099         2.9442788207556         2.9525116792099         2.9704956225791
17.5                    2.9525116792099         2.9444900424456         2.9525116792099         2.9700342276782
17.55                   2.9525116792099         2.944694977458          2.9525116792099         2.9695865654625
17.6                    2.9525116792099         2.9448880422901         2.9525116792099         2.9691648325945
17.65                   2.9525116792099         2.9450680848412         2.9525116792099         2.9687715457354
17.7                    2.9525116792099         2.9452355378902         2.9525116792099         2.9684057595183
17.75                   2.9525116792099         2.9453913371549         2.9525116792099         2.9680654299513
17.8                    2.9525116792099         2.9455365620983         2.9525116792099         2.9677481990438
17.85                   2.9525116792099         2.9456723105983         2.9525116792099         2.96745166858
17.9                    2.9525116792099         2.9457996533862         2.9525116792099         2.9671734996427
17.95                   2.9525116792099         2.9459196158503         2.9525116792099         2.9669114523632
18                      2.9525116792099         2.9460331678603         2.9525116792099         2.9666634081477
18.05                   2.9525116792099         2.9461412135688         2.9525116792099         2.9664273919555
18.1                    2.9525116792099         2.9462445770281         2.9525116792099         2.9662016037181
18.15                   2.9525116792099         2.9463439806176         2.9525116792099         2.9659844654624
18.2                    2.9525116792099         2.9464400132975         2.9525116792099         2.9657746906574
18.25                   2.9525116792099         2.9465330851363         2.9525116792099         2.9655713835452
18.3                    2.9525116792099         2.9466233635633         2.9525116792099         2.9653741783912
18.35                   2.9525116792099         2.9467106853844         2.9525116792099         2.9651834316786
18.4                    2.9525116792099         2.9467944366834         2.9525116792099         2.9650004844524
18.45                   2.9525116792099         2.9468733901922         2.9525116792099         2.96482801757
18.5                    2.9525116792099         2.9469454863469         2.9525116792099         2.9646705299646
18.55                   2.9525116792099         2.9470104880677         2.9525116792099         2.9645285395159
18.6                    2.9525116792099         2.9470705599816         2.9525116792099         2.9643973177897
18.65                   2.9525116792099         2.947127823845          2.9525116792099         2.9642722299989
18.7                    2.9525116792099         2.9471837067052         2.9525116792099         2.9641501588861
18.75                   2.9525116792099         2.9472391664752         2.9525116792099         2.964029011976
18.8                    2.9525116792099         2.9472948442316         2.9525116792099         2.9639073888942
