x[nm]                    E_11_real[eV]            Psi_11_cb1_real[nm^-1/2] E_11_imag[eV]            Psi_11_cb1_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9512918521891          2.9525116792099          2.9541601283781
7.260978922993           2.9525116792099          2.9770925150811          2.9525116792099          2.9192936427517
7.4003918486039          2.9525116792099          2.9655310267061          2.9525116792099          2.9349176005522
7.532837099151           2.9525116792099          2.9605160389894          2.9525116792099          2.9416947518941
7.6586629098899          2.9525116792099          2.9551188480918          2.9525116792099          2.9489884047603
7.7782001117354          2.9525116792099          2.9500949245072          2.9525116792099          2.9557776318505
7.891763001107           2.9525116792099          2.9452877449406          2.9525116792099          2.9622739555288
7.9996501663019          2.9525116792099          2.9406462197859          2.9525116792099          2.9685464172391
8.1021452725658          2.9525116792099          2.9361269643373          2.9525116792099          2.9746536461813
8.1995178079279          2.9525116792099          2.9316975265241          2.9525116792099          2.9806394974168
8.2920237917592          2.9525116792099          2.9273339303093          2.9525116792099          2.9865363716692
8.3799064479186          2.9525116792099          2.9230189680439          2.9525116792099          2.9923675230017
8.4633968442558          2.9525116792099          2.9187409822446          2.9525116792099          2.998148705098
8.5427145001525          2.9525116792099          2.9144935054452          2.9525116792099          3.0038886579587
8.6180679636999          2.9525116792099          2.9102773721533          2.9525116792099          3.0095862538474
8.6896553600291          2.9525116792099          2.9062915287944          2.9525116792099          3.0149726406532
8.7576649122373          2.9525116792099          2.9024882821927          2.9525116792099          3.0201122699538
8.8222754362784          2.9525116792099          2.8988229861662          2.9525116792099          3.0250654756818
8.8836568111193          2.9525116792099          2.8952945586324          2.9525116792099          3.0298337201415
8.9419704253995          2.9525116792099          2.8919086202464          2.9525116792099          3.034409407695
8.9973696017656          2.9525116792099          2.8886707429852          2.9525116792099          3.0387850084871
9.05                     2.9525116792099          2.8855849446106          2.9525116792099          3.0429550929971
9.1                      2.9525116792099          2.8826533497135          2.9525116792099          3.0469167900965
9.15                     2.9525116792099          2.8797299475956          2.9525116792099          3.0508674156426
9.2                      2.9525116792099          2.8768231889273          2.9525116792099          3.0547955495727
9.25                     2.9525116792099          2.8739411966004          2.9525116792099          3.0586902147781
9.3                      2.9525116792099          2.8710911279809          2.9525116792099          3.0625417389413
9.35                     2.9525116792099          2.8682782903374          2.9525116792099          3.0663429499286
9.4                      2.9525116792099          2.865504918694           2.9525116792099          3.0700908273745
9.45                     2.9525116792099          2.862768501063           2.9525116792099          3.0737887659275
