x[nm]                   E_14_real[eV]           Psi_14_s1_real[nm^-1/2] E_14_imag[eV]           Psi_14_s1_imag[nm^-1/2]
7.1142317671146         3.0911484520155         3.091088792546          3.0911484520155         3.0911484520155
7.260978922993          3.0911484520155         3.0923116143243         3.0911484520155         3.0911484520155
7.4003918486039         3.0911484520155         3.0917176595415         3.0911484520155         3.0911484520155
7.532837099151          3.0911484520155         3.0914388446091         3.0911484520155         3.0911484520155
7.6586629098899         3.0911484520155         3.0911407499457         3.0911484520155         3.0911484520155
7.7782001117354         3.0911484520155         3.0908609743623         3.0911484520155         3.0911484520155
7.891763001107          3.0911484520155         3.0905926984318         3.0911484520155         3.0911484520155
7.9996501663019         3.0911484520155         3.0903340021058         3.0911484520155         3.0911484520155
8.1021452725658         3.0911484520155         3.0900831876625         3.0911484520155         3.0911484520155
8.1995178079279         3.0911484520155         3.0898389703695         3.0911484520155         3.0911484520155
8.2920237917592         3.0911484520155         3.0896003862877         3.0911484520155         3.0911484520155
8.3799064479186         3.0911484520155         3.0893667359663         3.0911484520155         3.0911484520155
8.4633968442558         3.0911484520155         3.089137580213          3.0911484520155         3.0911484520155
8.5427145001525         3.0911484520155         3.0889129218145         3.0911484520155         3.0911484520155
8.6180679636999         3.0911484520155         3.0886940784639         3.0911484520155         3.0911484520155
8.6896553600291         3.0911484520155         3.0884915794241         3.0911484520155         3.0911484520155
8.7576649122373         3.0911484520155         3.0883016921909         3.0911484520155         3.0911484520155
8.8222754362784         3.0911484520155         3.0881214893468         3.0911484520155         3.0911484520155
8.8836568111193         3.0911484520155         3.0879506388482         3.0911484520155         3.0911484520155
8.9419704253995         3.0911484520155         3.0877891988218         3.0911484520155         3.0911484520155
8.9973696017656         3.0911484520155         3.0876372229785         3.0911484520155         3.0911484520155
9.05                    3.0911484520155         3.0874946792056         3.0911484520155         3.0911484520155
9.1                     3.0911484520155         3.0873614360743         3.0911484520155         3.0911484520155
9.15                    3.0911484520155         3.0872308133292         3.0911484520155         3.0911484520155
9.2                     3.0911484520155         3.0871032942117         3.0911484520155         3.0911484520155
9.25                    3.0911484520155         3.0869793292586         3.0911484520155         3.0911484520155
9.3                     3.0911484520155         3.0868593020029         3.0911484520155         3.0911484520155
9.35                    3.0911484520155         3.0867434816101         3.0911484520155         3.0911484520155
9.4                     3.0911484520155         3.0866319577911         3.0911484520155         3.0911484520155
9.45                    3.0911484520155         3.0865245519828         3.0911484520155         3.0911484520155
9.5                     3.0911484520155         3.0864206969299         3.0911484520155         3.0911484520155
9.55                    3.0911484520155         3.0863192742923         3.0911484520155         3.0911484520155
9.6                     3.0911484520155         3.0862183965815         3.0911484520155         3.0911484520155
9.65                    3.0911484520155         3.0861155782518         3.0911484520155         3.0911484520155
9.7                     3.0911484520155         3.0860108389851         3.0911484520155         3.0911484520155
9.75                    3.0911484520155         3.0859064834671         3.0911484520155         3.0911484520155
9.8                     3.0911484520155         3.0858040967565         3.0911484520155         3.0911484520155
9.85                    3.0911484520155         3.085704777356          3.0911484520155         3.0911484520155
9.9                     3.0911484520155         3.0856092942576         3.0911484520155         3.0911484520155
9.95                    3.0911484520155         3.0855181927482         3.0911484520155         3.0911484520155
10                      3.0911484520155         3.0854318656839         3.0911484520155         3.0911484520155
10.05                   3.0911484520155         3.0853506014929         3.0911484520155         3.0911484520155
10.1                    3.0911484520155         3.0852746164969         3.0911484520155         3.0911484520155
10.15                   3.0911484520155         3.0852040766671         3.0911484520155         3.0911484520155
10.2                    3.0911484520155         3.0851391122603         3.0911484520155         3.0911484520155
10.25                   3.0911484520155         3.0850798276614         3.0911484520155         3.0911484520155
10.3                    3.0911484520155         3.0850263079954         3.0911484520155         3.0911484520155
10.35                   3.0911484520155         3.0849786235666         3.0911484520155         3.0911484520155
10.4                    3.0911484520155         3.0849368328345         3.0911484520155         3.0911484520155
10.45                   3.0911484520155         3.0849009844063         3.0911484520155         3.0911484520155
10.5                    3.0911484520155         3.0848711183687         3.0911484520155         3.0911484520155
10.55                   3.0911484520155         3.0848472671768         3.0911484520155         3.0911484520155
10.6                    3.0911484520155         3.0848294562465         3.0911484520155         3.0911484520155
10.65                   3.0911484520155         3.0848177043491         3.0911484520155         3.0911484520155
10.7                    3.0911484520155         3.084812023875          3.0911484520155         3.0911484520155
10.75                   3.0911484520155         3.08481242101           3.0911484520155         3.0911484520155
10.8                    3.0911484520155         3.0848188958568         3.0911484520155         3.0911484520155
10.85                   3.0911484520155         3.0848314425191         3.0911484520155         3.0911484520155
10.9                    3.0911484520155         3.0848500491644         3.0911484520155         3.0911484520155
10.95                   3.0911484520155         3.0848746980729         3.0911484520155         3.0911484520155
11                      3.0911484520155         3.0849053656799         3.0911484520155         3.0911484520155
11.05                   3.0911484520155         3.0849420226152         3.0911484520155         3.0911484520155
11.1                    3.0911484520155         3.0849846337421         3.0911484520155         3.0911484520155
11.15                   3.0911484520155         3.0850331581989         3.0911484520155         3.0911484520155
11.2                    3.0911484520155         3.0850875494427         3.0911484520155         3.0911484520155
11.25                   3.0911484520155         3.0851477552968         3.0911484520155         3.0911484520155
11.3                    3.0911484520155         3.0852137180035         3.0911484520155         3.0911484520155
11.35                   3.0911484520155         3.0852853742804         3.0911484520155         3.0911484520155
11.4                    3.0911484520155         3.0853626553817         3.0911484520155         3.0911484520155
