x[nm]                  E_2_real[eV]           Psi_2_y2_real[nm^-1/2] E_2_imag[eV]           Psi_2_y2_imag[nm^-1/2]
7.1142317671146        1.3976942530798        1.3976521589642        1.3976942530798        1.3976514171629
7.260978922993         1.3976942530798        1.3967462849277        1.3976942530798        1.3967295794101
7.4003918486039        1.3976942530798        1.3958415452882        1.3976942530798        1.3958088960452
7.532837099151         1.3976942530798        1.3949041637444        1.3976942530798        1.3948549955458
7.6586629098899        1.3976942530798        1.3939078058636        1.3976942530798        1.393841079402
7.7782001117354        1.3976942530798        1.3928316250761        1.3976942530798        1.3927459336767
7.891763001107         1.3976942530798        1.3916589935664        1.3976942530798        1.3915526375315
7.9996501663019        1.3976942530798        1.3903766748867        1.3976942530798        1.3902477212601
8.1021452725658        1.3976942530798        1.3889742802277        1.3976942530798        1.388820612977
8.1995178079279        1.3976942530798        1.3874439045594        1.3976942530798        1.3872632683462
8.2920237917592        1.3976942530798        1.3857798740709        1.3976942530798        1.3855699135702
8.3799064479186        1.3976942530798        1.3839785595703        1.3976942530798        1.3837368555021
8.4633968442558        1.3976942530798        1.3820382260934        1.3976942530798        1.3817623286032
8.5427145001525        1.3976942530798        1.3799588995699        1.3976942530798        1.3796463592603
8.6180679636999        1.3976942530798        1.3777422386966        1.3976942530798        1.3773906354005
8.6896553600291        1.3976942530798        1.3754204084798        1.3976942530798        1.3750278888561
8.7576649122373        1.3976942530798        1.3730250883687        1.3976942530798        1.3725903573457
8.8222754362784        1.3976942530798        1.3705824791882        1.3976942530798        1.3701047034167
8.8836568111193        1.3976942530798        1.3681169127453        1.3976942530798        1.3675956876624
8.9419704253995        1.3976942530798        1.3656506015663        1.3976942530798        1.3650859140478
8.9973696017656        1.3976942530798        1.3632034540894        1.3976942530798        1.3625956418466
9.05                   1.3976942530798        1.3607929666245        1.3976942530798        1.3601426756965
9.1                    1.3976942530798        1.3584341914942        1.3976942530798        1.3577423331789
9.15                   1.3976942530798        1.3560179740432        1.3976942530798        1.3552835360663
9.2                    1.3976942530798        1.3535548315314        1.3976942530798        1.3527769869586
9.25                   1.3976942530798        1.3510566275771        1.3976942530798        1.35023475854
9.3                    1.3976942530798        1.3485365897073        1.3976942530798        1.3476703114389
9.35                   1.3976942530798        1.3460093111056        1.3976942530798        1.3450984960066
9.4                    1.3976942530798        1.3434907349918        1.3976942530798        1.3425355364211
9.45                   1.3976942530798        1.3409981201445        1.3976942530798        1.3399989956033
9.5                    1.3976942530798        1.3385499861952        1.3976942530798        1.3375077195457
9.55                   1.3976942530798        1.336166037472         1.3976942530798        1.3350817598148
9.6                    1.3976942530798        1.3338670643636        1.3976942530798        1.332742273177
9.65                   1.3976942530798        1.3316618942713        1.3976942530798        1.3304982425938
9.7                    1.3976942530798        1.3295506113516        1.3976942530798        1.3283497537048
9.75                   1.3976942530798        1.3275362175021        1.3976942530798        1.3262998613085
9.8                    1.3976942530798        1.3256215768601        1.3976942530798        1.3243514800152
9.85                   1.3976942530798        1.3238094117304        1.3976942530798        1.3225073801033
9.9                    1.3976942530798        1.3221022987141        1.3976942530798        1.3207701835801
9.95                   1.3976942530798        1.3205026650457        1.3976942530798        1.3191423604538
10                     1.3976942530798        1.3190127851417        1.3976942530798        1.3176262252216
10.05                  1.3976942530798        1.3176347773666        1.3976942530798        1.3162239335789
10.1                   1.3976942530798        1.3163706010212        1.3976942530798        1.3149374793541
10.15                  1.3976942530798        1.3152220535568        1.3976942530798        1.313768691674
10.2                   1.3976942530798        1.3141907680192        1.3976942530798        1.3127192323628
10.25                  1.3976942530798        1.3132782107273        1.3976942530798        1.3117905935792
10.3                   1.3976942530798        1.3124856791875        1.3976942530798        1.3109840956952
10.35                  1.3976942530798        1.3118143002497        1.3976942530798        1.3103008854183
10.4                   1.3976942530798        1.3112650285044        1.3976942530798        1.3097419341613
10.45                  1.3976942530798        1.3108386449259        1.3976942530798        1.3093080366613
10.5                   1.3976942530798        1.3105357557617        1.3976942530798        1.3089998098491
10.55                  1.3976942530798        1.3103567916704        1.3976942530798        1.3088176919727
10.6                   1.3976942530798        1.3103020071095        1.3976942530798        1.3087619419739
10.65                  1.3976942530798        1.3103714799737        1.3976942530798        1.3088326391199
10.7                   1.3976942530798        1.310565111484         1.3976942530798        1.309029682891
10.75                  1.3976942530798        1.3108826263282        1.3976942530798        1.3093527931234
