wavelength_nm,photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V
400,3.0996049599999997,0.059990661259373468,0.00027510102763304064,0.059990661259373468,0.059991292025695669
401,3.0918752718204487,0.060521764753528495,0.0002789050918582161,0.060521764753528495,0.060522407395374712
402,3.084184039800995,0.061057376411844,0.00028276116349635098,0.061057376411844,0.06105803115211942
403,3.0765309776674936,0.061597539632019555,0.00028666999911098386,0.061597539632019555,0.061598206697976277
404,3.0689158019801979,0.062142298333957319,0.00029063236766528849,0.062142298333957319,0.062142977957285642
405,3.0613382320987652,0.062691696967482807,0.00029464905075539415,0.062691696967482807,0.062692389384404579
406,3.0537979901477832,0.063245780520197831,0.00029872084284873833,0.063245780520197831,0.063246485971561989
407,3.0462948009828006,0.063804594525474712,0.00030284855152753012,0.063804594525474712,0.063805313256855026
408,3.0388283921568626,0.064368185070595219,0.000307032997737504,0.064368185070595219,0.064368917332390307
409,3.0313984938875302,0.064936598805029055,0.00031127501604206521,0.064936598805029055,0.064937344852564721
410,3.0240048390243901,0.065509882948865894,0.00031557545488194322,0.065509882948865894,0.065510643042499858
411,3.0166471630170313,0.066088085301394373,0.0003199351768405262,0.066088085301394373,0.066088859706623468
412,3.009325203883495,0.066671254249838136,0.0003243550589149992,0.066671254249838136,0.06667204323740801
413,3.0020387021791763,0.067259438778247277,0.0003288359927933976,0.067259438778247277,0.067260242624264666
414,2.9947874009661835,0.067852688476551848,0.00033337888513779927,0.067852688476551848,0.067853507462599508
415,2.9875710457831324,0.068451053549780844,0.00033798465787372777,0.068451053549780844,0.068451887963035196
416,2.9803893846153846,0.069054584827444504,0.00034265424848596039,0.069054584827444504,0.069055434960796067
417,2.9732421678657071,0.069663333773094305,0.00034738861032091405,0.069663333773094305,0.069664199925270953
418,2.9661291483253587,0.07027735249405126,0.00035218871289574322,0.07027735249405126,0.07027823496974453
419,2.9590500811455844,0.070896693751318074,0.0003570555422143252,0.070896693751318074,0.070897592861312364
420,2.9520047238095235,0.071521410969671545,0.00036199010109033887,0.071521410969671545,0.071522327030976426
421,2.9449928361045128,0.07215155824793934,0.00036699340947756506,0.07215155824793934,0.072152491583925102
422,2.9380141800947865,0.072787190369472621,0.00037206650480763992,0.072787190369472621,0.072788141310009061
423,2.9310685200945623,0.073428362812808928,0.00037721044233541212,0.073428362812808928,0.073429331694407435
424,2.9241556226415093,0.074075131762534024,0.00038242629549212984,0.074075131762534024,0.074076118928493154
425,2.9172752564705879,0.074727554120347928,0.00038771515624664373,0.074727554120347928,0.074728559920902479
426,2.9104271924882625,0.075385687516339367,0.00039307813547481544,0.075385687516339367,0.075386712308813109
427,2.9036112037470723,0.0760495903204714,0.00039851636333737908,0.0760495903204714,0.076050634469433484
428,2.8968270654205606,0.076719321654280276,0.00040403098966646466,0.076719321654280276,0.076720385531705515
429,2.8900745547785545,0.077394941402804479,0.00040962318436095252,0.077394941402804479,0.077396025388237505
430,2.8833534511627903,0.078076510226732315,0.00041529413779099582,0.078076510226732315,0.078077614707455806
431,2.8766635359628769,0.078764089574781398,0.00042104506121184721,0.078764089574781398,0.078765214945988427
432,2.8700045925925926,0.079457741696319112,0.0004268771871872853,0.079457741696319112,0.079458888361289753
433,2.8633764064665126,0.080157529654225068,0.00043279177002290131,0.080157529654225068,0.080158698024507424
434,2.8567787649769585,0.080863517337992796,0.00043879008620945786,0.080863517337992796,0.080864707833588415
435,2.8502114574712643,0.081575769477093468,0.00044487343487663626,0.081575769477093468,0.08157698252664751
436,2.8436742752293576,0.082294351654594339,0.00045104313825742443,0.082294351654594339,0.082295587695590366
437,2.8371670114416472,0.083019330321041807,0.00045730054216342494,0.083019330321041807,0.083020589800001515
438,2.8306894611872142,0.083750772808612123,0.0004636470164713967,0.083750772808612123,0.083752056181300091
439,2.8242414214123004,0.084488747345544762,0.00047008395562127096,0.084488747345544762,0.084490055077178342
440,2.8178226909090909,0.08523332307085521,0.0004766127791260566,0.08523332307085521,0.085234655636319684
441,2.8114330702947843,0.085984570049332687,0.00048323493209384257,0.085984570049332687,0.085985927933401957
442,2.8050723619909501,0.086742559286843879,0.00048995188576228467,0.086742559286843879,0.086743942984406616
443,2.7987403702031601,0.087507362745926548,0.00049676513804592704,0.087507362745926548,0.087508772762218259
444,2.7924369009009009,0.088279053361708298,0.00050367621409663017,0.088279053361708298,0.088280490212549148
445,2.7861617617977528,0.089057705058128267,0.00051068666687758245,0.089057705058128267,0.089059169270167202
446,2.7799147623318383,0.089843392764488939,0.00051779807775113569,0.089843392764488939,0.089844884875453793
447,2.7736957136465321,0.090636192432341445,0.00052501205708096045,0.090636192432341445,0.090637712991295777
448,2.7675044285714283,0.09143618105270962,0.00053233024484882928,0.09143618105270962,0.091437730620316002
449,2.7613407216035633,0.092243436673660306,0.00053975431128647959,0.092243436673660306,0.092245015822450441
450,2.7552044088888885,0.093058038418225963,0.00054728595752295394,0.093058038418225963,0.093059647732877879
451,2.7490953082039908,0.093880066502702392,0.00055492691624786021,0.093880066502702392,0.093881706580324797
452,2.7430132389380528,0.094709602255308334,0.00056267895239098947,0.094709602255308334,0.094711273705732457
453,2.7369580220750551,0.095546728135231573,0.00057054386381873287,0.095546728135231573,0.0955484315813106
454,2.7309294801762114,0.096391527752068579,0.0005785234820478147,0.096391527752068579,0.096393263829984976
455,2.7249274373626373,0.097244085885655418,0.00058661967297676527,0.097244085885655418,0.097245855245236282
456,2.7189517192982455,0.098104488506321891,0.00059483433763570263,0.098104488506321891,0.098106291811362809
457,2.7130021531728663,0.098972822795552196,0.00060316941295488445,0.098972822795552196,0.098974660724149496
458,2.7070785676855893,0.099849177167083719,0.00061162687255258996,0.099849177167083719,0.099851050411975659
459,2.701180793028322,0.10073364128844708,0.00062020872754290821,0.10073364128844708,0.10073555055736406
460,2.6953086608695651,0.1016263061029484,0.00062891702736393696,0.1016263061029484,0.10162825211897267
461,2.6894620043383948,0.10252726385212615,0.000637753860627059,0.10252726385212615,0.10252924735406108
462,2.6836406580086578,0.10343660809867014,0.00064672135598782001,0.10343660809867014,0.10343862984141931
463,2.6778444578833693,0.10435443374983547,0.00065582168303911746,0.10435443374983547,0.1043564945047923
464,2.67207324137931,0.10528083708134478,0.00066505705322728341,0.10528083708134478,0.10528293763679238
465,2.6663268473118276,0.10621591576180919,0.00067442972079174274,0.10621591576180919,0.10621805692333124
466,2.6606051158798283,0.10715976887766171,0.00068394198372896545,0.10715976887766171,0.10716195146856453
467,2.6549078886509636,0.10811249695863839,0.00069359618478140057,0.10811249695863839,0.10811472182038458
468,2.6492350085470084,0.10907420200379336,0.00070339471245211855,0.10907420200379336,0.10907646999644709
469,2.6435863198294243,0.110044987508091,0.00071334000204593636,0.110044987508091,0.11004729951077592
470,2.6379616680851061,0.1110249584895649,0.0007234345367378148,0.1110249584895649,0.11102731540093436
471,2.6323609002123138,0.11201422151707074,0.00073368084866933404,0.11201422151707074,0.11201662425579115
472,2.6267838644067796,0.11301288473865123,0.00074408152007405734,0.11301288473865123,0.1130153342438989
473,2.6212304101479913,0.1140210579105147,0.00075463918443272895,0.1140210579105147,0.11402355514248637
474,2.6157003881856538,0.11503885242665646,0.00076535652765906165,0.11503885242665646,0.11504139836709422
475,2.6101936505263157,0.1160663813491343,0.00077623628931721301,0.1160663813491343,0.11606897700186525
476,2.6047100504201679,0.11710375943901505,0.00078728126387175661,0.11710375943901505,0.11710640583050592
477,2.5992494423480084,0.11815110318801028,0.00079849430197123346,0.11815110318801028,0.11815380136793793
478,2.5938116820083681,0.11920853085081429,0.00080987831176624649,0.11920853085081429,0.11921128189265232
479,2.5883966263048013,0.1202761624781743,0.00082143626026320036,0.1202761624781743,0.12027896747979613
480,2.5830041333333331,0.12135411995070061,0.00083317117471474436,0.12135411995070061,0.12135698003500008
481,2.5776340623700622,0.12244252701344105,0.00084508614404810081,0.12244252701344105,0.12244544332897041
482,2.5722862738589209,0.12354150931123847,0.0008571843203323457,0.12354150931123847,0.12354448303286492
483,2.5669606293995857,0.12465119442489486,0.00086946892028602033,0.12465119442489486,0.12465422675447586
484,2.561656991735537,0.12577171190815839,0.00088194322682614537,0.12577171190815839,0.12577480407523653
485,2.556375224742268,0.12690319332556343,0.00089461059066008432,0.12690319332556343,0.12690634658808145
486,2.5511151934156375,0.12804577229113623,0.00090747443192148026,0.12804577229113623,0.1280489879361727
487,2.5458767638603694,0.12919958450799879,0.0009205382418517572,0.12919958450799879,0.12920286385252547
488,2.5406598032786882,0.13036476780888706,0.00093380558452857768,0.13036476780888706,0.13036811220054823
489,2.5354641799591002,0.13154146219761714,0.00094728009864270598,0.13154146219761714,0.13154487301553194
490,2.5302897632653059,0.1327298098915185,0.00096096549932492541,0.1327298098915185,0.13273328854710689
491,2.5251364236252543,0.13392995536485985,0.00097486558002450249,0.13392995536485985,0.13393350330269299
492,2.5200040325203252,0.13514204539330515,0.00098898421444096676,0.13514204539330515,0.135145664091981
493,2.5148924624746449,0.1363662290994086,0.0010033253585107435,0.1363662290994086,0.13636992007245374
