k_per_nm,state_1_eV,state_2_eV,state_3_eV,state_4_eV,state_5_eV,state_6_eV,state_7_eV,state_8_eV,state_9_eV,state_10_eV,state_11_eV,state_12_eV,state_13_eV,state_14_eV
0.055571443923200001,1.3962396139272,1.3962879074671,1.4167386842580001,1.4179414742506999,1.4430543643791001,1.4430815264122001,2.3372072009870002,2.3372386611259999,2.3424323795378998,2.3424634300892002,2.9541140276778002,2.9543329381542001,3.09241227934,3.0927796349235002
0.057423825387306997,1.3961449132910999,1.3961975319469999,1.4167575151920999,1.4179946487259001,1.4430058257298,1.4430358228122999,2.3371696572362999,2.3372010790268001,2.3425685711641999,2.3425995703906999,2.9542263120532999,2.9544524637165002,3.0925042217043002,3.0928837480432998
0.059276206851413001,1.3960476381478,1.3961047737842001,1.4167772732293,1.418048261597,1.442955726881,1.4429887525866001,2.3371336806828999,2.3371650626850999,2.34270628733,2.3427372338570001,2.9543423840757002,2.9545757714606,3.0925993721555001,3.0929910619510999
0.061128588315519997,1.3959478403712999,1.396009681425,1.4167979223892999,1.4181022707038,1.4429040724411999,1.4429403271986001,2.3370992714474998,2.3371306122275,2.3428455268150001,2.3428764192755001,2.9544622423789999,2.9547028598484002,3.0926977299440002,3.0931015756660001
0.062980969779627,1.3958455739878,1.3959123048957001,1.4168194263642,1.4181566339889999,1.4428508672674001,1.4428905584189999,2.3370664296327002,2.3370977277625999,2.3429862883824999,2.3430171254176,2.9545858855515998,2.9548337272971001,3.0927992942931,3.0932152881803998
0.064833351243733003,1.3957408954512001,1.3958126960452999,1.4168417485867999,1.4182113095344,1.4427961164670999,1.4428394583294999,2.3370351553230999,2.3370664093813001,2.3431285707801002,2.3431593510389002,2.9547133121370002,2.9549683721790001,3.0929040643987999,3.0933321984597999
0.066685732707840006,1.3956338639953001,1.3957109088458,1.4168648522952001,1.4182662555947001,1.4427398253993999,1.4427870393249,2.3370054485848999,2.3370366571562999,2.3432723727394,2.3433030948793001,2.9548445206334,2.9551067928221002,3.09301203943,3.0934523054433001
0.068538114171946996,1.3955245420836,1.3956069997598,1.4168887005943001,1.4183214306262,1.4426819996763001,1.4427333141172001,2.3369773094660999,2.3370084711422998,2.3434176929758999,2.3434483556628001,2.9549795094942999,2.9552489875095,3.0931232185283002,3.0935756080429999
0.070390495636052999,1.3954129959810999,1.3955010281893001,1.4169132565139,1.4183767933144,1.4426226451644,1.4426782957385,2.3369507379968,2.3369818513761,2.3435645301893002,2.3435951320977999,2.9551182771279998,2.9553949544801998,3.0932376008085001,3.0937021051445002
0.072242877100160002,1.3952992964794,1.3953930570259001,1.4169384830619001,1.4184323025973999,1.4425617679864999,1.442621997544,2.3369257341887,2.3369567978768,2.3437128830636,2.3437434228771998,2.9552608218984,2.9555446919288002,3.0933551853580998,3.0938317956071
0.074095258564267005,1.3951835198147999,1.3952831533198,1.4169643432759,1.4184879176861001,1.4424993745232,1.4425644332159,2.3369022980356,2.3369333106451999,2.3438627502672,2.3438932266783001,2.9554071421246002,2.9556981980059001,3.0934759712378002,3.0939646782632999
0.075947640028372995,1.3950657488336,1.3951713890988,1.4169908002699001,1.4185435980826999,1.4424354714145,1.4425056167664001,2.3368804295127998,2.3369113896642002,2.3440141304525999,2.3440445421629001,2.9555572360809999,2.9558554708178,3.0935999574812998,3.0941007519191999
0.077800021492479998,1.3949460744715001,1.3950578423671001,1.4170178172773999,1.4185993035954001,1.4423700655619001,1.442445562541,2.336860128578,2.3368910348991001,2.3441670222569999,2.3441973679774999,2.9557111019977,2.9560165084272998,3.0937271430952999,3.0942400153548002
0.079652402956587001,1.3948245976358,1.3949425983278001,1.4170453576916,1.4186549943518001,1.4423031641304001,1.4423842852222,2.3368413951703002,2.3368722462970002,2.3443214243020001,2.3443517027533001,2.9558687380605,2.956181308853,3.0938575270595998,3.0943824673233
0.081504784420693005,1.3947014316048001,1.3948257508777999,1.4170733851020001,1.4187106308085,1.4422347745501001,1.4423217998328,2.3368242292111998,2.3368550237872001,2.3444773351936998,2.3445075451060999,2.9560301424109001,2.9563498700700999,3.0939911083274998,3.0945281065521
0.083357165884799994,1.3945767050877,1.3947074044368,1.4171018633268999,1.4187661737598001,1.4421649045186999,1.4422581217396,2.3368086306036,2.3368393672810002,2.3446347535230001,2.3446648936366001,2.9561953131465999,2.9565221900103,3.0941278858250998,3.0946769317421001
0.085209547348906997,1.3944505661254001,1.3945876761853999,1.4171307564440001,1.4188215843436001,1.4420935620032,1.4421932666563999,2.3367945992329,2.3368252766720001,2.3447936778657001,2.3448237469305999,2.9563642483208001,2.9566982665617001,3.0942678584518002,3.0948289415682
0.087061928813013001,1.3943231870466,1.3944666987954,1.4171600288162001,1.4188768240453,1.4420207552429001,1.4421272506478,2.3367821349661,2.3368127518359998,2.3449541067821,2.3449841035585002,2.9565369459433,2.9568780975692999,3.0944110250809,3.0949841346791001
0.088914310277120004,1.3941947707150999,1.3943446237513999,1.4171896451162,1.4189318547006,1.4419464927511001,1.4420600901325,2.3367712376523002,2.3368017926308,2.3451160388173,2.3451459620759998,2.9567134039801002,2.9570616808352002,3.0945573845582999,3.0951425096976002
0.090766691741227007,1.3940655582853001,1.3942216253632,1.4172195703460999,1.4189866384958001,1.4418707833177999,1.4419918018871001,2.3367619071225998,2.3367923988963999,2.3452794725018,2.3453093210240001,2.9568936203536,2.9572490141180001,3.0947069357036998,3.0953040652202999
0.092619073205332997,1.3939358385639,1.3940979055642,1.4172497698558999,1.4190411379671,1.4417936360124,1.4419224030488,2.3367541431901002,2.3367845704549999,2.345444406351,2.3454741789283,2.9570775929426998,2.9574400951339999,3.0948596773103998,3.0954687998181001
0.09447145466944,1.3938059587492,1.393973699557,1.4172802093587999,1.4190953159983,1.4417150601858999,1.4418519111193999,2.3367479456500999,2.3367783071113002,2.3456108388649999,2.3456405343002,2.9572653195830001,2.9576349215566,3.0950156081448998,3.0956367120362001
0.096323836133547003,1.3936763355849999,1.3938492822927999,1.4173108549435001,1.4191491358173001,1.4416350654742001,1.4417803439682999,2.3367433142795999,2.3367736086518001,2.3457787685297999,2.3458083856362002,2.9574567980670001,2.9578334910166002,3.0951747269475001,3.0958078003937
0.098176217597653007,1.3935474645476,1.3937249756223,1.4173416730846,1.4192025609917001,1.4415536618006,1.4417077198357999,2.3367402488382001,2.3367704748454998,2.3459481938161,2.3459777314183001,2.9576520261442001,2.9580358011026,3.0953370324320999,3.0959820633841999
0.10002859906176,1.3934199222779,1.3936011556904999,1.4173726306508001,1.4192555554227,1.4414708593786001,1.4416340573363,2.3367387490673002,2.3367689054438001,2.3461191131802002,2.3461485701139999,2.957851001521,2.9582418493609,3.0955025232862998,3.0961594994757
