x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
11.95                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6813869494759      1.4815151110616      1.4071946441826      1.466283251393       1.4343448949555      1.2948982921077
12                   1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6839703112109      1.4729613027884      1.4071035533867      1.4803794698625      1.4224186648165      1.2916545914064
12.05                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6863794061041      1.464800127608       1.4070211373307      1.4944151686684      1.4094251638241      1.28838159866
12.1                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6886104095419      1.4570827741065      1.4069479797938      1.5081960597169      1.3956699182693      1.2851623050588
12.15                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.690659779644       1.4498576471287      1.4068845989742      1.5215313820714      1.381476365935       1.2820783401784
12.2                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6925242628859      1.4431700641719      1.4068314438186      1.5342365425459      1.3671782508525      1.2792079021503
12.25                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6942008992649      1.437061971146       1.4067888908419      1.5461356709225      1.353111775718       1.2766237748416
12.3                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6956870269984      1.4315716792793      1.4067572414603      1.5570640544211      1.3396076964975      1.274391482321
12.35                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6969802867506      1.4267336248231      1.4067367198567      1.566870417724       1.3269835451048      1.272567627407
12.4                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6980786253772      1.4225781530602      1.4067274713919      1.5754190169927      1.3155361630264      1.2711984564257
12.45                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6989802991859      1.4191313279729      1.406729561576       1.5825915188915      1.3055347214573      1.2703186865731
12.5                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6996838767036      1.416414768764       1.4067429756034      1.5882886386084      1.2972143920688      1.2699506256122
12.55                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.70018824095        1.4144455142575      1.4067676184583      1.5924315141967      1.2907708172346      1.2701036062304
12.6                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.70049259121        1.4132359160267      1.4068033155874      1.5949627982159      1.2863555097396      1.2707737493955
12.65                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.7005964443053      1.412793560923       1.4068498141367      1.5958474515596      1.2840722901415      1.2719440627146
12.7                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.7004996353617      1.4131212234896      1.4069067847421      1.5950732284811      1.2839748455579      1.2735848712989
12.75                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.7002023180704      1.4142168485587      1.4069738238625      1.5926508461043      1.2860654672792      1.2756545702112
12.8                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6997049644443      1.4160735641423      1.4070504566384      1.5886138360734      1.2902949968913      1.2781006794155
12.85                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6990083640684      1.4186797245345      1.4071361402555      1.5830180803926      1.2965639821762      1.2808611744803
12.9                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6981136228466      1.4220189833558      1.4072302677893      1.5759410378847      1.3047250156089      1.283866059292
12.95                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6970221612457      1.4260703960812      1.4073321725044      1.5674806719725      1.3145862004653      1.287039140902
13                   1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6957357120406      1.4308085514083      1.4074411325771      1.557754094628       1.3259156630392      1.2902999615029
13.05                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.694256317563       1.4362037306425      1.4075563762086      1.5468959452587      1.3384470048687      1.2935658385455
